Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Butler, Jimmy",2,52.7,7500,mia,ind,home, 114-92,28:49,19,11,5,4,1,2,0,5,13,9,11
"Booker, Devin",2,49,8200,pho,okc,home, 128-101,29:17,35,5,4,0,2,4,3,9,17,14,14
"Powell, Norman",2,47.1,4500,tor,mil,away, 114-106,26:33,21,8,1,2,3,0,4,7,13,3,5
"Payne, Cameron",1,36.7,3700,pho,okc,home, 128-101,32:49,14,6,5,3,0,1,2,4,12,4,4
"Carter, Jevon",1,35.5,3900,pho,okc,home, 128-101,37:05,8,5,5,3,2,1,2,3,3,0,0
"Dragic, Goran",1,32.7,5400,mia,ind,home, 114-92,30:01,11,6,9,1,0,2,1,5,16,0,1
"Paul, Chris",1,32.5,7500,okc,pho,away, 101-128,23:48,14,5,7,2,0,4,1,3,9,7,7
"Bledsoe, Eric",1,32.4,5700,mil,tor,home, 106-114,30:21,11,7,8,0,1,2,1,4,11,2,7
"Barea, Jose",1,30.4,3500,dal,uta,away, 122-114,26:13,18,2,8,0,0,2,2,7,13,2,2
"Dozier, PJ",2,28.8,3800,den,lal,away, 121-124,26:41,18,4,4,0,1,3,2,5,7,6,7
"Brogdon, Malcolm",1,28.6,6700,ind,mia,away, 92-114,29:07,12,8,6,0,0,2,0,4,12,4,5
"Murray, Jamal",1,28.3,6500,den,lal,away, 121-124,24:33,14,4,3,2,0,1,0,6,10,2,2
"Thomas, Matt",2,28.3,3500,tor,mil,away, 114-106,37:08,22,4,1,0,0,0,4,9,17,0,0
"Herro, Tyler",2,28,5100,mia,ind,home, 114-92,25:15,17,5,2,0,1,1,3,7,11,0,0
"Korver, Kyle",2,26.8,3500,mil,tor,home, 106-114,22:40,19,4,2,1,0,3,5,5,6,4,4
"Rubio, Ricky",1,25.5,6400,pho,okc,home, 128-101,20:52,7,5,9,1,0,4,0,2,5,3,4
"Curry, Seth",1,25.2,3600,dal,uta,away, 122-114,29:03,22,1,2,0,0,1,4,8,11,2,2
"Burke, Trey",1,24.2,3700,dal,uta,away, 122-114,23:55,14,1,4,2,0,3,2,5,10,2,2
"Tucker, Rayjon",1,24.1,3500,uta,dal,home, 114-122,28:19,17,3,1,0,1,1,1,4,7,8,9
"Mudiay, Emmanuel",1,23.8,3500,uta,dal,home, 114-122,26:49,14,4,4,1,0,4,2,6,12,0,0
"Connaughton, Pat",2,23,3800,mil,tor,home, 106-114,21:17,12,5,2,1,0,1,2,4,8,2,2
