Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Murray, Jamal",1,66.6,7800,den,uta,home, 117-107,41:22,42,8,8,1,0,0,4,17,26,4,4
"George, Paul",2,39.6,7500,lac,dal,home, 154-111,24:55,35,3,2,0,0,2,4,12,18,7,7
"Mitchell, Donovan",2,38.9,8500,uta,den,away, 107-117,38:02,30,2,5,1,0,4,4,11,23,4,5
"Doncic, Luka",2,35.6,11000,dal,lac,away, 111-154,31:13,22,8,4,0,1,5,1,6,17,9,14
"Conley, Mike",1,33.3,6500,uta,den,away, 107-117,34:31,17,4,5,1,1,2,2,5,12,5,6
"Clarkson, Jordan",2,23.6,5100,uta,den,away, 107-117,26:01,17,3,2,0,0,0,4,6,14,1,1
"Shamet, Landry",1,22.3,4100,lac,dal,home, 154-111,22:28,11,4,1,2,0,1,3,3,4,2,2
"Burke, Trey",1,22.2,4400,dal,lac,away, 111-154,29:16,15,1,2,1,0,0,2,6,11,1,2
"Wright, Delon",2,21.2,4000,dal,lac,away, 111-154,21:25,11,1,2,2,0,0,1,5,7,0,1
"Jackson, Reggie",1,21.1,4200,lac,dal,home, 154-111,21:57,11,3,5,0,0,1,3,4,7,0,0
"Dozier, PJ",2,15.3,3500,den,uta,home, 117-107,19:55,3,4,3,0,1,0,0,1,1,1,2
"Morris, Monte",1,12.3,4000,den,uta,home, 117-107,18:11,4,4,3,0,0,1,0,1,5,2,2
"Craig, Torrey",2,12.2,3700,den,uta,home, 117-107,19:08,5,1,0,1,1,0,1,2,6,0,0
"Williams, Louis",2,11.6,6200,lac,dal,home, 154-111,21:36,8,3,2,0,0,3,0,4,7,0,1
"Reaves, Josh",2,9.9,3500,dal,lac,away, 111-154,7:13,4,2,1,0,1,1,0,1,3,2,2
"McGruder, Rodney",2,8.7,3500,lac,dal,home, 154-111,7:13,6,1,1,0,0,0,2,2,3,0,0
"Cleveland, Antonius",2,8.2,3500,dal,lac,away, 111-154,7:13,4,1,0,1,0,0,0,2,5,0,0
"Curry, Seth",1,4.4,4800,dal,lac,away, 111-154,23:21,4,2,0,0,0,2,0,2,6,0,0
"Mann, Terance",2,3.1,3500,lac,dal,home, 154-111,14:21,0,3,1,0,0,2,0,0,0,0,0
"Barea, Jose",1,0,3500,dal,lac,away, 111-154,DNP,0,0,0,0,0,0,0,0,0,0,0
"Mudiay, Emmanuel",1,0,3500,uta,den,away, 107-117,DNP,0,0,0,0,0,0,0,0,0,0,0
"Tucker, Rayjon",1,0,3700,uta,den,away, 107-117,DNP,0,0,0,0,0,0,0,0,0,0,0
"Daniels, Troy",2,0,3500,den,uta,home, 117-107,DNP,0,0,0,0,0,0,0,0,0,0,0
