Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Mann, Terance",2,58.3,3500,lac,okc,home, 107-103,41:54,25,14,9,2,0,3,1,8,12,8,13
"Harden, James",2,47.6,11500,hou,phi,home, 96-134,26:17,27,3,10,1,2,7,4,9,16,5,5
"Dozier, PJ",2,43,3900,den,tor,away, 109-117,30:48,20,5,8,2,0,1,5,6,9,3,3
"Diallo, Hamidou",2,42.7,3900,okc,lac,away, 103-107,39:47,27,11,1,0,1,2,4,10,22,3,5
"Nunn, Kendrick",1,38.4,4800,mia,ind,away, 92-109,32:58,23,2,4,3,1,5,1,8,27,6,6
"Burks, Alec",2,35.5,4200,phi,hou,away, 134-96,22:09,16,5,5,2,0,0,4,6,11,0,0
"Watson, Paul",2,34.2,3500,tor,den,home, 117-109,27:28,22,6,2,1,0,1,4,8,13,2,3
"Morris, Monte",1,30.2,3700,den,tor,away, 109-117,29:51,16,6,4,0,1,2,2,4,14,6,6
"Brogdon, Malcolm",1,29.2,6600,ind,mia,home, 109-92,24:31,16,6,6,0,0,3,4,6,14,0,0
"McGruder, Rodney",2,29.2,3500,lac,okc,home, 107-103,51:16,9,11,2,2,0,2,1,2,11,4,6
"Davis, Terence",2,28.7,3500,tor,den,home, 117-109,34:02,14,6,3,2,0,3,2,5,15,2,2
"Powell, Norman",2,28.2,5000,tor,den,home, 117-109,22:48,15,6,2,1,1,3,3,6,9,0,0
"Hall, Devon",2,27.2,3500,okc,lac,away, 103-107,24:16,12,1,4,3,0,1,3,4,12,1,4
"Schroder, Dennis",2,25.2,5900,okc,lac,away, 103-107,25:29,17,1,4,1,0,2,3,6,12,2,2
"Neto, Raul",1,25.1,3800,phi,hou,away, 134-96,18:44,14,3,5,0,0,0,1,4,8,5,7
"McConnell, T.J.",1,24.6,3900,ind,mia,home, 109-92,21:13,8,3,8,1,0,2,0,4,8,0,0
"Holiday, Aaron",1,23.4,4300,ind,mia,home, 109-92,17:17,11,2,2,3,0,2,1,5,7,0,0
"Thomas, Matt",2,19.6,3600,tor,den,home, 117-109,28:18,12,3,2,1,0,2,2,4,6,2,2
"Herro, Tyler",2,18.7,5300,mia,ind,away, 92-109,27:56,16,1,3,0,0,3,3,6,16,1,1
"Gilgeous-Alexander, Shai",2,17.8,6900,okc,lac,away, 103-107,13:31,13,4,0,1,0,3,0,6,10,1,1
"Korkmaz, Furkan",2,17.5,3900,phi,hou,away, 134-96,16:44,12,5,1,0,0,2,2,4,7,2,2
"Burton, Deonte",2,16.7,3500,okc,lac,away, 103-107,29:32,6,6,5,0,0,4,0,3,11,0,0
"Sumner, Edmond",1,16.4,4100,ind,mia,home, 109-92,30:43,7,2,6,0,0,2,0,3,7,1,1
"Clemons, Chris",1,16.2,3500,hou,phi,home, 96-134,16:36,4,1,4,1,1,1,0,2,7,0,0
"Murray, Jamal",1,15.5,6300,den,tor,away, 109-117,10:12,11,0,1,1,0,0,3,4,5,0,0
"Daniels, Troy",2,15.1,3500,den,tor,away, 109-117,28:00,10,3,1,1,0,3,2,4,11,0,0
"Roberson, Andre",2,15,3500,okc,lac,away, 103-107,28:07,3,5,2,0,1,0,0,1,9,1,2
"Milton, Shake",1,12.9,4600,phi,hou,away, 134-96,19:10,11,2,1,0,0,2,3,4,7,0,0
"Craig, Torrey",2,11.3,3700,den,tor,away, 109-117,14:58,3,4,3,0,0,1,1,1,6,0,0
"Jackson, Reggie",1,10.9,3900,lac,okc,home, 107-103,16:11,7,2,3,0,0,3,1,2,8,2,2
"McLemore, Ben",2,9.9,3700,hou,phi,home, 96-134,11:21,3,2,1,1,0,0,1,1,4,0,0
