Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Doncic, Luka",2,82.3,10400,dal,mil,home, 136-132,41:34,36,14,19,1,0,2,3,12,24,9,10
"Mitchell, Donovan",2,55.2,7300,uta,den,away, 132-134,47:05,35,6,8,1,1,5,5,12,33,6,7
"Murray, Jamal",1,50.4,6200,den,uta,home, 134-132,39:25,23,12,8,0,1,2,2,10,25,1,4
"Booker, Devin",2,49.6,8000,pho,mia,away, 119-112,35:27,35,3,6,1,0,1,0,15,26,5,5
"Herro, Tyler",2,47.6,4500,mia,pho,home, 112-119,35:55,25,8,10,0,0,2,1,10,16,4,4
"McCollum, C.J.",2,43.8,7300,por,lac,home, 117-122,38:59,29,4,8,0,0,2,6,11,21,1,2
"Middleton, Khris",2,39.7,7100,mil,dal,away, 132-136,36:17,21,6,11,0,0,5,2,8,12,3,3
"Robinson, Duncan",2,38.1,4100,mia,pho,home, 112-119,37:03,25,3,3,0,2,1,4,7,15,7,7
"Brogdon, Malcolm",1,37,6600,ind,lal,home, 116-111,39:12,24,5,6,1,0,5,4,8,13,4,4
"George, Paul",2,36.2,7700,lac,por,away, 122-117,28:02,21,6,4,2,0,4,3,8,16,2,2
"Carter, Jevon",1,35.3,3500,pho,mia,away, 119-112,26:06,20,4,3,1,1,0,6,7,10,0,0
"Oladipo, Victor",2,34.9,5600,ind,lal,home, 116-111,34:57,22,7,5,1,0,6,2,9,17,2,2
"Holiday, Aaron",1,34.7,4300,ind,lal,home, 116-111,34:55,7,6,7,3,1,2,1,3,3,0,0
"Rubio, Ricky",1,34,5900,pho,mia,away, 119-112,29:13,7,10,8,1,1,3,1,3,9,0,0
"Lillard, Damian",1,33.1,9700,por,lac,home, 117-122,39:07,22,3,5,1,0,3,2,10,23,0,2
"Conley, Mike",1,31.5,6500,uta,den,away, 132-134,44:11,20,5,5,1,0,5,3,8,19,1,1
"Craig, Torrey",2,28.4,4000,den,uta,home, 134-132,34:22,11,7,2,1,1,0,1,5,9,0,0
"Iguodala, Andre",2,27.5,4400,mia,pho,home, 112-119,31:08,12,5,3,2,0,1,1,5,8,1,3
"Trent Jr., Gary",2,26.5,4700,por,lac,home, 117-122,34:52,22,0,1,1,0,0,6,7,13,2,2
"Shamet, Landry",1,26.1,3500,lac,por,away, 122-117,33:37,19,3,3,0,0,1,3,6,12,4,6
"Jackson, Reggie",1,25.9,3800,lac,por,away, 122-117,34:34,17,2,5,0,0,1,2,6,14,3,3
"Bledsoe, Eric",1,25,5300,mil,dal,away, 132-136,30:54,15,5,4,0,0,2,0,6,10,3,4
"Connaughton, Pat",2,24.5,3600,mil,dal,away, 132-136,23:48,8,5,5,0,1,0,2,3,7,0,0
"Hill, George",1,23.9,4000,mil,dal,away, 132-136,28:27,9,7,3,1,0,1,1,2,6,4,4
"McConnell, T.J.",1,22,3800,ind,lal,home, 116-111,17:57,0,5,4,4,0,2,0,0,3,0,0
"Williams, Louis",2,21.4,4500,lac,por,away, 122-117,17:48,12,2,2,1,1,2,0,5,10,2,2
"Burke, Trey",1,21.3,3600,dal,mil,home, 136-132,20:18,10,4,3,1,0,1,2,3,13,2,2
"Caruso, Alex",1,20.7,3900,lal,ind,away, 111-116,27:27,5,1,5,3,0,2,1,2,8,0,0
"Cook, Quinn",1,20.2,3500,lal,ind,away, 111-116,23:36,21,1,0,0,0,2,5,8,14,0,0
"Wright, Delon",2,19.5,3500,dal,mil,home, 136-132,19:20,6,5,3,1,0,0,0,3,5,0,0
"Clarkson, Jordan",2,19.2,4700,uta,den,away, 132-134,25:27,19,1,2,0,0,4,5,6,14,2,3
"Morris, Monte",1,17.7,4400,den,uta,home, 134-132,28:12,15,1,1,0,0,0,2,6,9,1,1
"Payne, Cameron",1,15.5,3800,pho,mia,away, 119-112,21:13,5,5,5,0,0,3,1,2,7,0,0
"Dozier, PJ",2,14.9,3900,den,uta,home, 134-132,16:21,4,2,3,2,0,2,0,2,6,0,0
"Matthews, Wes",2,14.1,3500,mil,dal,away, 132-136,28:09,6,3,1,1,0,0,2,2,4,0,0
"Horton-Tucker, Talen",2,13.2,3600,lal,ind,away, 111-116,16:28,10,1,0,0,1,1,2,4,7,0,0
"DiVincenzo, Donte",2,11.8,4200,mil,dal,away, 132-136,22:01,1,4,0,1,1,0,0,0,4,1,2
"Caldwell-Pope, Kentavious",2,10.9,3500,lal,ind,away, 111-116,31:55,8,2,1,0,0,1,2,3,7,0,0
"Oni, Miye",2,9.9,3500,uta,den,away, 132-134,10:04,3,2,1,1,0,0,1,1,2,0,0
"McGruder, Rodney",2,9.7,3500,lac,por,away, 122-117,18:12,7,1,1,0,0,0,1,3,4,0,0
"Vincent, Gabe",1,8.2,3500,mia,pho,home, 112-119,19:33,4,1,2,0,0,0,0,2,8,0,0
"Mann, Terance",2,5.2,3500,lac,por,away, 122-117,11:47,1,1,2,0,0,0,0,0,1,1,2
"Curry, Seth",1,3.5,3900,dal,mil,home, 136-132,21:05,2,0,1,0,0,0,0,1,7,0,0
"Simons, Anfernee",1,3.5,3500,por,lac,home, 117-122,13:04,2,0,1,0,0,0,0,1,3,0,0
"Korver, Kyle",2,0,3500,mil,dal,away, 132-136,2:19,0,0,0,0,0,0,0,0,0,0,0
"Tucker, Rayjon",1,0,3500,uta,den,away, 132-134,DNP,0,0,0,0,0,0,0,0,0,0,0
"Cleveland, Antonius",2,0,3500,dal,mil,home, 136-132,DNP,0,0,0,0,0,0,0,0,0,0,0
"Jerome, Ty",2,0,3500,pho,mia,away, 119-112,DNP,0,0,0,0,0,0,0,0,0,0,0
"Sumner, Edmond",1,0,3500,ind,lal,home, 116-111,DNP,0,0,0,0,0,0,0,0,0,0,0
"Barea, Jose",1,0,3500,dal,mil,home, 136-132,DNP,0,0,0,0,0,0,0,0,0,0,0
"Smith, J.R.",2,0,3500,lal,ind,away, 111-116,DNP,0,0,0,0,0,0,0,0,0,0,0
"Wright-Foreman, Justin",1,0,3500,uta,den,away, 132-134,DNP,0,0,0,0,0,0,0,0,0,0,0
"Adams, Jaylen",1,0,3500,por,lac,home, 117-122,DNP,0,0,0,0,0,0,0,0,0,0,0
"Brown, Sterling",2,0,3500,mil,dal,away, 132-136,DNP,0,0,0,0,0,0,0,0,0,0,0
"Lecque, Jalen",1,0,3500,pho,mia,away, 119-112,DNP,0,0,0,0,0,0,0,0,0,0,0
"Daniels, Troy",2,0,3500,den,uta,home, 134-132,DNP,0,0,0,0,0,0,0,0,0,0,0
"Mason III, Frank",1,0,3500,mil,dal,away, 132-136,NA,0,0,0,0,0,0,0,0,0,0,0
"Nunn, Kendrick",1,0,4800,mia,pho,home, 112-119,NA,0,0,0,0,0,0,0,0,0,0,0
"Beverley, Patrick",1,0,4200,lac,por,away, 122-117,NA,0,0,0,0,0,0,0,0,0,0,0
"Bowen II, Brian",2,0,3500,ind,lal,home, 116-111,NA,0,0,0,0,0,0,0,0,0,0,0
"Lee, Courtney",2,0,3600,dal,mil,home, 136-132,NA,0,0,0,0,0,0,0,0,0,0,0
"Reaves, Josh",2,0,3500,dal,mil,home, 136-132,NA,0,0,0,0,0,0,0,0,0,0,0
"Dragic, Goran",1,0,5400,mia,pho,home, 112-119,NA,0,0,0,0,0,0,0,0,0,0,0
"Williams-Goss, Nigel",1,0,3500,uta,den,away, 132-134,NA,0,0,0,0,0,0,0,0,0,0,0
"Butler, Jimmy",2,0,7500,mia,pho,home, 112-119,NA,0,0,0,0,0,0,0,0,0,0,0
"Lamb, Jeremy",2,0,3500,ind,lal,home, 116-111,NA,0,0,0,0,0,0,0,0,0,0,0
"Green, Danny",2,0,4100,lal,ind,away, 111-116,NA,0,0,0,0,0,0,0,0,0,0,0
"Rondo, Rajon",1,0,3800,lal,ind,away, 111-116,NA,0,0,0,0,0,0,0,0,0,0,0
"Mudiay, Emmanuel",1,0,3500,uta,den,away, 132-134,NA,0,0,0,0,0,0,0,0,0,0,0
"Okobo, Elie",2,0,3600,pho,mia,away, 119-112,NA,0,0,0,0,0,0,0,0,0,0,0
"Mitrou-Long, Nazareth",2,0,3500,ind,lal,home, 116-111,NA,0,0,0,0,0,0,0,0,0,0,0
"Harris, Gary",2,0,3900,den,uta,home, 134-132,NA,0,0,0,0,0,0,0,0,0,0,0
"Antetokounmpo, Giannis",3,62.1,11000,mil,dal,away, 132-136,33:26,34,13,1,0,5,4,1,13,26,7,14
"James, LeBron",3,53.1,10000,lal,ind,away, 111-116,35:09,31,8,7,0,1,1,2,13,24,3,6
"Finney-Smith, Dorian",3,50.7,4600,dal,mil,home, 136-132,43:02,27,11,5,0,1,0,6,10,19,1,2
"Porter, Michael",4,47.2,7800,den,uta,home, 134-132,45:02,23,11,2,2,1,1,1,7,18,8,8
"Adebayo, Bam",4,46.9,7600,mia,pho,home, 112-119,30:24,18,7,9,1,3,5,0,6,13,6,6
"Porzingis, Kristaps",4,46.7,8800,dal,mil,home, 136-132,40:05,26,11,3,0,1,0,1,9,24,7,7
"Warren, T.J.",3,43.5,7800,ind,lal,home, 116-111,36:41,39,5,1,0,0,3,5,15,22,4,4
"Grant, Jerami",4,35.9,4700,den,uta,home, 134-132,46:39,21,2,1,2,2,1,1,7,12,6,7
"Ingles, Joe",3,34.1,4900,uta,den,away, 132-134,45:59,11,3,13,1,0,3,3,4,9,0,0
"Davis, Anthony",4,31.6,9400,lal,ind,away, 111-116,35:28,8,8,4,2,2,4,0,3,14,2,2
"Anthony, Carmelo",3,31.4,4900,por,lac,home, 117-122,33:44,21,7,0,0,1,1,1,8,15,4,4
"O'Neale, Royce",4,30.2,5100,uta,den,away, 132-134,39:08,6,11,2,2,1,1,2,2,5,0,0
"Kuzma, Kyle",4,28.5,5500,lal,ind,away, 111-116,24:42,11,5,1,3,1,2,1,3,14,4,5
"Crowder, Jae",3,26.9,4300,mia,pho,home, 112-119,27:00,17,2,1,0,2,0,4,6,7,1,2
"Morris, Marcus",4,26.1,4300,lac,por,away, 122-117,31:37,15,8,1,1,0,3,2,6,13,1,2
"Green, JaMychal",4,25.6,3700,lac,por,away, 122-117,20:12,13,8,0,1,1,3,3,3,7,4,4
