Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"DeRozan, DeMar",2,54.8,8400,sas,nyk,away, 118-130,32:17,32,9,4,1,1,0,0,12,22,8,10
"Smith Jr., Dennis",1,51.7,7200,nyk,sas,home, 130-118,29:44,19,6,13,2,0,0,1,8,17,2,3
"Lowry, Kyle",1,45.8,8200,tor,orl,home, 98-113,35:44,19,4,10,4,0,5,2,6,13,5,5
"Dotson, Damyean",2,39,4300,nyk,sas,home, 130-118,36:36,27,5,2,1,0,0,8,9,17,1,2
"Ross, Terrence",2,38.3,5500,orl,tor,away, 113-98,29:51,28,9,1,0,0,2,3,9,21,7,7
"Augustin, D.J.",1,30,4400,orl,tor,away, 113-98,27:00,12,5,8,1,0,3,2,5,6,0,2
"Murray, Jamal",1,29.8,6800,den,lac,home, 123-96,24:26,16,4,6,1,0,3,2,6,12,2,3
"Williams, Louis",2,29.4,7900,lac,den,away, 96-123,24:06,24,2,2,1,0,3,1,6,15,11,11
"Morris, Monte",2,27.7,5100,den,lac,home, 123-96,22:16,12,1,5,2,1,2,2,5,8,0,0
"Grant, Jerian",1,27.1,3500,orl,tor,away, 113-98,21:00,7,3,7,1,1,0,1,3,5,0,0
"Forbes, Bryn",1,26.7,3900,sas,nyk,away, 118-130,27:49,15,6,3,0,0,0,2,4,12,5,5
"Green, Danny",2,21.2,4700,tor,orl,home, 98-113,27:17,10,6,4,0,0,2,2,4,9,0,0
"Beverley, Patrick",1,21.2,5400,lac,den,away, 96-123,25:33,2,6,4,0,2,0,0,0,1,2,2
"Mudiay, Emmanuel",1,17.5,5300,nyk,sas,home, 130-118,19:04,19,0,1,0,0,3,3,8,10,0,0
"Shamet, Landry",1,17.5,4300,lac,den,away, 96-123,28:31,8,0,1,3,0,1,1,3,6,1,1
"Thomas, Isaiah",1,16.2,3900,den,lac,home, 123-96,23:45,10,1,4,0,1,4,0,3,11,4,4
"Fournier, Evan",2,16.1,6300,orl,tor,away, 113-98,31:13,11,3,1,0,1,3,2,4,11,1,1
"Mills, Patty",1,15.6,4600,sas,nyk,away, 118-130,32:41,8,3,4,0,0,2,2,2,14,2,2
"McCaw, Patrick",2,14.9,3700,tor,orl,home, 98-113,15:10,8,2,1,1,0,0,1,3,5,1,1
"Trier, Allonzo",2,14.1,4100,nyk,sas,home, 130-118,28:24,9,3,1,0,0,0,0,3,10,3,3
"Lin, Jeremy",1,13.7,4900,tor,orl,home, 98-113,18:26,6,1,5,0,0,1,0,2,8,2,4
"Gilgeous-Alexander, Shai",1,13.2,5100,lac,den,away, 96-123,29:49,1,1,4,2,1,4,0,0,9,1,2
"Meeks, Jodie",2,12.4,3500,tor,orl,home, 98-113,16:45,10,2,0,0,0,0,2,4,9,0,0
"Pondexter, Quincy",2,12.1,3500,sas,nyk,away, 118-130,10:15,7,3,1,0,0,0,0,2,3,3,3
"Beasley, Malik",2,11.9,5200,den,lac,home, 123-96,24:31,8,2,1,0,0,0,2,3,4,0,0
"Temple, Garrett",2,10.9,3600,lac,den,away, 96-123,23:08,4,2,1,1,0,0,0,1,4,2,2
"Craig, Torrey",2,9.2,3500,den,lac,home, 123-96,7:47,5,1,0,1,0,0,0,2,3,1,1
"Belinelli, Marco",2,8.2,3900,sas,nyk,away, 118-130,24:19,8,1,0,0,0,1,1,2,5,3,3
