Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,92.4,11700,hou,mia,home, 121-118,43:52,58,7,10,4,1,4,8,16,32,18,18
"Westbrook, Russell",1,54.7,11600,okc,phi,home, 104-108,37:32,23,11,11,1,1,4,1,8,24,6,9
"Simmons, Ben",1,51.1,9000,phi,okc,away, 108-104,41:05,11,13,11,2,2,4,0,5,9,1,4
"Curry, Stephen",1,48.6,9300,gsw,orl,away, 96-103,37:23,33,8,6,0,0,3,5,12,33,4,4
"Butler, Jimmy",2,44.6,8300,phi,okc,away, 108-104,37:07,20,8,8,2,0,3,0,9,20,2,5
"Joseph, Cory",1,41,3600,ind,min,home, 122-115,29:20,8,5,12,1,2,0,2,3,6,0,0
"Dragic, Goran",1,37.5,4100,mia,hou,away, 118-121,24:54,21,5,5,1,0,0,3,5,12,8,8
"Mitchell, Donovan",2,37.1,9000,uta,den,away, 111-104,35:40,24,8,5,0,0,4,4,9,19,2,4
"Collison, Darren",1,33.9,6800,ind,min,home, 122-115,28:49,8,7,9,1,1,2,0,1,9,6,6
"Smith Jr., Dennis",1,32.4,7100,nyk,cle,home, 118-125,28:55,16,2,8,0,1,1,3,6,13,1,1
"Murray, Jamal",1,30.3,6800,den,uta,home, 104-111,32:01,21,4,3,0,0,0,4,8,16,1,4
"Sexton, Collin",1,30.1,5000,cle,nyk,away, 125-118,31:32,22,3,3,0,0,0,2,7,15,6,9
"Korver, Kyle",2,29.6,3600,uta,den,away, 111-104,22:10,22,3,2,1,0,2,6,8,15,0,0
"Ross, Terrence",2,29.3,5300,orl,gsw,home, 103-96,26:39,16,4,5,1,0,2,4,5,14,2,2
"Teague, Jeff",1,28.7,6400,min,ind,away, 115-122,28:52,13,6,5,1,1,5,0,4,9,5,7
"Clarkson, Jordan",2,27.9,5300,cle,nyk,away, 125-118,28:57,22,2,1,1,0,1,3,7,13,5,6
"Dotson, Damyean",2,27.6,5200,nyk,cle,home, 118-125,29:24,9,3,6,2,0,0,0,4,10,1,2
"Trier, Allonzo",2,27.3,4300,nyk,cle,home, 118-125,32:00,22,4,1,0,0,1,2,8,15,4,5
"Paul, Chris",1,27.2,8700,hou,mia,home, 121-118,34:06,14,6,4,1,0,3,1,4,12,5,5
"Augustin, D.J.",1,26.5,4800,orl,gsw,home, 103-96,26:59,14,0,3,1,2,1,2,6,11,0,0
"Schroder, Dennis",2,25.7,5000,okc,phi,home, 104-108,33:29,14,1,7,1,0,3,2,4,15,4,5
"Thompson, Klay",2,24.6,7200,gsw,orl,away, 96-103,36:12,21,3,0,0,0,0,3,9,23,0,0
"Briscoe, Isaiah",1,23.8,3700,orl,gsw,home, 103-96,20:57,8,9,2,0,1,1,0,3,7,2,2
"Wiggins, Andrew",2,23.7,6500,min,ind,away, 115-122,37:41,11,6,1,0,2,2,0,4,14,3,5
"Rivers, Austin",2,22.4,3700,hou,mia,home, 121-118,30:55,17,2,2,0,0,0,3,7,8,0,0
