Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Walker, Kemba",1,66.3,9300,cha,sas,home, 125-116,41:59,38,9,11,0,1,2,2,14,31,8,11
"Doncic, Luka",2,56.4,9500,dal,sac,home, 121-125,36:09,28,12,12,0,0,4,0,9,20,10,11
"Young, Trae",1,54.2,8200,atl,nor,away, 130-120,31:10,33,1,12,1,0,1,5,12,24,4,5
"Harden, James",2,47.5,12000,hou,mil,away, 94-108,37:55,23,10,7,0,2,4,1,9,26,4,5
"Wade, Dwyane",2,46.9,5100,mia,orl,home, 99-104,29:21,22,7,7,3,0,3,2,7,17,6,7
"DeRozan, DeMar",2,45.6,8700,sas,cha,away, 116-125,40:11,30,8,4,0,0,0,0,12,24,6,8
"Smart, Marcus",2,45.2,5100,bos,cle,away, 116-106,33:07,21,6,4,3,1,1,2,8,14,3,3
"Murray, Jamal",1,44.1,7000,den,det,home, 95-92,38:19,33,3,5,1,0,3,3,12,19,6,7
"Bledsoe, Eric",1,43.1,7500,mil,hou,home, 108-94,29:29,23,3,7,1,2,3,4,9,19,1,2
"Beal, Bradley",2,42,10000,was,lal,away, 106-124,36:43,32,5,2,0,1,2,2,10,19,10,13
"Caldwell-Pope, Kentavious",2,41.5,5400,lal,was,home, 124-106,35:35,29,5,1,2,0,1,6,10,17,3,3
"Fox, De'Aaron",1,40,8800,sac,dal,away, 125-121,31:30,23,5,8,0,0,1,0,6,16,11,12
"Connaughton, Pat",2,38.4,4800,mil,hou,home, 108-94,30:44,14,7,4,2,2,2,4,4,5,2,2
"Payton, Elfrid",1,34.7,8000,nor,atl,home, 120-130,24:46,11,6,9,2,0,3,1,5,11,0,0
"Harrison, Shaquille",1,34.5,4800,chi,tor,away, 103-112,33:24,15,5,5,3,0,3,0,6,12,3,4
"Wiggins, Andrew",2,34.1,6600,min,lac,home, 111-122,35:08,22,3,3,2,0,2,2,9,21,2,5
"Paul, Chris",1,33.8,8300,hou,mil,away, 94-108,32:08,19,9,4,0,0,2,4,7,18,1,1
"Waiters, Dion",2,33.2,4200,mia,orl,home, 99-104,28:55,26,1,2,1,0,0,5,10,18,1,1
"Hield, Buddy",2,32.5,7500,sac,dal,away, 125-121,34:31,17,5,3,1,1,1,3,4,13,6,6
"Satoransky, Tomas",1,31.5,6900,was,lal,away, 106-124,37:08,8,5,11,1,0,2,0,4,10,0,0
"Williams, Louis",2,31.3,7400,lac,min,away, 122-111,29:32,20,4,7,0,0,4,1,8,15,3,3
"Jackson, Reggie",1,31.3,4500,det,den,away, 92-95,30:36,17,4,5,1,0,1,2,7,17,1,2
"Brown, Sterling",2,30.7,3500,mil,hou,home, 108-94,26:14,8,11,3,1,1,1,0,4,8,0,0
"Selden, Wayne",2,30.4,3600,chi,tor,away, 103-112,40:04,20,2,2,3,0,4,2,8,15,2,2
"Augustin, D.J.",1,30.3,6200,orl,mia,away, 104-99,30:18,17,4,7,0,0,2,2,3,11,9,10
"Okogie, Josh",2,30.3,5100,min,lac,home, 111-122,34:24,9,4,3,3,1,0,0,3,7,3,4
"Sexton, Collin",1,29.9,6000,cle,bos,home, 106-116,38:39,24,2,3,0,0,1,3,9,19,3,3
"White, Derrick",1,29.5,5700,sas,cha,away, 116-125,29:26,4,5,7,2,2,3,0,0,10,4,4
"Arcidiacono, Ryan",1,29.2,3600,chi,tor,away, 103-112,29:48,13,6,2,2,0,0,1,5,11,2,2
"Rondo, Rajon",1,28.6,6600,lal,was,home, 124-106,33:11,7,3,10,2,0,3,1,3,7,0,0
"Temple, Garrett",2,28.3,3500,lac,min,away, 122-111,32:22,15,4,3,2,0,2,5,5,9,0,0
"Bogdanovic, Bogdan",2,28.1,4500,sac,dal,away, 125-121,29:21,14,3,5,1,0,0,3,5,10,1,1
"Clarkson, Jordan",2,27.9,5600,cle,bos,home, 106-116,29:54,18,2,5,1,0,3,0,7,11,4,6
"Belinelli, Marco",2,27.5,3500,sas,cha,away, 116-125,32:49,17,10,1,0,0,3,5,6,16,0,0
