Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Russell, D'Angelo",2,53,7900,bkn,lac,away, 116-119,32:50,32,5,10,1,0,3,6,13,25,0,1
"Paul, Chris",1,50.4,8100,hou,min,home, 117-102,28:58,25,7,10,1,0,1,6,8,12,3,3
"Butler, Jimmy",2,45.7,8400,phi,mil,away, 130-125,34:09,27,6,3,3,0,2,2,8,16,9,13
"Caruso, Alex",1,42.6,3900,lal,nyk,away, 123-124,27:48,12,3,2,5,3,0,1,3,6,5,6
"Mudiay, Emmanuel",1,41.4,4900,nyk,lal,home, 124-123,32:47,28,2,8,0,1,4,3,8,11,9,10
"Lamb, Jeremy",2,38.3,6400,cha,mia,away, 75-93,33:17,21,4,1,4,0,1,3,8,20,2,2
"Harden, James",2,37.4,12600,hou,min,home, 117-102,31:48,20,2,10,1,0,3,4,8,24,0,0
"LaVine, Zach",2,36.1,8300,chi,sac,away, 102-129,29:11,18,3,3,3,1,2,2,7,18,2,3
"Young, Trae",1,35.7,8200,atl,orl,away, 91-101,32:03,20,6,5,1,0,2,0,9,18,2,3
"Hield, Buddy",2,35.6,6700,sac,chi,home, 129-102,24:56,16,3,4,3,1,2,2,6,12,2,2
"Middleton, Khris",2,35.4,7200,mil,phi,home, 125-130,35:45,19,7,6,0,0,1,3,8,18,0,0
"Smith, Ishmael",1,35,4300,det,tor,home, 110-107,23:46,8,5,8,3,0,0,0,4,9,0,0
"Fox, De'Aaron",1,33.3,8000,sac,chi,home, 129-102,25:03,17,4,3,2,1,2,2,6,12,3,4
"Williams, Louis",2,33.2,7600,lac,bkn,home, 119-116,26:32,25,6,2,0,0,2,2,8,16,7,7
"Okogie, Josh",2,32.5,3600,min,hou,away, 102-117,34:32,21,5,3,1,0,2,3,8,14,2,4
"Augustin, D.J.",1,31.9,4900,orl,atl,home, 101-91,32:15,11,2,9,2,0,1,2,4,10,1,1
"Dotson, Damyean",2,31.7,5900,nyk,lal,home, 124-123,41:20,25,6,1,0,0,2,3,10,20,2,2
"Wade, Dwyane",2,31.6,5600,mia,cha,home, 93-75,28:28,17,8,2,0,1,1,2,6,14,3,3
"Jackson, Reggie",1,31.4,5000,det,tor,home, 110-107,24:14,20,2,4,1,0,0,2,5,10,8,9
"Bledsoe, Eric",1,31,7000,mil,phi,home, 125-130,33:11,12,5,6,2,0,2,1,5,14,1,3
"Gilgeous-Alexander, Shai",1,29.4,5000,lac,bkn,home, 119-116,35:34,14,2,10,0,0,2,3,5,12,1,2
"Simmons, Ben",1,29.3,9700,phi,mil,away, 130-125,34:48,8,9,9,0,0,3,0,4,8,0,2
"Dragic, Goran",1,26.4,4300,mia,cha,home, 93-75,27:32,19,2,4,0,0,1,4,7,11,1,1
