Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"James, LeBron",-1,73.6,N/A,cle,gsw,away, 114-124,47:32,51,8,8,1,1,5,3,19,32,10,11
"Green, Draymond",-1,58.7,N/A,gsw,cle,home, 124-114,47:06,13,11,9,5,2,2,2,5,9,1,1
"Durant, Kevin",-1,56.8,N/A,gsw,cle,home, 124-114,46:17,26,9,6,1,3,1,1,8,22,9,10
"Curry, Stephen",-1,50.7,N/A,gsw,cle,home, 124-114,46:26,29,6,9,1,0,2,5,11,23,2,2
"Love, Kevin",-1,37.1,N/A,cle,gsw,away, 114-124,39:04,21,13,1,0,0,1,1,9,20,2,2
"Thompson, Klay",-1,28.1,N/A,gsw,cle,home, 124-114,45:25,24,3,1,0,0,1,5,8,16,3,3
"Nance, Larry",-1,25.2,N/A,cle,gsw,away, 114-124,19:21,9,11,0,1,0,0,0,4,6,1,4
"Green, Jeff",-1,20.1,N/A,cle,gsw,away, 114-124,35:58,7,3,5,1,0,1,1,3,9,0,0
"Livingston, Shaun",-1,19.9,N/A,gsw,cle,home, 124-114,18:08,10,2,3,1,0,0,0,4,4,2,2
"Smith, J.R.",-1,18.2,N/A,cle,gsw,away, 114-124,38:58,10,6,2,0,0,2,2,3,10,2,2
"Looney, Kevon",-1,15.8,N/A,gsw,cle,home, 124-114,24:32,8,4,0,1,0,0,0,4,5,0,0
"Hill, George",-1,13.9,N/A,cle,gsw,away, 114-124,30:29,7,2,1,1,0,0,2,2,6,1,2
"Clarkson, Jordan",-1,12.6,N/A,cle,gsw,away, 114-124,17:08,4,3,0,1,1,1,0,2,9,0,0
"Thompson, Tristan",-1,10,N/A,cle,gsw,away, 114-124,20:15,2,5,0,0,1,1,0,1,4,0,0
"Bell, Jordan",-1,9.4,N/A,gsw,cle,home, 124-114,12:48,4,2,2,0,0,0,0,2,3,0,0
"McGee, JaVale",-1,8.2,N/A,gsw,cle,home, 124-114,6:17,4,1,0,0,1,0,0,2,3,0,0
"Korver, Kyle",-1,6.9,N/A,cle,gsw,away, 114-124,16:01,3,2,1,0,0,0,1,1,3,0,1
"McCaw, Patrick",-1,5,N/A,gsw,cle,home, 124-114,3:34,2,0,0,1,0,0,0,0,0,2,2
"West, David",-1,2.5,N/A,gsw,cle,home, 124-114,4:12,2,0,1,0,0,1,0,1,1,0,0
"Young, Nick",-1,2,N/A,gsw,cle,home, 124-114,10:08,2,0,0,0,0,0,0,1,4,0,0
