Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Brown, Jaylen",2,38.1,6700,bos,cle,home, 108-83,28:03,23,8,1,1,1,2,3,9,16,2,2
"Rozier, Terry",1,26.2,8500,bos,cle,home, 108-83,34:22,8,6,8,0,0,1,0,4,10,0,0
"Smart, Marcus",2,22.6,5400,bos,cle,home, 108-83,24:51,9,3,6,1,0,2,1,4,12,0,0
"Korver, Kyle",2,17,4300,cle,bos,away, 83-108,23:28,5,5,0,1,1,0,1,2,6,0,0
"Clarkson, Jordan",2,16.6,3800,cle,bos,away, 83-108,15:49,10,3,0,1,0,0,1,4,11,1,1
"Hood, Rodney",2,14,3400,cle,bos,away, 83-108,18:55,11,0,2,0,0,0,0,5,12,1,1
"Smith, J.R.",2,9.7,4500,cle,bos,away, 83-108,28:38,4,1,1,1,0,0,0,2,9,0,0
"Hill, George",1,5,4700,cle,bos,away, 83-108,28:18,5,0,0,0,0,0,1,2,4,0,0
"Calderon, Jose",1,2,3200,cle,bos,away, 83-108,3:53,2,0,0,0,0,0,0,1,2,0,0
"Nader, Abdel",2,1,2100,bos,cle,home, 108-83,4:35,2,0,0,0,0,1,0,1,3,0,0
"Larkin, Shane",1,0,3600,bos,cle,home, 108-83,DNP,0,0,0,0,0,0,0,0,0,0,0
"James, LeBron",3,35.9,13600,cle,bos,away, 83-108,36:07,15,7,9,0,2,7,0,5,16,5,6
"Tatum, Jayson",3,34.7,7300,bos,cle,home, 108-83,37:00,16,6,3,2,1,2,2,6,11,2,2
"Morris, Marcus",4,32,5500,bos,cle,home, 108-83,34:03,21,10,0,0,0,1,3,7,12,4,5
"Love, Kevin",4,30.1,8300,cle,bos,away, 83-108,30:31,17,8,3,0,0,1,1,5,14,6,6
"Green, Jeff",4,8.7,4700,cle,bos,away, 83-108,19:45,6,1,1,0,0,0,0,1,3,4,4
"Osman, Cedi",3,5.4,2600,cle,bos,away, 83-108,7:09,0,2,0,1,0,0,0,0,3,0,0
"Ojeleye, Semi",3,4.2,3100,bos,cle,home, 108-83,15:29,3,1,0,0,0,0,0,1,4,1,1
"Yabusele, Guerschon",4,0,2400,bos,cle,home, 108-83,4:35,0,0,0,0,0,0,0,0,0,0,0
"Nance, Larry",4,0,3600,cle,bos,away, 83-108,3:53,0,0,0,0,0,0,0,0,0,0,0
"White, Okaro",4,0,2000,cle,bos,away, 83-108,NA,0,0,0,0,0,0,0,0,0,0,0
"Horford, Al",5,39.8,7600,bos,cle,home, 108-83,27:23,20,4,6,0,2,0,2,8,10,2,3
"Baynes, Aron",5,25.6,4400,bos,cle,home, 108-83,25:04,4,8,2,2,1,0,0,2,5,0,0
"Thompson, Tristan",5,21.7,3900,cle,bos,away, 83-108,20:42,8,11,1,0,0,1,0,4,6,0,0
"Monroe, Greg",5,5.9,3000,bos,cle,home, 108-83,4:35,2,2,1,0,0,0,0,1,1,0,0
"Zizic, Ante",5,3.9,2000,cle,bos,away, 83-108,2:52,0,2,1,0,0,0,0,0,0,0,2
"Perkins, Kendrick",5,0,2000,cle,bos,away, 83-108,NA,0,0,0,0,0,0,0,0,0,0,0
