Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",1,51.9,10000,gsw,sas,home, 136-100,30:33,29,7,7,3,0,2,6,8,13,7,7
"McCaw, Patrick",2,33.1,3500,gsw,sas,home, 136-100,26:39,18,3,5,3,0,2,3,6,8,3,3
"Murray, Dejounte",1,27.2,2600,sas,gsw,away, 100-136,26:56,8,6,6,4,0,5,0,3,12,2,2
"Thompson, Klay",2,21.2,7100,gsw,sas,home, 136-100,29:04,11,6,4,0,0,3,2,4,10,1,1
"Clark, Ian",2,17.5,3000,gsw,sas,home, 136-100,21:59,10,0,3,2,0,1,2,4,7,0,0
"Livingston, Shaun",1,16.5,1500,gsw,sas,home, 136-100,12:54,10,0,3,2,0,2,0,5,7,0,0
"Mills, Patty",1,11.9,5200,sas,gsw,away, 100-136,21:04,5,2,1,2,0,1,1,2,6,0,0
"Green, Danny",2,9.4,4200,sas,gsw,away, 100-136,16:44,5,2,0,0,1,0,1,2,7,0,0
"Forbes, Bryn",2,7.7,1500,sas,gsw,away, 100-136,23:06,5,1,1,0,0,0,1,1,7,2,2
"Ginobili, Manu",2,3.5,3000,sas,gsw,away, 100-136,5:06,2,0,1,0,0,0,0,0,3,2,2
"Green, Draymond",4,39.8,8600,gsw,sas,home, 136-100,27:37,13,9,6,2,2,1,2,4,10,3,4
"Simmons, Jonathon",3,29.1,4600,sas,gsw,away, 100-136,25:32,22,3,3,0,0,1,2,8,17,4,5
"Anderson, Kyle",3,24,2200,sas,gsw,away, 100-136,25:32,8,5,4,2,0,0,0,4,12,0,0
"Durant, Kevin",3,22.9,9700,gsw,sas,home, 136-100,27:50,16,2,3,0,1,2,2,6,10,2,2
"Bertans, Davis",3,20.3,1300,sas,gsw,away, 100-136,16:56,13,4,1,1,1,3,3,4,4,2,2
"Aldridge, LaMarcus",4,20.3,8800,sas,gsw,away, 100-136,26:30,8,4,3,1,2,3,0,4,11,0,0
"West, David",4,19.5,3200,gsw,sas,home, 136-100,14:18,6,0,5,1,2,0,0,3,3,0,0
"McAdoo, James Michael",4,16,1900,gsw,sas,home, 136-100,10:59,9,5,0,1,0,1,1,3,5,2,2
"Barnes, Matt",3,6.9,1500,gsw,sas,home, 136-100,14:48,2,2,1,1,0,1,0,1,6,0,0
"Lee, David",4,4.4,3000,sas,gsw,away, 100-136,4:34,2,2,0,0,0,0,0,1,3,0,1
"Leonard, Kawhi",3,0,11400,sas,gsw,away, 100-136,NA,0,0,0,0,0,0,0,0,0,0,0
"Iguodala, Andre",3,0,5200,gsw,sas,home, 136-100,NA,0,0,0,0,0,0,0,0,0,0,0
"Looney, Kevon",4,0,1500,gsw,sas,home, 136-100,NA,0,0,0,0,0,0,0,0,0,0,0
"Dedmon, Dewayne",5,18.8,2000,sas,gsw,away, 100-136,20:12,9,9,0,0,0,1,0,3,9,3,4
"Gasol, Pau",5,17.1,6100,sas,gsw,away, 100-136,15:48,7,8,1,1,0,3,0,2,5,3,3
"Anthony, Joel",5,10.6,3500,sas,gsw,away, 100-136,12:00,6,3,0,0,1,1,0,3,4,0,0
"McGee, JaVale",5,9.8,4000,gsw,sas,home, 136-100,9:53,6,4,0,0,0,1,0,3,3,0,0
"Pachulia, Zaza",5,8.2,4000,gsw,sas,home, 136-100,6:54,4,1,2,0,0,0,0,2,4,0,0
"Jones, Damian",5,5.2,1500,gsw,sas,home, 136-100,6:32,2,1,0,1,0,0,0,1,3,0,0
