Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",-1,66.2,N/A,gsw,cle,away, 108-85,38:44,37,6,4,3,3,2,7,12,27,6,6
"Durant, Kevin",-1,59.4,N/A,gsw,cle,away, 108-85,37:38,20,12,10,1,3,2,0,7,17,6,6
"James, LeBron",-1,40.4,N/A,cle,gsw,home, 85-108,40:34,23,7,8,0,1,6,0,7,13,9,11
"Green, Draymond",-1,37.1,N/A,gsw,cle,away, 108-85,38:37,9,3,9,1,3,1,1,4,8,0,0
"Hood, Rodney",-1,29.6,N/A,cle,gsw,home, 85-108,26:31,10,8,2,2,1,2,1,4,14,1,1
"Love, Kevin",-1,28.8,N/A,cle,gsw,home, 85-108,27:44,13,9,2,1,0,1,2,4,13,3,4
"Nance, Larry",-1,28.6,N/A,cle,gsw,home, 85-108,23:11,7,8,4,1,1,0,0,3,7,1,2
"Iguodala, Andre",-1,25.4,N/A,gsw,cle,away, 108-85,22:41,11,2,0,2,2,0,3,4,8,0,0
"Thompson, Klay",-1,15.2,N/A,gsw,cle,away, 108-85,28:29,10,6,0,0,0,2,2,4,10,0,0
"Smith, J.R.",-1,13.9,N/A,cle,gsw,home, 85-108,26:35,10,2,1,0,0,0,3,3,8,1,2
"Thompson, Tristan",-1,13.8,N/A,cle,gsw,home, 85-108,16:12,6,4,0,0,1,0,0,3,5,0,0
"Bell, Jordan",-1,13.3,N/A,gsw,cle,away, 108-85,18:24,4,4,1,0,1,0,0,2,3,0,0
"McGee, JaVale",-1,12.6,N/A,gsw,cle,away, 108-85,16:28,6,3,0,0,1,0,0,3,4,0,0
"Green, Jeff",-1,9.5,N/A,cle,gsw,home, 85-108,23:40,5,0,1,0,1,0,1,2,8,0,0
"Hill, George",-1,7.1,N/A,cle,gsw,home, 85-108,25:05,3,3,1,0,0,1,1,1,7,0,2
"Livingston, Shaun",-1,6.8,N/A,gsw,cle,away, 108-85,14:04,2,4,0,0,0,0,0,0,1,2,2
"Calderon, Jose",-1,5.7,N/A,cle,gsw,home, 85-108,4:03,0,1,1,1,0,0,0,0,1,0,0
"Zizic, Ante",-1,5.2,N/A,cle,gsw,home, 85-108,1:40,4,1,0,0,0,0,0,2,2,0,0
"Young, Nick",-1,4.2,N/A,gsw,cle,away, 108-85,8:58,3,1,0,0,0,0,1,1,4,0,0
"Korver, Kyle",-1,3.7,N/A,cle,gsw,home, 85-108,20:42,2,1,1,0,0,1,0,0,6,2,3
"West, David",-1,3.5,N/A,gsw,cle,away, 108-85,7:36,2,0,1,0,0,0,0,1,1,0,0
"Looney, Kevon",-1,3.2,N/A,gsw,cle,away, 108-85,2:47,2,1,0,0,0,0,0,1,2,0,0
"Pachulia, Zaza",-1,2.2,N/A,gsw,cle,away, 108-85,2:47,2,1,0,0,0,1,0,0,1,2,2
"Osman, Cedi",-1,2,N/A,cle,gsw,home, 85-108,4:03,2,0,0,0,0,0,0,1,3,0,0
"McCaw, Patrick",-1,1.2,N/A,gsw,cle,away, 108-85,2:47,0,1,0,0,0,0,0,0,0,0,0
