Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"LaVine, Zach",2,58.8,8300,chi,nyk,away, 116-115,49:01,41,4,4,3,2,8,4,13,25,11,14
"Murray, Jamal",1,55,7300,den,bos,home, 115-107,38:13,48,5,4,0,0,5,5,19,30,5,5
"Irving, Kyrie",1,54.5,7700,bos,den,away, 107-115,33:57,31,5,5,3,1,2,4,13,17,1,1
"Harden, James",2,48.8,11100,hou,ind,away, 98-94,35:07,28,4,6,3,1,5,5,7,15,9,9
"Hill, George",1,45.8,4400,cle,orl,away, 100-102,32:30,22,4,6,4,0,2,2,10,12,0,0
"Holiday, Jrue",2,44.8,8600,nor,okc,away, 116-122,39:57,22,4,14,0,1,6,1,8,13,5,7
"Lowry, Kyle",1,43.9,8300,tor,uta,away, 124-111,28:57,17,7,11,2,0,4,3,5,9,4,4
"Galloway, Langston",2,41.8,3500,det,mia,home, 115-120,35:02,21,9,4,2,0,2,4,7,15,3,5
"Jackson, Reggie",1,38.8,5800,det,mia,home, 115-120,37:58,25,4,6,1,0,3,3,9,22,4,4
"Dragic, Goran",1,38.4,6500,mia,det,away, 120-115,33:30,21,7,6,0,1,3,1,7,18,6,7
"Curry, Stephen",1,36.5,10700,gsw,mem,home, 117-101,32:04,19,5,7,1,1,5,3,6,17,4,4
"Butler, Jimmy",2,36.3,9500,min,lac,away, 109-120,39:19,20,4,5,1,1,2,0,6,13,8,11
"Thompson, Klay",2,35.9,6400,gsw,mem,home, 117-101,32:15,27,2,3,1,0,1,3,11,21,2,2
"Westbrook, Russell",1,35.9,12000,okc,nor,home, 122-116,25:11,17,7,9,1,0,6,0,6,16,5,8
"Oladipo, Victor",2,34.2,9100,ind,hou,home, 94-98,35:49,28,6,2,0,0,4,4,11,21,2,2
"Fournier, Evan",2,33.7,6000,orl,cle,home, 102-100,31:58,15,1,5,3,1,2,2,5,15,3,4
"Trier, Allonzo",2,33.1,3900,nyk,chi,home, 115-116,41:48,21,3,1,2,1,2,2,5,15,9,9
"Smart, Marcus",2,33.1,4100,bos,den,away, 107-115,25:05,9,3,3,2,4,2,1,3,5,2,2
"Paul, Chris",1,32.5,8500,hou,ind,away, 98-94,37:34,9,5,13,1,0,5,0,4,12,1,2
"Harris, Gary",2,32.5,7300,den,bos,home, 115-107,37:21,13,5,3,3,0,0,1,4,13,4,4
"Smith, J.R.",2,31.3,4200,cle,orl,away, 100-102,25:10,14,4,3,2,1,1,2,5,9,2,2
"Williams, Louis",2,31,5800,lac,min,home, 120-109,27:21,20,0,6,0,1,1,1,7,17,5,5
