Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Conley, Mike",1,58,8900,mem,bkn,away, 131-125,45:41,37,5,10,0,1,3,2,13,25,9,9
"Harden, James",2,47.4,11700,hou,sas,away, 136-105,27:35,23,7,10,0,1,2,3,9,20,2,2
"Westbrook, Russell",1,46.8,11400,okc,atl,home, 124-109,30:44,23,9,10,1,0,5,2,8,15,5,6
"Mitchell, Donovan",2,46.2,8000,uta,cha,away, 119-111,33:58,30,6,6,1,0,3,2,12,22,4,5
"Russell, D'Angelo",2,43.2,7700,bkn,mem,home, 125-131,45:29,26,1,8,3,1,8,5,10,27,1,2
"McCollum, C.J.",2,42.3,6700,por,den,home, 112-113,37:51,33,4,1,1,1,3,0,14,21,5,5
"Lamb, Jeremy",2,39.5,6200,cha,uta,home, 111-119,38:04,24,5,1,2,1,1,2,10,18,2,3
"Smart, Marcus",2,38.1,4500,bos,cle,home, 128-95,29:15,12,3,7,3,1,0,2,5,7,0,0
"Paul, Chris",1,38,8300,hou,sas,away, 136-105,27:42,14,5,10,1,0,0,2,5,13,2,2
"Irving, Kyrie",1,37.8,8900,bos,cle,home, 128-95,27:05,29,4,4,0,0,2,5,11,15,2,4
"Holiday, Jrue",2,37.8,8900,nor,mia,away, 101-106,40:01,21,4,8,0,1,3,0,8,20,5,5
"Butler, Jimmy",2,37.4,8200,phi,was,home, 123-98,25:24,11,7,4,4,0,0,1,5,13,0,0
"Parker, Tony",1,36.7,3800,cha,uta,home, 111-119,32:31,20,1,9,1,0,1,0,9,17,2,3
"Schroder, Dennis",2,35.6,6000,okc,atl,home, 124-109,28:18,18,3,8,0,2,4,2,8,15,0,0
"Walker, Kemba",1,35.4,9400,cha,uta,home, 111-119,36:46,21,7,4,1,0,3,1,9,17,2,5
"Holiday, Justin",2,35.3,6000,chi,det,away, 88-107,33:46,8,4,7,3,1,0,2,3,9,0,0
"Simmons, Ben",1,34.6,9300,phi,was,home, 123-98,25:26,13,8,10,1,0,6,0,5,5,3,3
"Burks, Alec",2,34.2,3600,cle,bos,away, 95-128,26:25,15,6,4,2,0,0,0,4,11,7,8
"Napier, Shabazz",1,33.2,3500,bkn,mem,home, 125-131,24:22,18,6,2,1,1,1,2,4,14,8,8
"Doncic, Luka",2,32.7,7200,dal,lal,away, 103-114,31:43,6,6,5,3,2,3,0,2,13,2,3
"Gordon, Eric",2,32.6,5900,hou,sas,away, 136-105,25:45,26,3,2,0,0,0,7,8,16,3,4
"Wall, John",1,32.1,9200,was,phi,away, 98-123,25:23,11,3,7,3,0,2,1,4,15,2,2
"Wade, Dwyane",2,32,5500,mia,nor,home, 106-101,26:47,18,5,6,0,0,1,2,6,15,4,6
"DeRozan, DeMar",2,29.9,8300,sas,hou,home, 105-136,26:58,18,2,5,2,0,4,0,5,13,8,10
"Bazemore, Kent",2,28.8,5400,atl,okc,away, 109-124,22:42,8,4,4,4,0,2,1,3,10,1,2
"White, Derrick",1,28.5,3900,sas,hou,home, 105-136,33:08,11,5,9,0,0,2,1,5,8,0,0
"Rubio, Ricky",1,27.8,6400,uta,cha,away, 119-111,33:10,13,4,6,1,0,2,2,5,11,1,2
"Temple, Garrett",2,27.2,4100,mem,bkn,away, 131-125,42:37,13,1,2,3,1,2,1,6,9,0,0
"Ball, Lonzo",1,27.2,6700,lal,dal,home, 114-103,28:18,10,1,4,5,0,5,1,4,9,1,2
"Lillard, Damian",1,27.2,9500,por,den,home, 112-113,39:44,15,1,8,0,0,1,3,6,16,0,0
"Augustin, D.J.",1,26.6,4600,orl,pho,away, 99-85,28:44,16,3,6,0,0,2,1,6,9,3,3
"Korkmaz, Furkan",2,25.9,3500,phi,was,home, 123-98,19:50,13,2,5,1,0,0,1,3,10,6,6
"Ross, Terrence",2,25.7,5000,orl,pho,away, 99-85,30:49,21,1,1,0,1,1,2,7,15,5,7
"Frazier, Tim",1,25.7,4400,nor,mia,away, 101-106,24:27,6,6,9,0,0,1,1,1,2,3,4
"Beal, Bradley",2,25.5,8300,was,phi,away, 98-123,19:21,19,0,1,2,0,1,2,6,13,5,5
"Jackson, Reggie",1,25,6400,det,chi,home, 107-88,27:03,20,0,2,1,0,1,6,7,12,0,0
"Abrines, Alex",2,24.9,3500,okc,atl,home, 124-109,25:50,21,2,1,0,0,0,7,7,11,0,0
"McGruder, Rodney",2,24.5,4900,mia,nor,home, 106-101,27:09,11,5,1,2,0,0,0,5,11,1,1
"Crawford, Jamal",2,24.4,3700,pho,orl,home, 85-99,30:46,18,2,4,0,0,2,3,5,13,5,6
"Rivers, Austin",2,23.9,3700,was,phi,away, 98-123,29:24,15,2,1,1,1,1,3,6,10,0,2
"Young, Trae",1,23.8,7200,atl,okc,away, 109-124,28:29,9,4,8,0,0,2,0,4,15,1,3
"McConnell, T.J.",1,23.4,3700,phi,was,home, 123-98,21:35,15,2,2,2,0,3,1,6,10,2,2
"Dinwiddie, Spencer",1,22.9,6400,bkn,mem,home, 125-131,42:51,15,2,5,0,0,2,2,5,14,3,4
"Shamet, Landry",1,22.8,3500,phi,was,home, 123-98,27:22,12,4,2,1,0,0,2,5,9,0,0
"Sexton, Collin",1,22.8,6100,cle,bos,away, 95-128,33:07,15,4,4,0,0,3,0,6,18,3,3
"Morris, Monte",2,22.8,4300,den,por,away, 113-112,30:06,16,4,2,0,0,1,2,7,8,0,0
"Payne, Cameron",1,22.7,3500,chi,det,away, 88-107,25:11,8,6,5,0,0,0,0,3,9,2,2
"Satoransky, Tomas",1,22.5,3600,was,phi,away, 98-123,22:37,8,0,7,2,0,2,0,4,7,0,0
"Murray, Jamal",1,22.4,7000,den,por,away, 113-112,35:36,10,2,6,1,0,2,1,2,13,5,7
"Matthews, Wes",2,22.3,4700,dal,lal,away, 103-114,29:13,11,4,3,0,1,1,2,4,7,1,2
"LaVine, Zach",2,21.9,8700,chi,det,away, 88-107,32:35,8,2,9,0,1,5,0,3,12,2,2
"Bullock, Reggie",2,21.4,4700,det,chi,home, 107-88,31:37,13,2,6,0,0,3,3,5,11,0,0
"Huerter, Kevin",2,21.2,4000,atl,okc,away, 109-124,25:18,5,6,4,2,0,3,1,2,3,0,0
"Korver, Kyle",2,19.9,3800,uta,cha,away, 119-111,21:34,14,2,1,0,1,1,4,5,7,0,0
"Okobo, Elie",1,19.8,4400,pho,orl,home, 85-99,28:55,9,4,2,1,0,0,1,4,11,0,0
"Fournier, Evan",2,19,5800,orl,pho,away, 99-85,32:12,7,5,4,1,0,3,1,2,8,2,3
"Crabbe, Allen",2,18.3,4000,bkn,mem,home, 125-131,23:03,9,4,3,0,0,0,3,3,8,0,0
"Caldwell-Pope, Kentavious",2,18.1,4000,lal,dal,home, 114-103,24:13,13,3,1,0,0,0,1,2,7,8,10
"Belinelli, Marco",2,17.4,3700,sas,hou,home, 105-136,15:56,10,2,0,1,1,1,2,4,9,0,0
"Barea, Jose",1,16.7,5900,dal,lal,away, 103-114,17:25,8,1,3,1,0,0,1,3,9,1,2
"Clarkson, Jordan",2,16.2,5300,cle,bos,away, 95-128,21:44,16,1,0,0,0,1,3,5,14,3,4
"Smith Jr., Dennis",1,16.1,6000,dal,lal,away, 103-114,27:59,13,3,3,0,0,5,1,5,14,2,2
"Mack, Shelvin",1,15.9,3900,mem,bkn,away, 131-125,34:11,7,2,3,1,0,1,2,2,11,1,2
"Harrison, Andrew",1,15.9,3500,cle,bos,away, 95-128,16:29,7,2,3,1,0,1,0,2,4,3,3
"Ellington, Wayne",2,15.8,5600,mia,nor,home, 106-101,33:59,6,4,2,1,0,1,1,2,7,1,3
"Redick, J.J.",2,15.2,5500,phi,was,home, 123-98,19:15,14,1,0,0,0,0,1,5,12,3,3
"Rozier, Terry",1,15.1,3800,bos,cle,home, 128-95,20:38,10,3,3,0,0,3,1,4,8,1,2
"Milton, Shake",2,14,3500,phi,was,home, 123-98,10:31,5,0,2,1,1,0,1,2,4,0,0
"Mills, Patty",1,13.8,3700,sas,hou,home, 105-136,21:02,6,4,2,0,0,0,2,2,7,0,0
"Brown, Bruce",2,13.6,3500,det,chi,home, 107-88,23:17,4,3,2,0,1,0,0,2,4,0,0
"Carter-Williams, Michael",1,13,3500,hou,sas,away, 136-105,8:49,7,0,2,0,1,0,1,2,2,2,4
"Smith, Ishmael",1,12.7,3700,det,chi,home, 107-88,25:30,12,1,1,0,0,2,1,5,12,1,1
"Anderson, Justin",2,12,3700,atl,okc,away, 109-124,11:00,7,0,2,1,0,1,1,2,6,2,2
"Forbes, Bryn",1,12,3700,sas,hou,home, 105-136,20:55,10,0,2,0,0,1,2,4,8,0,0
"Dozier, PJ",2,11.8,3500,bos,cle,home, 128-95,5:47,7,4,0,0,0,0,1,3,5,0,0
"Hart, Josh",2,10.7,3600,lal,dal,home, 114-103,23:05,5,1,1,0,1,0,1,2,5,0,0
"Wanamaker, Brad",1,10.2,3500,bos,cle,home, 128-95,9:06,3,1,4,0,0,0,1,1,3,0,0
"Galloway, Langston",2,9.2,3800,det,chi,home, 107-88,19:50,5,1,2,0,0,0,1,2,10,0,0
"Harrison, Shaquille",1,8.6,3600,chi,det,away, 88-107,18:04,3,3,0,1,0,1,0,1,2,1,1
"Daniels, Troy",2,8.2,3500,pho,orl,home, 85-99,15:57,8,1,0,1,0,4,2,3,6,0,0
"Grant, Jerian",1,7.9,3600,orl,pho,away, 99-85,19:16,4,2,1,0,0,0,1,1,2,1,2
"Harris, Devin",1,6.4,4200,dal,lal,away, 103-114,20:30,4,2,0,0,0,0,1,1,4,1,2
"Pondexter, Quincy",2,6.2,3600,sas,hou,home, 105-136,12:00,3,1,0,1,0,1,0,0,2,3,4
"Beasley, Malik",2,6,3800,den,por,away, 113-112,13:15,3,0,0,1,0,0,1,1,2,0,0
"Arcidiacono, Ryan",1,5.9,5500,chi,det,away, 88-107,26:48,5,2,1,0,0,3,1,2,6,0,0
"Dorsey, Tyler",2,5.7,3500,atl,okc,away, 109-124,3:58,4,1,1,0,0,1,0,2,4,0,0
"Neto, Raul",1,5.5,3600,uta,cha,away, 119-111,8:32,3,0,3,0,0,2,1,1,1,0,0
"Curry, Seth",1,5.2,3500,por,den,home, 112-113,16:37,4,1,0,0,0,0,0,2,3,0,0
"Brooks, MarShon",2,5,3500,mem,bkn,away, 131-125,11:25,5,0,0,0,0,0,1,2,6,0,0
"Burton, Deonte",2,4.7,3500,okc,atl,home, 124-109,19:40,2,1,1,0,1,3,0,1,2,0,0
"Brunson, Jalen",1,4.7,3500,dal,lal,away, 103-114,2:36,2,1,1,0,0,0,0,0,1,2,4
"Clark, Ian",2,4.7,3500,nor,mia,away, 101-106,13:49,2,1,1,0,0,0,0,1,4,0,0
"Stauskas, Nik",2,3.2,3700,por,den,home, 112-113,9:31,3,1,0,0,0,1,0,1,3,1,1
"Mykhailiuk, Sviatoslav",2,3,3500,lal,dal,home, 114-103,1:59,3,0,0,0,0,0,1,1,1,0,0
"Blakeney, Antonio",2,2,3500,chi,det,away, 88-107,3:24,2,0,0,0,0,0,0,1,3,0,0
"Thomas, Khyri",2,2,3500,det,chi,home, 107-88,1:33,2,0,0,0,0,0,0,1,1,0,0
"Melton, De'Anthony",1,1.5,3500,pho,orl,home, 85-99,4:16,0,0,1,0,0,0,0,0,0,0,0
"Monk, Malik",2,1,3700,cha,uta,home, 111-119,5:44,2,0,0,0,0,1,0,1,4,0,0
"Craig, Torrey",2,0,3700,den,por,away, 113-112,00:33,0,0,0,0,0,0,0,0,1,0,0
"Graham, Devonte'",1,0,3500,cha,uta,home, 111-119,00:51,0,0,0,0,0,0,0,0,0,0,0
"Luwawu, Timothe",2,0,3500,okc,atl,home, 124-109,1:49,0,0,0,0,0,0,0,0,0,0,0
"Baldwin, Wade",1,0,3500,por,den,home, 112-113,DNP,0,0,0,0,0,0,0,0,0,0,0
"Allen, Grayson",2,0,3500,uta,cha,away, 119-111,DNP,0,0,0,0,0,0,0,0,0,0,0
"Hill, George",1,0,5400,cle,bos,away, 95-128,DNP,0,0,0,0,0,0,0,0,0,0,0
"Calderon, Jose",1,0,3500,det,chi,home, 107-88,DNP,0,0,0,0,0,0,0,0,0,0,0
"Diallo, Hamidou",2,0,3700,okc,atl,home, 124-109,DNP,0,0,0,0,0,0,0,0,0,0,0
"Booker, Devin",2,0,8200,pho,orl,home, 85-99,DNP,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Tyler",1,0,5600,mia,nor,home, 106-101,DNP,0,0,0,0,0,0,0,0,0,0,0
"Felton, Raymond",1,0,3500,okc,atl,home, 124-109,DNP,0,0,0,0,0,0,0,0,0,0,0
"Briscoe, Isaiah",1,0,3500,orl,pho,away, 99-85,DNP,0,0,0,0,0,0,0,0,0,0,0
"Graham, Treveon",2,0,3500,bkn,mem,home, 125-131,DNP,0,0,0,0,0,0,0,0,0,0,0
"Selden, Wayne",2,0,3500,mem,bkn,away, 131-125,DNP,0,0,0,0,0,0,0,0,0,0,0
"Exum, Dante",1,0,3500,uta,cha,away, 119-111,DNP,0,0,0,0,0,0,0,0,0,0,0
