Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Oladipo, Victor",2,60.4,8800,ind,chi,away, 119-116,37:00,36,7,4,3,1,2,4,14,28,4,5
"Westbrook, Russell",1,52.3,11600,okc,por,away, 111-109,37:09,31,9,7,1,0,3,0,13,28,5,6
"Beal, Bradley",2,49.3,9700,was,mia,away, 109-115,40:02,33,9,7,0,0,5,4,10,25,9,11
"Conley, Mike",1,47.6,8400,mem,bkn,home, 100-109,37:45,31,3,2,4,0,2,3,10,20,8,9
"Dunn, Kris",1,45.5,7200,chi,ind,home, 116-119,40:17,16,5,17,0,0,2,2,6,9,2,3
"LaVine, Zach",2,43.5,6800,chi,ind,home, 116-119,34:37,31,5,3,2,0,4,5,12,21,2,2
"Russell, D'Angelo",2,41.8,7700,bkn,mem,away, 109-100,35:30,23,4,10,1,0,4,3,7,16,6,6
"Teague, Jeff",1,41.4,6600,min,orl,home, 120-103,28:29,23,2,10,1,0,2,3,8,10,4,8
"Lillard, Damian",1,37,8800,por,okc,home, 109-111,35:39,23,0,8,2,0,4,1,7,19,8,9
"Young, Trae",1,35.6,6600,atl,mil,away, 112-144,31:31,13,3,10,2,0,2,2,3,9,5,5
"Brown, Jaylen",2,34.4,4500,bos,dal,home, 114-93,27:21,21,2,2,3,0,1,2,9,15,1,1
"Middleton, Khris",2,34.2,7400,mil,atl,home, 144-112,22:07,19,1,4,3,0,1,4,7,8,1,2
"Doncic, Luka",2,32.8,7800,dal,bos,away, 93-114,28:55,19,9,4,0,0,3,4,7,16,1,2
"Beverley, Patrick",1,32.3,3800,lac,pho,away, 121-111,29:24,16,4,5,1,1,2,4,6,9,0,0
"Hardaway Jr., Tim",2,32.2,6100,nyk,lal,away, 119-112,38:22,22,6,2,0,0,0,3,7,18,5,5
"Williams, Louis",2,31.6,6800,lac,pho,away, 121-111,27:46,21,3,4,1,0,2,3,5,15,8,9
"Mudiay, Emmanuel",1,31.4,5900,nyk,lal,away, 119-112,33:12,15,7,6,0,0,1,1,4,16,6,7
"Caldwell-Pope, Kentavious",2,30.7,4500,lal,nyk,home, 112-119,36:09,19,6,3,0,0,0,4,6,16,3,3
"Bledsoe, Eric",1,30.6,7200,mil,atl,home, 144-112,22:07,14,8,2,1,1,2,0,7,13,0,0
"Rozier, Terry",1,30.5,6100,bos,dal,home, 114-93,27:43,8,5,7,1,1,0,2,2,9,2,2
"Ball, Lonzo",1,30.2,6800,lal,nyk,home, 112-119,33:43,17,6,2,2,1,6,5,6,13,0,2
"Dotson, Damyean",2,29.9,3500,nyk,lal,away, 119-112,24:10,11,2,3,4,0,0,1,4,10,2,2
"Wade, Dwyane",2,29.6,5100,mia,was,home, 115-109,25:10,14,3,6,1,1,3,0,5,11,4,6
"Booker, Devin",2,28.6,8800,pho,lac,home, 111-121,37:06,23,3,4,0,0,4,1,8,14,6,11
"Fournier, Evan",2,28.4,5300,orl,min,away, 103-120,29:59,21,2,4,1,0,4,2,9,16,1,1
"Smart, Marcus",2,28.3,4800,bos,dal,home, 114-93,32:03,17,4,3,1,0,1,5,6,11,0,0
"Mitchell, Donovan",2,28.1,7400,uta,cle,away, 117-91,31:31,18,3,5,0,0,1,3,7,12,1,2
"Hart, Josh",2,26.4,6400,lal,nyk,home, 112-119,33:11,6,7,4,0,2,0,1,2,11,1,1
