Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,59.3,12500,okc,lal,home, 128-138,43:21,26,9,13,1,1,3,5,7,30,7,10
"Butler, Jimmy",2,54,8100,phi,ind,away, 120-96,34:43,27,5,8,3,0,0,1,10,17,6,6
"Hart, Josh",2,42.5,4700,lal,okc,away, 138-128,33:09,12,10,5,3,1,1,2,3,6,4,5
"Beal, Bradley",2,41.8,10400,was,nyk,home, 101-100,40:01,26,9,4,2,0,7,2,10,29,4,5
"Lowry, Kyle",1,40.8,8000,tor,pho,home, 111-109,39:42,16,9,8,2,0,4,2,4,15,6,9
"Ball, Lonzo",1,39.2,7700,lal,okc,away, 138-128,33:03,18,6,10,1,0,4,4,7,17,0,0
"Booker, Devin",2,38.4,7700,pho,tor,away, 109-111,35:11,30,2,8,0,0,6,4,10,21,6,9
"Walker, Kemba",1,36.3,9200,cha,sac,home, 114-95,28:42,23,4,5,0,1,2,3,9,21,2,2
"Murray, Jamal",1,33.9,7600,den,chi,home, 135-105,29:04,25,2,5,0,0,1,7,8,16,2,2
"Hield, Buddy",2,32.7,6400,sac,cha,away, 95-114,32:06,24,1,1,2,0,0,6,9,18,0,0
"Simmons, Ben",1,32.6,10700,phi,ind,away, 120-96,33:21,11,8,8,1,1,6,0,5,10,1,2
"Satoransky, Tomas",1,31.9,6400,was,nyk,home, 101-100,30:15,14,2,5,2,1,1,2,6,8,0,0
"Mudiay, Emmanuel",1,31.4,6600,nyk,was,away, 100-101,31:14,25,7,2,0,0,5,1,11,18,2,2
"Redick, J.J.",2,30.1,5500,phi,ind,away, 120-96,33:20,20,3,5,0,0,1,6,7,12,0,0
"Fox, De'Aaron",1,30,8600,sac,cha,away, 95-114,30:30,10,5,8,1,1,4,0,4,10,2,3
"Ferguson, Terrance",2,28.6,3500,okc,lal,home, 128-138,37:22,21,3,2,1,0,2,6,6,13,3,5
"VanVleet, Fred",1,26.4,5000,tor,pho,home, 111-109,31:05,15,2,4,0,1,0,1,6,11,2,2
"Parker, Tony",1,26.4,3600,cha,sac,home, 114-95,17:32,14,2,6,1,0,2,0,5,10,4,4
"McConnell, T.J.",1,25.3,4600,phi,ind,away, 120-96,21:03,7,4,5,1,1,0,0,3,6,1,1
"Oladipo, Victor",2,24.9,8000,ind,phi,home, 96-120,33:37,15,2,7,0,0,3,3,6,20,0,0
"Collison, Darren",1,24.7,5800,ind,phi,home, 96-120,29:35,6,6,5,2,0,2,0,3,10,0,0
"Lamb, Jeremy",2,24.5,5900,cha,sac,home, 114-95,26:19,14,5,1,2,0,3,2,5,14,2,2
"Beasley, Malik",2,24.3,4700,den,chi,home, 135-105,33:54,13,9,1,0,0,1,2,5,7,1,1
"Bogdanovic, Bogdan",2,22.2,6200,sac,cha,away, 95-114,27:20,17,1,2,1,0,2,1,8,13,0,0
"Craig, Torrey",2,21,3700,den,chi,home, 135-105,23:29,13,5,0,0,1,1,4,4,7,1,1
"LaVine, Zach",2,21,6700,chi,den,away, 105-135,28:48,8,5,6,0,0,2,0,4,15,0,0
"Trier, Allonzo",2,20.9,3600,nyk,was,away, 100-101,23:29,13,2,3,1,0,2,1,5,8,2,2
"Caldwell-Pope, Kentavious",2,20.9,4500,lal,okc,away, 138-128,23:22,13,2,1,2,0,2,3,5,7,0,0
"Dotson, Damyean",2,19.6,4000,nyk,was,away, 100-101,25:19,13,3,2,0,0,0,3,5,8,0,0
"Wright, Delon",2,19.5,4500,tor,pho,home, 111-109,18:30,10,0,5,1,0,1,0,4,5,2,2
"Joseph, Cory",1,17.4,4100,ind,phi,home, 96-120,21:23,8,2,6,0,0,2,0,4,6,0,0
"Green, Danny",2,14.7,4900,tor,pho,home, 111-109,26:12,9,1,1,1,0,0,1,3,6,2,3
"Morris, Monte",2,14.7,3700,den,chi,home, 135-105,16:05,6,1,5,0,0,0,0,3,7,0,0
"Melton, De'Anthony",1,14.6,5500,pho,tor,away, 109-111,16:07,2,3,2,1,1,0,0,1,4,0,0
"Okobo, Elie",1,14.2,3600,pho,tor,away, 109-111,15:41,8,1,0,2,0,1,1,2,3,3,4
"Mykhailiuk, Sviatoslav",2,13.3,3500,lal,okc,away, 138-128,18:39,7,4,1,0,0,0,2,2,7,1,1
"Ntilikina, Frank",1,11.6,4200,nyk,was,away, 100-101,16:46,3,3,2,0,1,1,1,1,7,0,0
"Dunn, Kris",1,10.7,7200,chi,den,away, 105-135,29:52,6,1,3,0,0,1,0,3,8,0,0
"Shumpert, Iman",2,10.4,3700,sac,cha,away, 95-114,20:08,7,2,0,0,1,2,1,3,9,0,0
"Schroder, Dennis",2,10.2,6100,okc,lal,home, 128-138,16:30,9,1,2,0,0,3,1,3,7,2,2
"Randle, Chasson",2,9.4,3600,was,nyk,home, 101-100,23:15,4,2,2,0,0,0,0,2,6,0,0
"Ferrell, Yogi",1,9.2,3500,sac,cha,away, 95-114,16:22,5,1,2,0,0,0,1,2,5,0,0
"Hardaway Jr., Tim",2,8.9,5700,nyk,was,away, 100-101,24:30,8,2,1,0,0,3,2,2,7,2,2
"Shamet, Landry",1,8.9,3900,phi,ind,away, 120-96,14:39,6,2,1,0,0,1,2,2,5,0,0
"Harrison, Shaquille",1,8.5,3800,chi,den,away, 105-135,5:46,2,0,3,1,0,1,0,1,2,0,0
"Arcidiacono, Ryan",1,8.4,3900,chi,den,away, 105-135,12:22,0,2,4,0,0,0,0,0,2,0,0
"Selden, Wayne",2,8,3500,chi,den,away, 105-135,25:04,0,0,4,1,0,1,0,0,4,0,0
"Blakeney, Antonio",2,7,3600,chi,den,away, 105-135,9:08,6,0,0,0,1,2,2,2,4,0,0
"Monk, Malik",2,5.7,3800,cha,sac,home, 114-95,13:10,5,1,1,0,0,2,1,2,3,0,0
"Diallo, Hamidou",2,5.1,3500,okc,lal,home, 128-138,11:15,0,3,1,0,0,0,0,0,3,0,2
"Goodwin, Brandon",1,4.5,3500,den,chi,home, 135-105,4:24,3,0,1,0,0,0,0,0,1,3,4
"Korkmaz, Furkan",2,1.5,3500,phi,ind,away, 120-96,1:09,0,0,1,0,0,0,0,0,0,0,0
"Holiday, Aaron",2,1.5,3600,ind,phi,home, 96-120,1:09,0,0,1,0,0,0,0,0,2,0,0
"McCaw, Patrick",2,0.2,3500,tor,pho,home, 111-109,5:50,0,1,0,0,0,1,0,0,1,0,0
"Mason III, Frank",2,0,3500,sac,cha,away, 95-114,1:46,0,0,0,0,0,0,0,0,0,0,0
"McLemore, Ben",2,0,3900,sac,cha,away, 95-114,1:46,0,0,0,0,0,0,0,0,3,0,0
"Graham, Devonte'",1,0,3500,cha,sac,home, 114-95,9:14,0,0,0,0,0,0,0,0,3,0,0
"Felton, Raymond",1,0,3500,okc,lal,home, 128-138,DNP,0,0,0,0,0,0,0,0,0,0,0
"Lee, Courtney",2,0,3600,nyk,was,away, 100-101,DNP,0,0,0,0,0,0,0,0,0,0,0
"Luwawu, Timothe",2,0,3500,okc,lal,home, 128-138,DNP,0,0,0,0,0,0,0,0,0,0,0
"Daniels, Troy",2,0,3500,pho,tor,away, 109-111,DNP,0,0,0,0,0,0,0,0,0,0,0
"Burke, Trey",1,0,3700,nyk,was,away, 100-101,DNP,0,0,0,0,0,0,0,0,0,0,0
"Chealey, Joe",1,0,3500,cha,sac,home, 114-95,NA,0,0,0,0,0,0,0,0,0,0,0
"Milton, Shake",2,0,3500,phi,ind,away, 120-96,NA,0,0,0,0,0,0,0,0,0,0,0
"Richardson, Malachi",2,0,3500,tor,pho,home, 111-109,NA,0,0,0,0,0,0,0,0,0,0,0
"Reed, Davon",2,0,3500,ind,phi,home, 96-120,NA,0,0,0,0,0,0,0,0,0,0,0
"Burton, Deonte",2,0,3500,okc,lal,home, 128-138,NA,0,0,0,0,0,0,0,0,0,0,0
"Evans, Jawun",1,0,3500,pho,tor,away, 109-111,NA,0,0,0,0,0,0,0,0,0,0,0
"Roberson, Andre",2,0,3500,okc,lal,home, 128-138,NA,0,0,0,0,0,0,0,0,0,0,0
"Wall, John",1,0,3500,was,nyk,home, 101-100,NA,0,0,0,0,0,0,0,0,0,0,0
"Fultz, Markelle",2,0,3500,phi,ind,away, 120-96,NA,0,0,0,0,0,0,0,0,0,0,0
"Loyd, Jordan",1,0,3500,tor,pho,home, 111-109,NA,0,0,0,0,0,0,0,0,0,0,0
"Crawford, Jamal",2,0,3500,pho,tor,away, 109-111,NA,0,0,0,0,0,0,0,0,0,0,0
"Alkins, Rawle",2,0,3500,chi,den,away, 105-135,NA,0,0,0,0,0,0,0,0,0,0,0
"Macura, J.P.",2,0,3500,cha,sac,home, 114-95,NA,0,0,0,0,0,0,0,0,0,0,0
"Caruso, Alex",1,0,3500,lal,okc,away, 138-128,NA,0,0,0,0,0,0,0,0,0,0,0
"Sumner, Edmond",1,0,3500,ind,phi,home, 96-120,NA,0,0,0,0,0,0,0,0,0,0,0
"Rondo, Rajon",1,0,6500,lal,okc,away, 138-128,NA,0,0,0,0,0,0,0,0,0,0,0
"Abrines, Alex",2,0,3500,okc,lal,home, 128-138,NA,0,0,0,0,0,0,0,0,0,0,0
"McRae, Jordan",2,0,3500,was,nyk,home, 101-100,NA,0,0,0,0,0,0,0,0,0,0,0
