Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Booker, Devin",SG,61.9,"$8,200",pho,min,away, 100-98,38:27,   35pt 12rb 9as 1bl 4to 12-26fg 11-11ft,35,12,9,0,1,4,0,12,26fg,11,11ft
"Holiday, Jrue",SG,58,"$8,600",nor,uta,away, 120-128,35:32,   28pt 5rb 4as 4st 2bl 3trey 12-24fg 1-1ft,28,5,4,4,2,0,3,12,24fg,1,1ft
"Young, Trae",PG,57,"$9,600",atl,tor,home, 116-119,41:23,   30pt 10rb 10as 1st 3to 4trey 11-23fg 4-4ft,30,10,10,1,0,3,4,11,23fg,4,4ft
"LaVine, Zach",SG,52.8,"$7,400",chi,cha,away, 116-115,34:44,   49pt 4rb 1st 4to 13trey 17-28fg 2-2ft,49,4,0,1,0,4,13,17,28fg,2,2ft
"Mitchell, Donovan",SG,49.9,"$8,600",uta,nor,home, 128-120,36:14,   37pt 7rb 5as 3to 6trey 12-26fg 7-7ft,37,7,5,0,0,3,6,12,26fg,7,7ft
"Morant, Ja",PG,48.6,"$8,000",mem,lal,home, 108-109,32:38,   26pt 3rb 6as 5st 5to 1trey 10-16fg 5-6ft,26,3,6,5,0,5,1,10,16fg,5,6ft
"Ntilikina, Frank",PG,44.1,"$4,400",nyk,sas,home, 104-111,35:00,   9pt 3rb 9as 6st 1trey 3-9fg 2-2ft,9,3,9,6,0,0,1,3,9fg,2,2ft
"Lillard, Damian",PG,43.6,"$9,400",por,cle,away, 104-110,36:30,   23pt 8rb 8as 1bl 4to 4trey 7-20fg 5-6ft,23,8,8,0,1,4,4,7,20fg,5,6ft
"McCollum, C.J.",SG,42.7,"$7,700",por,cle,away, 104-110,38:08,   20pt 6rb 5as 1st 2bl 1to 2trey 8-19fg 2-2ft,20,6,5,1,2,1,2,8,19fg,2,2ft
"Richardson, Josh",SG,42.2,"$6,100",phi,mia,home, 113-86,25:32,   32pt 1rb 4as 1st 6trey 11-15fg 4-5ft,32,1,4,1,0,0,6,11,15fg,4,5ft
