Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Russell, D'Angelo",SG,82.3,"$8,700",gsw,min,away, 119-125,40:05,   52pt 9rb 5as 3st 2bl 3to 7trey 19-37fg 7-8ft,52,9,5,3,2,3,7,19,37fg,7,8ft
"Lillard, Damian",PG,70.3,"$10,100",por,bkn,home, 115-119,40:21,   60pt 4rb 5as 2to 7trey 19-33fg 15-15ft,60,4,5,0,0,2,7,19,33fg,15,15ft
"Wiggins, Andrew",SG,65.5,"$7,100",min,gsw,home, 125-119,44:37,   40pt 5rb 7as 3bl 2trey 17-33fg 4-8ft,40,5,7,0,3,0,2,17,33fg,4,8ft
"Doncic, Luka",PG,61.8,"$10,500",dal,nyk,home, 102-106,35:13,   38pt 14rb 10as 8to 3trey 13-26fg 9-9ft,38,14,10,0,0,8,3,13,26fg,9,9ft
"Young, Trae",PG,60.4,"$9,300",atl,sac,home, 109-121,39:36,   30pt 2rb 12as 5st 5to 3trey 12-22fg 3-3ft,30,2,12,5,0,5,3,12,22fg,3,3ft
"Murray, Jamal",PG,52.7,"$6,800",den,phi,home, 100-97,37:25,   22pt 6rb 11as 1st 2bl 2to 1trey 10-18fg 1-1ft,22,6,11,1,2,2,1,10,18fg,1,1ft
"Irving, Kyrie",PG,50.6,"$9,800",bkn,por,away, 119-115,38:31,   33pt 3rb 6as 1st 1bl 1to 4trey 12-27fg 5-5ft,33,3,6,1,1,1,4,12,27fg,5,5ft
"Dinwiddie, Spencer",SG,48,"$5,500",bkn,por,away, 119-115,34:38,   34pt 5rb 4as 1st 1to 6trey 11-18fg 6-7ft,34,5,4,1,0,1,6,11,18fg,6,7ft
"Butler, Jimmy",SG,39.7,"$9,200",mia,lal,away, 80-95,38:06,   22pt 6rb 3as 2st 7-16fg 8-8ft,22,6,3,2,0,0,0,7,16fg,8,8ft
"McConnell, T.J.",PG,39.5,"$3,500",ind,det,home, 112-106,21:34,   17pt 5rb 9as 1bl 8-10fg 1-1ft,17,5,9,0,1,0,0,8,10fg,1,1ft
"Fournier, Evan",SG,39.4,"$4,500",orl,mem,home, 118-86,27:12,   19pt 7rb 6as 1bl 2trey 7-13fg 3-3ft,19,7,6,0,1,0,2,7,13fg,3,3ft
"Holiday, Jrue",SG,39.2,"$8,200",nor,tor,home, 104-122,30:29,   16pt 6rb 6as 3st 2to 1trey 6-13fg 3-5ft,16,6,6,3,0,2,1,6,13fg,3,5ft
"VanVleet, Fred",SG,37.5,"$6,800",tor,nor,away, 122-104,36:20,   12pt 5rb 11as 2st 3to 3trey 3-15fg 3-4ft,12,5,11,2,0,3,3,3,15fg,3,4ft
"Fox, De'Aaron",PG,36.3,"$8,200",sac,atl,away, 121-109,29:54,   17pt 4rb 9as 1st 1bl 5to 6-10fg 5-6ft,17,4,9,1,1,5,0,6,10fg,5,6ft
"Bogdanovic, Bogdan",SG,36.3,"$5,100",sac,atl,away, 121-109,28:31,   20pt 4rb 5as 1st 1bl 2to 5trey 6-9fg 3-3ft,20,4,5,1,1,2,5,6,9fg,3,3ft
"Middleton, Khris",SG,36.2,"$6,600",mil,uta,away, 100-103,37:31,   26pt 11rb 3to 5trey 8-22fg 5-5ft,26,11,0,0,0,3,5,8,22fg,5,5ft
"Beal, Bradley",SG,35.5,"$9,100",was,cle,home, 100-113,38:59,   20pt 5rb 9as 4to 3trey 8-21fg 1-2ft,20,5,9,0,0,4,3,8,21fg,1,2ft
"Dragic, Goran",PG,34.7,"$5,300",mia,lal,away, 80-95,34:07,   19pt 6rb 7as 2to 3trey 7-16fg 2-2ft,19,6,7,0,0,2,3,7,16fg,2,2ft
"Hield, Buddy",SG,30.5,"$7,100",sac,atl,away, 121-109,25:54,   22pt 5rb 1as 1bl 2to 3trey 9-17fg 1-1ft,22,5,1,0,1,2,3,9,17fg,1,1ft
"Garland, Darius",PG,30.4,"$3,800",cle,was,away, 113-100,31:46,   15pt 2rb 6as 2st 2to 1trey 6-11fg 2-2ft,15,2,6,2,0,2,1,6,11fg,2,2ft
"Brown, Bruce",SG,30.2,"$5,600",det,ind,away, 106-112,37:04,   10pt 6rb 4as 3st 2to 5-13fg 0-2ft,10,6,4,3,0,2,0,5,13fg,0,2ft
"Galloway, Langston",SG,30.1,"$3,800",det,ind,away, 106-112,31:14,   19pt 3rb 3as 1bl 3trey 5-11fg 6-6ft,19,3,3,0,1,0,3,5,11fg,6,6ft
"Mitchell, Donovan",SG,29,"$8,300",uta,mil,home, 103-100,38:19,   19pt 5rb 6as 1st 8to 2trey 8-22fg 1-1ft,19,5,6,1,0,8,2,8,22fg,1,1ft
"Brown, Sterling",SG,27.1,"$3,500",mil,uta,away, 100-103,22:33,   7pt 8rb 1as 2st 1bl 3-8fg 1-2ft,7,8,1,2,1,0,0,3,8fg,1,2ft
"Huerter, Kevin",SG,26.6,"$4,800",atl,sac,home, 109-121,29:53,   17pt 3rb 4as 4trey 6-10fg 1-1ft,17,3,4,0,0,0,4,6,10fg,1,1ft
"Conley, Mike",PG,26.1,"$7,000",uta,mil,home, 103-100,31:42,   20pt 3rb 3as 2to 5trey 7-15fg 1-2ft,20,3,3,0,0,2,5,7,15fg,1,2ft
"Simons, Anfernee",PG,25.8,"$3,600",por,bkn,home, 115-119,35:35,   15pt 4rb 2as 1bl 2trey 5-14fg 3-4ft,15,4,2,0,1,0,2,5,14fg,3,4ft
