Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Doncic, Luka",PG,63.3,"$10,000",dal,cle,away, 131-111,33:33,   29pt 14rb 15as 5to 5trey 9-17fg 6-6ft,29,14,15,0,0,5,5,9,17fg,6,6ft
"Butler, Jimmy",SG,53.9,"$9,300",mia,hou,home, 129-100,27:27,   18pt 7rb 9as 4st 1bl 1to 2trey 7-15fg 2-3ft,18,7,9,4,1,1,2,7,15fg,2,3ft
"Mitchell, Donovan",SG,53.8,"$8,400",uta,lac,away, 94-105,33:58,   36pt 4rb 6as 2st 2to 4trey 11-21fg 10-14ft,36,4,6,2,0,2,4,11,21fg,10,14ft
"Murray, Dejounte",PG,42.2,"$6,900",sas,lal,home, 96-103,24:21,   18pt 11rb 4as 2st 1bl 4to 1trey 7-12fg 3-5ft,18,11,4,2,1,4,1,7,12fg,3,5ft
"Fox, De'Aaron",PG,38.4,"$8,300",sac,nyk,away, 113-92,34:47,   24pt 2rb 6as 1st 1bl 3to 1trey 8-18fg 7-10ft,24,2,6,1,1,3,1,8,18fg,7,10ft
"Harden, James",SG,35.3,"$11,100",hou,mia,away, 100-129,26:26,   29pt 4rb 3as 1st 6to 3trey 6-14fg 14-14ft,29,4,3,1,0,6,3,6,14fg,14,14ft
"Brogdon, Malcolm",PG,34.1,"$9,200",ind,chi,home, 108-95,31:08,   22pt 3rb 7as 1st 5to 1trey 9-15fg 3-3ft,22,3,7,1,0,5,1,9,15fg,3,3ft
"Barrett, RJ",SG,33.5,"$7,100",nyk,sac,home, 92-113,40:44,   22pt 5rb 3as 1bl 2to 1trey 8-20fg 5-9ft,22,5,3,0,1,2,1,8,20fg,5,9ft
"Hield, Buddy",SG,33.3,"$6,400",sac,nyk,away, 113-92,30:29,   22pt 4rb 1as 1st 1bl 1to 5trey 8-16fg 1-3ft,22,4,1,1,1,1,5,8,16fg,1,3ft
"Herro, Tyler",SG,32.9,"$5,900",mia,hou,home, 129-100,34:38,   12pt 7rb 7as 1st 1to 2trey 3-10fg 4-4ft,12,7,7,1,0,1,2,3,10fg,4,4ft
"DeRozan, DeMar",SG,29.9,"$7,700",sas,lal,home, 96-103,33:59,   14pt 7rb 5as 1bl 3to 5-15fg 4-5ft,14,7,5,0,1,3,0,5,15fg,4,5ft
"LaVine, Zach",SG,28.2,"$7,200",chi,ind,away, 95-108,31:52,   21pt 6rb 2as 3to 4trey 8-20fg 1-2ft,21,6,2,0,0,3,4,8,20fg,1,2ft
"Dragic, Goran",PG,27.4,"$5,900",mia,hou,home, 129-100,27:42,   15pt 2rb 4as 2st 2to 3trey 5-9fg 2-2ft,15,2,4,2,0,2,3,5,9fg,2,2ft
