Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Doncic, Luka",PG,70.5,"$11,200",dal,nyk,away, 103-106,35:32,   33pt 10rb 11as 3st 1bl 3to 3trey 10-23fg 10-13ft,33,10,11,3,1,3,3,10,23,10,13
"Holiday, Jrue",SG,65.3,"$8,500",nor,lac,home, 132-127,36:31,   36pt 4rb 7as 6st 1bl 7to 5trey 13-24fg 5-7ft,36,4,7,6,1,7,5,13,24,5,7
"Williams, Louis",SG,50.9,"$7,000",lac,nor,away, 127-132,36:41,   31pt 2rb 9as 2st 2to 1trey 11-20fg 8-10ft,31,2,9,2,0,2,1,11,20,8,10
"Bledsoe, Eric",PG,48.8,"$7,400",mil,chi,home, 124-115,31:34,   31pt 4rb 8as 2st 5to 12-14fg 7-8ft,31,4,8,2,0,5,0,12,14,7,8
"LaVine, Zach",SG,46.1,"$7,200",chi,mil,away, 115-124,32:48,   25pt 3rb 7as 3st 1bl 5to 4trey 8-20fg 5-5ft,25,3,7,3,1,5,4,8,20,5,5
"Young, Trae",PG,42.7,"$10,100",atl,pho,away, 112-128,35:47,   21pt 1rb 13as 2st 5to 1trey 7-18fg 6-7ft,21,1,13,2,0,5,1,7,18,6,7
"White, Coby",PG,42.5,"$4,800",chi,mil,away, 115-124,34:42,   26pt 5rb 3as 3st 3to 6trey 9-23fg 2-2ft,26,5,3,3,0,3,6,9,23,2,2
"Irving, Kyrie",PG,40.7,"$9,800",bkn,den,away, 93-101,34:43,   17pt 6rb 9as 1st 1trey 8-20fg,17,6,9,1,0,0,1,8,20,0,0
"Booker, Devin",SG,35.9,"$9,200",pho,atl,home, 128-112,32:04,   27pt 2rb 7as 1st 7to 3trey 8-16fg 8-8ft,27,2,7,1,0,7,3,8,16,8,8
"Jackson, Frank",PG,32,"$3,500",nor,lac,home, 132-127,22:35,   23pt 5rb 2as 4trey 9-14fg 1-2ft,23,5,2,0,0,0,4,9,14,1,2
"Smith Jr., Dennis",PG,30.2,"$3,600",nyk,dal,home, 106-103,29:59,   13pt 6rb 8as 2to 2trey 5-12fg 1-2ft,13,6,8,0,0,2,2,5,12,1,2
"Harris, Gary",SG,29.4,"$5,300",den,bkn,home, 101-93,35:22,   10pt 7rb 2as 2st 1bl 1to 2trey 4-7fg,10,7,2,2,1,1,2,4,7,0,0
"Satoransky, Tomas",PG,27.3,"$4,700",chi,mil,away, 115-124,27:25,   10pt 4rb 5as 3st 4to 2trey 4-8fg,10,4,5,3,0,4,2,4,8,0,0
"Dinwiddie, Spencer",SG,27.2,"$5,500",bkn,den,away, 93-101,34:41,   17pt 1rb 4as 1st 1trey 6-18fg 4-5ft,17,1,4,1,0,0,1,6,18,4,5
"Morris, Monte",PG,27.1,"$3,800",den,bkn,home, 101-93,19:20,   10pt 3rb 7as 1st 1trey 4-11fg 1-2ft,10,3,7,1,0,0,1,4,11,1,2
"McGruder, Rodney",SG,26.6,"$3,500",lac,nor,away, 127-132,36:01,   20pt 3rb 2as 5trey 6-10fg 3-6ft,20,3,2,0,0,0,5,6,10,3,6
"Redick, J.J.",SG,25.1,"$5,000",nor,lac,home, 132-127,34:16,   19pt 3rb 3as 2to 3trey 5-13fg 6-7ft,19,3,3,0,0,2,3,5,13,6,7
"Dotson, Damyean",SG,22.9,"$3,500",nyk,dal,home, 106-103,23:09,   7pt 2rb 3as 3st 1trey 3-8fg,7,2,3,3,0,0,1,3,8,0,0
"Bembry, DeAndre",SG,22.2,"$4,400",atl,pho,away, 112-128,19:23,   0pt 6rb 4as 1st 2bl 0-2fg,0,6,4,1,2,0,0,0,2,0,0
"Rubio, Ricky",PG,21,"$7,700",pho,atl,home, 128-112,30:08,   6pt 5rb 8as 3to 2-9fg 2-2ft,6,5,8,0,0,3,0,2,9,2,2
"Dunn, Kris",PG,20.6,"$4,600",chi,mil,away, 115-124,21:42,   5pt 3rb 2as 3st 1trey 2-6fg,5,3,2,3,0,0,1,2,6,0,0
"Matthews, Wes",SG,18.8,"$3,500",mil,chi,home, 124-115,26:35,   15pt 4rb 1to 1trey 2-6fg 10-13ft,15,4,0,0,0,1,1,2,6,10,13
"Barrett, RJ",SG,18.4,"$7,600",nyk,dal,home, 106-103,30:12,   8pt 7rb 2as 1st 4to 3-10fg 2-2ft,8,7,2,1,0,4,0,3,10,2,2
"Connaughton, Pat",SG,18.3,"$3,500",mil,chi,home, 124-115,19:17,   6pt 4rb 3as 1st 2trey 2-4fg,6,4,3,1,0,0,2,2,4,0,0
"Murray, Jamal",PG,17,"$7,500",den,bkn,home, 101-93,28:40,   4pt 5rb 4as 1st 2to 1trey 1-11fg 1-1ft,4,5,4,1,0,2,1,1,11,1,1
"Wright, Delon",SG,16.4,"$4,900",dal,nyk,away, 103-106,22:22,   4pt 2rb 2as 2st 1bl 2to 1-2fg 2-2ft,4,2,2,2,1,2,0,1,2,2,2
"Hill, George",PG,15.4,"$4,000",mil,chi,home, 124-115,28:45,   3pt 2rb 6as 1st 2to 1-5fg 1-1ft,3,2,6,1,0,2,0,1,5,1,1
"Ntilikina, Frank",PG,14.6,"$4,800",nyk,dal,home, 106-103,18:01,   5pt 3rb 2as 1st 1trey 1-4fg 2-2ft,5,3,2,1,0,0,1,1,4,2,2
"Korver, Kyle",SG,14.4,"$3,500",mil,chi,home, 124-115,11:11,   6pt 2rb 2bl 1trey 1-5fg 3-3ft,6,2,0,0,2,0,1,1,5,3,3
"Alexander-Walker, Nickeil",SG,13.9,"$3,500",nor,lac,home, 132-127,21:04,   2pt 2rb 3as 2bl 1to 0-6fg 2-2ft,2,2,3,0,2,1,0,0,6,2,2
"Mann, Terance",SG,13.4,"$3,500",lac,nor,away, 127-132,24:59,   5pt 2rb 4as 1st 3to 1trey 2-6fg,5,2,4,1,0,3,1,2,6,0,0
"DiVincenzo, Donte",SG,13,"$3,700",mil,chi,home, 124-115,24:02,   4pt 5rb 2as 1st 3to 2-5fg,4,5,2,1,0,3,0,2,5,0,0
"Arcidiacono, Ryan",PG,12.7,"$3,700",chi,mil,away, 115-124,23:42,   7pt 1rb 3as 1trey 2-6fg 2-4ft,7,1,3,0,0,0,1,2,6,2,4
"Brown, Sterling",SG,11.8,"$4,300",mil,chi,home, 124-115,20:48,   0pt 9rb 1st 2to 0-5fg,0,9,0,1,0,2,0,0,5,0,0
"Temple, Garrett",SG,10.8,"$3,600",bkn,den,away, 93-101,25:06,   7pt 4rb 1to 1trey 2-11fg 2-2ft,7,4,0,0,0,1,1,2,11,2,2
"Wallace, Tyrone",PG,10.6,"$3,500",atl,pho,away, 112-128,17:07,   0pt 3rb 4as 1st 2to 0-5fg,0,3,4,1,0,2,0,0,5,0,0
"Crabbe, Allen",SG,9.8,"$3,500",atl,pho,away, 112-128,14:46,   2pt 4rb 1bl 1-3fg,2,4,0,0,1,0,0,1,3,0,0
"Johnson, Tyler",PG,9.7,"$3,500",pho,atl,home, 128-112,21:30,   0pt 1rb 5as 1bl 2to 0-2fg,0,1,5,0,1,2,0,0,2,0,0
"Brunson, Jalen",PG,8,"$4,400",dal,nyk,away, 103-106,15:01,   3pt 2as 1st 1to 1-4fg 1-2ft,3,0,2,1,0,1,0,1,4,1,2
"Robinson, Jerome",PG,6.5,"$3,500",lac,nor,away, 127-132,17:21,   0pt 1as 2bl 1to 0-2fg,0,0,1,0,2,1,0,0,2,0,0
"Curry, Seth",PG,5.9,"$3,500",dal,nyk,away, 103-106,23:15,   2pt 2rb 1as 1-5fg,2,2,1,0,0,0,0,1,5,0,0
"Nwaba, David",SG,5.6,"$3,500",bkn,den,away, 93-101,4:21,   2pt 3rb 1-1fg,2,3,0,0,0,0,0,1,1,0,0
"Brown, Charlie",SG,4.2,"$3,500",atl,pho,away, 112-128,6:23,   3pt 1rb 1trey 1-2fg,3,1,0,0,0,0,1,1,2,0,0
"Carter, Jevon",PG,3,"$3,500",pho,atl,home, 128-112,2:49,   0pt 1st 0-1fg,0,0,0,1,0,0,0,0,1,0,0
"Okobo, Elie",SG,3,"$3,500",pho,atl,home, 128-112,2:49,   0pt 2as,0,0,2,0,0,0,0,0,0,0,0
"Harrison, Shaquille",PG,1.2,"$3,500",chi,mil,away, 115-124,00:43,   0pt 1rb,0,1,0,0,0,0,0,0,0,0,0
"Ellington, Wayne",SG,0,"$3,500",nyk,dal,home, 106-103,00:09,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Trier, Allonzo",SG,0,"$3,500",nyk,dal,home, 106-103,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lee, Courtney",SG,0,"$3,500",dal,nyk,away, 103-106,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Walton Jr., Derrick",PG,0,"$3,500",lac,nor,away, 127-132,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Beasley, Malik",SG,0,"$3,500",den,bkn,home, 101-93,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Craig, Torrey",SG,0,"$3,500",den,bkn,home, 101-93,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Pinson, Theo",SG,0,"$3,500",bkn,den,away, 93-101,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Barea, Jose",PG,0,"$3,500",dal,nyk,away, 103-106,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Gray, Josh",PG,0,"$3,500",nor,lac,home, 132-127,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Hart, Josh",SG,0,"$5,600",nor,lac,home, 132-127,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Mason III, Frank",PG,0,"$3,500",mil,chi,home, 124-115,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Payton, Elfrid",PG,0,"$4,200",nyk,dal,home, 106-103,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Reynolds, Cameron",SG,0,"$3,500",mil,chi,home, 124-115,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"LeVert, Caris",SG,0,"$6,200",bkn,den,away, 93-101,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Beverley, Patrick",PG,0,"$5,000",lac,nor,away, 127-132,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Dozier, PJ",SG,0,"$3,500",den,bkn,home, 101-93,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Bullock, Reggie",SG,0,"$3,800",nyk,dal,home, 106-103,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Middleton, Khris",SG,0,"$6,500",mil,chi,home, 124-115,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Cleveland, Antonius",SG,0,"$3,500",dal,nyk,away, 103-106,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Reaves, Josh",SG,0,"$3,500",dal,nyk,away, 103-106,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Mokoka, Adam",SG,0,"$3,500",chi,mil,away, 115-124,NA,   ,0,0,0,0,0,0,0,0,0,0,0
