Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,63.7,"$11,100",hou,pho,away, 139-125,34:00,   47pt 6rb 7as 1bl 4to 9trey 15-27fg 8-9ft,47,6,7,0,1,4,9,15,27fg,8,9ft
"Young, Trae",PG,63.6,"$9,700",atl,bkn,away, 112-122,40:21,   47pt 8rb 6as 1st 5to 3trey 14-30fg 16-19ft,47,8,6,1,0,5,3,14,30fg,16,19ft
"Beal, Bradley",SG,59.6,"$9,300",was,phi,away, 108-125,38:19,   36pt 8rb 6as 2st 1to 3trey 13-24fg 7-7ft,36,8,6,2,0,1,3,13,24fg,7,7ft
"Dinwiddie, Spencer",PG,55.2,"$8,100",bkn,atl,home, 122-112,33:52,   39pt 6rb 6as 1st 3to 2trey 13-27fg 11-12ft,39,6,6,1,0,3,2,13,27fg,11,12ft
"Westbrook, Russell",PG,54.8,"$9,200",hou,pho,away, 139-125,32:35,   30pt 4rb 10as 2st 1bl 4to 1trey 11-21fg 7-9ft,30,4,10,2,1,4,1,11,21fg,7,9ft
"Simmons, Ben",PG,46.1,"$7,900",phi,was,home, 125-108,32:52,   14pt 8rb 11as 4st 6to 5-10fg 4-9ft,14,8,11,4,0,6,0,5,10fg,4,9ft
"Lillard, Damian",PG,46.1,"$8,700",por,min,home, 113-106,38:02,   29pt 3rb 7as 1st 1bl 3to 3trey 10-25fg 6-9ft,29,3,7,1,1,3,3,10,25fg,6,9ft
"Wiggins, Andrew",SG,45.7,"$7,800",min,por,away, 106-113,34:56,   33pt 6rb 1as 3bl 5to 4trey 13-24fg 3-4ft,33,6,1,0,3,5,4,13,24fg,3,4ft
"Middleton, Khris",SG,44.7,"$6,100",mil,nyk,away, 123-102,23:30,   23pt 6rb 5as 3st 1bl 5to 2trey 7-17fg 7-7ft,23,6,5,3,1,5,2,7,17fg,7,7ft
"LaVine, Zach",SG,44.5,"$8,200",chi,det,away, 119-107,36:45,   33pt 5rb 5as 1st 5to 5trey 9-15fg 10-14ft,33,5,5,1,0,5,5,9,15fg,10,14ft
"Rozier, Terry",PG,42.3,"$7,300",cha,uta,home, 107-114,36:13,   29pt 4rb 3as 1st 1bl 2to 2trey 11-24fg 5-5ft,29,4,3,1,1,2,2,11,24fg,5,5ft
"McCollum, C.J.",SG,41.9,"$7,600",por,min,home, 113-106,36:44,   26pt 2rb 3as 3st 1bl 3to 5trey 8-23fg 5-7ft,26,2,3,3,1,3,5,8,23fg,5,7ft
"Temple, Garrett",SG,41.7,"$4,300",bkn,atl,home, 122-112,39:49,   25pt 6rb 3as 1st 1bl 1to 4trey 10-19fg 1-2ft,25,6,3,1,1,1,4,10,19fg,1,2ft
"Mitchell, Donovan",SG,41.3,"$8,300",uta,cha,away, 114-107,35:13,   20pt 4rb 9as 1st 1bl 3to 1trey 7-19fg 5-5ft,20,4,9,1,1,3,1,7,19fg,5,5ft
"Teague, Jeff",PG,38.2,"$5,400",min,por,away, 106-113,27:25,   18pt 6rb 8as 1bl 2to 2trey 6-9fg 4-4ft,18,6,8,0,1,2,2,6,9fg,4,4ft
"Fox, De'Aaron",PG,37.6,"$6,500",sac,mem,away, 115-119,29:48,   22pt 3rb 4as 3st 3to 2trey 8-13fg 4-7ft,22,3,4,3,0,3,2,8,13fg,4,7ft
"Williams, Louis",SG,32,"$5,100",lac,sas,away, 134-109,23:46,   20pt 4as 2st 3trey 8-13fg 1-1ft,20,0,4,2,0,0,3,8,13fg,1,1ft
