Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Doncic, Luka",PG,58.5,"$10,800",dal,okc,away, 101-106,40:14,   35pt 10rb 7as 1st 2to 3trey 12-29fg 8-12ft,35,10,7,1,0,2,3,12,29fg,8,12ft
"Harden, James",SG,52.6,"$11,500",hou,den,home, 130-104,33:56,   35pt 3rb 6as 1st 2bl 4to 6trey 10-17fg 9-13ft,35,3,6,1,2,4,6,10,17fg,9,13ft
"Walker, Kemba",PG,48.3,"$7,500",bos,cha,away, 109-92,30:40,   22pt 4rb 7as 3st 1bl 1to 3trey 9-19fg 1-1ft,22,4,7,3,1,1,3,9,19fg,1,1ft
"Westbrook, Russell",PG,45.1,"$9,600",hou,den,home, 130-104,33:49,   28pt 3rb 7as 1st 1bl 3to 11-22fg 6-6ft,28,3,7,1,1,3,0,11,22fg,6,6ft
"Gilgeous-Alexander, Shai",SG,44.5,"$7,400",okc,dal,home, 106-101,35:12,   19pt 10rb 3as 2st 1bl 6-15fg 7-8ft,19,10,3,2,1,0,0,6,15fg,7,8ft
"DeRozan, DeMar",SG,44,"$7,600",sas,gsw,home, 117-113,37:30,   24pt 5rb 4as 3st 1to 11-18fg 2-4ft,24,5,4,3,0,1,0,11,18fg,2,4ft
"Lowry, Kyle",PG,39.2,"$7,800",tor,cle,home, 117-97,35:54,   24pt 1rb 8as 1bl 1to 4trey 7-16fg 6-6ft,24,1,8,0,1,1,4,7,16fg,6,6ft
"Richardson, Josh",SG,37.9,"$6,000",phi,ind,away, 97-115,29:57,   20pt 2rb 5as 2st 1bl 1to 1trey 7-14fg 5-5ft,20,2,5,2,1,1,1,7,14fg,5,5ft
"Morris, Monte",PG,36.6,"$4,000",den,hou,away, 104-130,23:12,   18pt 3rb 4as 3st 1trey 8-12fg 1-1ft,18,3,4,3,0,0,1,8,12fg,1,1ft
"Paul, Chris",PG,36.1,"$7,400",okc,dal,home, 106-101,35:38,   17pt 8rb 7as 1st 4to 1trey 7-15fg 2-2ft,17,8,7,1,0,4,1,7,15fg,2,2ft
"Murray, Dejounte",PG,35.7,"$5,700",sas,gsw,home, 117-113,27:04,   15pt 6rb 5as 2st 1trey 6-12fg 2-2ft,15,6,5,2,0,0,1,6,12fg,2,2ft
"VanVleet, Fred",SG,35.3,"$8,200",tor,cle,home, 117-97,29:43,   12pt 4rb 7as 4bl 4to 3trey 4-14fg 1-2ft,12,4,7,0,4,4,3,4,14fg,1,2ft
"Mills, Patty",PG,31.8,"$4,000",sas,gsw,home, 117-113,32:39,   18pt 4rb 4as 1st 5trey 6-14fg 1-2ft,18,4,4,1,0,0,5,6,14fg,1,2ft
"Hield, Buddy",SG,31.7,"$6,200",sac,lac,home, 87-105,36:52,   20pt 6rb 5as 3to 3trey 7-17fg 3-3ft,20,6,5,0,0,3,3,7,17fg,3,3ft
"Simmons, Ben",PG,31.5,"$9,200",phi,ind,away, 97-115,31:58,   18pt 10rb 3as 1bl 6to 6-11fg 6-8ft,18,10,3,0,1,6,0,6,11fg,6,8ft
"Schroder, Dennis",SG,31.4,"$6,200",okc,dal,home, 106-101,31:09,   20pt 7rb 4as 3to 2trey 7-17fg 4-4ft,20,7,4,0,0,3,2,7,17fg,4,4ft
"Lee, Damion",SG,31.4,"$6,000",gsw,sas,away, 113-117,39:32,   20pt 7rb 2as 2trey 8-13fg 2-2ft,20,7,2,0,0,0,2,8,13fg,2,2ft
"Graham, Devonte'",SG,29.3,"$7,700",cha,bos,home, 92-109,37:45,   11pt 4rb 7as 1st 1bl 3to 3trey 3-12fg 2-2ft,11,4,7,1,1,3,3,3,12fg,2,2ft
"McConnell, T.J.",PG,28.8,"$3,800",ind,phi,home, 115-97,27:14,   11pt 4rb 10as 2to 3-7fg 5-6ft,11,4,10,0,0,2,0,3,7fg,5,6ft
"Lamb, Jeremy",SG,28.6,"$5,000",ind,phi,home, 115-97,23:05,   13pt 3rb 6as 1st 2trey 3-8fg 5-6ft,13,3,6,1,0,0,2,3,8fg,5,6ft
"Fox, De'Aaron",PG,27.8,"$7,300",sac,lac,home, 87-105,31:31,   9pt 4rb 6as 2st 1to 1trey 3-10fg 2-4ft,9,4,6,2,0,1,1,3,10fg,2,4ft
"Smart, Marcus",SG,25.5,"$5,000",bos,cha,away, 109-92,30:29,   7pt 5rb 7as 1st 1to 1trey 3-12fg 0-1ft,7,5,7,1,0,1,1,3,12fg,0,1ft
"Davis, Terence",SG,24.3,"$3,900",tor,cle,home, 117-97,24:34,   19pt 4rb 1as 1to 4trey 7-12fg 1-2ft,19,4,1,0,0,1,4,7,12fg,1,2ft
"White, Derrick",PG,22.2,"$4,400",sas,gsw,home, 117-113,26:17,   7pt 6rb 4as 1bl 1to 1trey 2-7fg 2-2ft,7,6,4,0,1,1,1,2,7fg,2,2ft
