Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Booker, Devin",SG,68.1,"$8,100",pho,nor,away, 139-132,42:27,   44pt 8rb 9as 2st 5to 5trey 13-24fg 13-13ft,44,8,9,2,0,5,5,13,24fg,13,13ft
"Ball, Lonzo",PG,51.7,"$5,800",nor,pho,home, 132-139,43:27,   20pt 6rb 11as 3st 2bl 7to 4trey 6-9fg 4-4ft,20,6,11,3,2,7,4,6,9fg,4,4ft
"Harden, James",SG,49.9,"$12,200",hou,tor,away, 119-109,40:24,   23pt 7rb 3as 5st 1bl 4to 3trey 7-11fg 6-6ft,23,7,3,5,1,4,3,7,11fg,6,6ft
"Westbrook, Russell",PG,49.1,"$9,200",hou,tor,away, 119-109,35:25,   19pt 13rb 11as 2st 8to 7-27fg 5-6ft,19,13,11,2,0,8,0,7,27fg,5,6ft
"VanVleet, Fred",SG,44.7,"$8,000",tor,hou,home, 109-119,38:29,   20pt 6rb 5as 3st 1bl 2to 3trey 7-13fg 3-4ft,20,6,5,3,1,2,3,7,13fg,3,4ft
"Simmons, Ben",PG,40,"$9,000",phi,was,away, 113-119,35:59,   17pt 5rb 10as 3st 7to 8-10fg 1-4ft,17,5,10,3,0,7,0,8,10fg,1,4ft
"Beal, Bradley",SG,39,"$9,900",was,phi,home, 119-113,38:09,   26pt 10rb 4as 5to 1trey 7-24fg 11-13ft,26,10,4,0,0,5,1,7,24fg,11,13ft
"Morris, Monte",PG,38.6,"$3,600",den,nyk,away, 129-92,25:49,   15pt 3rb 6as 3st 1bl 1to 1trey 6-9fg 2-2ft,15,3,6,3,1,1,1,6,9fg,2,2ft
"Lowry, Kyle",PG,36,"$8,000",tor,hou,home, 109-119,41:50,   19pt 5rb 8as 1st 4to 3trey 5-8fg 6-6ft,19,5,8,1,0,4,3,5,8fg,6,6ft
"McLemore, Ben",SG,35.9,"$3,700",hou,tor,away, 119-109,29:15,   28pt 2rb 3as 1st 2to 8trey 9-18fg 2-2ft,28,2,3,1,0,2,8,9,18fg,2,2ft
"Redick, J.J.",SG,33.8,"$4,900",nor,pho,home, 132-139,34:19,   26pt 4rb 2as 1st 3to 5trey 7-11fg 7-8ft,26,4,2,1,0,3,5,7,11fg,7,8ft
"Smith, Ishmael",PG,32.2,"$4,300",was,phi,home, 119-113,34:03,   19pt 1rb 8as 2trey 7-11fg 3-4ft,19,1,8,0,0,0,2,7,11fg,3,4ft
"Powell, Norman",SG,21.9,"$5,700",tor,hou,home, 109-119,24:34,   14pt 2rb 1as 2st 2to 4-8fg 6-8ft,14,2,1,2,0,2,0,4,8fg,6,8ft
