Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Russell, D'Angelo",2,82.3,8700,gsw,min,away, 119-125,40:05,52,9,5,3,2,3,7,19,37,7,8
"Lillard, Damian",1,70.3,10100,por,bkn,home, 115-119,40:21,60,4,5,0,0,2,7,19,33,15,15
"Wiggins, Andrew",2,65.5,7100,min,gsw,home, 125-119,44:37,40,5,7,0,3,0,2,17,33,4,8
"Doncic, Luka",1,61.8,10500,dal,nyk,home, 102-106,35:13,38,14,10,0,0,8,3,13,26,9,9
"Young, Trae",1,60.4,9300,atl,sac,home, 109-121,39:36,30,2,12,5,0,5,3,12,22,3,3
"Murray, Jamal",1,52.7,6800,den,phi,home, 100-97,37:25,22,6,11,1,2,2,1,10,18,1,1
"Irving, Kyrie",1,50.6,9800,bkn,por,away, 119-115,38:31,33,3,6,1,1,1,4,12,27,5,5
"Dinwiddie, Spencer",2,48,5500,bkn,por,away, 119-115,34:38,34,5,4,1,0,1,6,11,18,6,7
"Ntilikina, Frank",1,47.2,4500,nyk,dal,away, 106-102,37:33,14,6,4,4,3,1,4,5,12,0,0
"Bledsoe, Eric",1,42.1,6400,mil,uta,away, 100-103,32:01,22,8,5,0,1,0,1,8,20,5,5
"Butler, Jimmy",2,39.7,9200,mia,lal,away, 80-95,38:06,22,6,3,2,0,0,0,7,16,8,8
"McConnell, T.J.",1,39.5,3500,ind,det,home, 112-106,21:34,17,5,9,0,1,0,0,8,10,1,1
"Fournier, Evan",2,39.4,4500,orl,mem,home, 118-86,27:12,19,7,6,0,1,0,2,7,13,3,3
"Holiday, Jrue",2,39.2,8200,nor,tor,home, 104-122,30:29,16,6,6,3,0,2,1,6,13,3,5
"VanVleet, Fred",2,37.5,6800,tor,nor,away, 122-104,36:20,12,5,11,2,0,3,3,3,15,3,4
"Fox, De'Aaron",1,36.3,8200,sac,atl,away, 121-109,29:54,17,4,9,1,1,5,0,6,10,5,6
"Bogdanovic, Bogdan",2,36.3,5100,sac,atl,away, 121-109,28:31,20,4,5,1,1,2,5,6,9,3,3
"Middleton, Khris",2,36.2,6600,mil,uta,away, 100-103,37:31,26,11,0,0,0,3,5,8,22,5,5
"Beal, Bradley",2,35.5,9100,was,cle,home, 100-113,38:59,20,5,9,0,0,4,3,8,21,1,2
"Dragic, Goran",1,34.7,5300,mia,lal,away, 80-95,34:07,19,6,7,0,0,2,3,7,16,2,2
"Hield, Buddy",2,30.5,7100,sac,atl,away, 121-109,25:54,22,5,1,0,1,2,3,9,17,1,1
"Garland, Darius",1,30.4,3800,cle,was,away, 113-100,31:46,15,2,6,2,0,2,1,6,11,2,2
"Brown, Bruce",2,30.2,5600,det,ind,away, 106-112,37:04,10,6,4,3,0,2,0,5,13,0,2
"Galloway, Langston",2,30.1,3800,det,ind,away, 106-112,31:14,19,3,3,0,1,0,3,5,11,6,6
"Mitchell, Donovan",2,29,8300,uta,mil,home, 103-100,38:19,19,5,6,1,0,8,2,8,22,1,1
"Brown, Sterling",2,27.1,3500,mil,uta,away, 100-103,22:33,7,8,1,2,1,0,0,3,8,1,2
"Huerter, Kevin",2,26.6,4800,atl,sac,home, 109-121,29:53,17,3,4,0,0,0,4,6,10,1,1
"Conley, Mike",1,26.1,7000,uta,mil,home, 103-100,31:42,20,3,3,0,0,2,5,7,15,1,2
"Simons, Anfernee",1,25.8,3600,por,bkn,home, 115-119,35:35,15,4,2,0,1,0,2,5,14,3,4
"Neto, Raul",1,25.4,3700,phi,den,away, 97-100,30:25,13,2,6,0,1,2,3,5,6,0,0
"LeVert, Caris",2,25.3,6700,bkn,por,away, 119-115,29:14,7,9,5,0,1,3,1,2,13,2,3
"Joseph, Cory",1,24.8,3700,sac,atl,away, 121-109,28:41,9,4,4,0,2,1,1,4,8,0,0
"Powell, Norman",2,24.8,4200,tor,nor,away, 122-104,29:17,18,4,0,1,0,1,2,6,10,4,5
"Brogdon, Malcolm",1,24.2,8800,ind,det,home, 112-106,32:29,11,6,2,2,0,3,0,4,11,3,3
"Holiday, Aaron",1,23.7,4100,ind,det,home, 112-106,28:47,6,6,5,2,0,3,0,2,7,2,2
"Richardson, Josh",2,21.5,5900,phi,den,away, 97-100,32:10,7,0,5,2,1,2,1,3,10,0,0
"Nunn, Kendrick",1,21.1,5600,mia,lal,away, 80-95,23:04,10,3,1,2,1,3,0,4,11,2,2
"McCollum, C.J.",2,21,6400,por,bkn,home, 115-119,39:32,8,5,0,1,2,2,0,4,19,0,0
"Fultz, Markelle",1,19.9,5000,orl,mem,home, 118-86,23:22,7,2,1,2,2,3,0,2,7,3,4
"Carter-Williams, Michael",1,19.7,4000,orl,mem,home, 118-86,25:57,6,6,3,1,0,1,1,1,7,3,4
"Alexander-Walker, Nickeil",2,19.4,3500,nor,tor,home, 104-122,16:19,13,2,4,0,0,2,3,4,8,2,2
"Sexton, Collin",1,18.9,5600,cle,was,away, 113-100,31:27,16,2,1,0,0,1,2,7,19,0,0
"Augustin, D.J.",1,18.6,4100,orl,mem,home, 118-86,24:19,13,3,2,0,0,1,1,5,11,2,2
"Jones, Tyus",1,18,4200,mem,orl,away, 86-118,17:50,9,0,6,1,0,3,1,4,7,0,0
"Jackson, Frank",1,17.9,3800,nor,tor,home, 104-122,18:17,13,2,1,1,0,2,2,5,12,1,2
"Lowry, Kyle",1,17.9,8500,tor,nor,away, 122-104,16:12,6,2,5,1,0,1,2,2,5,0,0
"Thomas, Isaiah",1,17.9,5500,was,cle,home, 100-113,28:46,11,2,5,0,0,3,1,5,9,0,0
"Clarkson, Jordan",2,17.8,5000,cle,was,away, 113-100,21:40,10,4,0,1,0,0,1,4,14,1,1
"Barrett, RJ",2,17.6,7600,nyk,dal,away, 106-102,34:55,3,8,4,0,0,1,0,1,9,1,6
"Graham, Treveon",2,17.6,3900,min,gsw,home, 125-119,32:46,8,3,2,2,0,3,0,4,7,0,0
"Caruso, Alex",1,17.6,3500,lal,mia,home, 95-80,18:41,6,3,4,0,1,1,0,3,6,0,0
"Bradley, Avery",2,17.5,4000,lal,mia,home, 95-80,24:54,9,5,3,0,0,2,1,4,9,0,0
"Snell, Tony",2,17.4,3900,det,ind,away, 106-112,33:10,11,2,2,1,0,2,3,4,10,0,0
"Lee, Damion",2,16.9,4600,gsw,min,away, 119-125,26:59,2,2,3,3,0,1,0,1,8,0,0
"Harris, Gary",2,16.1,4900,den,phi,home, 100-97,34:31,5,3,3,1,0,0,1,2,9,0,0
"Brooks, Dillon",2,15.3,5000,mem,orl,away, 86-118,22:15,3,4,1,0,2,0,0,0,7,3,3
"Poole, Jordan",2,15.2,4400,gsw,min,away, 119-125,25:08,9,1,0,1,1,1,1,3,10,2,2
"Morant, Ja",1,14.9,7900,mem,orl,away, 86-118,25:51,8,2,7,0,0,6,0,3,13,2,3
"Ball, Lonzo",1,14.8,7300,nor,tor,home, 104-122,22:31,5,4,2,2,0,4,1,2,8,0,0
"Green, Danny",2,14.6,4200,lal,mia,home, 95-80,23:18,4,3,2,2,0,2,1,1,7,1,1
"Guduric, Marko",2,14.1,3500,mem,orl,away, 86-118,24:48,6,3,1,0,1,0,2,2,4,0,0
