Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,67.7,12200,hou,lac,home, 102-93,44:27,47,6,7,3,0,6,7,12,26,16,17
"Beal, Bradley",2,61,8900,was,bos,away, 133-140,39:00,44,5,6,1,0,1,4,17,27,6,8
"Wiggins, Andrew",2,57.1,8600,min,sas,home, 129-114,31:45,30,8,7,2,1,2,4,12,23,2,2
"VanVleet, Fred",2,52.3,7500,tor,por,away, 114-106,40:29,30,4,7,2,1,2,4,10,16,6,6
"Rozier, Terry",1,49,7000,cha,mem,home, 117-119,36:39,33,5,6,2,0,5,7,13,21,0,0
"DeRozan, DeMar",2,46,7600,sas,min,away, 114-129,33:27,27,5,4,1,2,2,0,12,18,3,4
"Walker, Kemba",1,44.5,9000,bos,was,home, 140-133,34:59,25,5,5,1,1,0,6,8,17,3,3
"Morant, Ja",1,39.7,7200,mem,cha,away, 119-117,30:04,23,1,11,1,0,4,1,10,15,2,3
"Monk, Malik",2,39.1,4000,cha,mem,home, 117-119,29:14,20,8,5,0,1,1,1,8,13,3,4
"McCollum, C.J.",2,37.2,7100,por,tor,home, 106-114,36:33,19,6,4,1,1,1,3,8,18,0,1
"Russell, D'Angelo",2,36.4,9200,gsw,lal,away, 94-120,31:00,21,2,8,1,1,5,0,6,13,9,10
"Smart, Marcus",2,35.3,6300,bos,was,home, 140-133,36:14,17,4,5,0,2,0,4,6,12,1,2
"Richardson, Josh",2,34.7,6400,phi,orl,away, 97-112,29:49,19,6,5,1,0,2,2,7,14,3,5
"Teague, Jeff",1,34.4,6500,min,sas,home, 129-114,22:52,18,2,6,2,0,1,1,6,10,5,6
"Simmons, Ben",1,33.1,8400,phi,orl,away, 97-112,35:17,18,8,5,0,0,2,0,9,12,0,0
"Brooks, Dillon",2,32.6,5100,mem,cha,away, 119-117,28:24,15,3,4,2,1,1,3,6,13,0,0
"Williams, Louis",2,32.4,7000,lac,hou,away, 93-102,40:58,20,7,4,0,0,2,1,8,22,3,3
"Augustin, D.J.",1,31,4200,orl,phi,home, 112-97,26:54,12,5,8,1,0,2,1,4,13,3,3
"Anderson, Kyle",2,30.4,3900,mem,cha,away, 119-117,17:24,5,7,4,3,1,1,0,2,5,1,3
"Edwards, Carsen",1,29.3,4500,bos,was,home, 140-133,20:29,18,4,3,1,0,1,4,7,12,0,0
"Lillard, Damian",1,29.2,10200,por,tor,home, 106-114,36:57,9,1,10,0,2,2,2,2,12,3,3
"Thomas, Isaiah",1,27.7,5500,was,bos,away, 133-140,32:37,18,1,7,0,0,2,3,7,14,1,1
"Guduric, Marko",2,24.4,3600,mem,cha,away, 119-117,19:36,17,2,0,1,1,1,4,6,9,1,1
"Graham, Devonte'",2,24.2,7200,cha,mem,home, 117-119,34:16,19,1,4,0,1,5,4,7,19,1,1
"Davis, Terence",2,22.7,3600,tor,por,away, 114-106,30:52,15,6,1,0,0,1,3,5,10,2,2
"Caruso, Alex",1,22.7,3500,lal,gsw,home, 120-94,27:05,8,6,3,1,0,0,1,3,7,1,1
"Ross, Terrence",2,22.1,4000,orl,phi,home, 112-97,25:59,13,3,1,2,0,2,3,4,11,2,2
"Fournier, Evan",2,20.9,5500,orl,phi,home, 112-97,31:00,13,2,3,1,0,2,1,5,10,2,3
"Westbrook, Russell",1,20.4,9900,hou,lac,home, 102-93,29:36,17,2,2,0,0,2,2,6,20,3,4
"Fultz, Markelle",1,20.3,4500,orl,phi,home, 112-97,21:06,8,4,3,1,0,0,0,2,6,4,6
"Simons, Anfernee",1,18.7,4800,por,tor,home, 106-114,27:20,17,1,1,0,0,1,3,6,11,2,2
"McLemore, Ben",2,17.5,3500,hou,lac,home, 102-93,22:33,8,5,1,1,0,1,2,3,9,0,0
"Murray, Dejounte",1,17.3,6600,sas,min,away, 114-129,21:55,11,4,1,0,0,0,0,2,6,7,7
"Powell, Norman",2,16.4,4800,tor,por,away, 114-106,27:14,2,7,0,0,2,0,0,0,6,2,2
"Cook, Quinn",1,16.2,4100,lal,gsw,home, 120-94,24:23,10,1,2,1,0,1,0,5,11,0,0
"Forbes, Bryn",2,15.9,4200,sas,min,away, 114-129,23:46,13,2,1,0,0,1,2,5,10,1,1
"Wanamaker, Brad",1,15.9,4900,bos,was,home, 140-133,16:41,10,2,5,0,0,4,0,2,3,6,6
"Bowman, Ky",1,15.7,3800,gsw,lal,away, 94-120,12:35,5,1,3,1,1,1,1,2,3,0,0
"White, Derrick",1,15.6,5300,sas,min,away, 114-129,24:32,5,3,4,1,0,2,0,2,7,1,3
"Rivers, Austin",1,14.8,3500,hou,lac,home, 102-93,33:45,7,4,0,0,1,0,1,3,12,0,0
"Poole, Jordan",2,14.2,4500,gsw,lal,away, 94-120,31:32,11,1,0,1,0,1,3,4,15,0,0
"Caldwell-Pope, Kentavious",2,14.1,3500,lal,gsw,home, 120-94,18:50,6,3,1,1,0,0,0,3,9,0,0
"Carter-Williams, Michael",1,12.9,3700,orl,phi,home, 112-97,14:15,11,2,1,0,0,2,0,3,5,5,7
"Smith, Ishmael",1,12.6,3900,was,bos,away, 133-140,18:17,4,3,2,0,1,1,0,2,5,0,0
"Neto, Raul",1,12.4,5400,phi,orl,away, 97-112,12:43,6,2,0,1,1,2,0,2,3,2,2
"Korkmaz, Furkan",2,12,4200,phi,orl,away, 97-112,27:52,9,0,0,1,0,0,1,4,11,0,0
"Mills, Patty",1,10.5,3800,sas,min,away, 114-129,21:08,10,0,1,0,0,1,1,3,10,3,3
"Martin, Cody",2,10.1,3500,cha,mem,home, 117-119,21:07,6,3,1,0,0,1,0,1,5,4,4
"Beverley, Patrick",1,9.9,5000,lac,hou,away, 93-102,26:43,6,2,1,0,0,0,0,3,10,0,2
"Bradley, Avery",2,8.2,4100,lal,gsw,home, 120-94,23:37,6,1,2,0,0,2,0,2,5,2,2
"Green, Danny",2,8.2,4300,lal,gsw,home, 120-94,18:38,6,1,0,1,0,2,2,2,2,0,0
"Belinelli, Marco",2,6.2,3500,sas,min,away, 114-129,19:12,2,1,2,0,0,0,0,1,5,0,0
"Milton, Shake",1,5.7,3500,phi,orl,away, 97-112,9:36,3,1,1,0,0,0,0,1,5,1,1
"McRae, Jordan",2,5.2,3500,was,bos,away, 133-140,11:04,4,1,0,0,0,0,0,2,2,0,0
"Graham, Treveon",2,4.9,4000,min,sas,home, 129-114,26:34,2,2,1,0,0,1,0,1,4,0,1
"Thomas, Matt",2,4.7,3500,tor,por,away, 114-106,11:45,2,1,1,0,0,0,0,1,6,0,0
"Green, Javonte",2,4.4,4100,bos,was,home, 140-133,6:23,2,2,0,0,0,0,0,1,2,0,0
"McGruder, Rodney",2,4.2,3500,lac,hou,away, 93-102,20:28,5,1,0,0,0,2,1,2,4,0,2
"Walker, Lonnie",2,2.7,3500,sas,min,away, 114-129,4:08,0,1,1,0,0,0,0,0,1,0,0
"Jones, Tyus",1,2.7,4300,mem,cha,away, 119-117,17:56,0,1,3,0,0,3,0,0,3,0,0
"Mann, Terance",2,2,3500,lac,hou,away, 93-102,00:24,2,0,0,0,0,0,0,1,1,0,0
"Clemons, Chris",1,0,3500,hou,lac,home, 102-93,10:35,0,0,0,0,0,0,0,0,2,0,0
"Robinson, Jerome",1,0,3500,lac,hou,away, 93-102,2:08,0,0,0,0,0,0,0,0,1,0,0
"Evans III, Jacob",2,0,3500,gsw,lal,away, 94-120,DNP,0,0,0,0,0,0,0,0,0,0,0
"Allen, Grayson",2,0,3600,mem,cha,away, 119-117,DNP,0,0,0,0,0,0,0,0,0,0,0
