Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Doncic, Luka",1,66.1,9800,dal,lal,home, 110-119,38:08,31,13,15,0,1,6,4,10,23,7,8
"Westbrook, Russell",1,60.4,10200,hou,bkn,away, 116-123,36:24,27,7,8,4,1,2,1,12,25,2,4
"Harden, James",2,49,11200,hou,bkn,away, 116-123,36:39,36,5,8,0,0,5,2,10,31,14,15
"Walker, Kemba",1,47.7,8700,bos,nyk,home, 104-102,35:37,33,6,5,1,0,3,3,8,19,14,14
"Russell, D'Angelo",2,47.6,9400,gsw,sas,home, 110-127,33:02,30,3,8,0,1,1,3,9,24,9,10
"Brogdon, Malcolm",1,44.6,9200,ind,cle,home, 102-95,33:02,25,8,6,1,1,5,1,8,16,8,8
"Rose, Derrick",2,42.7,5700,det,chi,away, 106-112,24:40,23,1,7,3,1,4,0,8,13,7,9
"Lamb, Jeremy",2,42.5,6400,ind,cle,home, 102-95,34:51,21,10,1,2,1,1,1,7,13,6,6
"Temple, Garrett",2,40.9,3500,bkn,hou,home, 123-116,24:03,16,7,3,2,2,0,4,6,9,0,0
"Mitchell, Donovan",2,40.8,8300,uta,sac,away, 101-102,35:11,24,4,2,3,0,0,1,9,19,5,6
"Irving, Kyrie",1,38.8,10300,bkn,hou,home, 123-116,34:29,22,4,10,0,1,6,5,7,18,3,4
"Mills, Patty",1,38.6,3800,sas,gsw,away, 127-110,22:01,31,3,2,1,0,2,6,10,16,5,5
"Conley, Mike",1,37.8,6900,uta,sac,away, 101-102,33:05,19,4,4,4,0,4,3,5,13,6,8
"Fox, De'Aaron",1,37,8500,sac,uta,home, 102-101,36:49,25,5,4,0,1,3,0,8,17,9,12
"Bledsoe, Eric",1,36.2,6300,mil,orl,away, 123-91,27:04,18,6,6,1,0,1,2,8,15,0,0
"Barrett, RJ",2,34.9,6700,nyk,bos,away, 102-104,39:07,15,7,5,1,1,2,1,5,17,4,6
"Clarkson, Jordan",2,33.9,4400,cle,ind,away, 95-102,27:04,20,2,5,1,1,2,1,6,12,7,7
"LeVert, Caris",2,33.8,6800,bkn,hou,home, 123-116,32:13,25,4,4,1,0,5,1,8,15,8,9
"Sexton, Collin",1,33.6,4800,cle,ind,away, 95-102,37:22,21,3,2,2,0,0,2,9,21,1,2
"DiVincenzo, Donte",2,31.1,3500,mil,orl,away, 123-91,17:22,14,3,3,2,1,0,4,5,11,0,0
"LaVine, Zach",2,30.5,7600,chi,det,home, 112-106,32:14,26,5,3,0,0,6,3,8,20,7,8
"DeRozan, DeMar",2,27.7,7800,sas,gsw,away, 127-110,29:18,13,1,11,0,0,3,0,4,7,5,7
"Ntilikina, Frank",1,27.6,3600,nyk,bos,away, 102-104,37:46,10,3,2,3,1,1,2,4,9,0,0
"Bradley, Avery",2,25,3600,lal,dal,away, 119-110,38:36,11,5,2,2,0,1,1,5,12,0,0
"Lee, Damion",2,24.8,3600,gsw,sas,home, 110-127,25:15,16,4,2,1,0,2,2,6,9,2,3
"Hield, Buddy",2,24.5,6500,sac,uta,home, 102-101,29:45,18,5,1,1,0,4,0,9,16,0,0
"Fournier, Evan",2,24.3,5000,orl,mil,home, 91-123,21:32,19,4,1,1,0,4,4,7,12,1,1
"Brown, Sterling",2,23.2,3500,mil,orl,away, 123-91,21:25,9,11,2,0,0,2,1,3,5,2,3
"Smart, Marcus",2,23.1,5400,bos,nyk,home, 104-102,30:11,8,3,3,3,0,2,1,3,9,1,2
"Ellington, Wayne",2,21.5,3500,nyk,bos,away, 102-104,24:25,9,5,3,1,0,1,3,3,10,0,0
"Middleton, Khris",2,21.2,7300,mil,orl,away, 123-91,20:23,16,6,0,0,0,2,2,7,9,0,0
"Forbes, Bryn",2,20.9,4400,sas,gsw,away, 127-110,26:24,14,2,1,1,0,0,3,5,13,1,1
"Poole, Jordan",2,20.5,3800,gsw,sas,home, 110-127,28:37,20,0,1,0,0,1,4,7,13,2,2
"Galloway, Langston",2,19.4,3600,det,chi,away, 106-112,22:31,11,2,2,1,0,0,2,4,10,1,1
"Green, Danny",2,18.7,4400,lal,dal,away, 119-110,34:24,14,1,1,1,0,1,3,5,9,1,2
"Wright, Delon",2,18.2,5800,dal,lal,home, 110-119,24:39,12,1,2,1,0,1,2,5,10,0,0
"Hill, George",1,17.4,4200,mil,orl,away, 123-91,15:20,9,2,2,1,0,0,1,4,6,0,1
"Connaughton, Pat",2,16.9,3600,mil,orl,away, 123-91,16:23,4,2,1,1,2,0,0,2,9,0,0
"Belinelli, Marco",2,16.5,3500,sas,gsw,away, 127-110,21:36,9,0,1,2,0,0,1,2,6,4,4
"Ross, Terrence",2,15.9,3800,orl,mil,home, 91-123,20:52,11,2,1,1,0,2,2,4,15,1,1
"Bogdanovic, Bogdan",2,15.9,5100,sac,uta,home, 102-101,25:00,14,2,1,0,0,2,3,5,8,1,3
"Wanamaker, Brad",1,14.6,3500,bos,nyk,home, 104-102,15:18,5,3,4,1,0,3,0,2,2,1,1
"Frazier, Tim",1,14.4,3500,det,chi,away, 106-112,16:48,3,2,2,2,0,0,0,1,7,1,2
"White, Derrick",1,14.1,5400,sas,gsw,away, 127-110,25:59,10,3,1,0,0,1,1,4,11,1,1
"McConnell, T.J.",1,14,3500,ind,cle,home, 102-95,14:58,5,0,6,0,0,0,0,2,4,1,1
"McLemore, Ben",2,13.7,3500,hou,bkn,away, 116-123,21:20,9,1,1,1,0,1,2,2,4,3,3
"Fultz, Markelle",1,13.3,4600,orl,mil,home, 91-123,19:19,5,4,3,0,0,1,0,2,6,1,2
"Dinwiddie, Spencer",1,13.2,5900,bkn,hou,home, 123-116,19:48,5,1,2,1,1,2,0,2,7,1,2
"Augustin, D.J.",1,12,4100,orl,mil,home, 91-123,23:05,4,0,6,0,0,1,0,2,5,0,0
"Satoransky, Tomas",1,12,4600,chi,det,home, 112-106,26:27,7,0,6,0,0,4,1,2,6,2,2
"Snell, Tony",2,12,3500,det,chi,away, 106-112,27:20,6,0,2,1,0,0,0,2,5,2,2
"Mudiay, Emmanuel",1,12,3800,uta,sac,away, 101-102,14:46,6,0,2,1,1,3,0,3,5,0,2
"Dunn, Kris",1,11.3,4100,chi,det,home, 112-106,18:59,2,4,3,0,0,0,0,1,4,0,0
"Rivers, Austin",1,11.2,3500,hou,bkn,away, 116-123,16:10,7,1,2,0,0,0,1,3,6,0,1
"Arcidiacono, Ryan",1,10.5,3500,chi,det,home, 112-106,15:46,6,0,3,0,0,0,2,2,6,0,0
"Magette, Josh",1,9.7,3500,orl,mil,home, 91-123,5:36,4,1,1,1,0,0,0,2,4,0,0
"Brown, Bruce",2,9,3500,det,chi,away, 106-112,21:13,2,5,0,0,1,2,0,1,3,0,0
"Curry, Seth",1,8.9,3700,dal,lal,home, 110-119,22:50,4,2,1,1,0,2,1,1,5,1,1
"Caruso, Alex",1,8.4,3600,lal,dal,away, 119-110,15:41,7,2,0,0,0,1,1,3,5,0,0
"Edwards, Carsen",1,8.3,3500,bos,nyk,home, 104-102,14:11,2,4,1,0,0,0,0,1,6,0,0
"Garland, Darius",1,7.7,4200,cle,ind,away, 95-102,25:31,2,1,3,0,0,0,0,0,10,2,4
"Holiday, Aaron",1,7.5,3500,ind,cle,home, 102-95,6:21,0,0,1,2,0,0,0,0,4,0,0
"White, Coby",1,7.2,4400,chi,det,home, 112-106,19:27,9,1,0,0,0,3,1,4,12,0,0
"Brunson, Jalen",1,6.2,4500,dal,lal,home, 110-119,14:46,3,1,2,0,0,1,0,1,6,1,2
"Bowman, Ky",1,5.2,4300,gsw,sas,home, 110-127,14:58,2,1,2,0,0,1,0,1,6,0,0
"Matthews, Wes",2,3,3900,mil,orl,away, 123-91,19:36,0,0,0,1,0,0,0,0,1,0,1
"Caldwell-Pope, Kentavious",2,2.5,3600,lal,dal,away, 119-110,20:40,2,0,1,0,0,1,0,1,5,0,0
"Daniels, Troy",2,1.5,3500,lal,dal,away, 119-110,8:48,0,0,1,0,0,0,0,0,4,0,0
"Walker, Lonnie",2,1,3500,sas,gsw,away, 127-110,2:11,1,0,0,0,0,0,0,0,1,1,2
"Joseph, Cory",1,1,3500,sac,uta,home, 102-101,11:15,3,0,0,0,0,2,0,1,6,1,1
"Cook, Quinn",1,0,3900,lal,dal,away, 119-110,4:23,0,0,0,0,0,0,0,0,0,0,0
"Green, Javonte",2,0,3500,bos,nyk,home, 104-102,DNP,0,0,0,0,0,0,0,0,0,0,0
