Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,49.9,11000,hou,lal,away, 112-97,33:56,36,2,5,2,1,5,3,12,20,9,12
"Butler, Jimmy",2,48.4,8700,mia,mil,home, 115-100,34:40,30,7,6,1,0,2,2,7,13,14,19
"Westbrook, Russell",1,41.8,8500,hou,lal,away, 112-97,32:03,24,9,6,1,0,5,1,10,24,3,6
"Middleton, Khris",2,41.1,7500,mil,mia,away, 100-115,36:03,18,3,7,2,1,0,2,7,16,2,2
"Dragic, Goran",1,33.5,7200,mia,mil,home, 115-100,35:31,15,5,3,2,1,1,3,6,15,0,0
"Herro, Tyler",2,25.1,5400,mia,mil,home, 115-100,31:12,13,8,3,0,0,2,2,3,11,5,6
"Caruso, Alex",1,23.4,4100,lal,hou,home, 97-112,16:12,14,2,4,1,0,2,2,4,7,4,4
"Rondo, Rajon",1,22.6,3800,lal,hou,home, 97-112,24:32,8,3,4,2,1,4,2,3,9,0,0
"Bledsoe, Eric",1,21.3,5600,mil,mia,away, 100-115,29:40,8,4,3,2,0,2,1,2,9,3,4
"Hill, George",1,17.4,4500,mil,mia,away, 100-115,30:30,13,2,2,0,0,1,1,6,9,0,0
"Green, Danny",2,15.4,4300,lal,hou,home, 97-112,28:25,10,2,0,0,1,0,2,4,12,0,0
"Rivers, Austin",1,15.1,3800,hou,lal,away, 112-97,16:04,10,3,1,0,0,0,2,3,4,2,3
"Robinson, Duncan",2,14.8,4500,mia,mil,home, 115-100,30:05,6,4,2,0,1,2,2,2,8,0,0
"DiVincenzo, Donte",1,14.4,4000,mil,mia,away, 100-115,21:11,10,2,0,1,0,1,2,4,8,0,0
"Iguodala, Andre",2,14.1,4200,mia,mil,home, 115-100,11:26,6,3,3,0,0,0,2,2,2,0,0
"Caldwell-Pope, Kentavious",2,10.6,4000,lal,hou,home, 97-112,28:04,5,3,0,1,0,1,1,2,8,0,0
"Matthews, Wes",2,8.4,3900,mil,mia,away, 100-115,21:25,6,2,0,0,0,0,2,2,3,0,0
"Nunn, Kendrick",1,5.4,4200,mia,mil,home, 115-100,11:44,2,2,0,0,1,2,0,1,6,0,0
