Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Tatum, Jayson",-1,53,N/A,bos,mia,home, 121-108,43:29,31,10,6,1,0,2,3,8,22,12,14
"Smart, Marcus",-1,44.6,N/A,bos,mia,home, 121-108,40:17,12,8,8,4,0,1,2,3,9,4,4
"Butler, Jimmy",-1,41.6,N/A,mia,bos,away, 108-121,36:21,17,8,8,1,1,3,0,5,11,7,8
"Theis, Daniel",-1,40.1,N/A,bos,mia,home, 121-108,34:45,15,13,1,0,3,1,0,6,10,3,4
"Brown, Jaylen",-1,39.6,N/A,bos,mia,home, 121-108,39:25,28,8,2,1,0,4,4,12,23,0,1
"Adebayo, Bam",-1,38.6,N/A,mia,bos,away, 108-121,38:12,13,8,8,1,1,2,0,5,11,3,4
"Walker, Kemba",-1,29.9,N/A,bos,mia,home, 121-108,28:22,15,2,7,1,0,1,3,4,11,4,4
"Dragic, Goran",-1,29.8,N/A,mia,bos,away, 108-121,35:47,23,4,4,0,0,4,1,8,17,6,7
"Crowder, Jae",-1,28.7,N/A,mia,bos,away, 108-121,32:40,14,6,3,0,1,0,0,5,12,4,6
"Robinson, Duncan",-1,25.4,N/A,mia,bos,away, 108-121,37:01,20,2,0,1,0,0,3,7,15,3,4
"Hayward, Gordon",-1,17.6,N/A,bos,mia,home, 121-108,30:20,10,3,2,0,1,2,0,4,9,2,2
"Herro, Tyler",-1,17.1,N/A,mia,bos,away, 108-121,29:01,14,3,1,0,0,2,2,6,12,0,0
"Kanter, Enes",-1,15.8,N/A,bos,mia,home, 121-108,10:10,8,4,2,0,0,0,0,4,7,0,0
"Iguodala, Andre",-1,13.3,N/A,mia,bos,away, 108-121,19:27,2,4,1,0,2,1,0,1,5,0,0
"Hill, Solomon",-1,6.6,N/A,mia,bos,away, 108-121,7:28,0,3,2,0,0,0,0,0,0,0,0
"Olynyk, Kelly",-1,5,N/A,mia,bos,away, 108-121,3:53,5,0,0,0,0,0,1,2,3,0,0
"Wanamaker, Brad",-1,4.7,N/A,bos,mia,home, 121-108,4:58,2,1,1,0,0,0,0,1,1,0,0
"Williams, Grant",-1,1.2,N/A,bos,mia,home, 121-108,8:14,0,1,0,0,0,0,0,0,1,0,0
