Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Davis, Anthony",-1,52,N/A,lal,den,home, 126-114,32:47,37,10,4,0,0,3,1,12,21,12,15
"James, LeBron",-1,37.2,N/A,lal,den,home, 126-114,30:54,15,6,12,0,0,3,0,6,11,3,4
"Porter, Michael",-1,33,N/A,den,lal,away, 114-126,28:59,14,10,4,1,0,2,1,3,9,7,8
"Jokic, Nikola",-1,30.2,N/A,den,lal,away, 114-126,25:25,21,6,2,0,1,4,0,8,14,5,7
"Rondo, Rajon",-1,27.7,N/A,lal,den,home, 126-114,21:50,7,1,9,2,0,0,1,3,7,0,0
"Murray, Jamal",-1,26.7,N/A,den,lal,away, 114-126,28:58,21,1,5,0,0,3,3,7,12,4,4
"Caldwell-Pope, Kentavious",-1,26.7,N/A,lal,den,home, 126-114,29:58,18,1,1,1,1,0,3,6,10,3,4
"Howard, Dwight",-1,26.6,N/A,lal,den,home, 126-114,16:26,13,3,0,2,2,2,0,4,5,5,8
"Green, Danny",-1,24.5,N/A,lal,den,home, 126-114,23:26,8,5,1,2,1,0,1,3,10,1,1
"Morris, Monte",-1,18.7,N/A,den,lal,away, 114-126,20:57,8,1,3,1,1,1,0,3,6,2,4
"Plumlee, Mason",-1,18.3,N/A,den,lal,away, 114-126,20:33,9,4,3,0,0,0,0,4,6,1,1
"Morris, Markieff",-1,17.7,N/A,lal,den,home, 126-114,16:09,9,1,1,2,0,0,3,3,4,0,0
"Grant, Jerami",-1,17.3,N/A,den,lal,away, 114-126,37:23,9,4,3,0,0,1,1,3,11,2,2
"Caruso, Alex",-1,16.4,N/A,lal,den,home, 126-114,22:19,5,2,4,0,1,0,0,1,3,3,5
"Millsap, Paul",-1,15.7,N/A,den,lal,away, 114-126,20:47,5,6,1,1,0,1,1,2,5,0,0
"Kuzma, Kyle",-1,14.8,N/A,lal,den,home, 126-114,24:25,11,4,0,0,0,1,1,5,8,0,0
"Dozier, PJ",-1,10.6,N/A,den,lal,away, 114-126,12:00,6,3,2,0,0,2,0,3,5,0,0
"Daniels, Troy",-1,8,N/A,den,lal,away, 114-126,5:07,8,0,0,0,0,0,2,3,3,0,0
"Craig, Torrey",-1,6,N/A,den,lal,away, 114-126,10:20,6,0,0,0,0,0,0,2,4,2,2
"Harris, Gary",-1,5.4,N/A,den,lal,away, 114-126,25:23,5,2,0,0,0,2,1,2,7,0,0
"Smith, J.R.",-1,4.2,N/A,lal,den,home, 126-114,4:08,3,1,0,0,0,0,1,1,2,0,0
"Dudley, Jared",-1,3,N/A,lal,den,home, 126-114,4:08,0,0,0,1,0,0,0,0,0,0,0
"Bol, Bol",-1,2,N/A,den,lal,away, 114-126,4:08,2,0,0,0,0,0,0,1,1,0,0
"Cook, Quinn",-1,1.5,N/A,lal,den,home, 126-114,2:48,0,0,1,0,0,0,0,0,1,0,0
"McGee, JaVale",-1,1,N/A,lal,den,home, 126-114,10:42,0,0,0,0,1,2,0,0,1,0,0
