Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,53.5,11000,bkn,lal,away, 109-98,37:38,23,5,11,2,1,1,3,7,15,6,7
"VanVleet, Fred",2,39,8000,tor,mil,away, 110-96,40:16,17,5,8,1,1,2,3,5,15,4,4
"Herro, Tyler",2,36.3,6100,mia,sac,away, 118-110,32:26,27,4,3,1,0,3,2,12,17,1,2
"Irving, Kyrie",1,29.9,9600,bkn,lal,away, 109-98,33:48,16,7,5,1,0,5,0,7,17,2,4
"Fox, De'Aaron",1,29.8,8300,sac,mia,home, 110-118,31:59,11,4,10,1,0,4,0,5,12,1,2
"DiVincenzo, Donte",2,27.4,5100,mil,tor,home, 96-110,26:40,14,7,4,0,0,1,2,6,15,0,0
"Nunn, Kendrick",1,24.6,5100,mia,sac,away, 118-110,31:29,16,3,2,1,0,1,4,6,14,0,0
"Forbes, Bryn",2,21.5,4100,mil,tor,home, 96-110,28:48,11,5,1,1,0,0,3,4,8,0,0
"Horton-Tucker, Talen",2,20.9,4000,lal,bkn,home, 98-109,27:39,9,2,5,0,1,1,0,3,9,3,3
"Joseph, Cory",1,20.8,3800,sac,mia,home, 110-118,24:53,10,4,4,0,0,0,2,3,7,2,2
"Haliburton, Tyrese",2,19.6,5500,sac,mia,home, 110-118,30:02,8,3,4,1,0,1,2,3,6,0,0
"Iguodala, Andre",2,19.6,3500,mia,sac,away, 118-110,23:09,4,3,2,3,0,0,0,2,5,0,0
"Caruso, Alex",1,19.5,3800,lal,bkn,home, 98-109,25:43,2,5,3,3,0,2,0,1,5,0,0
"Brown, Bruce",2,18.3,4700,bkn,lal,away, 109-98,19:35,9,4,1,1,0,0,0,3,7,3,5
"Augustin, D.J.",1,14.1,4000,mil,tor,home, 96-110,24:59,9,3,1,0,0,0,3,3,9,0,0
"Connaughton, Pat",1,13.6,4200,mil,tor,home, 96-110,29:21,7,3,2,0,0,0,1,2,4,2,2
"Hield, Buddy",2,13.5,6500,sac,mia,home, 110-118,24:45,5,0,3,1,1,2,1,2,10,0,0
"Bembry, DeAndre",2,12.4,3600,tor,mil,away, 110-96,36:51,5,2,4,0,0,1,1,2,3,0,0
"James, Justin",2,12,3500,sac,mia,home, 110-118,4:50,6,0,2,1,0,0,1,2,3,1,1
"Shamet, Landry",2,11.4,4500,bkn,lal,away, 109-98,18:59,10,2,0,0,0,1,2,3,6,2,2
"Cook, Quinn",1,10,3500,lal,bkn,home, 98-109,11:20,7,0,0,0,1,0,1,3,5,0,0
"Caldwell-Pope, Kentavious",2,8.7,3500,lal,bkn,home, 98-109,28:34,9,1,1,0,0,3,1,3,8,2,2
"Thomas, Matt",2,7.7,3500,tor,mil,away, 110-96,16:44,5,1,1,0,0,0,1,2,5,0,0
"Johnson, Tyler",1,6.9,3600,bkn,lal,away, 109-98,8:08,3,2,1,0,0,0,1,1,5,0,0
"Watanabe, Yuta",2,5.4,3700,tor,mil,away, 110-96,5:37,0,2,0,0,1,0,0,0,0,0,0
"Matthews, Wes",2,4.9,3800,lal,bkn,home, 98-109,24:05,2,2,1,0,0,1,0,1,4,0,0
"Roberson, Andre",2,3.2,3500,bkn,lal,away, 109-98,4:21,0,1,0,0,1,1,0,0,0,0,0
"Craig, Torrey",2,3,3500,mil,tor,home, 96-110,7:20,0,0,0,1,0,0,0,0,3,0,0
"Davis, Terence",2,1.5,3500,tor,mil,away, 110-96,1:19,0,0,1,0,0,0,0,0,1,0,0
"Flynn, Malachi",1,0,3500,tor,mil,away, 110-96,4:39,0,0,0,0,0,0,0,0,0,0,0
"Adams, Jaylen",1,0,3500,mil,tor,home, 96-110,1:19,0,0,0,0,0,0,0,0,0,0,0
"Vincent, Gabe",1,0,3500,mia,sac,away, 118-110,11:36,0,0,0,0,0,0,0,0,1,0,0
"Watson, Paul",2,0,3500,tor,mil,away, 110-96,1:01,0,0,0,0,0,0,0,0,1,0,0
"Guy, Kyle",2,0,3500,sac,mia,home, 110-118,9:11,0,0,0,0,0,0,0,0,3,0,0
"Dragic, Goran",1,0,4600,mia,sac,away, 118-110,DNP,0,0,0,0,0,0,0,0,0,0,0
"Bradley, Avery",2,0,3500,mia,sac,away, 118-110,DNP,0,0,0,0,0,0,0,0,0,0,0
"Holiday, Jrue",1,0,8200,mil,tor,home, 96-110,NA,0,0,0,0,0,0,0,0,0,0,0
"Ramsey, Jahmi'us",1,0,3500,sac,mia,home, 110-118,NA,0,0,0,0,0,0,0,0,0,0,0
"Schroder, Dennis",1,0,5700,lal,bkn,home, 98-109,NA,0,0,0,0,0,0,0,0,0,0,0
"Lowry, Kyle",1,0,7600,tor,mil,away, 110-96,NA,0,0,0,0,0,0,0,0,0,0,0
"Harris, Jalen",1,0,3500,tor,mil,away, 110-96,NA,0,0,0,0,0,0,0,0,0,0,0
"Shumpert, Iman",2,0,3500,bkn,lal,away, 109-98,NA,0,0,0,0,0,0,0,0,0,0,0
"Dinwiddie, Spencer",2,0,3500,bkn,lal,away, 109-98,NA,0,0,0,0,0,0,0,0,0,0,0
"Merrill, Sam",1,0,3500,mil,tor,home, 96-110,NA,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",2,0,3500,tor,mil,away, 110-96,NA,0,0,0,0,0,0,0,0,0,0,0
