Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",SG,81,"$12,600",hou,cle,home, 141-113,29:34,   43pt 10rb 12as 2st 2bl 4to 8trey 12-24fg 11-11ft,43,10,12,2,2,4,8,12,24,11,11
"Simmons, Ben",PG,63.5,"$9,300",phi,atl,home, 121-123,43:07,   23pt 10rb 15as 2st 1bl 3to 10-13fg 3-7ft,23,10,15,2,1,3,0,10,13,3,7
"Doncic, Luka",SG,61.6,"$8,200",dal,min,away, 119-115,34:55,   29pt 8rb 12as 2st 1to 2trey 10-23fg 7-10ft,29,8,12,2,0,1,2,10,23,7,10
"Beal, Bradley",SG,58.5,"$9,500",was,mil,home, 113-106,39:25,   32pt 5rb 7as 3st 1bl 2to 3trey 11-21fg 7-7ft,32,5,7,3,1,2,3,11,21,7,7
"Mitchell, Donovan",SG,57.3,"$8,100",uta,lal,home, 113-95,32:53,   33pt 4rb 9as 1st 2bl 3to 4trey 14-24fg 1-2ft,33,4,9,1,2,3,4,14,24,1,2
"Lillard, Damian",PG,51.3,"$8,900",por,cha,home, 127-96,28:44,   20pt 4rb 5as 3st 4bl 2to 2trey 8-16fg 2-2ft,20,4,5,3,4,2,2,8,16,2,2
"Bledsoe, Eric",PG,49.1,"$6,700",mil,was,away, 106-113,27:46,   18pt 8rb 9as 3st 1to 2trey 7-21fg 2-4ft,18,8,9,3,0,1,2,7,21,2,4
"Satoransky, Tomas",PG,47.4,"$6,200",was,mil,home, 113-106,35:18,   18pt 12rb 10as 2st 6to 2trey 7-10fg 2-2ft,18,12,10,2,0,6,2,7,10,2,2
"Butler, Jimmy",SG,47.3,"$8,000",phi,atl,home, 121-123,39:57,   30pt 4rb 5as 3st 4to 9-19fg 12-14ft,30,4,5,3,0,4,0,9,19,12,14
"Russell, D'Angelo",SG,45.7,"$7,500",bkn,tor,away, 105-122,27:12,   24pt 6rb 9as 1st 2to 2trey 10-19fg 2-2ft,24,6,9,1,0,2,2,10,19,2,2
"McCollum, C.J.",SG,42.2,"$6,800",por,cha,home, 127-96,28:44,   30pt 6rb 2as 1st 1to 5trey 12-20fg 1-1ft,30,6,2,1,0,1,5,12,20,1,1
"Curry, Stephen",PG,42,"$10,200",gsw,chi,home, 146-109,27:12,   28pt 5rb 8as 4to 5trey 10-16fg 3-3ft,28,5,8,0,0,4,5,10,16,3,3
"Huerter, Kevin",SG,41.1,"$4,900",atl,phi,away, 123-121,39:12,   29pt 3rb 3as 2st 2to 5trey 11-17fg 2-2ft,29,3,3,2,0,2,5,11,17,2,2
"Thompson, Klay",SG,39.9,"$7,900",gsw,chi,home, 146-109,25:16,   30pt 2rb 1as 2st 7trey 10-18fg 3-4ft,30,2,1,2,0,0,7,10,18,3,4
"Middleton, Khris",SG,39.1,"$7,200",mil,was,away, 106-113,36:38,   25pt 8rb 3as 1st 3to 3trey 8-17fg 6-7ft,25,8,3,1,0,3,3,8,17,6,7
"Burks, Alec",SG,36.4,"$4,800",cle,hou,away, 113-141,27:19,   13pt 7rb 4as 1st 2bl 1trey 5-10fg 2-2ft,13,7,4,1,2,0,1,5,10,2,2
"Wiggins, Andrew",SG,35.7,"$7,400",min,dal,home, 115-119,38:51,   17pt 6rb 3as 1st 2bl 2to 1trey 7-17fg 2-2ft,17,6,3,1,2,2,1,7,17,2,2
"McConnell, T.J.",PG,33.6,"$4,900",phi,atl,home, 121-123,33:31,   16pt 3rb 6as 2st 1to 1trey 7-8fg 1-1ft,16,3,6,2,0,1,1,7,8,1,1
"Brogdon, Malcolm",SG,33.2,"$6,100",mil,was,away, 106-113,30:32,   15pt 6rb 8as 1bl 4to 1trey 5-9fg 4-4ft,15,6,8,0,1,4,1,5,9,4,4
"Rose, Derrick",PG,33.1,"$6,300",min,dal,home, 115-119,27:30,   21pt 3rb 5as 1bl 2to 3trey 8-16fg 2-2ft,21,3,5,0,1,2,3,8,16,2,2
"Collison, Darren",PG,33,"$5,600",ind,nyk,away, 121-106,26:51,   7pt 5rb 10as 1st 1bl 1to 3-7fg 1-1ft,7,5,10,1,1,1,0,3,7,1,1
"Teague, Jeff",PG,32.6,"$7,000",min,dal,home, 115-119,30:44,   12pt 3rb 6as 2st 2bl 4to 6-14fg,12,3,6,2,2,4,0,6,14,0,0
"Young, Trae",PG,32.3,"$6,600",atl,phi,away, 123-121,32:22,   18pt 4rb 5as 2st 4to 3trey 5-12fg 5-5ft,18,4,5,2,0,4,3,5,12,5,5
"Green, Danny",SG,31.4,"$4,300",tor,bkn,home, 122-105,25:26,   8pt 2rb 4as 3st 2bl 2trey 2-4fg 2-2ft,8,2,4,3,2,0,2,2,4,2,2
"Barea, Jose",PG,31.3,"$4,300",dal,min,away, 119-115,21:34,   16pt 4rb 7as 1trey 7-14fg 1-1ft,16,4,7,0,0,0,1,7,14,1,1
"Oladipo, Victor",SG,30.8,"$8,500",ind,nyk,away, 121-106,28:02,   19pt 4rb 6as 1st 5to 3trey 8-13fg,19,4,6,1,0,5,3,8,13,0,0
"Payne, Cameron",PG,30.3,"$3,700",cle,hou,away, 113-141,20:41,   9pt 4rb 5as 3st 1bl 3to 1trey 3-9fg 2-2ft,9,4,5,3,1,3,1,3,9,2,2
"Wright, Delon",SG,30,"$3,500",tor,bkn,home, 122-105,23:14,   12pt 5rb 2as 3st 1trey 5-11fg 1-1ft,12,5,2,3,0,0,1,5,11,1,1
"Ball, Lonzo",PG,29.4,"$7,100",lal,uta,away, 95-113,31:14,   7pt 7rb 6as 2st 1to 1trey 3-13fg,7,7,6,2,0,1,1,3,13,0,0
"LaVine, Zach",SG,28.8,"$6,900",chi,gsw,away, 109-146,26:30,   29pt 4rb 5to 3trey 10-16fg 6-7ft,29,4,0,0,0,5,3,10,16,6,7
"Sexton, Collin",PG,28.1,"$4,500",cle,hou,away, 113-141,28:12,   14pt 3rb 5as 2st 3to 1trey 4-10fg 5-5ft,14,3,5,2,0,3,1,4,10,5,5
"Dotson, Damyean",SG,27.2,"$3,500",nyk,ind,home, 106-121,27:35,   15pt 6rb 4as 1to 3trey 4-7fg 4-4ft,15,6,4,0,0,1,3,4,7,4,4
"Mudiay, Emmanuel",PG,26.9,"$6,000",nyk,ind,home, 106-121,28:01,   21pt 2rb 3as 1bl 4to 3trey 8-18fg 2-2ft,21,2,3,0,1,4,3,8,18,2,2
"Redick, J.J.",SG,26.2,"$5,700",phi,atl,home, 121-123,35:27,   20pt 1rb 2as 1st 1to 4trey 7-21fg 2-2ft,20,1,2,1,0,1,4,7,21,2,2
"Cook, Quinn",PG,26,"$3,500",gsw,chi,home, 146-109,20:15,   15pt 5rb 4as 1to 1trey 7-11fg,15,5,4,0,0,1,1,7,11,0,0
"Stauskas, Nik",SG,25.5,"$3,500",por,cha,home, 127-96,19:16,   13pt 5rb 3as 1st 1to 1trey 5-7fg 2-3ft,13,5,3,1,0,1,1,5,7,2,3
"Hardaway Jr., Tim",SG,25.2,"$5,400",nyk,ind,home, 106-121,28:58,   12pt 6rb 2as 1st 2trey 4-11fg 2-3ft,12,6,2,1,0,0,2,4,11,2,3
"Walker, Kemba",PG,25.1,"$8,500",cha,por,away, 96-127,31:50,   18pt 3rb 3as 1st 4to 4trey 5-19fg 4-5ft,18,3,3,1,0,4,4,5,19,4,5
"Lamb, Jeremy",SG,23.5,"$5,700",cha,por,away, 96-127,27:08,   15pt 5rb 1as 1st 2to 7-14fg 1-2ft,15,5,1,1,0,2,0,7,14,1,2
"VanVleet, Fred",PG,23.4,"$5,400",tor,bkn,home, 122-105,18:41,   10pt 2rb 6as 1st 1to 3trey 3-8fg 1-2ft,10,2,6,1,0,1,3,3,8,1,2
"Napier, Shabazz",PG,22.9,"$5,000",bkn,tor,away, 105-122,25:30,   15pt 2rb 5as 2to 3trey 6-14fg 0-2ft,15,2,5,0,0,2,3,6,14,0,2
"Lowry, Kyle",PG,21.4,"$7,800",tor,bkn,home, 122-105,22:56,   4pt 2rb 8as 1st 1trey 1-3fg 1-2ft,4,2,8,1,0,0,1,1,3,1,2
"Clarkson, Jordan",SG,20.1,"$6,000",cle,hou,away, 113-141,25:06,   12pt 3rb 1as 1st 2trey 5-15fg,12,3,1,1,0,0,2,5,15,0,0
"Okogie, Josh",SG,19.9,"$4,100",min,dal,home, 115-119,22:46,   15pt 2rb 1as 1st 2to 4trey 5-8fg 1-2ft,15,2,1,1,0,2,4,5,8,1,2
"Iguodala, Andre",SG,19.8,"$4,400",gsw,chi,home, 146-109,18:46,   3pt 4rb 2as 2st 1bl 1trey 1-3fg,3,4,2,2,1,0,1,1,3,0,0
"Knight, Brandon",PG,19.8,"$3,500",hou,cle,home, 141-113,18:26,   12pt 4rb 4as 3to 2-8fg 8-8ft,12,4,4,0,0,3,0,2,8,8,8
"Caldwell-Pope, Kentavious",SG,19,"$4,600",lal,uta,away, 95-113,26:41,   12pt 5rb 1st 2to 1trey 5-13fg 1-2ft,12,5,0,1,0,2,1,5,13,1,2
"Jones, Jalen",SG,18.9,"$3,500",cle,hou,away, 113-141,20:20,   12pt 2rb 1as 1bl 3trey 3-6fg 3-4ft,12,2,1,0,1,0,3,3,6,3,4
"Dunn, Kris",PG,18.5,"$7,100",chi,gsw,away, 109-146,24:34,   6pt 5as 2st 1to 1trey 2-9fg 1-2ft,6,0,5,2,0,1,1,2,9,1,2
"Brown, Sterling",SG,17.9,"$3,700",mil,was,away, 106-113,26:41,   10pt 7rb 1as 2to 1trey 4-7fg 1-2ft,10,7,1,0,0,2,1,4,7,1,2
"Rivers, Austin",SG,17.9,"$5,100",hou,cle,home, 141-113,24:12,   12pt 2rb 3as 1to 2trey 5-9fg,12,2,3,0,0,1,2,5,9,0,0
"Burke, Trey",PG,17.7,"$3,800",nyk,ind,home, 106-121,25:49,   12pt 1rb 3as 5-12fg 2-2ft,12,1,3,0,0,0,0,5,12,2,2
"Dinwiddie, Spencer",PG,16.6,"$5,900",bkn,tor,away, 105-122,21:14,   8pt 3rb 2as 1st 1to 1trey 1-7fg 5-6ft,8,3,2,1,0,1,1,1,7,5,6
"Harrison, Shaquille",PG,16.2,"$3,800",chi,gsw,away, 109-146,17:51,   6pt 1rb 2as 2st 1bl 3to 1-2fg 4-4ft,6,1,2,2,1,3,0,1,2,4,4
"Arcidiacono, Ryan",PG,15.7,"$3,600",chi,gsw,away, 109-146,24:47,   10pt 1rb 3as 2trey 2-4fg 4-4ft,10,1,3,0,0,0,2,2,4,4,4
"Korver, Kyle",SG,15.4,"$3,800",uta,lal,home, 113-95,20:55,   9pt 2rb 2as 1bl 2to 2trey 2-7fg 3-3ft,9,2,2,0,1,2,2,2,7,3,3
"Brunson, Jalen",PG,15,"$3,700",dal,min,away, 119-115,16:12,   9pt 2as 1st 3trey 3-4fg,9,0,2,1,0,0,3,3,4,0,0
