Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,68.3,9400,hou,pho,home, 115-109,37:15,24,14,11,3,2,4,1,10,18,3,4
"Harden, James",2,59.2,12100,hou,pho,home, 115-109,39:04,34,6,4,3,1,0,3,8,27,15,18
"Simmons, Ben",1,59.1,9300,phi,cle,home, 141-94,25:39,34,3,7,2,2,1,1,12,14,9,12
"Booker, Devin",2,49.3,8200,pho,hou,away, 109-115,37:11,35,4,5,1,0,1,2,11,19,11,16
"Doncic, Luka",1,47.7,12000,dal,nor,home, 130-84,26:11,26,6,9,1,0,2,2,8,15,8,10
"Burke, Trey",1,47.4,3500,phi,cle,home, 141-94,26:35,21,2,8,4,0,0,1,9,12,2,3
"Rubio, Ricky",1,35.7,7600,pho,hou,away, 109-115,35:45,10,6,13,0,1,4,0,5,16,0,1
"Payton, Elfrid",1,34.1,4400,nyk,ind,home, 103-104,17:25,9,3,7,3,1,1,1,3,7,2,2
"Barrett, RJ",2,31.3,5700,nyk,ind,home, 103-104,36:22,12,9,3,1,1,2,1,4,11,3,6
"McLemore, Ben",2,28.4,4500,hou,pho,home, 115-109,29:59,27,2,0,1,0,4,5,10,15,2,2
"Jones, Tyus",1,26.7,4400,mem,uta,away, 112-126,27:38,9,1,7,3,0,3,1,4,9,0,0
"McConnell, T.J.",1,25.9,3600,ind,nyk,away, 104-103,19:36,6,2,11,1,0,2,0,3,3,0,0
"Garland, Darius",1,25.5,4600,cle,phi,away, 94-141,30:35,17,5,3,0,0,2,3,7,20,0,0
"Mitchell, Donovan",2,24.3,8300,uta,mem,home, 126-112,32:58,22,4,3,0,0,7,2,9,17,2,2
"Neto, Raul",1,23,3500,phi,cle,home, 141-94,22:21,9,0,6,2,0,1,1,4,6,0,0
"Brunson, Jalen",1,22.9,3800,dal,nor,home, 130-84,18:13,14,2,3,1,0,1,2,6,6,0,0
"Lamb, Jeremy",2,22.8,6300,ind,nyk,away, 104-103,34:20,13,4,2,1,0,1,2,5,15,1,1
"Holiday, Aaron",1,22.3,3600,ind,nyk,away, 104-103,28:24,12,4,5,0,0,2,2,4,12,2,2
"Mudiay, Emmanuel",1,22.1,3500,uta,mem,home, 126-112,21:44,11,3,7,0,0,3,2,3,6,3,3
"Holiday, Jrue",2,21.6,8600,nor,dal,away, 84-130,24:38,14,3,4,0,0,2,0,7,15,0,0
"Melton, De'Anthony",1,20.1,5500,mem,uta,away, 112-126,20:22,6,3,3,2,0,0,0,2,4,2,2
"Guduric, Marko",2,19,3500,mem,uta,away, 112-126,17:06,8,5,2,1,0,1,1,3,5,1,3
"Allen, Grayson",2,18.9,3800,mem,uta,away, 112-126,25:23,13,2,1,1,0,1,1,6,9,0,0
"Redick, J.J.",2,18.9,5100,nor,dal,away, 84-130,24:09,15,2,1,0,0,0,1,3,9,8,8
"Curry, Seth",1,18.1,3600,dal,nor,home, 130-84,21:32,11,3,1,0,1,1,2,3,5,3,3
"Brooks, Dillon",2,17.2,5500,mem,uta,away, 112-126,22:37,10,1,0,2,0,0,0,4,9,2,4
"Rivers, Austin",1,17.2,4800,hou,pho,home, 115-109,24:35,7,1,2,1,1,0,1,3,8,0,0
"Korkmaz, Furkan",2,16.3,3500,phi,cle,home, 141-94,18:59,5,4,3,1,0,1,1,2,5,0,0
"Alexander-Walker, Nickeil",2,15.8,3700,nor,dal,away, 84-130,21:29,7,4,2,1,0,2,0,3,10,1,2
"Sexton, Collin",1,15,6100,cle,phi,away, 94-141,24:57,10,0,2,1,0,1,0,3,13,4,5
"Clarkson, Jordan",2,14.1,4500,cle,phi,away, 94-141,15:51,10,3,1,0,0,1,1,3,7,3,3
"Ntilikina, Frank",1,11.8,4200,nyk,ind,home, 103-104,18:56,2,4,4,0,0,1,0,1,5,0,0
"Dotson, Damyean",2,11.4,3800,nyk,ind,home, 103-104,14:25,10,2,0,0,0,1,2,4,11,0,0
