Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Clarkson, Jordan",SG,30.4,"$5,600",cle,ind,away, 90-105,31:16,   18pt 2rb 6as 1st 2to 2trey 8-16fg,18,2,6,1,0,2,2
"Gilgeous-Alexander, Shai",PG,30.3,"$5,900",lac,bos,away, 123-112,25:49,   14pt 4rb 5as 2st 1bl 5to 1trey 5-8fg 3-4ft,14,4,5,2,1,5,1
"Satoransky, Tomas",PG,29.9,"$7,000",was,chi,away, 134-125,28:50,   7pt 7rb 11as 2to 3-8fg 1-1ft,7,7,11,0,0,2,0
"Dunn, Kris",PG,27.8,"$7,200",chi,was,home, 125-134,32:33,   6pt 4rb 8as 3st 4to 3-6fg,6,4,8,3,0,4,0
"Williams, Louis",SG,27.6,"$7,900",lac,bos,away, 123-112,28:17,   15pt 3rb 6as 1bl 3to 1trey 4-15fg 6-10ft,15,3,6,0,1,3,1
"Gordon, Eric",SG,27,"$4,700",hou,okc,home, 112-117,32:08,   13pt 2as 1st 3bl 1to 3trey 5-14fg,13,0,2,1,3,1,3
"Shamet, Landry",PG,26.9,"$3,500",lac,bos,away, 123-112,26:40,   17pt 2rb 3as 1st 4trey 5-9fg 3-4ft,17,2,3,1,0,0,4
"Lin, Jeremy",PG,26.4,"$3,800",atl,cha,home, 120-129,19:48,   13pt 2rb 4as 2st 1to 1trey 5-9fg 2-2ft,13,2,4,2,0,1,1
"Selden, Wayne",SG,26.3,"$3,600",chi,was,home, 125-134,25:15,   17pt 4rb 1as 1st 1trey 5-13fg 6-6ft,17,4,1,1,0,0,1
"Mills, Patty",PG,25.3,"$4,400",sas,uta,away, 105-125,23:42,   14pt 4rb 5as 1to 2trey 5-9fg 2-3ft,14,4,5,0,0,1,2
"Ross, Terrence",SG,24.3,"$5,700",orl,mil,away, 103-83,24:58,   15pt 4rb 1as 1bl 3trey 6-12fg,15,4,1,0,1,0,3
"Huerter, Kevin",SG,24.3,"$5,400",atl,cha,home, 120-129,34:20,   17pt 4rb 1as 1st 2to 3trey 7-9fg,17,4,1,1,0,2,3
"Ferguson, Terrance",SG,24.3,"$3,800",okc,hou,away, 117-112,34:43,   15pt 4rb 3as 3trey 6-9fg,15,4,3,0,0,0,3
"Randle, Chasson",SG,24.1,"$3,500",was,chi,away, 134-125,25:26,   20pt 3rb 1as 1to 4trey 8-10fg,20,3,1,0,0,1,4
"Sexton, Collin",PG,24,"$5,200",cle,ind,away, 90-105,29:41,   16pt 5rb 4as 4to 3trey 6-14fg 1-1ft,16,5,4,0,0,4,3
"Brown, Jaylen",SG,24,"$5,200",bos,lac,home, 112-123,24:03,   12pt 5rb 2as 1st 4-14fg 4-6ft,12,5,2,1,0,0,0
"Holiday, Justin",SG,23.5,"$5,600",mem,nor,home, 99-90,31:03,   15pt 5rb 3as 2to 3trey 6-10fg,15,5,3,0,0,2,3
"Fournier, Evan",SG,22.5,"$5,800",orl,mil,away, 103-83,32:02,   7pt 5rb 5as 1st 1to 1trey 3-13fg,7,5,5,1,0,1,1
"Brogdon, Malcolm",SG,21.8,"$6,300",mil,orl,home, 83-103,23:33,   14pt 4rb 2as 1bl 3to 4-18fg 6-6ft,14,4,2,0,1,3,0
"Green, Danny",SG,21.8,"$4,200",tor,nyk,away, 104-99,29:38,   14pt 4rb 1bl 4trey 5-9fg,14,4,0,0,1,0,4
"Briscoe, Isaiah",PG,21.1,"$3,500",orl,mil,away, 103-83,24:30,   9pt 3rb 7as 2to 1trey 4-5fg,9,3,7,0,0,2,1
"Belinelli, Marco",SG,19.8,"$4,100",sas,uta,away, 105-125,27:36,   11pt 4rb 2as 1st 2to 3-10fg 5-5ft,11,4,2,1,0,2,0
"Bazemore, Kent",SG,18.7,"$4,100",atl,cha,home, 120-129,19:54,   13pt 1rb 1as 1st 1bl 3to 1trey 5-12fg 2-3ft,13,1,1,1,1,3,1
"Irving, Kyrie",PG,18.2,"$10,200",bos,lac,home, 112-123,14:17,   14pt 1rb 2as 1trey 4-7fg 5-5ft,14,1,2,0,0,0,1
"Augustin, D.J.",PG,17.9,"$4,700",orl,mil,away, 103-83,20:24,   9pt 2rb 5as 1to 4-7fg 1-1ft,9,2,5,0,0,1,0
"Smart, Marcus",SG,17.1,"$5,400",bos,lac,home, 112-123,27:10,   2pt 3rb 5as 1st 1bl 2to 1-5fg,2,3,5,1,1,2,0
"Snell, Tony",SG,16.5,"$3,500",mil,orl,home, 83-103,19:49,   6pt 1as 1st 2bl 3-5fg,6,0,1,1,2,0,0
"Forbes, Bryn",PG,16.4,"$4,200",sas,uta,away, 105-125,31:01,   12pt 2rb 2as 1to 2trey 5-12fg,12,2,2,0,0,1,2
"Schroder, Dennis",SG,16,"$5,200",okc,hou,away, 117-112,22:20,   17pt 1to 1trey 6-13fg 4-5ft,17,0,0,0,0,1,1
"Luwawu, Timothe",SG,14.7,"$3,500",chi,was,home, 125-134,17:00,   5pt 6rb 1as 1bl 2to 1trey 2-4fg,5,6,1,0,1,2,1
"Temple, Garrett",SG,13.7,"$3,900",lac,bos,away, 123-112,19:40,   11pt 1rb 1as 2trey 4-8fg 1-2ft,11,1,1,0,0,0,2
"Wright, Delon",SG,13.2,"$4,300",mem,nor,home, 99-90,23:14,   7pt 1rb 2as 1st 1to 3-7fg 1-2ft,7,1,2,1,0,1,0
"Dellavedova, Matthew",PG,13.1,"$3,500",cle,ind,away, 90-105,22:37,   5pt 3rb 5as 3to 1trey 2-4fg 0-2ft,5,3,5,0,0,3,1
"Neto, Raul",PG,12.9,"$3,500",uta,sas,home, 125-105,13:32,   4pt 2rb 5as 1to 2-4fg,4,2,5,0,0,1,0
"Shumpert, Iman",SG,12.8,"$4,500",hou,okc,home, 112-117,24:09,   3pt 4rb 1st 1bl 1to 1trey 1-5fg,3,4,0,1,1,1,1
"Rivers, Austin",SG,12.7,"$3,800",hou,okc,home, 112-117,15:39,   10pt 1rb 1as 3trey 3-6fg 1-2ft,10,1,1,0,0,0,3
"Jackson, Frank",PG,12.6,"$3,800",nor,mem,away, 90-99,26:17,   6pt 3rb 1st 3-12fg,6,3,0,1,0,0,0
"McCaw, Patrick",SG,12.4,"$3,500",tor,nyk,away, 104-99,12:39,   4pt 2rb 1st 1bl 1-1fg 2-2ft,4,2,0,1,1,0,0
"Bradley, Avery",SG,12.2,"$3,600",mem,nor,home, 99-90,24:46,   8pt 1rb 2as 1st 3to 2trey 3-10fg,8,1,2,1,0,3,2
"VanVleet, Fred",PG,12.2,"$4,600",tor,nyk,away, 104-99,19:48,   5pt 1rb 6as 3to 1trey 1-5fg 2-2ft,5,1,6,0,0,3,1
"Knight, Brandon",PG,12,"$3,500",cle,ind,away, 90-105,11:44,   9pt 2as 3trey 3-3fg,9,0,2,0,0,0,3
"Hill, George",PG,11.7,"$3,700",mil,orl,home, 83-103,14:21,   6pt 1rb 1as 1bl 2trey 2-5fg,6,1,1,0,1,0,2
"Korver, Kyle",SG,11.6,"$3,600",uta,sas,home, 125-105,22:27,   5pt 3rb 1st 1trey 2-4fg,5,3,0,1,0,0,1
"Arcidiacono, Ryan",PG,10.9,"$3,900",chi,was,home, 125-134,17:32,   4pt 2rb 3as 1-5fg 2-2ft,4,2,3,0,0,0,0
"Trier, Allonzo",SG,10.8,"$3,700",nyk,tor,home, 99-104,24:11,   7pt 4rb 1to 1trey 3-7fg,7,4,0,0,0,1,1
"Dotson, Damyean",SG,10.4,"$3,800",nyk,tor,home, 99-104,19:24,   4pt 2rb 2as 1st 2to 2-9fg,4,2,2,1,0,2,0
"Carter, Jevon",PG,10.4,"$3,500",mem,nor,home, 99-90,15:32,   0pt 2rb 2as 2st 1to 0-4fg,0,2,2,2,0,1,0
"Holiday, Aaron",SG,9.7,"$3,800",ind,cle,home, 105-90,14:01,   4pt 1rb 1as 1st 2-8fg,4,1,1,1,0,0,0
"Monk, Malik",SG,9.4,"$4,100",cha,atl,away, 129-120,10:17,   4pt 2rb 2as 1st 3to 1-4fg 2-2ft,4,2,2,1,0,3,0
"Graham, Devonte'",PG,9.1,"$3,600",cha,atl,away, 129-120,11:03,   4pt 3rb 1as 1trey 1-4fg 1-2ft,4,3,1,0,0,0,1
"Frazier, Tim",PG,8.7,"$4,100",nor,mem,away, 90-99,21:00,   5pt 1rb 3as 2to 1trey 1-3fg 2-2ft,5,1,3,0,0,2,1
"Sampson, Brandon",SG,8.2,"$3,500",chi,was,home, 125-134,2:08,   7pt 1rb 1trey 3-3fg,7,1,0,0,0,0,1
"Connaughton, Pat",SG,8.2,"$3,600",mil,orl,home, 83-103,17:18,   7pt 1rb 1trey 3-7fg,7,1,0,0,0,0,1
"Harrison, Shaquille",PG,6.6,"$4,500",chi,was,home, 125-134,13:33,   0pt 3rb 2as 0-5fg,0,3,2,0,0,0,0
"Duval, Trevon",PG,5.7,"$3,500",mil,orl,home, 83-103,4:26,   3pt 1rb 1as 1trey 1-2fg,3,1,1,0,0,0,1
"Nwaba, David",SG,5.5,"$4,200",cle,ind,away, 90-105,23:28,   5pt 1as 1to 2-5fg 1-2ft,5,0,1,0,0,1,0
"Burton, Deonte",SG,5.1,"$3,500",okc,hou,away, 117-112,9:33,   0pt 3rb 1as 0-1fg,0,3,1,0,0,0,0
"Allen, Grayson",SG,5,"$3,500",uta,sas,home, 125-105,2:45,   5pt 1trey 1-2fg 2-2ft,5,0,0,0,0,0,1
"Brown, Sterling",SG,4.6,"$3,500",mil,orl,home, 83-103,14:00,   0pt 3rb 2as 2to 0-3fg,0,3,2,0,0,2,0
"Sumner, Edmond",PG,4.5,"$3,800",ind,cle,home, 105-90,14:23,   1pt 1as 1st 1to 0-1fg 1-2ft,1,0,1,1,0,1,0
"Grant, Jerian",PG,3.7,"$3,600",orl,mil,away, 103-83,3:06,   2pt 1rb 1as 1to 1-2fg,2,1,1,0,0,1,0
"McRae, Jordan",SG,2.9,"$4,000",was,chi,away, 134-125,9:16,   0pt 2rb 1as 1to 0-3fg,0,2,1,0,0,1,0
"Wanamaker, Brad",PG,2,"$3,500",bos,lac,home, 112-123,5:37,   2pt 1-1fg,2,0,0,0,0,0,0
"Robinson, Jerome",PG,0.2,"$3,500",lac,bos,away, 123-112,7:39,   0pt 1rb 1to 0-1fg,0,1,0,0,0,1,0
"Wallace, Tyrone",SG,0,"$3,500",lac,bos,away, 123-112,4:10,   0pt 0-1fg,0,0,0,0,0,0,0
"Diallo, Hamidou",SG,0,"$3,500",okc,hou,away, 117-112,DNP,   ,0,0,0,0,0,0,0
"Felton, Raymond",PG,0,"$3,500",okc,hou,away, 117-112,DNP,   ,0,0,0,0,0,0,0
"Loyd, Jordan",PG,0,"$3,500",tor,nyk,away, 104-99,DNP,   ,0,0,0,0,0,0,0
"Dorsey, Tyler",SG,0,"$3,500",mem,nor,home, 99-90,DNP,   ,0,0,0,0,0,0,0
"Chealey, Joe",PG,0,"$3,500",cha,atl,away, 129-120,NA,   ,0,0,0,0,0,0,0
"Ntilikina, Frank",PG,0,"$4,000",nyk,tor,home, 99-104,NA,   ,0,0,0,0,0,0,0
"Murray, Dejounte",PG,0,"$3,500",sas,uta,away, 105-125,NA,   ,0,0,0,0,0,0,0
"Blakeney, Antonio",SG,0,"$3,700",chi,was,home, 125-134,NA,   ,0,0,0,0,0,0,0
"White, Derrick",PG,0,"$6,100",sas,uta,away, 105-125,NA,   ,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,cle,home, 105-90,NA,   ,0,0,0,0,0,0,0
"Roberson, Andre",SG,0,"$3,500",okc,hou,away, 117-112,NA,   ,0,0,0,0,0,0,0
"Wall, John",PG,0,"$3,500",was,chi,away, 134-125,NA,   ,0,0,0,0,0,0,0
"Fultz, Markelle",SG,0,"$3,500",orl,mil,away, 103-83,NA,   ,0,0,0,0,0,0,0
"Alkins, Rawle",SG,0,"$3,500",chi,was,home, 125-134,NA,   ,0,0,0,0,0,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,uta,away, 105-125,NA,   ,0,0,0,0,0,0,0
"Smith, J.R.",SG,0,"$3,500",cle,ind,away, 90-105,NA,   ,0,0,0,0,0,0,0
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,sas,home, 125-105,NA,   ,0,0,0,0,0,0,0
"Bluiett, Trevon",SG,0,"$3,500",nor,mem,away, 90-99,NA,   ,0,0,0,0,0,0,0
"Caupain, Troy",PG,0,"$3,500",orl,mil,away, 103-83,NA,   ,0,0,0,0,0,0,0
"Payton, Elfrid",PG,0,"$5,800",nor,mem,away, 90-99,NA,   ,0,0,0,0,0,0,0
"Dozier, PJ",SG,0,"$3,500",bos,lac,home, 112-123,NA,   ,0,0,0,0,0,0,0
"Brooks, Dillon",SG,0,"$3,800",mem,nor,home, 99-90,NA,   ,0,0,0,0,0,0,0
"Macura, J.P.",SG,0,"$3,500",cha,atl,away, 129-120,NA,   ,0,0,0,0,0,0,0
"Mudiay, Emmanuel",PG,0,"$5,000",nyk,tor,home, 99-104,NA,   ,0,0,0,0,0,0,0
"Exum, Dante",PG,0,"$3,500",uta,sas,home, 125-105,NA,   ,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,orl,home, 83-103,NA,   ,0,0,0,0,0,0,0
"Adams, Jaylen",SG,0,"$3,500",atl,cha,home, 120-129,NA,   ,0,0,0,0,0,0,0
"Hunter, R.J.",SG,0,"$3,500",bos,lac,home, 112-123,NA,   ,0,0,0,0,0,0,0
"Parker, Tony",PG,0,"$3,500",cha,atl,away, 129-120,NA,   ,0,0,0,0,0,0,0
