Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Collison, Darren",PG,31.2,"$6,500",ind,nor,home, 126-111,27:54,   10pt 1rb 12as 1st 1to 4-9fg 2-2ft,10,1,12,1,0,1,0
"Fournier, Evan",SG,31.1,"$6,200",orl,chi,home, 109-110,37:35,   22pt 3rb 5as 2to 3trey 8-17fg 3-3ft,22,3,5,0,0,2,3
"Beverley, Patrick",PG,30.3,"$5,200",lac,mem,away, 112-106,31:53,   7pt 9rb 3as 2st 2bl 4to 3-7fg 1-1ft,7,9,3,2,2,4,0
"Rubio, Ricky",PG,30,"$6,400",uta,okc,away, 147-148,41:15,   14pt 5rb 6as 3st 8to 3trey 4-9fg 3-3ft,14,5,6,3,0,8,3
"Teague, Jeff",PG,29.7,"$7,100",min,nyk,away, 115-104,31:15,   12pt 1rb 11as 1bl 3to 5-11fg 2-4ft,12,1,11,0,1,3,0
"Dotson, Damyean",SG,29.1,"$3,800",nyk,min,home, 104-115,33:51,   20pt 3rb 3as 1bl 2to 5trey 7-16fg 1-1ft,20,3,3,0,1,2,5
"Belinelli, Marco",SG,28.2,"$3,800",sas,tor,away, 117-120,31:04,   21pt 6rb 2as 3to 5trey 7-15fg 2-3ft,21,6,2,0,0,3,5
"Payton, Elfrid",PG,27.4,"$5,100",nor,ind,away, 111-126,28:19,   15pt 2rb 4as 2bl 2to 1trey 7-10fg 0-2ft,15,2,4,0,2,2,1
"Brown, Bruce",SG,26.3,"$3,500",det,atl,away, 125-122,32:13,   12pt 4rb 1as 1st 2bl 1to 1trey 5-11fg 1-1ft,12,4,1,1,2,1,1
"Bradley, Avery",SG,26.1,"$4,700",mem,lac,home, 106-112,32:44,   17pt 3rb 1as 2st 2to 1trey 7-14fg 2-2ft,17,3,1,2,0,2,1
"Augustin, D.J.",PG,25.5,"$4,400",orl,chi,home, 109-110,27:03,   14pt 5rb 5as 2to 4trey 5-9fg 0-2ft,14,5,5,0,0,2,4
"Green, Danny",SG,24.8,"$4,500",tor,sas,home, 120-117,28:59,   17pt 4rb 1st 5trey 6-9fg,17,4,0,1,0,0,5
"Satoransky, Tomas",PG,24.6,"$6,400",was,cha,away, 110-123,26:08,   15pt 3rb 4as 1st 3to 2trey 6-9fg 1-1ft,15,3,4,1,0,3,2
"Mills, Patty",PG,24.6,"$4,400",sas,tor,away, 117-120,27:47,   15pt 3rb 4as 1trey 6-11fg 2-2ft,15,3,4,0,0,0,1
"Matthews, Wes",SG,24.4,"$4,300",ind,nor,home, 126-111,29:33,   24pt 2rb 2to 6trey 7-14fg 4-5ft,24,2,0,0,0,2,6
"Trier, Allonzo",SG,24.1,"$3,900",nyk,min,home, 104-115,29:33,   20pt 3rb 1as 1st 4to 1trey 7-11fg 5-5ft,20,3,1,1,0,4,1
"Schroder, Dennis",SG,24.1,"$5,000",okc,uta,home, 148-147,35:28,   9pt 3rb 7as 1st 2to 1trey 3-16fg 2-2ft,9,3,7,1,0,2,1
"Ross, Terrence",SG,23.9,"$5,500",orl,chi,home, 109-110,26:02,   15pt 7rb 1as 1to 4trey 5-11fg 1-1ft,15,7,1,0,0,1,4
"Bazemore, Kent",SG,23.4,"$4,700",atl,det,home, 122-125,33:37,   12pt 7rb 2st 3to 2trey 5-10fg,12,7,0,2,0,3,2
"Smith Jr., Dennis",PG,22.7,"$7,600",nyk,min,home, 104-115,21:40,   7pt 1rb 7as 2st 1bl 5to 3-6fg 1-2ft,7,1,7,2,1,5,0
"Beasley, Malik",SG,22.6,"$5,300",den,dal,away, 114-104,26:50,   13pt 3rb 4as 1st 3to 3trey 4-10fg 2-2ft,13,3,4,1,0,3,3
"Harris, Devin",PG,21.9,"$3,500",dal,den,home, 104-114,18:33,   10pt 2rb 5as 1st 1to 1trey 3-4fg 3-3ft,10,2,5,1,0,1,1
"Thomas, Isaiah",PG,21.6,"$3,500",den,dal,away, 114-104,15:47,   16pt 3rb 2as 1to 4trey 5-11fg 2-4ft,16,3,2,0,0,1,4
"Hardaway Jr., Tim",SG,21,"$5,600",dal,den,home, 104-114,27:34,   13pt 2as 2st 1to 2trey 5-12fg 1-4ft,13,0,2,2,0,1,2
"Harrison, Shaquille",PG,20.8,"$3,800",chi,orl,away, 110-109,13:51,   8pt 4rb 3st 1to 3-4fg 2-2ft,8,4,0,3,0,1,0
"Lin, Jeremy",PG,20.6,"$4,800",tor,sas,home, 120-117,19:28,   11pt 3rb 2as 1st 4-11fg 3-3ft,11,3,2,1,0,0,0
"White, Derrick",PG,18.3,"$6,100",sas,tor,away, 117-120,20:13,   7pt 4rb 3as 1st 1to 3-9fg 1-2ft,7,4,3,1,0,1,0
"Okogie, Josh",SG,18.3,"$4,400",min,nyk,away, 115-104,16:49,   4pt 4rb 1as 2st 1bl 1to 2-6fg 0-2ft,4,4,1,2,1,1,0
"Morris, Monte",SG,17.5,"$5,500",den,dal,away, 114-104,19:15,   7pt 5rb 3as 3-10fg 1-1ft,7,5,3,0,0,0,0
"Ellington, Wayne",SG,17.1,"$4,500",det,atl,away, 125-122,37:05,   9pt 3rb 1as 1st 3trey 3-10fg,9,3,1,1,0,0,3
"Burke, Trey",PG,16.4,"$3,600",dal,den,home, 104-114,17:30,   11pt 2rb 1st 1trey 4-8fg 2-2ft,11,2,0,1,0,0,1
"Forbes, Bryn",PG,16.2,"$3,800",sas,tor,away, 117-120,26:59,   9pt 1rb 4as 1trey 4-9fg,9,1,4,0,0,0,1
"Smith, Ishmael",PG,16.2,"$3,500",det,atl,away, 125-122,16:26,   10pt 1rb 4as 1to 1trey 4-10fg 1-1ft,10,1,4,0,0,1,1
"Briscoe, Isaiah",PG,15.9,"$3,700",orl,chi,home, 109-110,20:52,   10pt 2rb 3as 1to 3-5fg 4-6ft,10,2,3,0,0,1,0
"Dunn, Kris",PG,15.6,"$6,900",chi,orl,away, 110-109,29:15,   8pt 3rb 2as 1st 2to 4-9fg,8,3,2,1,0,2,0
"Wright, Delon",SG,15.3,"$5,300",mem,lac,home, 106-112,25:30,   6pt 4rb 1as 1st 2-8fg 2-2ft,6,4,1,1,0,0,0
"Neto, Raul",PG,14.8,"$3,500",uta,okc,away, 147-148,12:25,   2pt 4rb 4as 1st 1to 1-4fg,2,4,4,1,0,1,0
"Gilgeous-Alexander, Shai",PG,14.4,"$5,200",lac,mem,away, 112-106,15:21,   6pt 2rb 4as 1st 3to 1-4fg 4-4ft,6,2,4,1,0,3,0
"Parker, Tony",PG,14.1,"$3,500",cha,was,home, 123-110,13:29,   7pt 3rb 3as 1to 3-9fg 1-2ft,7,3,3,0,0,1,0
"Selden, Wayne",SG,13.8,"$3,500",chi,orl,away, 110-109,24:19,   6pt 4rb 2as 2-7fg 2-2ft,6,4,2,0,0,0,0
"Ferguson, Terrance",SG,13.5,"$3,800",okc,uta,home, 148-147,26:55,   12pt 1as 2trey 5-8fg,12,0,1,0,0,0,2
"Jackson, Frank",PG,11,"$3,600",nor,ind,away, 111-126,26:49,   8pt 2as 3-10fg 2-4ft,8,0,2,0,0,0,0
"Korver, Kyle",SG,10.9,"$3,600",uta,okc,away, 147-148,11:04,   6pt 2rb 1as 1bl 2to 2trey 2-5fg,6,2,1,0,1,2,2
"Lee, Courtney",SG,10.4,"$3,500",dal,den,home, 104-114,10:47,   8pt 2rb 1trey 2-5fg 3-3ft,8,2,0,0,0,0,1
"Wallace, Tyrone",SG,10.3,"$3,600",lac,mem,away, 112-106,15:12,   6pt 4rb 1as 2to 2-2fg 2-4ft,6,4,1,0,0,2,0
"Holiday, Justin",SG,9.4,"$3,900",mem,lac,home, 106-112,25:03,   2pt 2rb 2st 1to 1-6fg,2,2,0,2,0,1,0
"Shamet, Landry",PG,9.2,"$4,300",lac,mem,away, 112-106,31:30,   8pt 1rb 1st 3to 2trey 2-9fg 2-2ft,8,1,0,1,0,3,2
"Jones, Tyus",PG,9.1,"$3,700",min,nyk,away, 115-104,17:24,   4pt 3rb 1as 2-3fg,4,3,1,0,0,0,0
"Monk, Malik",SG,8.7,"$3,600",cha,was,home, 123-110,11:31,   5pt 1rb 1as 1bl 2to 1trey 1-6fg 2-2ft,5,1,1,0,1,2,1
"Randle, Chasson",SG,8.2,"$3,500",was,cha,away, 110-123,12:50,   5pt 1rb 2as 1to 1trey 2-5fg,5,1,2,0,0,1,1
"Adams, Jaylen",SG,8,"$3,500",atl,det,home, 122-125,11:27,   3pt 4as 1to 1trey 1-1fg,3,0,4,0,0,1,1
"Temple, Garrett",SG,7.8,"$3,600",lac,mem,away, 112-106,17:16,   0pt 4rb 2as 0-2fg,0,4,2,0,0,0,0
"Arcidiacono, Ryan",PG,6.7,"$3,700",chi,orl,away, 110-109,19:34,   4pt 1rb 1as 2-3fg,4,1,1,0,0,0,0
"Kennard, Luke",SG,6,"$4,900",det,atl,away, 125-122,16:28,   7pt 1to 1trey 3-6fg,7,0,0,0,0,1,1
"Joseph, Cory",PG,5.7,"$4,000",ind,nor,home, 126-111,23:15,   4pt 1rb 1as 1to 2-6fg,4,1,1,0,0,1,0
"Dorsey, Tyler",SG,5.4,"$3,500",mem,lac,home, 106-112,8:00,   4pt 2rb 1to 1trey 1-2fg 1-2ft,4,2,0,0,0,1,1
"Burton, Deonte",SG,4.2,"$3,700",okc,uta,home, 148-147,7:53,   0pt 1rb 1st 0-4fg,0,1,0,1,0,0,0
"McCaw, Patrick",SG,3.9,"$3,700",tor,sas,home, 120-117,11:13,   0pt 2rb 1as 0-1fg,0,2,1,0,0,0,0
"Galloway, Langston",SG,1.2,"$3,500",det,atl,away, 125-122,7:59,   0pt 1rb 0-1fg,0,1,0,0,0,0,0
"Carter, Jevon",PG,0,"$3,500",mem,lac,home, 106-112,2:51,   0pt 0-1fg,0,0,0,0,0,0,0
"Luwawu, Timothe",SG,0,"$3,500",chi,orl,away, 110-109,5:24,   0pt 0-1fg,0,0,0,0,0,0,0
"Frazier, Tim",PG,0,"$4,400",nor,ind,away, 111-126,DNP,   ,0,0,0,0,0,0,0
"Blakeney, Antonio",SG,0,"$3,500",chi,orl,away, 110-109,DNP,   ,0,0,0,0,0,0,0
"Allen, Grayson",SG,0,"$3,500",uta,okc,away, 147-148,DNP,   ,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,nor,home, 126-111,DNP,   ,0,0,0,0,0,0,0
"Mack, Shelvin",PG,0,"$4,000",cha,was,home, 123-110,DNP,   ,0,0,0,0,0,0,0
"Anderson, Justin",SG,0,"$3,500",atl,det,home, 122-125,DNP,   ,0,0,0,0,0,0,0
"Robinson, Jerome",PG,0,"$3,500",lac,mem,away, 112-106,DNP,   ,0,0,0,0,0,0,0
"Craig, Torrey",SG,0,"$3,500",den,dal,away, 114-104,DNP,   ,0,0,0,0,0,0,0
"Sumner, Edmond",PG,0,"$3,800",ind,nor,home, 126-111,DNP,   ,0,0,0,0,0,0,0
"Calderon, Jose",PG,0,"$3,500",det,atl,away, 125-122,DNP,   ,0,0,0,0,0,0,0
"Diallo, Hamidou",SG,0,"$3,500",okc,uta,home, 148-147,DNP,   ,0,0,0,0,0,0,0
"Pondexter, Quincy",SG,0,"$3,500",sas,tor,away, 117-120,DNP,   ,0,0,0,0,0,0,0
"Canaan, Isaiah",PG,0,"$3,500",min,nyk,away, 115-104,DNP,   ,0,0,0,0,0,0,0
"Bayless, Jerryd",PG,0,"$3,500",min,nyk,away, 115-104,DNP,   ,0,0,0,0,0,0,0
"Holiday, Aaron",SG,0,"$3,800",ind,nor,home, 126-111,DNP,   ,0,0,0,0,0,0,0
"Felton, Raymond",PG,0,"$3,700",okc,uta,home, 148-147,DNP,   ,0,0,0,0,0,0,0
"Thomas, Khyri",SG,0,"$3,500",det,atl,away, 125-122,DNP,   ,0,0,0,0,0,0,0
"Clark, Ian",SG,0,"$3,500",nor,ind,away, 111-126,DNP,   ,0,0,0,0,0,0,0
"Grant, Jerian",PG,0,"$3,500",orl,chi,home, 109-110,DNP,   ,0,0,0,0,0,0,0
"Meeks, Jodie",SG,0,"$3,500",tor,sas,home, 120-117,DNP,   ,0,0,0,0,0,0,0
"Chealey, Joe",PG,0,"$3,500",cha,was,home, 123-110,NA,   ,0,0,0,0,0,0,0
"Ntilikina, Frank",PG,0,"$4,000",nyk,min,home, 104-115,NA,   ,0,0,0,0,0,0,0
"Roberson, Andre",SG,0,"$3,500",okc,uta,home, 148-147,NA,   ,0,0,0,0,0,0,0
"Fultz, Markelle",SG,0,"$3,500",orl,chi,home, 109-110,NA,   ,0,0,0,0,0,0,0
"Alkins, Rawle",SG,0,"$3,500",chi,orl,away, 110-109,NA,   ,0,0,0,0,0,0,0
"Graham, Devonte'",PG,0,"$3,600",cha,was,home, 123-110,NA,   ,0,0,0,0,0,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,tor,away, 117-120,NA,   ,0,0,0,0,0,0,0
"Sampson, Brandon",SG,0,"$3,500",chi,orl,away, 110-109,NA,   ,0,0,0,0,0,0,0
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,okc,away, 147-148,NA,   ,0,0,0,0,0,0,0
"VanVleet, Fred",PG,0,"$4,600",tor,sas,home, 120-117,NA,   ,0,0,0,0,0,0,0
"Allen, Kadeem",PG,0,"$4,200",nyk,min,home, 104-115,NA,   ,0,0,0,0,0,0,0
"Bluiett, Trevon",SG,0,"$3,500",nor,ind,away, 111-126,NA,   ,0,0,0,0,0,0,0
"Caupain, Troy",PG,0,"$3,500",orl,chi,home, 109-110,NA,   ,0,0,0,0,0,0,0
"Macon, Daryl",PG,0,"$3,500",dal,den,home, 104-114,NA,   ,0,0,0,0,0,0,0
"Loyd, Jordan",PG,0,"$3,500",tor,sas,home, 120-117,NA,   ,0,0,0,0,0,0,0
"Macura, J.P.",SG,0,"$3,500",cha,was,home, 123-110,NA,   ,0,0,0,0,0,0,0
"Terrell, Jared",SG,0,"$3,500",min,nyk,away, 115-104,NA,   ,0,0,0,0,0,0,0
"Goodwin, Brandon",PG,0,"$3,500",den,dal,away, 114-104,NA,   ,0,0,0,0,0,0,0
"Exum, Dante",PG,0,"$3,500",uta,okc,away, 147-148,NA,   ,0,0,0,0,0,0,0
"McRae, Jordan",SG,0,"$3,500",was,cha,away, 110-123,NA,   ,0,0,0,0,0,0,0
"Huerter, Kevin",SG,0,"$4,700",atl,det,home, 122-125,NA,   ,0,0,0,0,0,0,0
"Lucas, Kalin",PG,0,"$3,500",det,atl,away, 125-122,NA,   ,0,0,0,0,0,0,0
"Doncic, Luka",SG,0,"$10,000",dal,den,home, 104-114,NA,   ,0,0,0,0,0,0,0
"Mykhailiuk, Sviatoslav",SG,0,"$3,500",det,atl,away, 125-122,NA,   ,0,0,0,0,0,0,0
"Williams, C.J.",SG,0,"$3,500",min,nyk,away, 115-104,NA,   ,0,0,0,0,0,0,0
"Hopson, Scotty",SG,0,"$3,500",okc,uta,home, 148-147,NA,   ,0,0,0,0,0,0,0
"Whitehead, Isaiah",PG,0,"$3,500",det,atl,away, 125-122,NA,   ,0,0,0,0,0,0,0
"George, Paul",SF,69.3,"$11,800",okc,uta,home, 148-147,50:26,   45pt 9rb 7as 1st 5trey 17-31fg 6-6ft,45,9,7,1,0,0,5
"Millsap, Paul",PF,46.6,"$6,600",den,dal,away, 114-104,32:20,   17pt 13rb 2as 3st 1bl 1to 1trey 6-14fg 4-5ft,17,13,2,3,1,1,1
"Favors, Derrick",PF,46.2,"$5,800",uta,okc,away, 147-148,31:38,   24pt 11rb 2as 3bl 3to 10-11fg 4-4ft,24,11,2,0,3,3,0
"Markkanen, Lauri",PF,43.2,"$8,600",chi,orl,away, 110-109,37:40,   25pt 11rb 2as 1st 1to 4trey 8-21fg 5-6ft,25,11,2,1,0,1,4
"Leonard, Kawhi",SF,43.2,"$9,500",tor,sas,home, 120-117,34:46,   25pt 6rb 2as 2st 1bl 1to 8-23fg 9-10ft,25,6,2,2,1,1,0
"Gallinari, Danilo",SF,43.1,"$6,900",lac,mem,away, 112-106,30:48,   23pt 8rb 1as 3st 1bl 3to 1trey 5-13fg 12-12ft,23,8,1,3,1,3,1
"Diallo, Cheick",PF,42.1,"$3,800",nor,ind,away, 111-126,26:28,   16pt 18rb 1as 1bl 5-7fg 6-7ft,16,18,1,0,1,0,0
"Sabonis, Domantas",PF,41.6,"$6,100",ind,nor,home, 126-111,27:57,   18pt 13rb 4as 1bl 1to 7-9fg 4-7ft,18,13,4,0,1,1,0
"Gibson, Taj",PF,40.5,"$3,800",min,nyk,away, 115-104,31:22,   19pt 10rb 3as 2st 1to 9-15fg 1-1ft,19,10,3,2,0,1,0
"Grant, Jerami",PF,39.3,"$5,700",okc,uta,home, 148-147,40:54,   18pt 4rb 1as 2st 3bl 3trey 6-10fg 3-3ft,18,4,1,2,3,0,3
"Young, Thaddeus",PF,38.9,"$6,200",ind,nor,home, 126-111,33:56,   16pt 7rb 1as 4st 1bl 2to 1trey 6-18fg 3-5ft,16,7,1,4,1,2,1
"Siakam, Pascal",PF,38.6,"$7,500",tor,sas,home, 120-117,32:56,   22pt 3rb 6as 2st 2to 2trey 7-10fg 6-9ft,22,3,6,2,0,2,2
"Portis, Bobby",PF,36.9,"$6,700",was,cha,away, 110-123,31:17,   12pt 12rb 1as 4st 3to 6-15fg 0-1ft,12,12,1,4,0,3,0
"Rabb, Ivan",PF,36.3,"$3,800",mem,lac,home, 106-112,24:45,   15pt 9rb 3as 1st 1bl 1trey 5-10fg 4-4ft,15,9,3,1,1,0,1
"Batum, Nicolas",SF,36.1,"$5,300",cha,was,home, 123-110,36:54,   20pt 8rb 5as 1to 5trey 7-13fg 1-1ft,20,8,5,0,0,1,5
"Crowder, Jae",SF,36.1,"$4,500",uta,okc,away, 147-148,36:39,   20pt 8rb 3as 1bl 1to 4trey 6-14fg 4-5ft,20,8,3,0,1,1,4
"Evans, Tyreke",SF,36.1,"$3,700",ind,nor,home, 126-111,18:53,   17pt 3rb 3as 2st 2bl 1to 2trey 6-9fg 3-5ft,17,3,3,2,2,1,2
"Ibaka, Serge",PF,36,"$7,000",tor,sas,home, 120-117,31:05,   13pt 15rb 2as 1bl 1to 1trey 4-13fg 4-6ft,13,15,2,0,1,1,1
"Ingles, Joe",SF,35.5,"$5,500",uta,okc,away, 147-148,46:18,   15pt 5rb 7as 2st 2to 5trey 5-10fg,15,5,7,2,0,2,5
"Gordon, Aaron",PF,34,"$7,400",orl,chi,home, 109-110,32:17,   17pt 5rb 4as 3bl 4to 2trey 7-14fg 1-4ft,17,5,4,0,3,4,2
"Porter, Otto",SF,34,"$6,700",chi,orl,away, 110-109,37:47,   17pt 5rb 4as 1st 1bl 1to 3trey 6-15fg 2-2ft,17,5,4,1,1,1,3
"Davis, Anthony",PF,33.6,"$10,100",nor,ind,away, 111-126,19:37,   15pt 8rb 4as 1st 1bl 3to 6-11fg 3-6ft,15,8,4,1,1,3,0
"Harrell, Montrezl",PF,32.1,"$7,700",lac,mem,away, 112-106,26:27,   30pt 3rb 1as 3to 11-14fg 8-10ft,30,3,1,0,0,3,0
"Gay, Rudy",SF,32,"$6,000",sas,tor,away, 117-120,24:22,   12pt 10rb 2as 1st 1bl 1to 1trey 5-10fg 1-2ft,12,10,2,1,1,1,1
"Bridges, Miles",SF,31.2,"$3,600",cha,was,home, 123-110,29:13,   14pt 6rb 3st 1bl 2to 1trey 6-9fg 1-1ft,14,6,0,3,1,2,1
"Bogdanovic, Bojan",SF,30,"$6,100",ind,nor,home, 126-111,25:11,   20pt 5rb 2as 1st 2to 3trey 7-14fg 3-4ft,20,5,2,1,0,2,3
"Finney-Smith, Dorian",SF,29.3,"$5,100",dal,den,home, 104-114,29:20,   13pt 9rb 1as 2st 2to 4-9fg 5-6ft,13,9,1,2,0,2,0
"Collins, John",PF,29.2,"$7,800",atl,det,home, 122-125,34:14,   19pt 6rb 1bl 3trey 6-16fg 4-5ft,19,6,0,0,1,0,3
"Green, Jeff",SF,27.9,"$5,000",was,cha,away, 110-123,31:18,   16pt 2rb 3as 1st 1bl 1to 1trey 5-11fg 5-5ft,16,2,3,1,1,1,1
"Knox, Kevin",SF,27.9,"$5,400",nyk,min,home, 104-115,38:07,   18pt 7rb 1as 1st 3to 3trey 5-14fg 5-5ft,18,7,1,1,0,3,3
"Williams, Marvin",PF,27.3,"$5,600",cha,was,home, 123-110,34:15,   13pt 9rb 1as 1bl 1to 1trey 6-9fg,13,9,1,0,1,1,1
"Barton, Will",SF,26.8,"$5,500",den,dal,away, 114-104,27:55,   10pt 4rb 4as 2st 2trey 4-8fg,10,4,4,2,0,0,2
"Saric, Dario",PF,25.4,"$5,200",min,nyk,away, 115-104,23:06,   13pt 7rb 1st 1bl 2to 3trey 4-7fg 2-4ft,13,7,0,1,1,2,3
"Tolliver, Anthony",PF,24.6,"$3,500",min,nyk,away, 115-104,20:07,   16pt 3rb 1st 1bl 1to 4trey 5-9fg 2-2ft,16,3,0,1,1,1,4
"Aldridge, LaMarcus",PF,24.1,"$7,800",sas,tor,away, 117-120,30:59,   6pt 8rb 3as 1st 1bl 2to 2-8fg 2-2ft,6,8,3,1,1,2,0
"Ariza, Trevor",SF,23.5,"$6,800",was,cha,away, 110-123,39:17,   10pt 5rb 3as 1bl 2trey 4-13fg 0-1ft,10,5,3,0,1,0,2
"Griffin, Blake",PF,22.3,"$9,200",det,atl,away, 125-122,23:02,   15pt 4rb 1as 1bl 2to 2trey 6-13fg 1-2ft,15,4,1,0,1,2,2
"Bembry, DeAndre",SF,21.8,"$4,100",atl,det,home, 122-125,17:13,   10pt 4rb 2as 2st 2to 1trey 4-6fg 1-2ft,10,4,2,2,0,2,1
"Bertans, Davis",SF,21.6,"$4,100",sas,tor,away, 117-120,27:25,   16pt 3rb 1st 1to 4trey 5-11fg 2-2ft,16,3,0,1,0,1,4
"Deng, Luol",SF,21.3,"$4,400",min,nyk,away, 115-104,28:35,   7pt 4rb 1as 1st 2bl 1to 2-4fg 3-5ft,7,4,1,1,2,1,0
"Randle, Julius",PF,20.8,"$7,800",nor,ind,away, 111-126,25:22,   15pt 4rb 2as 1st 5to 3trey 5-11fg 2-3ft,15,4,2,1,0,5,3
"Carter, Vince",SF,20.1,"$3,800",atl,det,home, 122-125,15:59,   16pt 3rb 1as 1to 3trey 5-8fg 3-4ft,16,3,1,0,0,1,3
"Green, JaMychal",PF,17.5,"$4,300",lac,mem,away, 112-106,17:36,   7pt 5rb 1as 1bl 1trey 2-4fg 2-2ft,7,5,1,0,1,0,1
"Vonleh, Noah",PF,16,"$3,800",nyk,min,home, 104-115,25:24,   8pt 5rb 1st 1to 4-7fg 0-1ft,8,5,0,1,0,1,0
"O'Neale, Royce",SF,15.8,"$4,400",uta,okc,away, 147-148,17:23,   2pt 4rb 2as 1st 1bl 1-4fg,2,4,2,1,1,0,0
"McDermott, Doug",SF,15.6,"$3,500",ind,nor,home, 126-111,19:14,   9pt 3rb 2as 2trey 2-5fg 3-5ft,9,3,2,0,0,0,2
"Birch, Khem",PF,15,"$3,600",orl,chi,home, 109-110,16:49,   6pt 5rb 1bl 2-2fg 2-2ft,6,5,0,0,1,0,0
"Harris, Gary",SF,14.9,"$5,300",den,dal,away, 114-104,20:55,   8pt 2rb 1as 1st 1trey 3-8fg 1-2ft,8,2,1,1,0,0,1
"Kidd-Gilchrist, Michael",SF,14.7,"$3,600",cha,was,home, 123-110,17:13,   6pt 6rb 1as 3-4fg,6,6,1,0,0,0,0
"Williams, Kenrich",SF,14.5,"$6,000",nor,ind,away, 111-126,32:56,   6pt 5rb 1as 1st 2to 2trey 2-10fg,6,5,1,1,0,2,2
"Moore, E'Twaun",SF,13.7,"$4,200",nor,ind,away, 111-126,19:32,   12pt 1rb 1as 1to 1trey 5-9fg 1-2ft,12,1,1,0,0,1,1
"Bates-Diop, Keita",SF,12.9,"$3,500",min,nyk,away, 115-104,12:44,   3pt 2rb 1as 1st 1bl 1trey 1-3fg,3,2,1,1,1,0,1
"Isaac, Jonathan",SF,12.6,"$6,500",orl,chi,home, 109-110,31:21,   4pt 3rb 2st 1to 1trey 1-6fg 1-2ft,4,3,0,2,0,1,1
"Nowitzki, Dirk",PF,12,"$3,500",dal,den,home, 104-114,18:23,   3pt 5rb 2as 1-7fg 1-2ft,3,5,2,0,0,0,0
"Caboclo, Bruno",SF,11.9,"$4,000",mem,lac,home, 106-112,10:49,   8pt 2rb 1as 2trey 3-5fg,8,2,1,0,0,0,2
