Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Fox, De'Aaron",PG,39.6,"$7,400",sac,phi,home, 115-108,34:58,   19pt 3rb 8as 3st 4to 1trey 5-14fg 8-9ft,19,3,8,3,0,4,1
"Simmons, Ben",PG,37.6,"$9,700",phi,sac,away, 108-115,41:57,   22pt 8rb 4as 1st 3to 9-14fg 4-6ft,22,8,4,1,0,3,0
"Rondo, Rajon",PG,37.1,"$6,900",lal,gsw,away, 101-115,37:53,   12pt 8rb 11as 1st 4to 1trey 5-14fg 1-2ft,12,8,11,1,0,4,1
"Wade, Dwyane",SG,36.2,"$5,300",mia,ind,home, 88-95,27:22,   21pt 6rb 4as 1bl 1to 3trey 7-15fg 4-4ft,21,6,4,0,1,1,3
"Middleton, Khris",SG,34.4,"$6,700",mil,was,away, 131-115,29:40,   20pt 7rb 6as 3to 4trey 8-14fg,20,7,6,0,0,3,4
"Beal, Bradley",SG,34.3,"$9,500",was,mil,home, 115-131,37:28,   24pt 4rb 3as 1st 2to 1trey 8-16fg 7-8ft,24,4,3,1,0,2,1
"Rivers, Austin",SG,34.3,"$3,800",hou,uta,away, 125-98,34:40,   16pt 4rb 5as 2st 3trey 4-13fg 5-7ft,16,4,5,2,0,0,3
"Thompson, Klay",SG,34,"$6,900",gsw,lal,home, 115-101,35:30,   28pt 5rb 2as 3to 4trey 10-15fg 4-4ft,28,5,2,0,0,3,4
"Iguodala, Andre",SG,32.6,"$5,100",gsw,lal,home, 115-101,26:01,   17pt 3rb 4as 1st 1bl 3trey 7-9fg,17,3,4,1,1,0,3
"Augustin, D.J.",PG,31.6,"$4,400",orl,bkn,home, 102-89,28:58,   12pt 3rb 8as 2st 2to 1trey 4-7fg 3-4ft,12,3,8,2,0,2,1
"Bayless, Jerryd",PG,31.6,"$5,800",min,den,home, 106-107,34:45,   15pt 3rb 10as 2to 3trey 6-12fg,15,3,10,0,0,2,3
"Collison, Darren",PG,31.4,"$6,200",ind,mia,away, 95-88,34:13,   20pt 2rb 6as 1st 3to 2trey 8-14fg 2-2ft,20,2,6,1,0,3,2
"Brogdon, Malcolm",SG,31.3,"$6,200",mil,was,away, 131-115,26:34,   15pt 9rb 5as 2to 2trey 6-12fg 1-1ft,15,9,5,0,0,2,2
"Satoransky, Tomas",PG,31,"$6,100",was,mil,home, 115-131,24:00,   10pt 5rb 6as 1st 1bl 1trey 4-7fg 1-1ft,10,5,6,1,1,0,1
"Hill, George",PG,30.9,"$3,700",mil,was,away, 131-115,22:59,   13pt 2rb 3as 4st 1to 3trey 4-10fg 2-2ft,13,2,3,4,0,1,3
"Frazier, Tim",PG,30.8,"$4,100",nor,sas,away, 108-113,27:09,   9pt 4rb 8as 2st 1to 1trey 4-10fg,9,4,8,2,0,1,1
"Jackson, Frank",PG,30.4,"$3,600",nor,sas,away, 108-113,42:00,   25pt 2rb 2as 1trey 10-20fg 4-4ft,25,2,2,0,0,0,1
"Russell, D'Angelo",SG,30,"$8,900",bkn,orl,away, 89-102,32:16,   23pt 6as 1bl 5to 3trey 8-17fg 4-4ft,23,0,6,0,1,5,3
"DeRozan, DeMar",SG,29.7,"$8,100",sas,nor,home, 113-108,28:36,   13pt 6rb 5as 1bl 1to 3-10fg 7-8ft,13,6,5,0,1,1,0
"Beasley, Malik",SG,29.4,"$4,700",den,min,away, 107-106,28:42,   22pt 2rb 2st 1to 4trey 9-14fg,22,2,0,2,0,1,4
"Okobo, Elie",PG,29.1,"$4,000",pho,atl,home, 112-118,31:17,   9pt 3rb 11as 1trey 4-7fg,9,3,11,0,0,0,1
"Huerter, Kevin",SG,28.9,"$4,700",atl,pho,away, 118-112,34:11,   10pt 7rb 5as 2st 3to 2trey 4-9fg,10,7,5,2,0,3,2
"Lamb, Jeremy",SG,28.8,"$5,700",cha,chi,home, 125-118,26:12,   13pt 9rb 2as 1st 1to 1trey 5-11fg 2-2ft,13,9,2,1,0,1,1
"Clarkson, Jordan",SG,28.6,"$5,300",cle,dal,home, 98-111,30:41,   19pt 3rb 2as 1bl 1trey 7-16fg 4-6ft,19,3,2,0,1,0,1
"Holiday, Jrue",SG,28.4,"$9,600",nor,sas,away, 108-113,29:52,   15pt 7rb 4as 1to 1trey 6-16fg 2-2ft,15,7,4,0,0,1,1
"Monk, Malik",SG,28.1,"$4,100",cha,chi,home, 125-118,20:01,   18pt 3rb 5as 1bl 4to 1trey 6-9fg 5-5ft,18,3,5,0,1,4,1
"LaVine, Zach",SG,27.5,"$7,400",chi,cha,away, 118-125,31:21,   18pt 5rb 3as 1to 1trey 7-12fg 3-3ft,18,5,3,0,0,1,1
"Joseph, Cory",PG,27.2,"$4,300",ind,mia,away, 95-88,31:19,   4pt 6rb 6as 3st 2to 2-8fg,4,6,6,3,0,2,0
"Burks, Alec",SG,27.1,"$5,200",cle,dal,home, 98-111,33:37,   11pt 8rb 5as 1to 1trey 3-8fg 4-4ft,11,8,5,0,0,1,1
"Fournier, Evan",SG,26.6,"$5,600",orl,bkn,home, 102-89,33:24,   16pt 3rb 4as 1st 2to 3trey 6-11fg 1-1ft,16,3,4,1,0,2,3
"Brunson, Jalen",PG,26.2,"$3,600",dal,cle,away, 111-98,32:43,   15pt 6rb 4as 2to 1trey 5-10fg 4-6ft,15,6,4,0,0,2,1
"McConnell, T.J.",PG,25.7,"$4,300",phi,sac,away, 108-115,26:24,   7pt 6rb 3as 3st 2to 1trey 3-7fg,7,6,3,3,0,2,1
"Belinelli, Marco",SG,25.7,"$4,400",sas,nor,home, 113-108,23:43,   17pt 1rb 1as 2st 3trey 7-10fg,17,1,1,2,0,0,3
"Connaughton, Pat",SG,25.3,"$3,700",mil,was,away, 131-115,25:51,   7pt 4rb 5as 2st 1trey 3-7fg,7,4,5,2,0,0,1
"Caldwell-Pope, Kentavious",SG,25.2,"$4,000",lal,gsw,away, 101-115,27:12,   12pt 6rb 2st 2trey 5-9fg 0-3ft,12,6,0,2,0,0,2
"Wiggins, Andrew",SG,23.8,"$6,800",min,den,home, 106-107,34:45,   10pt 4rb 2as 1st 1bl 4-10fg 2-2ft,10,4,2,1,1,0,0
"Bullock, Reggie",SG,22.3,"$4,200",det,lac,home, 101-111,32:52,   19pt 4rb 1as 3to 5trey 5-6fg 4-4ft,19,4,1,0,0,3,5
"Napier, Shabazz",PG,21.9,"$5,900",bkn,orl,away, 89-102,25:40,   15pt 2rb 3as 1st 3to 3trey 5-13fg 2-2ft,15,2,3,1,0,3,3
"Sexton, Collin",PG,21.6,"$4,300",cle,dal,home, 98-111,31:04,   13pt 3rb 2as 1st 1to 1trey 4-17fg 4-4ft,13,3,2,1,0,1,1
"Nwaba, David",SG,21.3,"$3,500",cle,dal,home, 98-111,15:11,   12pt 4rb 1as 1st 5-6fg 2-4ft,12,4,1,1,0,0,0
"Snell, Tony",SG,21.1,"$3,600",mil,was,away, 131-115,24:24,   10pt 3rb 5as 2trey 4-5fg,10,3,5,0,0,0,2
"Dunn, Kris",PG,21,"$6,800",chi,cha,away, 118-125,31:38,   7pt 5rb 4as 1bl 1to 1trey 3-11fg,7,5,4,0,1,1,1
"Beverley, Patrick",PG,20.7,"$6,200",lac,det,away, 111-101,30:47,   4pt 6rb 3as 2bl 1to 1trey 1-1fg 1-2ft,4,6,3,0,2,1,1
"Forbes, Bryn",PG,20.4,"$4,100",sas,nor,home, 113-108,30:54,   12pt 2rb 4as 1trey 3-8fg 5-5ft,12,2,4,0,0,0,1
"Rose, Derrick",PG,19.9,"$6,000",min,den,home, 106-107,20:25,   8pt 2rb 5as 1st 1to 4-10fg,8,2,5,1,0,1,0
"Curry, Stephen",PG,19.8,"$9,500",gsw,lal,home, 115-101,32:51,   14pt 4rb 2as 2to 2trey 5-15fg 2-3ft,14,4,2,0,0,2,2
"Waiters, Dion",SG,18.5,"$3,900",mia,ind,home, 88-95,28:20,   3pt 5as 3st 1to 1trey 1-8fg,3,0,5,3,0,1,1
"Craig, Torrey",SG,17.5,"$3,600",den,min,away, 107-106,27:31,   4pt 5rb 1as 2bl 2-5fg,4,5,1,0,2,0,0
"Harrison, Shaquille",PG,17.5,"$3,500",chi,cha,away, 118-125,16:39,   10pt 3as 1st 1trey 4-6fg 1-1ft,10,0,3,1,0,0,1
"Rubio, Ricky",PG,17.4,"$6,300",uta,hou,home, 98-125,27:11,   6pt 7rb 2as 1st 3to 0-4fg 6-6ft,6,7,2,1,0,3,0
"Mills, Patty",PG,16.4,"$4,400",sas,nor,home, 113-108,22:24,   12pt 2rb 2as 1to 2trey 5-9fg,12,2,2,0,0,1,2
"Shumpert, Iman",SG,16.3,"$4,100",sac,phi,home, 115-108,29:44,   6pt 4rb 3as 1bl 2to 1trey 2-7fg 1-1ft,6,4,3,0,1,2,1
"Clark, Ian",SG,15.7,"$3,500",nor,sas,away, 108-113,14:18,   15pt 1rb 1as 2to 3trey 6-9fg,15,1,1,0,0,2,3
"McRae, Jordan",SG,14.6,"$3,600",was,mil,home, 115-131,13:30,   9pt 3rb 2as 1to 1trey 3-5fg 2-6ft,9,3,2,0,0,1,1
"Bazemore, Kent",SG,14.1,"$5,000",atl,pho,away, 118-112,15:30,   9pt 3rb 1as 1st 3to 1trey 3-5fg 2-3ft,9,3,1,1,0,3,1
"White, Derrick",PG,13.5,"$6,100",sas,nor,home, 113-108,25:06,   4pt 5rb 3as 1to 2-9fg,4,5,3,0,0,1,0
"Milton, Shake",SG,12.8,"$3,500",phi,sac,away, 108-115,20:23,   6pt 4rb 2as 1to 3-7fg,6,4,2,0,0,1,0
"Johnson, Tyler",PG,12.6,"$5,100",mia,ind,home, 88-95,23:25,   3pt 3rb 2as 1st 1bl 3to 1trey 1-6fg,3,3,2,1,1,3,1
"Hart, Josh",SG,12.5,"$3,900",lal,gsw,away, 101-115,20:37,   0pt 5rb 1as 1st 1bl 1to 0-2fg,0,5,1,1,1,1,0
"Bogdanovic, Bogdan",SG,11.9,"$6,600",sac,phi,home, 115-108,22:19,   8pt 2rb 1as 1trey 3-12fg 1-1ft,8,2,1,0,0,0,1
"Harris, Devin",PG,11.7,"$3,500",dal,cle,away, 111-98,20:24,   7pt 1rb 3as 1to 1trey 2-2fg 2-2ft,7,1,3,0,0,1,1
"Briscoe, Isaiah",PG,11.6,"$3,500",orl,bkn,home, 102-89,19:02,   4pt 3rb 2as 1st 2to 1-4fg 2-2ft,4,3,2,1,0,2,0
"Ferrell, Yogi",PG,11.5,"$3,800",sac,phi,home, 115-108,13:02,   4pt 1as 2st 2-3fg,4,0,1,2,0,0,0
"Arcidiacono, Ryan",PG,11.2,"$3,700",chi,cha,away, 118-125,16:22,   2pt 1rb 6as 1to 0-1fg 2-2ft,2,1,6,0,0,1,0
"Brown, Sterling",SG,10.5,"$3,600",mil,was,away, 131-115,17:08,   3pt 1as 1st 1bl 1trey 1-7fg,3,0,1,1,1,0,1
"Bradley, Avery",SG,10.2,"$4,200",lac,det,away, 111-101,25:26,   6pt 1rb 2as 2trey 2-7fg,6,1,2,0,0,0,2
"Graham, Treveon",SG,10.1,"$3,500",bkn,orl,away, 89-102,22:13,   3pt 3rb 1as 1st 1to 1trey 1-4fg,3,3,1,1,0,1,1
"Korver, Kyle",SG,9.9,"$3,500",uta,hou,home, 98-125,17:18,   8pt 2rb 1as 2to 1trey 3-6fg 1-3ft,8,2,1,0,0,2,1
"Gordon, Eric",SG,9.9,"$5,200",hou,uta,away, 125-98,29:15,   9pt 2rb 1as 3to 1trey 4-12fg 0-2ft,9,2,1,0,0,3,1
"Smith, Ishmael",PG,9,"$3,700",det,lac,home, 101-111,11:37,   6pt 2as 2trey 2-4fg,6,0,2,0,0,0,2
"Dellavedova, Matthew",PG,8.7,"$3,800",cle,dal,home, 98-111,18:47,   4pt 1rb 3as 1to 0-4fg 4-4ft,4,1,3,0,0,1,0
"Randle, Chasson",SG,8.5,"$3,500",was,mil,home, 115-131,14:22,   3pt 5as 2to 1trey 1-4fg,3,0,5,0,0,2,1
"Ross, Terrence",SG,8.4,"$5,300",orl,bkn,home, 102-89,26:26,   7pt 2rb 1to 1trey 3-14fg,7,2,0,0,0,1,1
"Shamet, Landry",PG,8,"$3,600",phi,sac,away, 108-115,33:45,   8pt 1trey 3-7fg 1-3ft,8,0,0,0,0,0,1
"Lin, Jeremy",PG,7.9,"$3,900",atl,pho,away, 118-112,13:40,   8pt 2rb 1as 4to 1trey 3-5fg 1-1ft,8,2,1,0,0,4,1
"Selden, Wayne",SG,6.9,"$4,200",chi,cha,away, 118-125,34:42,   7pt 2rb 1as 4to 1trey 3-8fg,7,2,1,0,0,4,1
"Sumner, Edmond",PG,6.4,"$3,600",ind,mia,away, 95-88,10:12,   2pt 2rb 1st 1to 1-3fg 0-1ft,2,2,0,1,0,1,0
"Kennard, Luke",SG,6,"$3,900",det,lac,home, 101-111,16:41,   3pt 1st 1trey 1-5fg,3,0,0,1,0,0,1
"Pondexter, Quincy",SG,5.7,"$3,500",sas,nor,home, 113-108,9:15,   0pt 1rb 1as 1st 0-1fg,0,1,1,1,0,0,0
"Okogie, Josh",SG,5.7,"$3,900",min,den,home, 106-107,20:31,   4pt 1rb 1as 1to 1trey 1-4fg 1-2ft,4,1,1,0,0,1,1
"Crawford, Jamal",SG,4.5,"$4,300",pho,atl,home, 112-118,7:06,   0pt 1as 1st 0-2fg,0,0,1,1,0,0,0
"Parker, Tony",PG,4.4,"$3,800",cha,chi,home, 125-118,12:31,   0pt 2rb 2as 1to 0-1fg,0,2,2,0,0,1,0
"Galloway, Langston",SG,4.2,"$3,500",det,lac,home, 101-111,13:14,   0pt 1rb 1bl 0-5fg,0,1,0,0,1,0,0
"Allen, Grayson",SG,3.7,"$3,500",uta,hou,home, 98-125,3:19,   2pt 1rb 1as 1to 0-1fg 2-4ft,2,1,1,0,0,1,0
"Brown, Bruce",SG,3.2,"$3,500",det,lac,home, 101-111,21:37,   0pt 1rb 2as 1to 0-5fg 0-2ft,0,1,2,0,0,1,0
"Korkmaz, Furkan",SG,3,"$3,500",phi,sac,away, 108-115,3:06,   0pt 1st 0-2fg,0,0,0,1,0,0,0
"Sampson, Brandon",SG,2.7,"$3,500",chi,cha,away, 118-125,13:18,   0pt 1rb 1as 0-2fg,0,1,1,0,0,0,0
"Mykhailiuk, Sviatoslav",SG,2,"$3,600",lal,gsw,away, 101-115,2:08,   2pt 1-1fg,2,0,0,0,0,0,0
"Mitrou-Long, Nazareth",SG,1.5,"$3,500",uta,hou,home, 98-125,3:19,   0pt 1as 0-1fg,0,0,1,0,0,0,0
"Holiday, Aaron",SG,1.5,"$3,700",ind,mia,away, 95-88,13:47,   2pt 1as 2to 1-5fg,2,0,1,0,0,2,0
"Livingston, Shaun",PG,1,"$3,700",gsw,lal,home, 115-101,14:55,   2pt 1to 1-3fg,2,0,0,0,0,1,0
