Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Favors, Derrick",PF,35.4,"$5,400",uta,gsw,away, 108-115,24:48,   13pt 7rb 2as 4bl 1to 6-12fg 1-2ft,13,7,2,0,4,1,0
"Gordon, Aaron",PF,34.8,"$7,100",orl,nor,away, 118-88,33:21,   20pt 4rb 4as 2st 2to 2trey 6-10fg 6-6ft,20,4,4,2,0,2,2
"Green, Draymond",PF,34.4,"$6,900",gsw,uta,home, 115-108,33:34,   6pt 7rb 6as 2st 2bl 1to 3-7fg,6,7,6,2,2,1,0
"Collins, John",PF,34.1,"$7,700",atl,lal,home, 117-113,33:55,   22pt 8rb 3as 2to 2trey 8-15fg 4-5ft,22,8,3,0,0,2,2
"Morris, Marcus",PF,29.6,"$5,100",bos,phi,away, 112-109,33:30,   17pt 8rb 2as 1trey 7-13fg 2-2ft,17,8,2,0,0,0,1
"Randle, Julius",PF,28.8,"$8,100",nor,orl,home, 88-118,21:44,   15pt 4rb 4as 2bl 3to 3trey 6-11fg,15,4,4,0,2,3,3
"Prince, Taurean",SF,28.7,"$5,400",atl,lal,home, 117-113,28:35,   17pt 6rb 1as 1bl 4trey 6-14fg 1-1ft,17,6,1,0,1,0,4
"Kuzma, Kyle",PF,28.5,"$6,700",lal,atl,away, 113-117,35:16,   19pt 5rb 1as 1st 1to 3trey 8-20fg,19,5,1,1,0,1,3
"Ingram, Brandon",SF,26.7,"$6,200",lal,atl,away, 113-117,34:13,   19pt 6rb 1as 1bl 4to 7-14fg 5-6ft,19,6,1,0,1,4,0
"Moore, E'Twaun",SF,25.1,"$4,100",nor,orl,home, 88-118,26:25,   19pt 3rb 1as 1bl 2to 3trey 8-13fg,19,3,1,0,1,2,3
"Bertans, Davis",SF,23.6,"$4,400",sas,mem,away, 108-107,27:52,   17pt 3rb 1bl 4trey 5-7fg 3-3ft,17,3,0,0,1,0,4
"Carter, Vince",SF,23.5,"$3,700",atl,lal,home, 117-113,24:25,   11pt 5rb 3as 1bl 1to 2trey 3-4fg 3-3ft,11,5,3,0,1,1,2
"Iwundu, Wes",SF,23.1,"$3,700",orl,nor,away, 118-88,17:16,   8pt 3rb 1as 2st 2bl 2to 2trey 3-6fg,8,3,1,2,2,2,2
"Harris, Tobias",PF,21.6,"$7,200",phi,bos,home, 109-112,34:32,   10pt 8rb 2as 1to 4-14fg 2-2ft,10,8,2,0,0,1,0
"Redick, J.J.",SF,19.6,"$5,700",phi,bos,home, 109-112,34:37,   16pt 3rb 2as 3to 4trey 4-11fg 4-4ft,16,3,2,0,0,3,4
"Caboclo, Bruno",SF,19.3,"$4,200",mem,sas,home, 107-108,20:35,   4pt 4rb 1as 3bl 2-7fg,4,4,1,0,3,0,0
"Davis, Anthony",PF,19.2,"$12,500",nor,orl,home, 88-118,24:00,   3pt 6rb 3bl 1-9fg 1-2ft,3,6,0,0,3,0,0
"Birch, Khem",PF,18,"$3,600",orl,nor,away, 118-88,17:07,   6pt 5rb 2as 1bl 3-5fg,6,5,2,0,1,0,0
"O'Neale, Royce",SF,17.8,"$4,600",uta,gsw,away, 108-115,28:09,   13pt 4rb 3trey 5-6fg,13,4,0,0,0,0,3
"Bembry, DeAndre",SF,17.7,"$3,500",atl,lal,home, 117-113,23:04,   6pt 6rb 1as 2st 3to 3-6fg,6,6,1,2,0,3,0
"Miller, Darius",SF,17.4,"$4,500",nor,orl,home, 88-118,21:28,   9pt 2rb 2as 1bl 3trey 3-11fg,9,2,2,0,1,0,3
"Miles, C.J.",SF,16.8,"$3,900",mem,sas,home, 107-108,23:01,   10pt 4rb 2as 1to 2trey 3-8fg 2-2ft,10,4,2,0,0,1,2
"Ingles, Joe",SF,15,"$5,500",uta,gsw,away, 108-115,27:45,   5pt 5rb 4as 2to 1trey 2-2fg,5,5,4,0,0,2,1
"Jackson, Jaren",PF,15,"$6,700",mem,sas,home, 107-108,23:40,   9pt 5rb 1bl 3to 1trey 2-7fg 4-6ft,9,5,0,0,1,3,1
"Crowder, Jae",SF,12.9,"$4,500",uta,gsw,away, 108-115,28:08,   8pt 2rb 1as 1st 2to 2trey 3-9fg,8,2,1,1,0,2,2
"Spellman, Omari",PF,12.6,"$4,100",atl,lal,home, 117-113,13:44,   6pt 3rb 1st 1trey 2-6fg 1-2ft,6,3,0,1,0,0,1
"Simmons, Jonathon",SF,11.7,"$3,500",phi,bos,home, 109-112,14:31,   7pt 1rb 1as 1st 1to 1trey 2-2fg 2-2ft,7,1,1,1,0,1,1
"Williams, Kenrich",SF,11.4,"$6,400",nor,orl,home, 88-118,31:31,   2pt 7rb 1st 2to 1-7fg,2,7,0,1,0,2,0
"Theis, Daniel",PF,10.2,"$4,000",bos,phi,away, 112-109,12:49,   6pt 1rb 2as 1trey 2-2fg 1-2ft,6,1,2,0,0,0,1
"Stephenson, Lance",SF,9.6,"$3,500",lal,atl,away, 113-117,14:47,   0pt 3rb 2as 1st 0-5fg,0,3,2,1,0,0,0
"McKinnie, Alfonzo",SF,7.4,"$3,500",gsw,uta,home, 115-108,5:20,   5pt 2rb 2-2fg 1-2ft,5,2,0,0,0,0,0
"Rabb, Ivan",PF,7.1,"$6,400",mem,sas,home, 107-108,11:28,   2pt 3rb 1as 1-3fg,2,3,1,0,0,0,0
"Jefferson, Amile",PF,5.6,"$3,500",orl,nor,away, 118-88,4:01,   2pt 3rb 0-1fg 2-2ft,2,3,0,0,0,0,0
"Martin, Jarell",PF,4.2,"$3,500",orl,nor,away, 118-88,3:52,   3pt 1rb 1trey 1-1fg,3,1,0,0,0,0,1
"Johnson, Stanley",SF,3.8,"$3,800",nor,orl,home, 88-118,4:56,   0pt 4rb 1to 0-2fg,0,4,0,0,0,1,0
