Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Hardaway Jr., Tim",SG,35.3,"$5,700",dal,ind,home, 110-101,35:46,   20pt 4rb 3as 2st 4trey 7-16fg 2-3ft,20,4,3,2,0,0,4
"Payton, Elfrid",PG,34.7,"$6,200",nor,lal,away, 119-125,30:51,   6pt 11rb 9as 1bl 1to 3-12fg,6,11,9,0,1,1,0
"Curry, Stephen",PG,34.2,"$9,300",gsw,mia,away, 125-126,34:23,   24pt 6rb 4as 3to 4trey 9-20fg 2-3ft,24,6,4,0,0,3,4
"Rose, Derrick",PG,34.2,"$5,800",min,atl,away, 123-131,26:31,   18pt 6rb 6as 7-17fg 4-5ft,18,6,6,0,0,0,0
"Brogdon, Malcolm",SG,34,"$6,400",mil,sac,away, 141-140,31:32,   25pt 5rb 2as 4trey 9-11fg 3-3ft,25,5,2,0,0,0,4
"Smart, Marcus",SG,32.7,"$5,100",bos,por,home, 92-97,36:11,   13pt 6rb 5as 2st 1to 1trey 5-8fg 2-3ft,13,6,5,2,0,1,1
"Williams, Louis",SG,32.4,"$7,800",lac,uta,away, 105-111,33:50,   18pt 2rb 6as 2st 3to 1trey 5-18fg 7-8ft,18,2,6,2,0,3,1
"Wiggins, Andrew",SG,32.1,"$6,700",min,atl,away, 123-131,40:45,   21pt 3rb 1as 1st 1bl 2trey 9-20fg 1-2ft,21,3,1,1,1,0,2
"Dragic, Goran",PG,30.1,"$4,100",mia,gsw,home, 126-125,20:14,   27pt 3rb 1as 2to 4trey 7-11fg 9-9ft,27,3,1,0,0,2,4
"Jones, Tyus",PG,29.9,"$5,300",min,atl,away, 123-131,37:20,   7pt 2rb 11as 2st 2to 1trey 3-10fg,7,2,11,2,0,2,1
"Bullock, Reggie",SG,29,"$4,500",lal,nor,home, 125-119,36:02,   14pt 5rb 2st 1bl 2trey 5-9fg 2-3ft,14,5,0,2,1,0,2
"Dunn, Kris",PG,28.8,"$5,800",chi,mem,away, 109-107,30:35,   9pt 4rb 4as 3st 1trey 3-8fg 2-2ft,9,4,4,3,0,0,1
"Okogie, Josh",SG,28.8,"$4,000",min,atl,away, 123-131,32:43,   15pt 4rb 2st 1bl 2trey 4-9fg 5-6ft,15,4,0,2,1,0,2
"Joseph, Cory",PG,26.8,"$3,600",ind,dal,away, 101-110,31:33,   7pt 4rb 4as 2st 1bl 1trey 3-8fg,7,4,4,2,1,0,1
"Connaughton, Pat",SG,26,"$3,700",mil,sac,away, 141-140,24:43,   9pt 5rb 4as 2bl 1to 1trey 4-9fg,9,5,4,0,2,1,1
"Jackson, Frank",PG,25.8,"$3,500",nor,lal,away, 119-125,28:38,   15pt 4rb 2as 1st 1trey 7-10fg,15,4,2,1,0,0,1
"Brown, Jaylen",SG,25.5,"$4,900",bos,por,home, 92-97,30:14,   10pt 10rb 1as 1st 1to 5-9fg 0-1ft,10,10,1,1,0,1,0
"Jackson, Reggie",PG,25.2,"$5,500",det,sas,away, 93-105,29:05,   22pt 1rb 1st 1to 5trey 8-18fg 1-1ft,22,1,0,1,0,1,5
"Matthews, Wes",SG,25.1,"$4,400",ind,dal,away, 101-110,37:03,   20pt 3rb 1as 1st 3to 4trey 6-13fg 4-4ft,20,3,1,1,0,3,4
"Rubio, Ricky",PG,25.1,"$7,000",uta,lac,home, 111-105,24:32,   13pt 3rb 3as 2st 2to 5-13fg 3-3ft,13,3,3,2,0,2,0
"Napier, Shabazz",PG,24.5,"$3,700",bkn,was,home, 116-125,23:29,   22pt 1as 1st 2to 1trey 7-14fg 7-7ft,22,0,1,1,0,2,1
"McCollum, C.J.",SG,22.5,"$7,300",por,bos,away, 97-92,37:28,   14pt 5rb 3as 2to 1trey 6-19fg 1-2ft,14,5,3,0,0,2,1
"Satoransky, Tomas",PG,22.4,"$6,200",was,bkn,away, 125-116,31:29,   7pt 2rb 10as 2to 1trey 3-7fg,7,2,10,0,0,2,1
"Holiday, Justin",SG,22.2,"$3,700",mem,chi,home, 107-109,31:15,   13pt 6rb 1st 1to 6-13fg 1-2ft,13,6,0,1,0,1,0
"Gilgeous-Alexander, Shai",PG,21.7,"$3,800",lac,uta,away, 105-111,19:20,   13pt 1rb 1as 1st 1bl 1trey 6-8fg,13,1,1,1,1,0,1
"Collison, Darren",PG,21.2,"$6,800",ind,dal,away, 101-110,26:34,   7pt 6rb 4as 1st 2to 1trey 1-6fg 4-4ft,7,6,4,1,0,2,1
"Belinelli, Marco",SG,21,"$3,700",sas,det,home, 105-93,34:33,   17pt 5rb 2to 3trey 7-10fg,17,5,0,0,0,2,3
"Selden, Wayne",SG,21,"$3,800",chi,mem,away, 109-107,19:29,   2pt 5rb 2as 4st 2to 1-5fg,2,5,2,4,0,2,0
"Huerter, Kevin",SG,19.7,"$4,100",atl,min,home, 131-123,30:27,   6pt 6rb 3as 1st 1to 2trey 2-9fg,6,6,3,1,0,1,2
"Gordon, Eric",SG,19.2,"$5,500",hou,cha,away, 118-113,35:26,   6pt 1rb 2as 3st 3-10fg,6,1,2,3,0,0,0
"Neto, Raul",PG,18,"$3,500",uta,lac,home, 111-105,17:30,   10pt 5rb 2as 1to 2trey 4-8fg,10,5,2,0,0,1,2
"Arcidiacono, Ryan",PG,17.4,"$4,200",chi,mem,away, 109-107,17:25,   12pt 2rb 2as 2trey 5-6fg,12,2,2,0,0,0,2
"Crabbe, Allen",SG,17,"$4,000",bkn,was,home, 116-125,25:05,   8pt 5rb 1st 2trey 3-6fg,8,5,0,1,0,0,2
"Wright, Delon",SG,16.8,"$5,400",mem,chi,home, 107-109,22:10,   9pt 4rb 2as 1st 3to 3-5fg 3-4ft,9,4,2,1,0,3,0
"Kennard, Luke",SG,15.7,"$5,300",det,sas,away, 93-105,31:39,   8pt 1rb 3as 1st 1to 4-12fg,8,1,3,1,0,1,0
"Harrison, Shaquille",PG,15.4,"$3,500",chi,mem,away, 109-107,19:25,   10pt 2rb 2as 2-5fg 6-6ft,10,2,2,0,0,0,0
"Ellington, Wayne",SG,14.9,"$4,100",det,sas,away, 93-105,24:02,   11pt 2rb 1as 3trey 4-10fg,11,2,1,0,0,0,3
"Ferrell, Yogi",PG,14.7,"$3,500",sac,mil,home, 140-141,15:23,   9pt 1rb 3as 1trey 4-8fg,9,1,3,0,0,0,1
"Graham, Treveon",SG,14.4,"$3,500",bkn,was,home, 116-125,16:11,   6pt 7rb 3-7fg,6,7,0,0,0,0,0
"Temple, Garrett",SG,14.2,"$3,500",lac,uta,away, 105-111,19:54,   2pt 1rb 2as 2st 1bl 1to 1-4fg,2,1,2,2,1,1,0
"Smith, Ishmael",PG,14.1,"$3,700",det,sas,away, 93-105,18:55,   9pt 3rb 1as 1trey 3-8fg 2-2ft,9,3,1,0,0,0,1
"Harris, Devin",PG,13.4,"$3,500",dal,ind,home, 110-101,17:30,   5pt 2rb 2as 2st 3to 2-7fg 1-2ft,5,2,2,2,0,3,0
"Galloway, Langston",SG,13,"$3,700",det,sas,away, 93-105,20:42,   11pt 2as 1to 3trey 4-8fg,11,0,2,0,0,1,3
"Rivers, Austin",SG,12.9,"$3,700",hou,cha,away, 118-113,20:56,   7pt 2rb 1as 1bl 1to 2trey 2-6fg 1-2ft,7,2,1,0,1,1,2
"Shamet, Landry",PG,12.6,"$3,900",lac,uta,away, 105-111,27:45,   9pt 3rb 1trey 3-7fg 2-3ft,9,3,0,0,0,0,1
"Mills, Patty",PG,12.1,"$4,100",sas,det,home, 105-93,18:55,   11pt 3rb 1as 4to 3trey 4-7fg,11,3,1,0,0,4,3
"Bazemore, Kent",SG,12,"$5,500",atl,min,home, 131-123,14:10,   0pt 5rb 4as 0-12fg,0,5,4,0,0,0,0
"Cook, Quinn",PG,11.9,"$3,500",gsw,mia,away, 125-126,11:26,   8pt 2rb 1as 4-6fg,8,2,1,0,0,0,0
"McGruder, Rodney",SG,11.6,"$3,700",mia,gsw,home, 126-125,17:47,   8pt 3rb 3-4fg 2-2ft,8,3,0,0,0,0,0
"Iguodala, Andre",SG,10.3,"$4,200",gsw,mia,away, 125-126,24:52,   5pt 4rb 1as 1to 1trey 2-2fg,5,4,1,0,0,1,1
"Brown, Bruce",SG,9.9,"$3,500",det,sas,away, 93-105,19:37,   4pt 2rb 3as 1to 2-4fg,4,2,3,0,0,1,0
"Snell, Tony",SG,9.7,"$3,700",mil,sac,away, 141-140,20:39,   7pt 1rb 1as 1trey 3-5fg,7,1,1,0,0,0,1
"Randle, Chasson",SG,8.5,"$3,500",was,bkn,away, 125-116,12:54,   2pt 3as 1st 1to 1-4fg,2,0,3,1,0,1,0
"Livingston, Shaun",PG,8,"$3,500",gsw,mia,away, 125-126,15:39,   2pt 2as 1st 0-2fg 2-2ft,2,0,2,1,0,0,0
"Waiters, Dion",SG,6.6,"$5,700",mia,gsw,home, 126-125,23:15,   5pt 3rb 2to 1trey 1-6fg 2-4ft,5,3,0,0,0,2,1
"Forbes, Bryn",PG,6,"$3,900",sas,det,home, 105-93,6:26,   6pt 2trey 2-2fg,6,0,0,0,0,0,2
"Clark, Ian",SG,5.9,"$3,600",nor,lal,away, 119-125,7:55,   2pt 2rb 1as 0-2fg 2-2ft,2,2,1,0,0,0,0
"Bayless, Jerryd",PG,5.5,"$3,500",min,atl,away, 123-131,14:20,   4pt 1as 2-6fg,4,0,1,0,0,0,0
"Dorsey, Tyler",SG,4.4,"$3,500",mem,chi,home, 107-109,5:02,   2pt 2rb 1-2fg,2,2,0,0,0,0,0
"Shumpert, Iman",SG,4.2,"$3,500",hou,cha,away, 118-113,5:45,   3pt 1rb 1trey 1-3fg,3,1,0,0,0,0,1
"Caldwell-Pope, Kentavious",SG,3.5,"$3,500",lal,nor,home, 125-119,7:21,   2pt 1as 1-1fg,2,0,1,0,0,0,0
"Canaan, Isaiah",PG,3.2,"$3,500",mil,sac,away, 141-140,6:07,   0pt 1rb 1bl 1to 0-1fg,0,1,0,0,1,1,0
"Sibert, Jordan",SG,3,"$3,500",atl,min,home, 131-123,4:14,   3pt 1trey 1-1fg,3,0,0,0,0,0,1
"Parker, Tony",PG,3,"$3,700",cha,hou,home, 113-118,11:34,   3pt 2as 3to 1-4fg 1-1ft,3,0,2,0,0,3,0
"Hart, Josh",SG,2.7,"$3,500",lal,nor,home, 125-119,9:35,   0pt 1rb 1as 0-1fg,0,1,1,0,0,0,0
"Korver, Kyle",SG,2,"$3,600",uta,lac,home, 111-105,11:45,   0pt 1bl 1to 0-2fg,0,0,0,0,1,1,0
"Luwawu, Timothe",SG,1.7,"$3,800",chi,mem,away, 109-107,7:43,   0pt 1rb 1as 1to 0-1fg,0,1,1,0,0,1,0
"Wallace, Tyrone",SG,1.2,"$3,500",lac,uta,away, 105-111,5:44,   0pt 1rb 0-4fg,0,1,0,0,0,0,0
"Adams, Jaylen",SG,1.2,"$3,500",atl,min,home, 131-123,5:29,   0pt 1rb 0-1fg,0,1,0,0,0,0,0
"Curry, Seth",PG,1,"$3,500",por,bos,away, 97-92,20:02,   0pt 1st 2to 0-4fg,0,0,0,1,0,2,0
"LeVert, Caris",SG,0.4,"$6,400",bkn,was,home, 116-125,20:20,   0pt 2rb 2to 0-5fg,0,2,0,0,0,2,0
"Frazier, Tim",PG,0,"$4,100",nor,lal,away, 119-125,DNP,   ,0,0,0,0,0,0,0
"Robinson, Duncan",SG,0,"$3,500",mia,gsw,home, 126-125,DNP,   ,0,0,0,0,0,0,0
"Blakeney, Antonio",SG,0,"$3,500",chi,mem,away, 109-107,DNP,   ,0,0,0,0,0,0,0
"Allen, Grayson",SG,0,"$3,500",uta,lac,home, 111-105,DNP,   ,0,0,0,0,0,0,0
"Mack, Shelvin",PG,0,"$3,800",cha,hou,home, 113-118,DNP,   ,0,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,bos,away, 97-92,DNP,   ,0,0,0,0,0,0,0
"Anderson, Justin",SG,0,"$3,500",atl,min,home, 131-123,DNP,   ,0,0,0,0,0,0,0
"Carter, Jevon",PG,0,"$3,500",mem,chi,home, 107-109,DNP,   ,0,0,0,0,0,0,0
"Pondexter, Quincy",SG,0,"$3,500",sas,det,home, 105-93,DNP,   ,0,0,0,0,0,0,0
"Sampson, Brandon",SG,0,"$3,500",chi,mem,away, 109-107,DNP,   ,0,0,0,0,0,0,0
"Wanamaker, Brad",PG,0,"$3,500",bos,por,home, 92-97,DNP,   ,0,0,0,0,0,0,0
"Burks, Alec",SG,0,"$3,500",sac,mil,home, 140-141,DNP,   ,0,0,0,0,0,0,0
"Lee, Courtney",SG,0,"$3,500",dal,ind,home, 110-101,DNP,   ,0,0,0,0,0,0,0
"Thomas, Khyri",SG,0,"$3,500",det,sas,away, 93-105,DNP,   ,0,0,0,0,0,0,0
"Caruso, Alex",PG,0,"$3,500",lal,nor,home, 125-119,DNP,   ,0,0,0,0,0,0,0
"Evans III, Jacob",SG,0,"$3,500",gsw,mia,away, 125-126,NA,   ,0,0,0,0,0,0,0
"Chealey, Joe",PG,0,"$3,500",cha,hou,home, 113-118,NA,   ,0,0,0,0,0,0,0
"Simons, Anfernee",SG,0,"$3,500",por,bos,away, 97-92,NA,   ,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,dal,away, 101-110,NA,   ,0,0,0,0,0,0,0
"Robinson, Jerome",PG,0,"$3,500",lac,uta,away, 105-111,NA,   ,0,0,0,0,0,0,0
"Alkins, Rawle",SG,0,"$3,500",chi,mem,away, 109-107,NA,   ,0,0,0,0,0,0,0
"Graham, Devonte'",PG,0,"$3,600",cha,hou,home, 113-118,NA,   ,0,0,0,0,0,0,0
"Walker, Lonnie",SG,0,"$3,500",sas,det,home, 105-93,NA,   ,0,0,0,0,0,0,0
"Hill, George",PG,0,"$3,500",mil,sac,away, 141-140,NA,   ,0,0,0,0,0,0,0
"Ball, Lonzo",PG,0,"$7,500",lal,nor,home, 125-119,NA,   ,0,0,0,0,0,0,0
"Sumner, Edmond",PG,0,"$3,600",ind,dal,away, 101-110,NA,   ,0,0,0,0,0,0,0
"Calderon, Jose",PG,0,"$3,500",det,sas,away, 93-105,NA,   ,0,0,0,0,0,0,0
"Rozier, Terry",PG,0,"$6,400",bos,por,home, 92-97,NA,   ,0,0,0,0,0,0,0
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,lac,home, 111-105,NA,   ,0,0,0,0,0,0,0
"Duval, Trevon",PG,0,"$3,500",mil,sac,away, 141-140,NA,   ,0,0,0,0,0,0,0
"Dinwiddie, Spencer",PG,0,"$6,300",bkn,was,home, 116-125,NA,   ,0,0,0,0,0,0,0
"Bluiett, Trevon",SG,0,"$3,500",nor,lal,away, 119-125,NA,   ,0,0,0,0,0,0,0
"Burke, Trey",PG,0,"$3,500",dal,ind,home, 110-101,NA,   ,0,0,0,0,0,0,0
"Macon, Daryl",PG,0,"$3,500",dal,ind,home, 110-101,NA,   ,0,0,0,0,0,0,0
"Dozier, PJ",SG,0,"$3,500",bos,por,home, 92-97,NA,   ,0,0,0,0,0,0,0
"Chiozza, Chris",PG,0,"$3,500",hou,cha,away, 118-113,NA,   ,0,0,0,0,0,0,0
"Terrell, Jared",SG,0,"$3,500",min,atl,away, 123-131,NA,   ,0,0,0,0,0,0,0
"Macura, J.P.",SG,0,"$3,500",cha,hou,home, 113-118,NA,   ,0,0,0,0,0,0,0
"Exum, Dante",PG,0,"$3,500",uta,lac,home, 111-105,NA,   ,0,0,0,0,0,0,0
"McRae, Jordan",SG,0,"$3,500",was,bkn,away, 125-116,NA,   ,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,sac,away, 141-140,NA,   ,0,0,0,0,0,0,0
"Brown, Sterling",SG,0,"$3,500",mil,sac,away, 141-140,NA,   ,0,0,0,0,0,0,0
"Lucas, Kalin",PG,0,"$3,500",det,sas,away, 93-105,NA,   ,0,0,0,0,0,0,0
"Hunter, R.J.",SG,0,"$3,500",bos,por,home, 92-97,NA,   ,0,0,0,0,0,0,0
"Mykhailiuk, Sviatoslav",SG,0,"$3,500",det,sas,away, 93-105,NA,   ,0,0,0,0,0,0,0
"Williams, C.J.",SG,0,"$3,500",min,atl,away, 123-131,NA,   ,0,0,0,0,0,0,0
"Teague, Jeff",PG,0,"$6,700",min,atl,away, 123-131,NA,   ,0,0,0,0,0,0,0
"Whitehead, Isaiah",PG,0,"$3,500",det,sas,away, 93-105,NA,   ,0,0,0,0,0,0,0
"Monk, Malik",SG,-1,"$3,600",cha,hou,home, 113-118,5:27,   0pt 1to 0-2fg,0,0,0,0,0,1,0
