Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Mitchell, Donovan",SG,44.6,"$8,300",uta,dal,home, 125-109,32:55,   25pt 8rb 6as 1bl 2to 2trey 8-14fg 7-7ft,25,8,6,0,1,2,2
"Fox, De'Aaron",PG,43.7,"$7,200",sac,okc,away, 119-116,33:37,   19pt 1rb 9as 1st 3bl 2to 1trey 7-16fg 4-6ft,19,1,9,1,3,2,1
"Walker, Kemba",PG,42.7,"$10,000",cha,bkn,home, 115-117,40:09,   32pt 1rb 3as 2st 1to 6trey 12-28fg 2-2ft,32,1,3,2,0,1,6
"Rubio, Ricky",PG,40.3,"$6,400",uta,dal,home, 125-109,36:14,   25pt 4rb 5as 1st 1trey 8-14fg 8-10ft,25,4,5,1,0,0,1
"Middleton, Khris",SG,39.9,"$6,400",mil,min,home, 140-128,32:32,   28pt 7rb 3as 1to 4trey 10-18fg 4-4ft,28,7,3,0,0,1,4
"Thompson, Klay",SG,39.8,"$7,100",gsw,hou,home, 112-118,37:35,   20pt 4rb 6as 2st 3trey 7-17fg 3-3ft,20,4,6,2,0,0,3
"Bazemore, Kent",SG,38.5,"$4,800",atl,pho,home, 120-112,32:31,   23pt 5rb 1as 2st 1bl 1to 5trey 9-19fg,23,5,1,2,1,1,5
"Young, Trae",PG,38.4,"$8,500",atl,pho,home, 120-112,33:37,   23pt 2rb 8as 1st 2to 2trey 5-14fg 11-12ft,23,2,8,1,0,2,2
"Lillard, Damian",PG,38.2,"$10,100",por,phi,away, 130-115,29:38,   17pt 6rb 8as 1st 1to 1trey 5-10fg 6-6ft,17,6,8,1,0,1,1
"Smith, Ishmael",PG,37.9,"$3,600",det,mia,away, 119-96,25:23,   22pt 2rb 9as 1st 3to 1trey 8-9fg 5-6ft,22,2,9,1,0,3,1
"Payton, Elfrid",PG,37.5,"$5,100",nor,lal,home, 128-115,36:06,   14pt 5rb 9as 2st 1bl 5to 2trey 5-10fg 2-2ft,14,5,9,2,1,5,2
"Gordon, Eric",SG,37.2,"$5,300",hou,gsw,away, 118-112,33:50,   25pt 1rb 4as 1st 1bl 1to 4trey 8-20fg 5-5ft,25,1,4,1,1,1,4
"Jones, Tyus",PG,37.1,"$3,700",min,mil,away, 128-140,28:22,   9pt 3rb 9as 4st 1to 4-10fg 1-2ft,9,3,9,4,0,1,0
"Sexton, Collin",PG,36.7,"$5,500",cle,mem,home, 112-107,32:21,   20pt 6rb 5as 2st 4to 4trey 8-16fg,20,6,5,2,0,4,4
"Bledsoe, Eric",PG,35.5,"$6,300",mil,min,home, 140-128,29:55,   16pt 5rb 7as 2st 3to 1trey 6-11fg 3-3ft,16,5,7,2,0,3,1
"Parker, Tony",PG,35.5,"$3,500",cha,bkn,home, 115-117,29:31,   21pt 5rb 5as 1bl 2to 10-16fg 1-2ft,21,5,5,0,1,2,0
"Wiggins, Andrew",SG,33.8,"$7,000",min,mil,away, 128-140,37:49,   18pt 9rb 4as 1to 3trey 7-15fg 1-2ft,18,9,4,0,0,1,3
"Kennard, Luke",SG,33.5,"$4,900",det,mia,away, 119-96,33:19,   17pt 5rb 1as 3st 3trey 6-11fg 2-3ft,17,5,1,3,0,0,3
"Hardaway Jr., Tim",SG,33,"$5,500",dal,uta,away, 109-125,27:04,   21pt 5rb 4as 2trey 6-13fg 7-7ft,21,5,4,0,0,0,2
"Conley, Mike",PG,33,"$7,700",mem,cle,away, 107-112,30:03,   18pt 5rb 2as 3st 3to 5-12fg 8-8ft,18,5,2,3,0,3,0
"Burke, Trey",PG,32.9,"$3,700",dal,uta,away, 109-125,23:06,   20pt 7rb 3as 1trey 8-15fg 3-4ft,20,7,3,0,0,0,1
"Satoransky, Tomas",PG,31.5,"$6,200",was,ind,home, 112-119,32:20,   12pt 3as 6st 3to 2trey 5-7fg,12,0,3,6,0,3,2
"McCollum, C.J.",SG,31,"$6,600",por,phi,away, 130-115,33:40,   15pt 5rb 4as 2st 2to 1trey 6-17fg 2-2ft,15,5,4,2,0,2,1
"Wright, Delon",SG,29.9,"$5,400",mem,cle,away, 107-112,32:28,   15pt 7rb 3as 1bl 1to 1trey 6-14fg 2-2ft,15,7,3,0,1,1,1
"Rose, Derrick",PG,29.4,"$5,600",min,mil,away, 128-140,23:11,   23pt 2rb 4as 2to 10-15fg 3-3ft,23,2,4,0,0,2,0
"Brogdon, Malcolm",SG,29,"$5,900",mil,min,home, 140-128,30:34,   16pt 5rb 4as 1st 2to 2trey 5-11fg 4-5ft,16,5,4,1,0,2,2
"Wade, Dwyane",SG,28.6,"$5,400",mia,det,home, 96-119,25:56,   15pt 3rb 4as 1st 1bl 2to 6-14fg 3-5ft,15,3,4,1,1,2,0
"Clark, Ian",SG,27.7,"$3,500",nor,lal,home, 128-115,25:58,   17pt 1rb 1as 3st 1to 2trey 7-12fg 1-1ft,17,1,1,3,0,1,2
"Collison, Darren",PG,27.7,"$6,300",ind,was,away, 119-112,31:30,   15pt 6rb 5as 1st 5to 1trey 4-7fg 6-6ft,15,6,5,1,0,5,1
"Butler, Jimmy",SG,26.4,"$8,600",phi,por,home, 115-130,30:18,   15pt 2rb 2as 2bl 5-9fg 5-5ft,15,2,2,0,2,0,0
"Bogdanovic, Bogdan",SG,25.3,"$5,800",sac,okc,away, 119-116,23:48,   15pt 4rb 1as 2st 2to 2trey 5-9fg 3-3ft,15,4,1,2,0,2,2
"Matthews, Wes",SG,24.7,"$4,200",ind,was,away, 119-112,34:18,   14pt 1rb 3as 2st 1to 2trey 5-9fg 2-2ft,14,1,3,2,0,1,2
"Brown, Jaylen",SG,23.6,"$4,900",bos,chi,away, 116-126,22:32,   14pt 3rb 2st 2trey 5-12fg 2-4ft,14,3,0,2,0,0,2
"Dellavedova, Matthew",PG,23.6,"$4,800",cle,mem,home, 112-107,23:15,   10pt 3rb 6as 1st 2to 1trey 3-7fg 3-4ft,10,3,6,1,0,2,1
"Smart, Marcus",SG,22.7,"$5,000",bos,chi,away, 116-126,30:07,   6pt 6rb 5as 1st 1to 2-3fg 2-4ft,6,6,5,1,0,1,0
"Iguodala, Andre",SG,21.4,"$4,600",gsw,hou,home, 112-118,28:16,   8pt 2rb 4as 1st 1bl 1to 1trey 3-7fg 1-3ft,8,2,4,1,1,1,1
"Schroder, Dennis",SG,21.4,"$5,000",okc,sac,home, 116-119,22:28,   14pt 2rb 2as 1bl 1to 1trey 5-12fg 3-4ft,14,2,2,0,1,1,1
"Brunson, Jalen",PG,21,"$3,800",dal,uta,away, 109-125,24:54,   13pt 5rb 2as 1to 3trey 5-14fg,13,5,2,0,0,1,3
"Waiters, Dion",SG,20.5,"$5,600",mia,det,home, 96-119,32:41,   17pt 5as 4to 2trey 7-14fg 1-2ft,17,0,5,0,0,4,2
"McConnell, T.J.",PG,20.4,"$4,200",phi,por,home, 115-130,18:44,   6pt 2rb 6as 1st 3-9fg,6,2,6,1,0,0,0
"Galloway, Langston",SG,19.7,"$3,500",det,mia,away, 119-96,16:26,   17pt 1rb 1as 4trey 6-7fg 1-1ft,17,1,1,0,0,0,4
"Arcidiacono, Ryan",PG,19.6,"$4,000",chi,bos,home, 126-116,27:26,   8pt 3rb 4as 1st 1to 2trey 2-4fg 2-2ft,8,3,4,1,0,1,2
"Selden, Wayne",SG,19.2,"$3,500",chi,bos,home, 126-116,25:44,   9pt 6rb 2as 1bl 3to 1trey 3-6fg 2-2ft,9,6,2,0,1,3,1
"Rondo, Rajon",PG,18.6,"$5,900",lal,nor,away, 115-128,28:37,   7pt 3rb 4as 2st 4to 1trey 3-5fg,7,3,4,2,0,4,1
"Randle, Chasson",SG,18.6,"$3,500",was,ind,home, 112-119,15:40,   10pt 3rb 2as 1st 1to 2trey 4-4fg,10,3,2,1,0,1,2
"Joseph, Cory",PG,18.5,"$3,900",ind,was,away, 119-112,19:53,   11pt 5rb 3as 3to 1trey 5-10fg,11,5,3,0,0,3,1
"LeVert, Caris",SG,18,"$5,900",bkn,cha,away, 117-115,29:39,   6pt 5rb 2as 1st 1bl 3to 2trey 2-8fg,6,5,2,1,1,3,2
"Okogie, Josh",SG,17.4,"$4,500",min,mil,away, 128-140,17:58,   14pt 2rb 1st 2to 2trey 6-9fg,14,2,0,1,0,2,2
"Curry, Seth",PG,17.2,"$3,500",por,phi,away, 130-115,22:26,   11pt 1rb 2as 1bl 1to 1trey 4-7fg 2-2ft,11,1,2,0,1,1,1
"Rivers, Austin",SG,17.2,"$3,700",hou,gsw,away, 118-112,34:14,   6pt 1rb 2as 2st 1bl 2to 2-6fg 2-2ft,6,1,2,2,1,2,0
"Holiday, Justin",SG,16.9,"$3,900",mem,cle,away, 107-112,26:07,   10pt 2rb 1as 1st 2trey 4-7fg,10,2,1,1,0,0,2
"Harrison, Shaquille",PG,16.4,"$3,600",chi,bos,home, 126-116,18:43,   2pt 2rb 2as 2st 1bl 1-1fg,2,2,2,2,1,0,0
"Jackson, Reggie",PG,16.2,"$5,600",det,mia,away, 119-96,22:37,   13pt 1rb 2as 1to 4-10fg 5-5ft,13,1,2,0,0,1,0
"Knight, Brandon",PG,15.9,"$3,500",cle,mem,home, 112-107,18:37,   4pt 2rb 5as 1st 1to 2-5fg,4,2,5,1,0,1,0
"Bullock, Reggie",SG,15.4,"$5,000",lal,nor,away, 115-128,29:49,   9pt 2rb 2as 1bl 2to 2trey 2-6fg 3-4ft,9,2,2,0,1,2,2
"Napier, Shabazz",PG,14.4,"$5,000",bkn,cha,away, 117-115,14:30,   10pt 2rb 2as 1to 2trey 4-10fg,10,2,2,0,0,1,2
"Melton, De'Anthony",PG,13.9,"$3,800",pho,atl,away, 112-120,13:38,   4pt 2rb 3as 1st 2-3fg,4,2,3,1,0,0,0
"Korver, Kyle",SG,12.3,"$3,600",uta,dal,home, 125-109,14:51,   7pt 4rb 1as 1to 1trey 1-7fg 4-4ft,7,4,1,0,0,1,1
"Jackson, Frank",PG,12.2,"$3,600",nor,lal,home, 128-115,24:31,   5pt 6rb 1trey 2-10fg,5,6,0,0,0,0,1
"Dunn, Kris",PG,11.7,"$6,900",chi,bos,home, 126-116,24:33,   4pt 1rb 5as 1to 2-7fg,4,1,5,0,0,1,0
"Ferguson, Terrance",SG,11.7,"$3,800",okc,sac,home, 116-119,29:55,   10pt 1rb 1as 1to 3trey 3-9fg 1-2ft,10,1,1,0,0,1,3
"Ellington, Wayne",SG,11.3,"$4,100",det,mia,away, 119-96,24:30,   6pt 4rb 1as 1to 2trey 2-6fg,6,4,1,0,0,1,2
"Hart, Josh",SG,11.2,"$3,600",lal,nor,away, 115-128,29:12,   2pt 6rb 1st 1to 1-4fg,2,6,0,1,0,1,0
"Crabbe, Allen",SG,11,"$4,300",bkn,cha,away, 117-115,25:44,   3pt 5rb 2as 1to 1trey 1-6fg,3,5,2,0,0,1,1
"Nwaba, David",SG,10.4,"$3,900",cle,mem,home, 112-107,16:34,   2pt 2rb 2as 1st 1-3fg,2,2,2,1,0,0,0
"Graham, Treveon",SG,9.7,"$3,500",bkn,cha,away, 117-115,18:44,   7pt 1rb 1as 1trey 3-6fg,7,1,1,0,0,0,1
"Caldwell-Pope, Kentavious",SG,9.5,"$3,700",lal,nor,away, 115-128,15:52,   7pt 1as 1st 2to 2-6fg 3-3ft,7,0,1,1,0,2,0
"Teague, Jeff",PG,9,"$7,200",min,mil,away, 128-140,18:35,   2pt 4as 1st 2to 1-7fg,2,0,4,1,0,2,0
"Ferrell, Yogi",PG,8.4,"$3,700",sac,okc,away, 119-116,14:48,   4pt 2rb 2as 1to 1trey 1-3fg 1-2ft,4,2,2,0,0,1,1
"Rozier, Terry",PG,8.1,"$6,900",bos,chi,away, 116-126,15:47,   3pt 3rb 1as 1trey 1-9fg,3,3,1,0,0,0,1
"Harris, Devin",PG,7.8,"$3,500",dal,uta,away, 109-125,15:48,   0pt 4rb 2as 0-3fg,0,4,2,0,0,0,0
"Clarkson, Jordan",SG,7.7,"$6,400",cle,mem,home, 112-107,21:47,   5pt 1rb 1as 1bl 3to 1trey 2-10fg,5,1,1,0,1,3,1
"Neto, Raul",PG,7.5,"$3,500",uta,dal,home, 125-109,7:45,   0pt 3as 1bl 0-3fg,0,0,3,0,1,0,0
"Brown, Sterling",SG,7.2,"$3,500",mil,min,home, 140-128,15:37,   4pt 1rb 2as 1to 2-2fg,4,1,2,0,0,1,0
"Daniels, Troy",SG,6.7,"$3,500",pho,atl,away, 112-120,5:46,   5pt 1rb 1as 1to 1trey 2-4fg,5,1,1,0,0,1,1
"Lee, Courtney",SG,6.5,"$3,500",dal,uta,away, 109-125,16:02,   2pt 3as 1-4fg,2,0,3,0,0,0,0
"Lamb, Jeremy",SG,6.4,"$6,500",cha,bkn,home, 115-117,18:55,   4pt 2rb 1-3fg 2-2ft,4,2,0,0,0,0,0
"Monk, Malik",SG,6.4,"$3,900",cha,bkn,home, 115-117,7:28,   1pt 2rb 2as 0-1fg 1-2ft,1,2,2,0,0,0,0
"Bradley, Avery",SG,6.2,"$5,000",mem,cle,away, 107-112,18:54,   4pt 1rb 2as 2to 1-5fg 2-3ft,4,1,2,0,0,2,0
"Robinson, Duncan",SG,5.2,"$3,500",mia,det,home, 96-119,12:49,   4pt 1rb 1trey 1-2fg 1-2ft,4,1,0,0,0,0,1
"Burks, Alec",SG,5.2,"$3,600",sac,okc,away, 119-116,15:50,   4pt 1rb 1-3fg 2-2ft,4,1,0,0,0,0,0
"Livingston, Shaun",PG,4.9,"$3,500",gsw,hou,home, 112-118,15:14,   2pt 2rb 1as 1to 1-3fg,2,2,1,0,0,1,0
"Hill, George",PG,4.5,"$3,600",mil,min,home, 140-128,3:39,   0pt 3as 0-2fg,0,0,3,0,0,0,0
"Anderson, Justin",SG,3.2,"$3,500",atl,pho,home, 120-112,6:16,   2pt 1rb 1-3fg,2,1,0,0,0,0,0
"Brown, Bruce",SG,3.2,"$3,500",det,mia,away, 119-96,13:05,   2pt 1rb 1-3fg,2,1,0,0,0,0,0
"Luwawu, Timothe",SG,3,"$3,500",chi,bos,home, 126-116,10:59,   3pt 1trey 1-4fg,3,0,0,0,0,0,1
"Felton, Raymond",PG,3,"$3,900",okc,sac,home, 116-119,5:34,   0pt 2as 0-1fg,0,0,2,0,0,0,0
"McGruder, Rodney",SG,2.4,"$4,100",mia,det,home, 96-119,15:46,   0pt 2rb 0-5fg,0,2,0,0,0,0,0
"Dragic, Goran",PG,2,"$4,600",mia,det,home, 96-119,15:52,   4pt 2to 2-6fg,4,0,0,0,0,2,0
"Adams, Jaylen",SG,1.9,"$3,500",atl,pho,home, 120-112,14:23,   0pt 2rb 1as 2to 0-1fg,0,2,1,0,0,2,0
"Stauskas, Nik",SG,1.2,"$3,500",cle,mem,home, 112-107,5:05,   0pt 1rb 0-2fg,0,1,0,0,0,0,0
"Thomas, Khyri",SG,1.2,"$3,500",det,mia,away, 119-96,6:29,   0pt 1rb 0-2fg,0,1,0,0,0,0,0
"Snell, Tony",SG,1.2,"$3,500",mil,min,home, 140-128,9:23,   0pt 1rb 0-1fg,0,1,0,0,0,0,0
"Cook, Quinn",PG,0,"$3,500",gsw,hou,home, 112-118,4:41,   0pt 0-2fg,0,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,phi,away, 130-115,3:48,   0pt 0-1fg,0,0,0,0,0,0,0
"Connaughton, Pat",SG,0,"$3,500",mil,min,home, 140-128,15:39,   0pt 0-2fg,0,0,0,0,0,0,0
"Mason III, Frank",SG,0,"$3,500",sac,okc,away, 119-116,DNP,   ,0,0,0,0,0,0,0
"Korkmaz, Furkan",SG,0,"$3,600",phi,por,home, 115-130,DNP,   ,0,0,0,0,0,0,0
"Sibert, Jordan",SG,0,"$3,500",atl,pho,home, 120-112,DNP,   ,0,0,0,0,0,0,0
"Frazier, Tim",PG,0,"$4,100",nor,lal,home, 128-115,DNP,   ,0,0,0,0,0,0,0
"Blakeney, Antonio",SG,0,"$3,500",chi,bos,home, 126-116,DNP,   ,0,0,0,0,0,0,0
"Allen, Grayson",SG,0,"$3,500",uta,dal,home, 125-109,DNP,   ,0,0,0,0,0,0,0
"Mack, Shelvin",PG,0,"$3,800",cha,bkn,home, 115-117,DNP,   ,0,0,0,0,0,0,0
"Crawford, Jamal",SG,0,"$3,900",pho,atl,away, 112-120,DNP,   ,0,0,0,0,0,0,0
"Carter, Jevon",PG,0,"$3,500",mem,cle,away, 107-112,DNP,   ,0,0,0,0,0,0,0
"Sumner, Edmond",PG,0,"$3,600",ind,was,away, 119-112,DNP,   ,0,0,0,0,0,0,0
"Diallo, Hamidou",SG,0,"$3,500",okc,sac,home, 116-119,DNP,   ,0,0,0,0,0,0,0
"Okobo, Elie",PG,0,"$3,500",pho,atl,away, 112-120,DNP,   ,0,0,0,0,0,0,0
"Bayless, Jerryd",PG,0,"$3,500",min,mil,away, 128-140,DNP,   ,0,0,0,0,0,0,0
"Holiday, Aaron",SG,0,"$3,600",ind,was,away, 119-112,DNP,   ,0,0,0,0,0,0,0
"Wanamaker, Brad",PG,0,"$3,500",bos,chi,away, 116-126,DNP,   ,0,0,0,0,0,0,0
"Dorsey, Tyler",SG,0,"$3,500",mem,cle,away, 107-112,DNP,   ,0,0,0,0,0,0,0
"Chealey, Joe",PG,0,"$3,500",cha,bkn,home, 115-117,NA,   ,0,0,0,0,0,0,0
"Simons, Anfernee",SG,0,"$3,500",por,phi,away, 130-115,NA,   ,0,0,0,0,0,0,0
"Harden, James",SG,0,"$12,400",hou,gsw,away, 118-112,NA,   ,0,0,0,0,0,0,0
"Milton, Shake",SG,0,"$3,500",phi,por,home, 115-130,NA,   ,0,0,0,0,0,0,0
"Reed, Davon",SG,0,"$3,500",ind,was,away, 119-112,NA,   ,0,0,0,0,0,0,0
"Roberson, Andre",SG,0,"$3,500",okc,sac,home, 116-119,NA,   ,0,0,0,0,0,0,0
"Shumpert, Iman",SG,0,"$3,600",hou,gsw,away, 118-112,NA,   ,0,0,0,0,0,0,0
"Alkins, Rawle",SG,0,"$3,500",chi,bos,home, 126-116,NA,   ,0,0,0,0,0,0,0
"Graham, Devonte'",PG,0,"$3,600",cha,bkn,home, 115-117,NA,   ,0,0,0,0,0,0,0
"Ball, Lonzo",PG,0,"$7,500",lal,nor,away, 115-128,NA,   ,0,0,0,0,0,0,0
"Calderon, Jose",PG,0,"$3,500",det,mia,away, 119-96,NA,   ,0,0,0,0,0,0,0
"Canaan, Isaiah",PG,0,"$3,500",min,mil,away, 128-140,NA,   ,0,0,0,0,0,0,0
"Smith, J.R.",SG,0,"$3,500",cle,mem,home, 112-107,NA,   ,0,0,0,0,0,0,0
"Sampson, Brandon",SG,0,"$3,500",chi,bos,home, 126-116,NA,   ,0,0,0,0,0,0,0
"Mitrou-Long, Nazareth",SG,0,"$3,500",uta,dal,home, 125-109,NA,   ,0,0,0,0,0,0,0
"Duval, Trevon",PG,0,"$3,500",mil,min,home, 140-128,NA,   ,0,0,0,0,0,0,0
"Dinwiddie, Spencer",PG,0,"$6,300",bkn,cha,away, 117-115,NA,   ,0,0,0,0,0,0,0
"Lee, Damion",SG,0,"$3,500",gsw,hou,home, 112-118,NA,   ,0,0,0,0,0,0,0
"Smith, Zhaire",SG,0,"$3,500",phi,por,home, 115-130,NA,   ,0,0,0,0,0,0,0
"Bluiett, Trevon",SG,0,"$3,500",nor,lal,home, 128-115,NA,   ,0,0,0,0,0,0,0
"Macon, Daryl",PG,0,"$3,500",dal,uta,away, 109-125,NA,   ,0,0,0,0,0,0,0
"Dozier, PJ",SG,0,"$3,500",bos,chi,away, 116-126,NA,   ,0,0,0,0,0,0,0
"Evans, Jawun",PG,0,"$3,500",pho,atl,away, 112-120,NA,   ,0,0,0,0,0,0,0
"Chiozza, Chris",PG,0,"$3,500",hou,gsw,away, 118-112,NA,   ,0,0,0,0,0,0,0
"Terrell, Jared",SG,0,"$3,500",min,mil,away, 128-140,NA,   ,0,0,0,0,0,0,0
"Macura, J.P.",SG,0,"$3,500",cha,bkn,home, 115-117,NA,   ,0,0,0,0,0,0,0
"Exum, Dante",PG,0,"$3,500",uta,dal,home, 125-109,NA,   ,0,0,0,0,0,0,0
"McRae, Jordan",SG,0,"$3,500",was,ind,home, 112-119,NA,   ,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,min,home, 140-128,NA,   ,0,0,0,0,0,0,0
"Huerter, Kevin",SG,0,"$4,400",atl,pho,home, 120-112,NA,   ,0,0,0,0,0,0,0
"Lucas, Kalin",PG,0,"$3,500",det,mia,away, 119-96,NA,   ,0,0,0,0,0,0,0
"Doncic, Luka",SG,0,"$9,700",dal,uta,away, 109-125,NA,   ,0,0,0,0,0,0,0
"Hunter, R.J.",SG,0,"$3,500",bos,chi,away, 116-126,NA,   ,0,0,0,0,0,0,0
"Mykhailiuk, Sviatoslav",SG,0,"$3,500",det,mia,away, 119-96,NA,   ,0,0,0,0,0,0,0
"Williams, C.J.",SG,0,"$3,500",min,mil,away, 128-140,NA,   ,0,0,0,0,0,0,0
"Hopson, Scotty",SG,0,"$3,500",okc,sac,home, 116-119,NA,   ,0,0,0,0,0,0,0
"Whitehead, Isaiah",PG,0,"$3,500",det,mia,away, 119-96,NA,   ,0,0,0,0,0,0,0
