Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM
"Smith Jr., Dennis",PG,32.4,"$6,900",nyk,cle,away, 104-107,31:20,   10pt 2rb 4as 3st 2bl 1to 5-12fg 0-2ft,10,2,4,3,2,1,0
"Lamb, Jeremy",SG,31.4,"$5,700",cha,ind,away, 90-99,38:29,   21pt 7rb 2as 1to 1trey 7-22fg 6-6ft,21,7,2,0,0,1,1
"Lowry, Kyle",PG,30.7,"$8,200",tor,bkn,home, 127-125,34:00,   13pt 6rb 7as 3trey 5-9fg,13,6,7,0,0,0,3
"Brogdon, Malcolm",SG,28.7,"$6,400",mil,chi,away, 112-99,30:44,   17pt 6rb 3as 3trey 5-9fg 4-4ft,17,6,3,0,0,0,3
"Green, Danny",SG,28.3,"$4,200",tor,bkn,home, 127-125,32:54,   9pt 4rb 5as 3st 2to 3trey 3-8fg,9,4,5,3,0,2,3
"Crabbe, Allen",SG,28.1,"$3,800",bkn,tor,away, 125-127,31:08,   22pt 3rb 1as 1st 2to 6trey 8-13fg,22,3,1,1,0,2,6
"Sexton, Collin",PG,27.7,"$5,400",cle,nyk,home, 107-104,38:40,   20pt 1rb 3as 1st 1to 2trey 7-21fg 4-5ft,20,1,3,1,0,1,2
"Burton, Deonte",SG,27,"$3,500",okc,por,home, 120-111,26:04,   18pt 3bl 3trey 7-9fg 1-2ft,18,0,0,0,3,0,3
"Collison, Darren",PG,26.8,"$6,700",ind,cha,home, 99-90,32:20,   13pt 4rb 8as 3to 1trey 6-12fg,13,4,8,0,0,3,1
"Shamet, Landry",PG,26.6,"$3,500",lac,min,away, 120-130,33:19,   15pt 3rb 2as 2st 1to 3trey 4-7fg 4-4ft,15,3,2,2,0,1,3
"Dellavedova, Matthew",PG,26.6,"$3,500",cle,nyk,home, 107-104,26:32,   12pt 3rb 6as 1st 1to 5-10fg 2-3ft,12,3,6,1,0,1,0
"Napier, Shabazz",PG,26.2,"$5,000",bkn,tor,away, 125-127,16:36,   10pt 1rb 4as 2st 1bl 1trey 4-4fg 1-2ft,10,1,4,2,1,0,1
"Beasley, Malik",SG,26,"$4,600",den,mia,home, 103-87,27:35,   23pt 2as 5trey 8-13fg 2-2ft,23,0,2,0,0,0,5
"McCollum, C.J.",SG,25.8,"$7,600",por,okc,away, 111-120,37:10,   13pt 4rb 4as 1st 1to 1trey 5-20fg 2-3ft,13,4,4,1,0,1,1
"Bledsoe, Eric",PG,25.2,"$8,100",mil,chi,away, 112-99,29:33,   19pt 1rb 2as 2st 4to 3trey 5-8fg 6-6ft,19,1,2,2,0,4,3
"Gordon, Eric",SG,24.9,"$4,700",hou,dal,home, 120-104,29:17,   18pt 2rb 1as 1bl 4trey 7-17fg,18,2,1,0,1,0,4
"Clarkson, Jordan",SG,24.7,"$5,800",cle,nyk,home, 107-104,27:59,   15pt 6rb 1as 1st 2to 2trey 6-17fg 1-1ft,15,6,1,1,0,2,2
"McCaw, Patrick",SG,24.1,"$3,500",tor,bkn,home, 127-125,20:18,   13pt 3rb 1as 2st 1trey 5-9fg 2-2ft,13,3,1,2,0,0,1
"Felton, Raymond",PG,23.7,"$3,500",okc,por,home, 120-111,21:03,   15pt 1rb 1as 2st 3trey 6-10fg,15,1,1,2,0,0,3
"Murray, Jamal",PG,23.7,"$6,900",den,mia,home, 103-87,33:40,   10pt 1rb 5as 3st 4to 3trey 3-12fg 1-1ft,10,1,5,3,0,4,3
"Waiters, Dion",SG,22.6,"$4,400",mia,den,away, 87-103,30:06,   11pt 3rb 6as 1to 3trey 4-9fg 0-2ft,11,3,6,0,0,1,3
"Beverley, Patrick",PG,21.8,"$5,100",lac,min,away, 120-130,31:41,   2pt 4rb 6as 1st 1bl 1-2fg,2,4,6,1,1,0,0
"Kennard, Luke",SG,21.6,"$4,800",det,was,home, 121-112,28:32,   15pt 3rb 2as 4trey 4-7fg 3-3ft,15,3,2,0,0,0,4
"Okogie, Josh",SG,21.3,"$3,500",min,lac,home, 130-120,26:42,   10pt 4rb 1as 2st 1to 1trey 3-6fg 3-3ft,10,4,1,2,0,1,1
"Jackson, Reggie",PG,21,"$6,800",det,was,home, 121-112,28:46,   16pt 6as 1st 7to 4trey 5-8fg 2-2ft,16,0,6,1,0,7,4
"Shumpert, Iman",SG,19.4,"$4,500",hou,dal,home, 120-104,24:30,   6pt 2rb 4as 2st 1to 2trey 2-8fg,6,2,4,2,0,1,2
"McGruder, Rodney",SG,19,"$3,500",mia,den,away, 87-103,20:36,   8pt 10rb 1to 3-5fg 2-2ft,8,10,0,0,0,1,0
"Wade, Dwyane",SG,18.7,"$5,700",mia,den,away, 87-103,22:08,   8pt 1rb 3as 2st 1to 4-9fg,8,1,3,2,0,1,0
"Dotson, Damyean",SG,18.5,"$3,700",nyk,cle,away, 104-107,22:20,   8pt 5rb 1as 1st 1trey 2-6fg 3-4ft,8,5,1,1,0,0,1
"Matthews, Wes",SG,17.5,"$4,200",ind,cha,home, 99-90,29:36,   8pt 5rb 3as 1to 2trey 2-10fg 2-2ft,8,5,3,0,0,1,2
"Dunn, Kris",PG,16.8,"$7,300",chi,mil,home, 99-112,32:46,   2pt 4rb 6as 1st 2to 1-9fg,2,4,6,1,0,2,0
"Smith, Ishmael",PG,16.8,"$3,700",det,was,home, 121-112,19:14,   7pt 4rb 4as 1to 1trey 2-7fg 2-2ft,7,4,4,0,0,1,1
"Brunson, Jalen",PG,16.5,"$4,900",dal,hou,away, 104-120,25:58,   13pt 5rb 1as 4to 3trey 4-4fg 2-2ft,13,5,1,0,0,4,3
"McRae, Jordan",SG,16.2,"$4,000",was,det,away, 112-121,19:22,   10pt 1rb 4as 1to 5-8fg,10,1,4,0,0,1,0
"Nwaba, David",SG,15.7,"$4,500",cle,nyk,home, 107-104,32:44,   5pt 6rb 1as 1st 1to 1trey 2-9fg,5,6,1,1,0,1,1
"Hill, George",PG,15.5,"$3,700",mil,chi,away, 112-99,16:39,   2pt 5rb 3as 1bl 0-3fg 2-2ft,2,5,3,0,1,0,0
"Hardaway Jr., Tim",SG,14.8,"$5,800",dal,hou,away, 104-120,27:45,   10pt 4rb 2trey 3-11fg 2-2ft,10,4,0,0,0,0,2
"Knight, Brandon",PG,13.6,"$3,500",cle,nyk,home, 107-104,16:14,   9pt 3rb 2as 2to 3trey 3-5fg,9,3,2,0,0,2,3
"Burke, Trey",PG,13.5,"$5,200",dal,hou,away, 104-120,19:47,   8pt 3as 1st 2to 3-5fg 2-2ft,8,0,3,1,0,2,0
"Luwawu, Timothe",SG,13.2,"$3,500",chi,mil,home, 99-112,16:02,   9pt 1rb 1st 2trey 3-6fg 1-2ft,9,1,0,1,0,0,2
"LeVert, Caris",SG,13,"$4,900",bkn,tor,away, 125-127,22:45,   6pt 4as 1st 1bl 5to 3-11fg,6,0,4,1,1,5,0
"Gilgeous-Alexander, Shai",PG,12.7,"$5,900",lac,min,away, 120-130,22:00,   10pt 1rb 1as 1st 3to 2trey 4-8fg,10,1,1,1,0,3,2
"Galloway, Langston",SG,11.7,"$3,500",det,was,home, 121-112,20:40,   0pt 6rb 1as 1st 0-4fg,0,6,1,1,0,0,0
"Harris, Devin",PG,11,"$3,500",dal,hou,away, 104-120,14:20,   8pt 1st 2trey 2-6fg 2-2ft,8,0,0,1,0,0,2
"Ferguson, Terrance",SG,11,"$3,800",okc,por,home, 120-111,28:37,   8pt 1st 1trey 3-4fg 1-1ft,8,0,0,1,0,0,1
"Snell, Tony",SG,10.3,"$3,500",mil,chi,away, 112-99,15:34,   4pt 4rb 1as 2-6fg,4,4,1,0,0,0,0
"Selden, Wayne",SG,9.8,"$3,500",chi,mil,home, 99-112,21:18,   4pt 4rb 1st 2to 2-10fg,4,4,0,1,0,2,0
"Rivers, Austin",SG,9.7,"$3,800",hou,dal,home, 120-104,17:27,   7pt 1rb 1as 3-4fg 1-2ft,7,1,1,0,0,0,0
"Joseph, Cory",PG,9.2,"$4,900",ind,cha,home, 99-90,20:30,   6pt 1rb 2as 1to 3-7fg,6,1,2,0,0,1,0
"Graham, Treveon",SG,8.7,"$3,600",bkn,tor,away, 125-127,20:08,   6pt 1rb 1as 2trey 2-6fg,6,1,1,0,0,0,2
"Temple, Garrett",SG,8.6,"$3,900",lac,min,away, 120-130,18:06,   4pt 3rb 2as 2to 1-4fg 2-2ft,4,3,2,0,0,2,0
"Trier, Allonzo",SG,8.4,"$3,600",nyk,cle,away, 104-107,16:33,   4pt 2rb 2as 1to 1-5fg 2-4ft,4,2,2,0,0,1,0
"Brown, Bruce",SG,8,"$3,500",det,was,home, 121-112,27:26,   9pt 1to 1trey 4-4fg,9,0,0,0,0,1,1
"Ellington, Wayne",SG,7.8,"$4,300",det,was,home, 121-112,19:22,   2pt 4rb 2as 2to 1-8fg,2,4,2,0,0,2,0
"Brown, Sterling",SG,6.4,"$3,600",mil,chi,away, 112-99,16:02,   4pt 2rb 2-6fg,4,2,0,0,0,0,0
"Harrison, Shaquille",PG,6.2,"$4,300",chi,mil,home, 99-112,10:27,   0pt 1rb 2as 1st 1to 0-2fg,0,1,2,1,0,1,0
"Arcidiacono, Ryan",PG,5.9,"$3,800",chi,mil,home, 99-112,15:14,   2pt 2rb 1as 1-2fg,2,2,1,0,0,0,0
"Randle, Chasson",SG,5.7,"$3,500",was,det,away, 112-121,18:56,   5pt 1rb 1as 2to 1trey 2-5fg,5,1,1,0,0,2,1
"Craig, Torrey",SG,5.6,"$3,600",den,mia,home, 103-87,20:40,   2pt 3rb 1-3fg,2,3,0,0,0,0,0
"Bayless, Jerryd",PG,5,"$5,300",min,lac,home, 130-120,14:40,   2pt 2as 1-3fg,2,0,2,0,0,0,0
"Connaughton, Pat",SG,3.2,"$3,500",mil,chi,away, 112-99,7:18,   2pt 1rb 1-1fg,2,1,0,0,0,0,0
"Curry, Seth",PG,3,"$3,600",por,okc,away, 111-120,5:34,   3pt 1-4fg 1-1ft,3,0,0,0,0,0,0
"Robinson, Duncan",SG,2.4,"$3,500",mia,den,away, 87-103,1:53,   0pt 2rb 0-1fg,0,2,0,0,0,0,0
"Monk, Malik",SG,1.2,"$4,100",cha,ind,away, 90-99,9:31,   0pt 1rb 0-3fg,0,1,0,0,0,0,0
