Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,55.5,11500,hou,dal,away, 104-97,32:32,25,5,13,1,1,1,6,9,16,1,2
"VanVleet, Fred",1,49.9,3800,tor,atl,away, 108-93,18:28,19,7,5,2,3,0,4,6,9,3,3
"Matthews, Wes",2,48.3,5100,dal,hou,home, 97-104,38:05,29,4,5,2,1,2,7,10,18,2,2
"Oladipo, Victor",2,47.3,9900,ind,pho,home, 116-101,33:00,21,4,9,3,0,1,2,6,11,7,7
"Lillard, Damian",1,44.8,9400,por,min,home, 123-114,32:13,31,4,6,0,0,0,6,9,17,7,7
"Irving, Kyrie",1,42.1,8200,bos,lac,away, 113-102,28:17,20,8,7,1,0,1,2,7,16,4,4
"McCollum, C.J.",2,39.1,7100,por,min,home, 123-114,35:25,28,3,5,0,0,0,4,12,20,0,2
"Schroder, Dennis",1,34.6,7400,atl,tor,home, 93-108,27:23,20,8,2,2,0,4,2,8,19,2,2
"Green, Danny",2,34.1,4500,sas,mem,away, 108-85,28:30,14,8,3,0,2,0,2,4,7,4,4
"LaVine, Zach",2,33.9,5100,chi,phi,away, 101-115,24:03,21,7,3,1,0,3,3,8,15,2,2
"Williams, Louis",2,33.7,8600,lac,bos,home, 102-113,33:00,20,1,7,1,1,4,1,6,18,7,9
"Walker, Kemba",1,33.5,8400,cha,nor,home, 96-101,33:42,20,5,7,0,1,6,3,8,21,1,2
"Holiday, Jrue",2,33,7800,nor,cha,away, 101-96,34:18,19,5,4,0,1,1,0,8,15,3,4
"Mitchell, Donovan",2,32.3,7400,uta,det,away, 98-95,43:17,15,4,5,2,1,4,1,6,21,2,2
"Wiggins, Andrew",2,31.4,6100,min,por,away, 114-123,31:38,24,2,2,0,1,1,2,11,17,0,2
"Rozier, Terry",1,30.6,3700,bos,lac,away, 113-102,23:59,15,3,4,2,0,0,1,4,10,6,6
"Rubio, Ricky",1,30.5,4900,uta,det,away, 98-95,37:29,11,10,5,1,0,3,1,4,8,2,2
"Paul, Chris",1,30.4,10100,hou,dal,away, 104-97,30:19,12,7,4,2,0,2,3,3,12,3,4
"Booker, Devin",2,29.2,8100,pho,ind,away, 101-116,25:58,19,6,4,0,0,3,0,5,16,9,9
"Ferrell, Yogi",1,28.8,4600,dal,hou,home, 97-104,32:28,19,4,4,0,0,1,4,6,9,3,3
"Batum, Nicolas",2,26.1,6000,cha,nor,home, 96-101,30:23,7,3,5,2,1,1,1,2,8,2,4
"Crawford, Jamal",2,25.5,3700,min,por,away, 114-123,20:20,19,0,5,0,0,1,1,7,10,4,4
"Murray, Dejounte",1,25.3,5200,sas,mem,away, 108-85,24:27,11,4,7,0,0,1,1,4,9,2,2
"Kennard, Luke",2,25,3700,det,uta,home, 95-98,26:15,10,10,4,0,0,3,1,3,9,3,3
