Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Dunn, Kris",1,55.9,7900,chi,dal,away, 127-124,32:18,32,2,9,4,0,4,4,12,17,4,5
"Wall, John",1,53.1,9300,was,mem,away, 102-100,36:07,25,3,9,4,1,4,3,8,16,6,8
"Beal, Bradley",2,50.5,8600,was,mem,away, 102-100,37:41,34,5,5,1,0,0,5,9,18,11,11
"Walker, Kemba",1,42.9,8000,cha,lal,away, 108-94,29:43,19,2,7,4,0,1,3,8,17,0,0
"Irving, Kyrie",1,42.8,8400,bos,min,home, 91-84,36:59,16,9,8,2,0,2,1,6,16,3,4
"Evans, Tyreke",2,42.5,8400,mem,was,home, 100-102,31:36,26,5,7,1,0,3,3,10,24,3,3
"McCollum, C.J.",2,41.8,7300,por,atl,home, 110-89,31:50,20,4,6,3,0,1,4,8,13,0,0
"Johnson, Tyler",1,39.4,5800,mia,nyk,home, 107-103,33:07,16,2,4,4,1,0,2,5,14,4,5
"DeRozan, DeMar",2,38,9300,tor,mil,away, 129-110,29:12,20,5,4,2,1,3,1,7,12,5,7
"Murray, Jamal",1,36.7,7100,den,uta,home, 99-91,32:34,26,6,3,0,0,1,6,9,13,2,2
"Mitchell, Donovan",2,35.9,7500,uta,den,away, 91-99,35:43,15,7,5,1,1,1,3,6,13,0,1
"Matthews, Wes",2,35.3,5000,dal,chi,home, 124-127,35:40,24,4,3,1,0,1,5,7,14,5,5
"Ginobili, Manu",2,34.7,3600,sas,pho,home, 103-89,19:15,21,1,3,2,1,1,3,7,10,4,4
"Lowry, Kyle",1,33.2,7500,tor,mil,away, 129-110,26:56,15,6,4,2,0,1,4,5,10,1,2
"Lillard, Damian",1,32.8,8700,por,atl,home, 110-89,28:56,14,4,6,2,1,4,2,6,15,0,0
"Smith Jr., Dennis",1,31.9,5900,dal,chi,home, 124-127,26:17,15,2,7,3,0,5,2,6,12,1,5
"Ellington, Wayne",2,30.8,4900,mia,nyk,home, 107-103,36:21,24,4,0,1,0,1,6,9,19,0,0
"Dragic, Goran",1,30.2,6800,mia,nyk,home, 107-103,39:59,19,6,6,0,0,5,3,8,18,0,0
"Booker, Devin",2,30,7800,pho,sas,away, 89-103,34:41,21,5,4,1,0,6,3,8,17,2,2
"Smart, Marcus",2,29.1,5700,bos,min,home, 91-84,28:46,18,3,3,1,0,0,0,8,13,2,2
"Barea, Jose",1,28.9,5900,dal,chi,home, 124-127,22:29,11,2,9,1,0,1,1,4,10,2,2
