Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,69,11800,hou,bkn,home, 117-103,35:47,37,10,8,2,2,4,8,13,20,3,4
"Oladipo, Victor",2,53.7,8000,ind,orl,home, 121-109,33:08,26,6,5,2,4,5,4,11,14,0,0
"Williams, Louis",2,50.3,7300,lac,lal,home, 120-115,37:56,42,4,3,1,0,4,4,12,21,14,14
"Caldwell-Pope, Kentavious",2,45.7,6000,lal,lac,away, 115-120,37:16,29,6,1,3,0,1,5,12,28,0,0
"McCaw, Patrick",2,43.1,3000,gsw,sac,home, 106-110,33:17,16,3,7,4,1,2,2,5,8,4,4
"Lillard, Damian",1,40.7,9000,por,nyk,away, 103-91,37:54,32,1,5,1,0,3,1,10,20,11,11
"Barea, Jose",2,39,4500,dal,sas,away, 108-115,22:05,16,5,6,3,0,1,2,7,12,0,0
"Paul, Chris",1,38.2,9100,hou,bkn,home, 117-103,30:59,4,6,14,2,0,0,1,1,7,1,1
"Rivers, Austin",2,37.6,5500,lac,lal,home, 120-115,37:32,19,8,6,1,0,3,1,7,16,4,5
"Thompson, Klay",2,35,7000,gsw,sac,home, 106-110,32:30,21,5,2,1,1,1,5,7,20,2,2
"Green, Danny",2,34.5,4700,sas,dal,home, 115-108,33:45,12,5,5,1,2,0,2,4,6,2,2
"Smart, Marcus",2,32.6,5900,bos,det,home, 108-118,31:32,23,3,6,0,0,3,6,8,13,1,4
"Jackson, Reggie",1,32.5,5600,det,bos,away, 118-108,28:21,20,0,7,0,1,1,2,7,10,4,4
"Clarkson, Jordan",2,32.1,4800,lal,lac,away, 115-120,25:31,17,8,5,0,0,2,1,8,12,0,0
"Wade, Dwyane",2,31.3,5400,cle,phi,away, 113-91,24:42,15,4,5,0,2,2,1,5,12,4,7
"Irving, Kyrie",1,30.3,8400,bos,det,home, 108-118,35:56,18,4,9,0,0,6,1,6,16,5,7
