Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,65.5,10000,okc,gsw,home, 108-91,36:56,34,10,9,4,0,6,1,13,27,7,8
"Middleton, Khris",2,64.3,7100,mil,pho,away, 113-107,46:29,40,9,3,4,0,3,3,14,26,9,11
"Hardaway Jr., Tim",2,59.7,6500,nyk,tor,home, 108-100,36:52,38,6,7,1,1,2,4,13,27,8,10
"Wall, John",1,53.7,9600,was,cha,away, 124-129,41:08,31,1,11,1,1,1,0,13,26,5,6
"Paul, Chris",1,51.4,8500,hou,den,home, 125-95,27:31,23,2,12,3,0,1,4,8,11,3,4
"Teague, Jeff",1,50.1,6700,min,orl,home, 124-118,37:20,22,3,11,2,1,1,1,6,11,9,10
"Lowry, Kyle",1,48.5,8000,tor,nyk,away, 100-108,35:47,25,10,5,2,1,5,4,7,15,7,8
"Lamb, Jeremy",2,47.9,5100,cha,was,home, 129-124,37:15,24,7,5,0,3,1,3,9,17,3,3
"Bledsoe, Eric",1,46.7,6400,mil,pho,away, 113-107,45:08,30,6,7,2,0,7,2,11,26,6,13
"Payton, Elfrid",1,42.3,6800,orl,min,away, 118-124,34:23,10,4,13,2,1,1,0,4,9,2,7
"Evans, Tyreke",2,42.3,7500,mem,dal,home, 94-95,30:08,18,9,7,2,1,6,2,7,13,2,3
"Barton, Will",2,41.7,5800,den,hou,away, 95-125,35:57,20,6,3,2,2,2,2,7,16,4,5
"Booker, Devin",2,39.8,7200,pho,mil,home, 107-113,39:38,23,4,4,0,3,3,2,8,24,5,5
"Lillard, Damian",1,39.6,9000,por,phi,away, 81-101,36:58,30,3,2,1,1,3,6,11,27,2,3
"Dragic, Goran",1,39,6300,mia,bos,home, 104-98,30:39,27,5,4,1,0,3,2,8,17,9,10
"Harden, James",2,37.1,11600,hou,den,home, 125-95,31:38,21,8,9,0,0,7,1,6,16,8,9
"Rivers, Austin",2,36.9,4800,lac,atl,away, 116-103,36:31,18,2,5,2,1,0,3,7,12,1,4
"Irving, Kyrie",1,36.7,8000,bos,mia,away, 98-104,33:23,23,1,3,3,0,1,0,11,22,1,4
"Waiters, Dion",2,36.4,5500,mia,bos,home, 104-98,35:55,26,2,6,0,0,1,4,11,24,0,0
"Curry, Stephen",1,36,9500,gsw,okc,away, 91-108,30:49,24,5,6,1,0,6,3,9,18,3,3
"Beal, Bradley",2,35.8,7700,was,cha,away, 124-129,40:56,22,4,2,2,1,3,3,7,22,5,7
"Walker, Kemba",1,35.5,8300,cha,was,home, 129-124,40:26,24,5,5,0,0,2,3,8,22,5,6
"Ball, Lonzo",1,34.9,7700,lal,sac,away, 102-113,37:16,11,7,11,1,0,4,3,4,8,0,2
"Wiggins, Andrew",2,34.2,6400,min,orl,home, 124-118,40:40,20,6,2,1,1,2,1,6,15,7,9
"Schroder, Dennis",1,34.1,7300,atl,lac,home, 103-116,32:55,19,3,7,1,0,2,1,8,21,2,2
"Murray, Dejounte",1,33.6,3700,sas,nor,away, 90-107,24:24,14,3,4,3,1,2,0,5,11,4,4
"Liggins, DeAndre",2,32.2,3000,mil,pho,away, 113-107,41:18,2,6,2,5,2,1,0,1,3,0,0
"Belinelli, Marco",2,31.6,3900,atl,lac,home, 103-116,26:17,20,3,2,2,0,1,1,7,11,5,5
"Wade, Dwyane",2,31.3,6500,cle,bkn,home, 119-109,28:17,18,4,5,1,0,2,1,8,13,1,4
"DeRozan, DeMar",2,31.2,8500,tor,nyk,away, 100-108,31:23,18,6,4,0,0,0,2,7,15,2,6
"Williams, Louis",2,30.2,5400,lac,atl,away, 116-103,37:14,20,1,8,1,0,6,3,7,15,3,3
