Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Walker, Kemba",1,60.7,8000,cha,chi,away, 120-123,38:05,47,6,5,0,0,1,5,17,27,8,9
"Wade, Dwyane",2,50.7,4900,cle,lac,home, 118-113,36:49,23,11,5,1,2,2,0,6,16,11,13
"Dinwiddie, Spencer",1,49,6500,bkn,uta,home, 118-107,31:29,25,5,8,2,0,0,6,9,14,1,1
"Green, Danny",2,47.2,4700,sas,okc,home, 104-101,34:43,17,6,4,4,2,1,5,6,15,0,0
"Oladipo, Victor",2,47,7700,ind,det,home, 107-100,39:08,21,15,4,1,1,4,5,6,19,4,7
"Dunn, Kris",2,46.5,5800,chi,cha,home, 123-120,26:09,22,5,7,3,0,1,2,10,16,0,0
"Beal, Bradley",2,46,7700,was,mia,home, 88-91,39:32,26,10,4,1,0,1,5,9,22,3,4
"Lowry, Kyle",1,44.6,8000,tor,nyk,home, 107-84,31:58,22,8,10,0,0,2,5,8,12,1,1
"Lillard, Damian",1,44.2,9500,por,sac,away, 82-86,36:51,29,1,4,2,1,1,5,9,25,6,6
"DeRozan, DeMar",2,41.7,8000,tor,nyk,home, 107-84,34:12,22,6,7,1,0,1,0,10,16,2,2
"Holiday, Justin",2,40.6,5500,chi,cha,home, 123-120,35:57,27,3,0,3,1,2,4,10,15,3,3
"Murray, Jamal",1,39.4,4900,den,nor,home, 146-114,34:00,31,2,4,0,0,0,3,13,18,2,2
"Booker, Devin",2,38.6,7600,pho,lal,away, 122-113,33:10,33,3,4,0,0,4,6,13,27,1,3
"Mitchell, Donovan",2,38.4,6400,uta,bkn,away, 107-118,35:16,15,7,8,1,1,3,1,5,15,4,4
"Westbrook, Russell",1,37.3,10000,okc,sas,away, 101-104,37:50,15,9,9,0,0,2,0,5,22,5,5
"Ball, Lonzo",1,37.2,7400,lal,pho,home, 113-122,37:41,6,6,6,5,1,3,0,3,7,0,2
"Wiggins, Andrew",2,34.5,6200,min,dal,away, 111-87,36:22,19,5,1,3,0,1,2,7,15,3,4
"Mudiay, Emmanuel",1,32.4,4000,den,nor,home, 146-114,23:11,19,2,6,1,0,1,3,7,11,2,2
"McCollum, C.J.",2,32.1,7300,por,sac,away, 82-86,37:30,19,3,3,3,0,4,0,8,15,3,4
"Neto, Raul",1,32.1,4000,uta,bkn,away, 107-118,19:55,22,3,1,1,1,1,3,9,14,1,4
"Harris, Gary",2,32.1,5800,den,nor,home, 146-114,30:33,22,3,5,0,0,1,4,9,11,0,0
"Teague, Jeff",1,31.8,6700,min,dal,away, 111-87,32:28,15,4,10,0,0,3,3,6,11,0,0
"Collison, Darren",1,31.2,5600,ind,det,home, 107-100,31:10,16,1,6,1,1,1,2,6,10,2,2
"Ulis, Tyler",1,29.1,4200,pho,lal,away, 122-113,28:49,15,3,7,1,0,3,2,6,13,1,2
"Temple, Garrett",2,28.8,3800,sac,por,home, 86-82,28:51,14,4,2,3,0,2,1,6,11,1,1
"Hardaway Jr., Tim",2,28.5,6800,nyk,tor,away, 84-107,32:50,13,5,1,3,0,1,3,5,11,0,0
"Lamb, Jeremy",2,28.4,4800,cha,chi,away, 120-123,23:50,10,7,4,2,0,2,0,3,10,4,4
"Holiday, Jrue",1,26.8,6200,nor,den,away, 114-146,27:28,13,4,6,0,0,0,1,6,12,0,0
