Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"LaVine, Zach",2,60.2,8000,chi,mem,away, 110-102,33:22,37,6,4,3,1,2,4,13,23,7,10
"Gilgeous-Alexander, Shai",2,55.4,6800,okc,was,home, 85-97,36:04,28,7,4,2,3,2,2,10,17,6,8
"Doncic, Luka",1,55,10000,dal,nor,away, 123-116,37:41,25,10,10,2,0,3,3,10,19,2,2
"Lillard, Damian",1,54.5,9600,por,sac,away, 122-112,34:02,35,5,5,3,0,3,3,12,20,8,8
"Wright, Delon",2,47.9,5400,dal,nor,away, 123-116,31:56,20,7,3,5,0,0,0,8,12,4,4
"Brown, Jaylen",2,46.8,5500,bos,tor,home, 112-106,38:04,25,9,4,0,2,1,2,11,20,1,1
"Lowry, Kyle",1,46.3,7600,tor,bos,away, 106-112,39:42,29,4,7,1,1,4,6,11,18,1,1
"Mitchell, Donovan",2,45.5,8500,uta,lal,away, 86-95,33:58,24,5,3,3,1,1,0,7,15,10,10
"Murray, Jamal",1,42.9,7100,den,pho,home, 108-107,40:37,27,7,3,1,1,3,2,8,19,9,11
"Walker, Kemba",1,42.2,8200,bos,tor,home, 112-106,36:13,22,6,2,2,2,2,2,8,22,4,4
"Irving, Kyrie",1,40.9,9700,bkn,nyk,home, 113-109,31:13,26,2,5,3,0,4,2,8,19,8,8
"Fox, De'Aaron",1,39.7,8000,sac,por,home, 112-122,34:07,28,6,5,0,0,3,3,7,18,11,14
"Barrett, RJ",2,37.1,6200,nyk,bkn,away, 109-113,35:40,16,3,3,6,0,5,2,7,16,0,3
"Ball, Lonzo",1,36.1,6800,nor,dal,home, 116-123,33:13,15,8,5,2,0,2,3,6,16,0,2
"White, Coby",1,35.2,4700,chi,mem,away, 110-102,30:19,25,6,2,0,0,0,4,10,16,1,2
"Booker, Devin",2,34.5,8800,pho,den,away, 107-108,41:24,18,5,7,0,1,3,1,6,21,5,6
"Rubio, Ricky",1,33.1,7000,pho,den,away, 107-108,35:31,9,8,9,2,0,5,0,1,7,7,7
"Napier, Shabazz",1,32.7,3500,min,cha,away, 121-99,20:50,5,6,9,1,2,2,1,1,6,2,2
"Beal, Bradley",2,31.7,9500,was,okc,away, 97-85,34:33,17,6,3,1,1,3,3,7,22,0,1
"Dinwiddie, Spencer",1,30.9,5100,bkn,nyk,home, 113-109,26:52,20,2,5,0,1,2,2,5,12,8,10
"Holiday, Jrue",2,30.8,8700,nor,dal,home, 116-123,33:13,8,4,8,2,0,0,0,2,11,4,4
"Hart, Josh",2,30.8,4400,nor,dal,home, 116-123,26:25,16,9,0,2,0,2,1,5,9,5,6
"Trier, Allonzo",2,30.6,3500,nyk,bkn,away, 109-113,23:25,22,3,2,1,1,4,3,6,7,7,11
"Satoransky, Tomas",1,29.6,4300,chi,mem,away, 110-102,21:57,9,3,2,4,1,1,0,2,7,5,5
"Graham, Devonte'",1,29.4,5100,cha,min,home, 99-121,27:56,24,2,4,0,0,3,6,8,15,2,4
"Wiggins, Andrew",2,28.8,6700,min,cha,away, 121-99,32:40,16,4,2,1,1,1,0,6,13,4,5
"Bogdanovic, Bogdan",2,28.7,5000,sac,por,home, 112-122,28:42,16,1,3,3,0,2,4,5,11,2,3
"Anderson, Kyle",2,28.5,4700,mem,chi,home, 102-110,20:12,9,5,5,1,1,0,1,4,6,0,2
"Dunn, Kris",1,28.4,5200,chi,mem,away, 110-102,26:03,6,2,4,3,2,1,0,3,9,0,0
"Rozier, Terry",1,28.2,6600,cha,min,home, 99-121,17:37,11,1,10,1,0,2,1,4,6,2,2
"McCollum, C.J.",2,26.9,6700,por,sac,away, 122-112,33:44,19,2,3,1,0,2,1,8,18,2,2
"Brunson, Jalen",1,26.6,4000,dal,nor,away, 123-116,28:45,14,8,2,0,0,0,2,6,11,0,0
"Green, Danny",2,26.3,4800,lal,uta,home, 95-86,28:20,9,4,1,3,1,1,2,3,8,1,2
"Morant, Ja",1,26.1,7100,mem,chi,home, 102-110,28:20,10,3,5,3,0,4,1,3,9,3,4
"Hield, Buddy",2,25.5,7000,sac,por,home, 112-122,31:39,21,5,1,0,0,3,4,7,18,3,3
"Beasley, Malik",2,25.3,3500,den,pho,home, 108-107,28:43,17,4,1,1,0,1,2,7,11,1,1
"VanVleet, Fred",2,25,6600,tor,bos,away, 106-112,41:47,8,5,6,1,1,4,2,2,11,2,2
"Bradley, Avery",2,24,3700,lal,uta,home, 95-86,25:50,9,5,0,2,1,0,1,3,8,2,2
"Schroder, Dennis",2,22.3,5100,okc,was,home, 85-97,25:09,9,4,3,1,1,2,0,4,14,1,2
"Daniels, Troy",2,20.6,3500,lal,uta,home, 95-86,21:22,15,3,0,1,0,1,4,5,9,1,1
"LeVert, Caris",2,20.4,6900,bkn,nyk,home, 113-109,24:14,12,2,4,2,0,6,1,4,7,3,4
"Harris, Gary",2,20.4,5200,den,pho,home, 108-107,34:08,13,2,0,2,0,1,1,4,9,4,5
"Teague, Jeff",1,18.9,6200,min,cha,away, 121-99,22:19,4,2,5,2,0,1,0,1,4,2,3
"Smart, Marcus",2,18.7,5000,bos,tor,home, 112-106,28:06,10,1,3,1,0,0,2,4,11,0,0
"Conley, Mike",1,18.3,7300,uta,lal,away, 86-95,31:15,13,4,3,0,0,4,1,3,11,6,6
"Simons, Anfernee",1,17.4,3500,por,sac,away, 122-112,21:09,15,2,0,1,0,3,3,6,9,0,0
"Brooks, Dillon",2,17.1,4300,mem,chi,home, 102-110,29:40,6,3,1,2,1,3,2,2,12,0,0
"Craig, Torrey",2,17,3800,den,pho,home, 108-107,22:59,0,5,0,0,4,1,0,0,4,0,0
"Smith, Ishmael",1,16.9,5100,was,okc,away, 97-85,32:47,4,2,5,1,0,0,0,2,8,0,0
"Mudiay, Emmanuel",1,16.4,3700,uta,lal,away, 86-95,15:32,12,2,2,1,0,4,2,5,10,0,0
"Martin, Cody",2,16.3,3500,cha,min,home, 99-121,17:21,4,4,1,2,0,0,0,1,4,2,2
"Payton, Elfrid",1,15.8,5700,nyk,bkn,away, 109-113,24:07,10,4,2,0,0,2,2,4,10,0,0
"Alexander-Walker, Nickeil",2,15.2,3600,nor,dal,home, 116-123,14:47,6,1,6,0,0,1,2,2,9,0,0
"Bacon, Dwayne",2,14.8,6100,cha,min,home, 99-121,20:54,8,4,2,0,0,1,0,4,11,0,3
"Temple, Garrett",2,13.9,3500,bkn,nyk,home, 113-109,18:50,6,2,1,2,0,2,2,2,4,0,0
"Graham, Treveon",2,13.4,4200,min,cha,away, 121-99,22:59,12,2,0,0,0,1,2,4,8,2,2
"Jackson, Frank",1,13,3700,nor,dal,home, 116-123,14:47,10,0,2,0,0,0,2,4,9,0,0
"Joseph, Cory",1,12.8,3900,sac,por,home, 112-122,14:28,5,4,2,0,0,0,1,1,3,2,2
"Wanamaker, Brad",1,12.6,3500,bos,tor,home, 112-106,9:38,4,3,0,1,1,1,0,1,3,2,2
"Curry, Seth",1,12.4,3600,dal,nor,away, 123-116,17:06,8,2,0,0,1,1,2,3,5,0,0
"Chiozza, Chris",1,12.2,3500,was,okc,away, 97-85,15:13,0,1,4,1,1,1,0,0,4,0,0
"Allen, Grayson",2,11.7,3500,mem,chi,home, 102-110,18:21,6,1,3,0,0,0,1,1,5,3,4
"Powell, Norman",2,11.3,4200,tor,bos,away, 106-112,21:46,7,4,1,0,0,2,1,2,3,2,2
"Diallo, Hamidou",2,11,3500,okc,was,home, 85-97,18:00,7,5,0,1,0,5,0,3,7,1,1
"Caldwell-Pope, Kentavious",2,10.9,3700,lal,uta,home, 95-86,20:44,1,2,1,2,0,0,0,0,6,1,2
"Jones, Tyus",1,10.1,5500,mem,chi,home, 102-110,19:40,4,3,3,0,0,2,0,1,5,2,2
"Guduric, Marko",2,10.1,3500,mem,chi,home, 102-110,17:05,7,3,1,0,0,2,1,3,8,0,0
"Paul, Chris",1,9.4,8400,okc,was,home, 85-97,30:02,6,2,4,0,0,5,0,3,9,0,3
"Ellington, Wayne",2,9.4,3500,nyk,bkn,away, 109-113,11:14,9,2,0,0,0,2,3,3,4,0,0
"Johnson, Tyler",1,9.2,3800,pho,den,away, 107-108,25:26,9,1,0,0,0,1,1,4,7,0,0
"Carter, Jevon",1,8.9,3600,pho,den,away, 107-108,17:30,6,2,1,0,0,1,2,2,4,0,0
"Nwaba, David",2,8.9,3500,bkn,nyk,home, 113-109,14:08,5,2,1,0,0,0,1,2,2,0,2
"Cook, Quinn",1,8.7,3500,lal,uta,home, 95-86,21:12,4,1,3,0,0,1,0,2,8,0,0
"Ferrell, Yogi",1,8,3500,sac,por,home, 112-122,2:34,2,0,2,1,0,0,0,1,1,0,0
"Ferguson, Terrance",2,6.8,3500,okc,was,home, 85-97,22:03,0,4,0,0,1,1,0,0,4,0,0
"Smith Jr., Dennis",1,5.5,4100,nyk,bkn,away, 109-113,4:31,1,0,1,0,1,0,0,0,4,1,2
"Davis, Terence",2,5.4,3600,tor,bos,away, 106-112,8:51,3,2,0,0,0,0,1,1,4,0,0
"Harrison, Shaquille",1,4.2,3500,chi,mem,away, 110-102,4:16,3,1,0,0,0,0,0,1,1,1,2
"Redick, J.J.",2,4,4900,nor,dal,home, 116-123,21:35,3,0,2,0,0,2,1,1,3,0,0
"Monk, Malik",2,3.7,4200,cha,min,home, 99-121,19:36,0,1,3,0,0,2,0,0,3,0,0
"Arcidiacono, Ryan",1,3.6,3500,chi,mem,away, 110-102,14:41,0,3,0,0,0,0,0,0,1,0,0
"Caruso, Alex",1,3,4400,lal,uta,home, 95-86,20:27,2,0,0,1,0,2,0,1,3,0,0
"Morris, Monte",1,3,3700,den,pho,home, 108-107,12:23,0,0,2,0,0,0,0,0,6,0,0
"James, Justin",2,2,3500,sac,por,home, 112-122,2:34,2,0,0,0,0,0,0,1,1,0,0
"Lee, Courtney",2,2,3500,dal,nor,away, 123-116,5:44,2,0,0,0,0,0,0,1,2,0,0
"Mathews, Garrison",2,1.7,3500,was,okc,away, 97-85,13:04,0,1,1,0,0,1,0,0,2,0,0
"Burton, Deonte",2,1.2,3500,okc,was,home, 85-97,3:58,0,1,0,0,0,0,0,0,1,0,0
"Norvell Jr., Zach",2,1.2,3500,lal,uta,home, 95-86,2:31,0,1,0,0,0,0,0,0,1,0,0
"Green, Javonte",2,0,3500,bos,tor,home, 112-106,00:04,0,0,0,0,0,0,0,0,0,0,0
"Trent Jr., Gary",2,0,3500,por,sac,away, 122-112,2:03,0,0,0,0,0,0,0,0,0,0,0
"Williams-Goss, Nigel",1,0,3500,uta,lal,away, 86-95,00:28,0,0,0,0,0,0,0,0,0,0,0
"Ntilikina, Frank",1,0,3500,nyk,bkn,away, 109-113,DNP,0,0,0,0,0,0,0,0,0,0,0
