Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,66.7,12900,okc,hou,away, 125-137,38:58,39,11,13,0,0,5,3,13,24,10,16
"Walker, Kemba",1,50.3,7800,cha,pho,home, 120-106,38:16,31,4,9,0,1,1,4,10,18,7,7
"Lillard, Damian",1,42.9,9400,por,lal,away, 97-81,30:27,22,7,5,3,0,1,4,7,20,4,7
"Curry, Stephen",1,41.7,9900,gsw,mem,home, 106-94,36:19,21,1,11,4,0,5,5,8,18,0,0
"Rondo, Rajon",1,41.3,5800,chi,mil,away, 109-94,34:27,18,9,9,1,0,3,1,8,11,1,1
"Harden, James",2,41,12500,hou,okc,home, 137-125,36:00,22,5,12,0,0,5,2,8,15,4,5
"Schroder, Dennis",1,40.6,7200,atl,bkn,home, 92-107,34:38,24,3,8,2,0,3,2,10,24,2,3
"Williams, Louis",2,39.6,4300,hou,okc,home, 137-125,30:58,31,3,4,1,0,3,7,11,15,2,2
"Batum, Nicolas",2,39.2,6700,cha,pho,home, 120-106,30:21,18,6,10,1,0,3,3,6,15,3,4
"Paul, Chris",1,38.3,8900,lac,sac,home, 97-98,31:09,17,4,9,1,1,1,3,4,9,6,6
"Lin, Jeremy",1,37.8,5800,bkn,atl,away, 107-92,28:29,19,4,8,2,1,4,1,7,15,4,4
"Johnson, Tyler",1,35.8,6000,mia,bos,away, 108-112,31:29,24,4,2,3,0,2,0,9,15,6,6
"Ulis, Tyler",1,35.3,6000,pho,cha,away, 106-120,40:40,16,4,9,1,0,1,1,7,17,1,2
"Conley, Mike",1,35.2,7900,mem,gsw,away, 94-106,36:34,29,1,6,1,0,6,4,9,15,7,7
"Antetokounmpo, Giannis",2,34.6,10600,mil,chi,home, 94-109,36:56,22,8,4,0,0,3,0,8,14,6,10
"Thompson, Klay",2,33.9,7000,gsw,mem,home, 106-94,34:46,31,2,1,0,0,1,7,12,18,0,0
"Booker, Devin",2,33.3,7600,pho,cha,away, 106-120,35:05,23,4,5,0,1,4,2,7,17,7,7
"Holiday, Jrue",1,32.7,7200,nor,den,away, 115-90,26:59,13,6,7,1,0,0,3,5,12,0,0
"Crabbe, Allen",2,32.7,3800,por,lal,away, 97-81,29:19,18,6,1,1,2,0,4,7,12,0,0
"Ennis, Tyler",1,32.1,3500,lal,por,home, 81-97,25:33,14,3,5,4,0,1,1,6,15,1,2
"Thomas, Isaiah",1,30.9,8600,bos,mia,home, 112-108,34:49,30,2,3,0,0,6,2,10,18,8,9
"Crawford, Jordan",2,29.5,3500,nor,den,away, 115-90,24:02,13,5,7,1,0,2,1,6,13,0,0
"Hield, Buddy",2,28.4,5400,sac,lac,away, 98-97,23:13,15,7,2,1,0,0,3,5,12,2,2
"Brogdon, Malcolm",1,27.8,5600,mil,chi,home, 94-109,30:13,14,4,4,2,0,1,0,5,11,4,4
