Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,70.2,12700,okc,uta,home, 112-104,36:18,33,11,14,2,2,5,3,9,26,12,13
"Wall, John",1,51.9,10700,was,por,away, 125-124,40:21,39,2,9,0,1,5,3,13,23,10,12
"Walker, Kemba",1,49.6,8400,cha,nor,home, 122-125,39:32,24,8,12,0,0,2,4,9,24,2,2
"Holiday, Jrue",1,45.3,7500,nor,cha,away, 125-122,41:47,15,4,13,3,1,2,1,6,14,2,2
"Paul, Chris",1,45.1,8700,lac,phi,home, 112-100,34:14,30,3,7,2,0,3,4,11,16,4,4
"Booker, Devin",2,44,6200,pho,dal,away, 100-98,34:30,36,5,2,0,0,1,2,12,20,10,10
"McCollum, C.J.",2,43,7000,por,was,home, 124-125,42:18,34,0,6,0,0,0,5,13,23,3,3
"Irving, Kyrie",1,42.1,9300,cle,orl,away, 116-104,35:46,22,8,7,1,0,2,2,9,22,2,2
"Lillard, Damian",1,41.1,8700,por,was,home, 124-125,35:36,33,3,7,0,0,6,4,13,27,3,4
"Batum, Nicolas",2,40.2,7200,cha,nor,home, 122-125,40:33,24,6,8,0,0,3,4,9,21,2,3
"Clark, Ian",2,40,3500,gsw,sas,away, 85-107,33:55,36,5,0,1,0,4,3,15,21,3,6
"Beal, Bradley",2,37.2,7600,was,por,away, 125-124,32:52,26,1,6,1,0,1,5,9,18,3,4
"Jackson, Reggie",1,36.6,5200,det,nyk,home, 112-92,30:15,19,3,8,1,1,2,4,7,14,1,1
"Schroder, Dennis",1,36.4,7100,atl,mem,away, 107-90,28:51,16,7,8,3,0,6,1,7,15,1,2
"Harris, Gary",2,35.6,5600,den,sac,away, 105-92,36:08,24,3,2,2,1,1,2,10,15,2,2
"Antetokounmpo, Giannis",2,35.3,11300,mil,min,home, 102-95,40:01,18,4,7,0,2,2,0,6,15,6,7
"Oladipo, Victor",2,33.4,5900,okc,uta,home, 112-104,38:14,22,2,4,1,1,1,3,8,15,3,4
"Rubio, Ricky",1,33,7100,min,mil,away, 95-102,27:36,22,0,8,0,0,1,2,9,14,2,3
"Payton, Elfrid",1,33,7000,orl,cle,home, 104-116,34:20,8,10,6,3,0,2,0,4,16,0,0
"Burks, Alec",2,32.4,3500,uta,okc,away, 104-112,23:32,21,7,2,0,0,0,3,5,11,8,9
"Conley, Mike",1,31.7,7700,mem,atl,home, 90-107,31:54,16,1,5,5,0,3,1,5,12,5,5
"Mills, Patty",1,30.4,3800,sas,gsw,home, 107-85,21:18,21,2,4,1,0,1,5,8,13,0,0
"McConnell, T.J.",1,29.2,5300,phi,lac,away, 100-112,30:00,9,1,10,2,0,0,1,4,9,0,0
"Crawford, Jordan",2,29.2,3900,nor,cha,away, 125-122,26:52,19,1,6,0,0,0,5,7,12,0,0
"Lee, Courtney",2,28.9,5100,nyk,det,away, 92-112,34:47,13,7,5,1,0,2,2,5,9,1,2
"Waiters, Dion",2,27.7,6800,mia,tor,home, 104-89,33:13,20,1,5,1,1,5,4,6,10,4,8
"Hield, Buddy",2,26.7,4000,sac,den,home, 92-105,30:02,17,6,3,0,0,2,3,6,8,2,2
"Lamb, Jeremy",2,25.8,3800,cha,nor,home, 122-125,20:39,14,4,2,1,1,0,1,4,9,5,5
"Evans, Tyreke",2,25.6,5900,sac,den,home, 92-105,23:30,16,3,2,1,1,1,2,6,15,2,4
"Wright, Delon",1,25.1,3500,tor,mia,away, 89-104,25:11,13,3,3,3,0,2,0,5,8,3,3
"Ginobili, Manu",2,25,3800,sas,gsw,home, 107-85,18:49,6,5,6,3,0,2,0,2,6,2,3
"DeRozan, DeMar",2,24.8,9700,tor,mia,away, 89-104,28:26,17,4,2,1,0,2,0,5,16,7,7
"Dragic, Goran",1,24.4,7700,mia,tor,home, 104-89,17:25,15,2,2,2,0,0,1,5,9,4,5
"Crabbe, Allen",2,24.2,3800,por,was,home, 124-125,34:35,14,6,2,0,0,0,3,5,10,1,2
"Bledsoe, Eric",1,23.4,8400,pho,dal,away, 100-98,30:52,12,2,6,1,1,4,1,4,16,3,3
"Fournier, Evan",2,23.2,5600,orl,cle,home, 104-116,31:47,15,1,2,2,0,0,2,4,10,5,6
"Ulis, Tyler",1,23.1,4300,pho,dal,away, 100-98,28:27,8,3,5,1,1,0,0,4,11,0,0
"Johnson, Tyler",1,23.1,5500,mia,tor,home, 104-89,26:42,16,3,3,0,0,1,0,6,12,4,4
"Exum, Dante",1,22.7,3500,uta,okc,away, 104-112,26:25,22,1,1,0,0,2,1,7,8,7,9
"Caldwell-Pope, Kentavious",2,22.1,4700,det,nyk,home, 112-92,29:29,9,3,3,3,0,1,0,3,8,3,3
"Shumpert, Iman",2,21.8,3500,cle,orl,away, 116-104,30:36,15,4,2,0,0,1,3,5,7,2,2
"Murray, Jamal",1,20.6,3700,den,sac,away, 105-92,19:42,14,3,0,2,0,1,2,5,10,2,2
"Redick, J.J.",2,20.4,4000,lac,phi,home, 112-100,28:58,12,2,2,2,0,1,2,4,11,2,2
"Williams, Deron",1,19.2,4200,cle,orl,away, 116-104,25:00,10,1,4,0,1,0,2,4,9,0,0
"Dellavedova, Matthew",1,19.2,4000,mil,min,home, 102-95,28:17,16,1,2,0,0,1,4,5,12,2,2
"Randle, Chasson",1,19.1,3600,nyk,det,away, 92-112,19:16,12,3,3,0,0,1,4,4,10,0,0
"Matthews, Wes",2,18.9,5200,dal,pho,home, 98-100,34:30,7,7,3,0,0,1,1,1,6,4,4
"Collison, Darren",1,18.7,5400,sac,den,home, 92-105,23:56,8,1,5,1,0,0,0,4,5,0,1
"Ferrell, Yogi",1,18.5,5200,dal,pho,home, 98-100,27:14,13,0,1,2,0,0,1,3,7,6,6
"Vaughn, Rashad",2,18.2,3500,mil,min,home, 102-95,23:26,10,1,2,1,1,0,0,5,9,0,0
"Calderon, Jose",1,18.1,3500,atl,mem,away, 107-90,19:08,14,3,1,0,0,1,2,4,6,4,5
"Stauskas, Nik",2,18.1,3500,phi,lac,away, 100-112,27:55,9,3,3,1,0,1,2,3,10,1,3
"Harris, Devin",1,17.6,3600,dal,pho,home, 98-100,22:58,14,3,2,0,0,3,3,3,8,5,6
"Smith, Ishmael",1,17.6,4500,det,nyk,home, 112-92,17:45,4,3,6,1,0,1,0,2,9,0,0
"Luwawu, Timothe",2,17.5,3500,phi,lac,away, 100-112,33:10,9,5,1,1,0,1,1,3,8,2,2
"Nelson, Jameer",1,17.4,5100,den,sac,away, 105-92,33:28,8,2,4,0,1,1,1,3,8,1,2
"Lawson, Ty",1,16.3,5500,sac,den,home, 92-105,24:04,6,4,3,1,0,1,0,3,8,0,0
"Ellington, Wayne",2,15.6,3900,mia,tor,home, 104-89,18:40,11,3,0,1,0,1,3,3,8,2,2
"Rodriguez, Sergio",1,15.4,3600,phi,lac,away, 100-112,17:46,4,2,8,0,0,3,0,2,5,0,0
"Hardaway Jr., Tim",2,15.1,5700,atl,mem,away, 107-90,21:12,8,3,1,1,0,0,2,3,5,0,0
"Rose, Derrick",1,14.4,6500,nyk,det,away, 92-112,26:54,11,2,2,1,0,4,0,5,12,1,2
"Powell, Norman",2,14.2,4000,tor,mia,away, 89-104,35:00,14,1,0,0,0,1,0,5,14,4,6
"Neto, Raul",1,14,3500,uta,okc,away, 104-112,13:05,7,0,2,2,0,0,0,3,4,1,1
"Rivers, Austin",1,13.9,4500,lac,phi,home, 112-100,19:25,6,2,3,2,0,3,0,2,8,2,4
"Hill, George",1,13.7,6100,uta,okc,away, 104-112,18:26,9,1,1,2,0,2,1,3,6,2,2
"Smith, J.R.",2,13.7,3500,cle,orl,away, 116-104,20:39,11,1,1,0,0,0,3,4,8,0,0
"Green, Danny",2,13.6,3900,sas,gsw,home, 107-85,20:56,5,3,2,0,2,2,1,2,7,0,0
"Crawford, Jamal",2,13,3900,lac,phi,home, 112-100,31:07,8,0,2,1,0,0,0,2,13,4,4
"Allen, Tony",2,12.5,4200,mem,atl,home, 90-107,21:05,4,5,3,0,0,2,0,2,7,0,0
"Richardson, Josh",2,12.1,4200,mia,tor,home, 104-89,22:16,3,3,1,1,1,0,0,1,4,1,2
"Harrison, Andrew",1,12.1,3500,mem,atl,home, 90-107,14:27,2,3,3,1,0,0,0,0,3,2,5
"Dunn, Kris",1,12.1,3500,min,mil,away, 95-102,20:24,4,3,3,1,0,2,0,1,6,2,2
"Terry, Jason",1,11.6,3500,mil,min,home, 102-95,25:55,5,3,2,0,0,0,0,1,3,3,3
"Watson, C.J.",2,11.4,3500,orl,cle,home, 104-116,17:34,9,2,0,0,0,0,1,2,4,4,4
"Felton, Raymond",1,11.2,3700,lac,phi,home, 112-100,21:59,6,1,0,2,0,0,0,3,6,0,0
"Thompson, Hollis",2,11,3500,nor,cha,away, 125-122,14:18,2,5,2,0,0,0,0,1,4,0,0
"Temple, Garrett",2,10.9,4300,sac,den,home, 92-105,17:58,2,2,3,0,1,0,0,1,5,0,0
"Afflalo, Arron",2,10.6,3600,sac,den,home, 92-105,22:39,8,3,0,0,0,1,2,3,9,0,0
"Barea, Jose",1,10.4,4700,dal,pho,home, 98-100,15:46,5,2,4,0,0,3,1,2,9,0,0
"Joseph, Cory",1,9.6,5000,tor,mia,away, 89-104,22:14,6,3,0,1,0,2,0,3,8,0,0
"Rush, Brandon",2,9.6,3500,min,mil,away, 95-102,30:00,4,3,2,0,0,1,0,2,6,0,0
"Livingston, Shaun",1,9.6,3500,gsw,sas,away, 85-107,27:28,2,3,2,1,0,1,0,1,7,0,0
"Hezonja, Mario",2,9.4,3500,orl,cle,home, 104-116,14:37,7,2,0,0,0,0,1,2,5,2,2
"VanVleet, Fred",1,9.3,3500,tor,mia,away, 89-104,20:02,5,4,1,0,0,2,0,1,10,3,3
"Augustin, D.J.",1,9.2,3500,orl,cle,home, 104-116,12:08,5,1,2,0,0,0,0,2,6,1,1
"Curry, Seth",2,9.1,6200,dal,pho,home, 98-100,33:14,3,3,3,0,0,2,0,1,8,1,1
"Hood, Rodney",2,8.9,4500,uta,okc,away, 104-112,21:11,4,2,1,1,0,1,0,1,5,2,2
"Moore, E'Twaun",2,8.5,3900,nor,cha,away, 125-122,24:45,2,0,3,0,1,0,0,1,7,0,0
"Jennings, Brandon",1,8.2,3900,was,por,away, 125-124,16:01,3,1,4,0,0,2,0,1,4,1,2
"Forbes, Bryn",2,8.2,3500,sas,gsw,home, 107-85,24:48,8,1,0,0,0,1,2,3,7,0,0
"Barton, Will",2,8.1,5500,den,sac,away, 105-92,15:34,2,3,1,0,1,1,0,1,6,0,0
"McCaw, Patrick",2,7.9,3600,gsw,sas,away, 85-107,41:51,2,2,1,1,0,0,0,0,12,2,2
