Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Booker, Devin",2,91.6,6500,pho,bos,away, 120-130,44:58,70,8,6,3,1,5,4,21,40,24,26
"Harden, James",2,74.9,12500,hou,nor,home, 117-107,37:45,38,7,17,2,1,3,5,12,24,9,11
"Antetokounmpo, Giannis",2,66.1,10300,mil,atl,home, 100-97,35:46,34,13,5,2,3,1,1,13,22,7,9
"Curry, Stephen",1,62.4,9600,gsw,sac,home, 114-100,33:14,27,7,12,6,0,3,5,9,18,4,4
"Rubio, Ricky",1,51.1,7400,min,lal,away, 119-130,43:21,19,3,15,3,1,2,1,5,13,8,8
"Schroder, Dennis",1,46.9,7000,atl,mil,away, 97-100,37:16,28,7,7,1,1,4,3,11,25,3,3
"Thomas, Isaiah",1,44.9,8500,bos,pho,home, 130-120,32:43,34,2,7,0,0,2,3,10,20,11,11
"Clarkson, Jordan",1,43.9,5600,lal,min,home, 130-119,47:14,35,2,5,0,0,1,8,13,20,1,1
"Hield, Buddy",2,43.1,4700,sac,gsw,away, 100-114,33:21,22,8,7,2,0,3,4,7,14,4,4
"Irving, Kyrie",1,41.7,9100,cle,cha,away, 112-105,37:39,26,1,7,4,0,4,2,11,22,2,2
"Holiday, Jrue",1,41.7,7100,nor,hou,away, 107-117,38:22,18,1,9,3,2,1,4,7,12,0,1
"Walker, Kemba",1,39.9,7700,cha,cle,home, 105-112,38:38,28,2,5,2,1,4,5,10,20,3,4
"Wall, John",1,39.3,10000,was,bkn,home, 129-108,23:58,22,4,9,1,0,3,0,9,16,4,4
"Payton, Elfrid",1,39.2,7000,orl,det,home, 115-87,28:44,14,11,10,0,0,3,1,5,11,3,5
"Teague, Jeff",1,38.4,6800,ind,den,home, 117-125,32:41,21,2,8,2,1,3,2,9,16,1,2
"Jennings, Brandon",1,35.1,4200,was,bkn,home, 129-108,20:55,18,3,9,0,0,0,4,6,10,2,2
"Hardaway Jr., Tim",2,33.4,5800,atl,mil,away, 97-100,39:40,25,2,4,0,1,2,3,8,17,6,6
"Dunn, Kris",1,32.4,3500,min,lal,away, 119-130,34:31,11,7,2,3,2,0,1,5,12,0,0
"McConnell, T.J.",1,31,5400,phi,chi,away, 117-107,25:49,10,5,8,3,0,3,0,4,6,2,2
"Russell, D'Angelo",1,29.6,6500,lal,min,home, 130-119,39:50,15,3,6,2,0,2,2,3,9,7,8
