Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",NA,51.9,N/A,hou,,home, 140-,21:15,   10pt 12rb 17as 1st 2bl 7to 2trey 2-7fg 4-4ft,10,12,17,1,2,7,2,2,7fg,4,4ft
"Motiejunas, Donatas",NA,47.7,N/A,,hou,away, 71-140,38:06,   27pt 11rb 3as 3st 6to 2trey 12-23fg 1-4ft,27,11,3,3,0,6,2,12,23fg,1,4ft
"Capela, Clint",NA,43,N/A,hou,,home, 140-,18:35,   25pt 10rb 2bl 11-13fg 3-5ft,25,10,0,0,2,0,0,11,13fg,3,5ft
"Green, Gerald",NA,36.9,N/A,hou,,home, 140-,17:45,   21pt 2rb 1as 1st 3bl 5trey 7-8fg 2-2ft,21,2,1,1,3,0,5,7,8fg,2,2ft
"Nunnally, James",NA,27.9,N/A,,hou,away, 71-140,39:21,   16pt 7rb 3as 1to 3trey 4-23fg 5-7ft,16,7,3,0,0,1,3,4,23fg,5,7ft
"Clemons, Chris",NA,27.4,N/A,hou,,home, 140-,18:42,   21pt 2rb 4as 2to 5trey 7-16fg 2-2ft,21,2,4,0,0,2,5,7,16fg,2,2ft
"Clark, Gary",NA,26,N/A,hou,,home, 140-,24:00,   8pt 10rb 2as 1st 1trey 3-9fg 1-2ft,8,10,2,1,0,0,1,3,9fg,1,2ft
