Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,53.5,11500,hou,cha,away, 109-93,36:56,27,10,11,1,0,5,4,8,18,7,8
"Westbrook, Russell",1,48.1,11500,okc,min,away, 116-119,36:46,27,8,9,2,0,8,1,10,18,6,8
"Lowry, Kyle",1,46,7500,tor,lal,away, 101-92,36:19,11,10,12,2,0,1,3,4,14,0,0
"Wall, John",1,45.4,9700,was,gsw,away, 117-120,37:43,20,2,14,1,1,4,2,7,20,4,6
"DeRozan, DeMar",2,42.5,8400,tor,lal,away, 101-92,37:03,24,5,5,3,0,4,0,9,21,6,9
"Walker, Kemba",1,42.1,8000,cha,hou,home, 93-109,38:37,26,3,5,1,1,1,4,8,22,6,6
"Curry, Stephen",1,42,9500,gsw,was,home, 120-117,36:12,20,5,8,2,0,2,3,7,19,3,3
"Schroder, Dennis",1,35.6,8300,atl,den,home, 100-105,32:31,20,3,6,1,0,0,2,7,16,4,4
"Teague, Jeff",1,33.8,6400,min,okc,home, 119-116,37:08,17,4,10,1,0,6,2,5,10,5,8
"Lamb, Jeremy",2,32.1,6400,cha,hou,home, 93-109,29:58,20,3,3,1,1,2,3,8,16,1,2
"Harris, Gary",2,32.1,5000,den,atl,away, 105-100,34:16,18,3,3,2,0,0,2,7,13,2,3
"Barton, Will",2,30.7,5500,den,atl,away, 105-100,29:07,18,6,3,2,0,5,2,8,17,0,0
"Wiggins, Andrew",2,30.1,6500,min,okc,home, 119-116,36:28,14,3,1,2,2,1,3,5,15,1,3
"Thompson, Klay",2,29.9,7200,gsw,was,home, 120-117,31:11,18,2,3,0,2,1,2,8,19,0,0
"Mudiay, Emmanuel",1,26.8,3400,den,atl,away, 105-100,28:00,16,4,4,0,0,0,0,5,12,6,6
"Gordon, Eric",2,26.4,7100,hou,cha,away, 109-93,38:50,26,2,2,0,0,5,6,9,22,2,3
"Bazemore, Kent",2,26.2,5500,atl,den,home, 100-105,26:36,7,6,4,1,2,3,1,3,9,0,0
"Jack, Jarrett",1,25.9,3000,nyk,bkn,home, 107-86,25:30,8,7,5,1,0,1,1,3,7,1,2
"Augustin, D.J.",1,25.6,6300,orl,sas,home, 114-87,24:28,7,3,6,2,0,0,1,3,5,0,0
"Ball, Lonzo",1,24.4,7400,lal,tor,home, 92-101,31:30,5,7,6,2,0,4,1,2,7,0,0
"Hart, Josh",2,22.8,3000,lal,tor,home, 92-101,20:06,9,4,0,2,1,0,0,4,4,1,2
"Murray, Dejounte",1,21.8,5500,sas,orl,away, 87-114,20:15,7,4,4,2,0,2,0,2,9,3,4
"Dinwiddie, Spencer",1,21.5,5000,bkn,nyk,away, 86-107,22:05,4,0,11,1,0,2,0,1,3,2,2
"Lee, Courtney",2,21.1,4500,nyk,bkn,home, 107-86,29:50,13,3,1,1,0,0,3,4,11,2,2
"Monk, Malik",2,19.6,3600,cha,hou,home, 93-109,27:43,10,3,2,1,0,0,2,3,9,2,2
"Ntilikina, Frank",1,18.9,3000,nyk,bkn,home, 107-86,22:30,9,2,5,1,0,3,1,4,11,0,0
"Mills, Patty",1,18.9,3300,sas,orl,away, 87-114,20:37,12,2,3,1,0,3,1,4,14,3,3
"Mack, Shelvin",1,18.7,3300,orl,sas,home, 114-87,22:59,8,1,5,1,0,1,0,4,6,0,0
"Brown, Bobby",1,18.3,3000,hou,cha,away, 109-93,26:09,7,4,3,1,0,1,1,3,8,0,0
"Meeks, Jodie",2,18.1,3400,was,gsw,away, 117-120,27:21,10,3,1,1,0,0,2,4,12,0,0
"Belinelli, Marco",2,17.4,4500,atl,den,home, 100-105,28:10,15,2,2,0,0,3,5,5,8,0,0
"Russell, D'Angelo",1,16.9,8000,bkn,nyk,away, 86-107,17:36,15,2,1,0,0,2,1,6,10,2,2
"Hardaway Jr., Tim",2,16.6,4600,nyk,bkn,home, 107-86,36:44,11,3,2,0,0,1,1,4,12,2,3
"Ross, Terrence",2,14.4,4100,orl,sas,home, 114-87,24:10,2,7,0,1,1,2,0,1,6,0,0
"Paul, Brandon",2,13.9,3000,sas,orl,away, 87-114,21:26,5,2,1,1,1,1,0,2,3,1,2
"McCaw, Patrick",2,13.9,3000,gsw,was,home, 120-117,15:50,4,2,1,1,1,0,0,2,3,0,0
"Caldwell-Pope, Kentavious",2,13.4,6000,lal,tor,home, 92-101,27:54,2,7,2,0,0,0,0,1,5,0,0
"Delaney, Malcolm",1,13.2,4000,atl,den,home, 100-105,18:49,7,1,4,0,0,1,1,3,4,0,0
"Felton, Raymond",1,12.7,3100,okc,min,away, 116-119,13:43,7,1,1,1,0,0,1,3,4,0,0
"LeVert, Caris",2,12.6,5800,bkn,nyk,away, 86-107,25:59,7,3,2,1,0,4,2,2,8,1,4
"Beal, Bradley",2,12.6,7800,was,gsw,away, 117-120,15:22,4,3,2,1,0,1,0,2,7,0,0
"Forbes, Bryn",2,10.7,3000,sas,orl,away, 87-114,17:24,5,1,1,0,1,0,1,2,9,0,0
"Frazier, Tim",1,10.2,3100,was,gsw,away, 117-120,12:39,0,1,6,1,0,3,0,0,4,0,0
