Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,53,11300,okc,min,home, 113-115,36:31,31,5,10,0,1,2,5,12,24,2,4
"Wiggins, Andrew",2,46.4,6300,min,okc,away, 115-113,39:24,27,7,4,2,0,1,2,10,20,5,8
"Teague, Jeff",1,39.7,6400,min,okc,away, 115-113,39:12,19,6,9,1,0,3,1,5,10,8,8
"Russell, D'Angelo",1,38.4,7600,bkn,atl,home, 116-104,29:07,16,7,10,1,0,4,1,6,13,3,4
"Schroder, Dennis",1,37.8,8800,atl,bkn,away, 104-116,31:18,17,4,8,2,0,2,0,5,22,7,7
"Holiday, Jrue",1,37,6700,nor,lal,away, 119-112,38:10,14,5,6,4,0,4,0,6,11,2,2
"Ball, Lonzo",1,35.1,7100,lal,nor,home, 112-119,36:24,8,8,13,1,0,5,0,3,13,2,2
"LeVert, Caris",2,34.2,5500,bkn,atl,home, 116-104,30:03,16,6,4,3,0,4,0,5,9,6,9
"Caldwell-Pope, Kentavious",2,30.9,5300,lal,nor,home, 112-119,30:55,20,2,1,2,1,2,2,7,11,4,4
"Clarkson, Jordan",2,29.5,4200,lal,nor,home, 112-119,25:32,24,0,5,0,0,2,3,10,18,1,1
"Belinelli, Marco",2,24.9,4100,atl,bkn,away, 104-116,30:53,19,2,3,0,0,1,3,5,13,6,6
"Clark, Ian",1,23.4,3700,nor,lal,away, 119-112,23:32,14,2,2,2,0,2,2,6,9,0,0
"Bazemore, Kent",2,22.1,5000,atl,bkn,away, 104-116,31:43,16,3,3,0,1,5,0,4,12,8,8
"Moore, E'Twaun",2,20.4,4100,nor,lal,away, 119-112,32:27,19,2,0,0,0,1,3,8,9,0,1
"Dinwiddie, Spencer",1,19.1,4400,bkn,atl,home, 116-104,18:53,5,3,5,1,0,0,1,2,6,0,0
"Felton, Raymond",1,15.2,3000,okc,min,home, 113-115,18:15,12,1,2,0,0,1,2,5,7,0,0
"Delaney, Malcolm",1,13.6,3100,atl,bkn,away, 104-116,22:04,5,3,4,0,0,1,1,1,5,2,4
"Hart, Josh",2,11.3,3000,lal,nor,home, 112-119,14:38,5,4,1,0,0,0,1,2,3,0,0
"Abrines, Alex",2,7,3000,okc,min,home, 113-115,14:20,4,0,0,1,0,0,0,2,2,0,0
"Crawford, Jamal",2,5,4000,min,okc,away, 115-113,15:41,3,0,2,0,0,1,1,1,6,0,0
"Jones, Tyus",1,3,3000,min,okc,away, 115-113,8:48,1,0,0,1,0,1,0,0,0,1,2
"Magette, Josh",1,1.5,3000,atl,bkn,away, 104-116,3:25,0,0,1,0,0,0,0,0,0,0,0
"Roberson, Andre",2,0.2,4100,okc,min,home, 113-115,22:05,0,1,0,0,0,1,0,0,4,0,2
"Dorsey, Tyler",1,0,3000,atl,bkn,away, 104-116,1:07,0,0,0,0,0,0,0,0,0,0,0
"Ennis, Tyler",1,0,3000,lal,nor,home, 112-119,3:29,0,0,0,0,0,0,0,0,1,0,0
"Brooks, Aaron",1,0,3000,min,okc,away, 115-113,DNP,0,0,0,0,0,0,0,0,0,0,0
"Cooke, Charles",2,0,3000,nor,lal,away, 119-112,DNP,0,0,0,0,0,0,0,0,0,0,0
"Kilpatrick, Sean",2,0,3200,bkn,atl,home, 116-104,DNP,0,0,0,0,0,0,0,0,0,0,0
"Ferguson, Terrance",2,0,3000,okc,min,home, 113-115,DNP,0,0,0,0,0,0,0,0,0,0,0
"Caruso, Alex",2,0,3000,lal,nor,home, 112-119,NA,0,0,0,0,0,0,0,0,0,0,0
"Rondo, Rajon",1,0,5800,nor,lal,away, 119-112,NA,0,0,0,0,0,0,0,0,0,0,0
"Dozier, PJ",2,0,3000,okc,min,home, 113-115,NA,0,0,0,0,0,0,0,0,0,0,0
"Jackson, Frank",1,0,3000,nor,lal,away, 119-112,NA,0,0,0,0,0,0,0,0,0,0,0
"Ouattara, Yakuba",2,0,3000,bkn,atl,home, 116-104,NA,0,0,0,0,0,0,0,0,0,0,0
"Blue, Vander",2,0,3000,lal,nor,home, 112-119,NA,0,0,0,0,0,0,0,0,0,0,0
"Wiley, Jacob",1,0,3000,bkn,atl,home, 116-104,NA,0,0,0,0,0,0,0,0,0,0,0
