Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,66,10800,okc,ind,home, 114-96,35:09,28,10,16,3,0,7,2,10,18,6,10
"Harden, James",2,54.1,11600,hou,phi,away, 105-104,41:26,27,3,13,1,3,8,2,10,20,5,5
"Curry, Stephen",1,52.3,9400,gsw,tor,home, 117-112,37:31,30,4,5,3,1,2,4,9,20,8,8
"DeRozan, DeMar",2,51.6,8300,tor,gsw,away, 112-117,37:55,24,3,6,6,0,3,0,9,18,6,7
"Oladipo, Victor",2,47,7800,ind,okc,away, 96-114,35:50,35,5,0,1,2,3,5,11,18,8,8
"Beal, Bradley",2,46.2,8000,was,lal,away, 99-102,43:31,28,6,2,3,1,4,2,11,23,4,6
"Rubio, Ricky",1,44.3,7600,uta,pho,away, 88-97,34:10,15,4,11,4,1,7,1,6,15,2,2
"McConnell, T.J.",1,41.5,3100,phi,hou,home, 104-105,28:15,6,5,9,6,0,2,0,3,8,0,0
"Thompson, Klay",2,41.1,7100,gsw,tor,home, 117-112,38:26,22,8,5,1,1,4,4,9,15,0,0
"Gordon, Eric",2,40.3,6700,hou,phi,away, 105-104,39:54,29,4,5,0,0,1,5,7,20,10,12
"Lowry, Kyle",1,39.3,7100,tor,gsw,away, 112-117,38:16,14,4,9,1,2,2,1,5,18,3,3
"Dinwiddie, Spencer",1,38,4400,bkn,cle,home, 112-107,31:45,22,5,6,1,0,2,4,7,13,4,4
"Ball, Lonzo",1,35.6,7400,lal,was,home, 102-99,39:38,6,8,10,1,1,1,0,2,11,2,3
"Conley, Mike",1,34.5,7500,mem,dal,away, 94-103,35:19,21,5,3,1,0,0,3,7,15,4,6
"Wall, John",1,34.1,10200,was,lal,away, 99-102,40:32,18,3,9,1,0,4,1,7,22,3,4
"Johnson, Tyler",1,33.5,4200,mia,sas,home, 100-117,33:16,23,0,3,1,1,0,3,7,13,6,6
"Bradley, Avery",2,32.3,5300,det,min,home, 122-101,30:20,20,4,3,1,0,0,3,8,17,1,2
"Redick, J.J.",2,32,4300,phi,hou,home, 104-105,34:06,22,5,4,0,0,2,3,9,16,1,1
"Caldwell-Pope, Kentavious",2,31.7,5500,lal,was,home, 102-99,41:34,14,6,5,2,0,3,3,5,13,1,1
"Lamb, Jeremy",2,30.9,5600,cha,den,home, 110-93,29:18,16,2,5,1,1,1,3,4,6,5,6
"Booker, Devin",2,30.7,7300,pho,uta,home, 97-88,32:56,17,6,3,1,1,4,2,7,19,1,1
"Walker, Kemba",1,30.3,8100,cha,den,home, 110-93,32:21,19,4,5,0,0,1,2,4,9,9,9
"Green, Danny",2,29.9,5200,sas,mia,away, 117-100,34:40,15,7,3,0,1,1,3,6,7,0,0
"Barton, Will",2,29.4,5800,den,cha,away, 93-110,28:37,9,7,6,1,0,0,0,4,13,1,3
"Teague, Jeff",1,29.4,7000,min,det,away, 101-122,28:40,18,2,6,1,0,3,2,8,14,0,0
"Murray, Jamal",1,29.1,4100,den,cha,away, 93-110,33:05,16,3,5,1,0,1,0,7,20,2,2
"Barea, Jose",1,29,5100,dal,mem,home, 103-94,19:04,14,5,4,2,0,3,3,5,10,1,2
"Korver, Kyle",2,28.4,3100,cle,bkn,away, 107-112,30:45,22,2,0,1,1,2,5,8,14,1,2
"Dragic, Goran",1,28.3,7000,mia,sas,home, 100-117,37:23,20,4,1,1,0,1,2,9,16,0,0
"Monk, Malik",2,27.4,3000,cha,den,home, 110-93,25:02,17,2,2,2,0,1,3,7,14,0,0
"Wiggins, Andrew",2,27.1,6900,min,det,away, 101-122,35:43,21,3,1,2,0,5,1,7,12,6,9
"Waiters, Dion",2,26.9,6200,mia,sas,home, 100-117,39:38,17,2,5,0,0,0,2,6,15,3,4
"Collison, Darren",1,26.9,6500,ind,okc,away, 96-114,37:49,18,2,3,2,0,4,2,5,12,6,6
"Smith Jr., Dennis",1,26.7,6300,dal,mem,home, 103-94,28:21,19,1,5,0,0,1,3,8,12,0,2
"Ulis, Tyler",1,25.5,3500,pho,uta,home, 97-88,25:56,13,0,5,2,0,1,1,6,11,0,0
"Matthews, Wes",2,24.8,5300,dal,mem,home, 103-94,41:13,16,4,2,1,0,2,3,5,9,3,4
"Evans, Tyreke",2,23.8,4600,mem,dal,away, 94-103,25:08,13,4,2,1,0,0,1,5,8,2,2
"Hood, Rodney",2,23.2,4700,uta,pho,away, 88-97,35:14,22,1,2,0,0,3,2,7,16,6,6
"Smith, Ishmael",1,22.1,3900,det,min,home, 122-101,21:51,2,3,13,0,0,3,0,1,3,0,0
"Harris, Gary",2,21.9,5400,den,cha,away, 93-110,30:31,18,2,1,1,0,3,4,7,17,0,0
"Jackson, Reggie",1,21.4,6900,det,min,home, 122-101,24:38,10,2,4,1,0,0,2,3,6,2,3
"Meeks, Jodie",2,21.4,3000,was,lal,away, 99-102,15:57,11,2,0,3,0,1,2,3,5,3,4
"Ferrell, Yogi",1,21.3,5300,dal,mem,home, 103-94,29:17,10,4,1,1,1,1,1,3,6,3,3
"Ginobili, Manu",2,19.1,3600,sas,mia,away, 117-100,21:48,14,3,1,0,0,0,2,6,12,0,0
"Bayless, Jerryd",1,17.4,4100,phi,hou,home, 104-105,30:30,9,2,2,1,0,0,2,3,11,1,2
"LeVert, Caris",2,17.2,5800,bkn,cle,home, 112-107,29:55,10,1,4,1,0,3,0,5,14,0,0
"Wright, Delon",1,17.2,4500,tor,gsw,away, 112-117,29:22,7,6,2,0,1,3,0,2,6,3,3
"Joseph, Cory",1,16.2,3900,ind,okc,away, 96-114,21:11,6,1,2,2,0,0,0,1,6,4,4
"Crawford, Jamal",2,16.1,3600,min,det,away, 101-122,24:20,8,3,3,0,0,0,2,3,12,0,0
"Bacon, Dwayne",2,15.8,3600,cha,den,home, 110-93,25:05,5,4,2,0,1,0,1,2,4,0,0
"Frazier, Tim",1,14.9,3100,was,lal,away, 99-102,12:28,2,2,5,1,0,0,0,0,1,2,2
"Smith, J.R.",2,14.8,3900,cle,bkn,away, 107-112,27:52,2,4,2,2,0,1,0,1,9,0,0
"James, Mike",1,14.8,4300,pho,uta,home, 97-88,22:04,5,4,2,1,0,1,1,1,9,2,2
"Jones, Tyus",1,14.6,3000,min,det,away, 101-122,17:18,6,3,2,1,0,1,0,2,4,2,2
"Harrison, Andrew",1,14.4,3000,mem,dal,away, 94-103,21:46,7,2,2,1,0,1,0,3,7,1,1
"Clarkson, Jordan",2,14.2,4500,lal,was,home, 102-99,17:16,8,1,4,1,0,4,1,3,8,1,2
"Felton, Raymond",1,12.5,3100,okc,ind,home, 114-96,18:50,9,0,3,0,0,1,1,4,9,0,0
"Galloway, Langston",1,12.2,3200,det,min,home, 122-101,17:40,5,1,2,0,1,0,1,2,4,0,0
"Abrines, Alex",2,11.9,3000,okc,ind,home, 114-96,13:26,5,2,1,1,0,0,1,2,5,0,0
"Powell, Norman",2,11.2,4500,tor,gsw,away, 112-117,16:17,2,1,4,1,0,1,0,1,2,0,0
"Hart, Josh",2,11,3000,lal,was,home, 102-99,15:32,2,5,0,1,0,0,0,1,3,0,0
"Roberson, Andre",2,9.9,3000,okc,ind,home, 114-96,20:40,4,2,1,0,1,1,0,2,5,0,0
"Shumpert, Iman",2,9.6,4600,cle,bkn,away, 107-112,17:51,6,3,0,0,0,0,0,3,5,0,0
"Beasley, Malik",2,8.2,3000,den,cha,away, 93-110,15:22,7,1,0,0,0,0,1,3,4,0,0
"Mitchell, Donovan",2,7.7,4100,uta,pho,away, 88-97,12:46,2,1,1,1,1,3,0,1,7,0,0
"Kilpatrick, Sean",2,7.7,4000,bkn,cle,home, 112-107,10:00,2,1,1,1,0,0,0,1,6,0,0
"Mills, Patty",1,7.2,3500,sas,mia,away, 117-100,25:55,3,1,4,0,0,3,1,1,4,0,0
"Murray, Dejounte",1,7.1,5900,sas,mia,away, 117-100,24:19,0,3,3,0,0,1,0,0,6,0,0
"Daniels, Troy",2,6.9,3000,pho,uta,home, 97-88,15:04,5,2,1,0,0,2,1,2,3,0,0
"Chalmers, Mario",1,6.8,4100,mem,dal,away, 94-103,25:20,8,4,0,0,0,6,2,2,9,2,3
"Neto, Raul",1,6.4,3000,uta,pho,away, 88-97,13:50,0,2,2,0,1,2,0,0,2,0,0
