Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Bledsoe, Eric",1,47.9,8400,pho,nor,home, 108-110,39:09,37,2,5,3,0,5,3,11,22,12,14
"Barton, Will",2,45.5,5800,den,gsw,home, 132-110,41:03,24,10,7,1,0,3,4,9,19,2,2
"Walker, Kemba",1,43.9,7600,cha,phi,home, 99-105,37:52,29,7,3,2,0,2,1,10,18,8,10
"Conley, Mike",1,43.2,7900,mem,bkn,away, 112-103,37:19,32,1,6,1,0,1,2,10,16,10,11
"Wall, John",1,43,10500,was,okc,home, 120-98,30:22,15,5,14,1,2,5,1,4,10,6,7
"Thomas, Isaiah",1,41.2,10100,bos,dal,away, 111-98,34:12,29,1,8,0,0,1,4,9,19,7,9
"McCollum, C.J.",2,40.9,7700,por,atl,home, 104-109,41:10,26,7,5,0,0,1,3,9,24,5,6
"Hardaway Jr., Tim",2,40.4,5700,atl,por,away, 109-104,43:13,25,7,4,1,0,1,4,8,19,5,5
"Lillard, Damian",1,33.2,8600,por,atl,home, 104-109,41:17,21,6,4,1,0,3,3,6,21,6,6
"Nelson, Jameer",1,33.1,5000,den,gsw,home, 132-110,34:27,23,3,7,0,0,4,5,9,14,0,0
"Holiday, Jrue",1,32.6,8300,nor,pho,away, 110-108,36:21,18,3,8,2,0,5,2,6,11,4,6
"Waiters, Dion",2,32.4,7100,mia,orl,home, 107-116,34:14,23,2,6,2,0,6,1,10,19,2,3
"Payton, Elfrid",1,32,5800,orl,mia,away, 116-107,31:16,20,5,4,0,0,0,0,7,15,6,7
"Fournier, Evan",2,31.4,5400,orl,mia,away, 116-107,35:42,24,2,4,1,0,3,2,10,17,2,5
"Matthews, Wes",2,30.9,5900,dal,bos,home, 98-111,35:18,18,7,3,0,0,0,1,5,12,7,10
"Schroder, Dennis",1,30.8,6900,atl,por,away, 109-104,41:59,22,4,4,0,0,2,1,9,22,3,4
"Smart, Marcus",2,30.1,5900,bos,dal,away, 111-98,35:22,19,3,3,2,1,3,3,6,11,4,4
"Westbrook, Russell",1,29.8,12600,okc,was,away, 98-120,24:12,17,4,4,2,0,2,0,5,19,7,7
"McConnell, T.J.",1,29.3,5500,phi,cha,away, 105-99,35:49,14,4,7,1,0,2,0,7,12,0,0
"Dragic, Goran",1,29.1,8000,mia,orl,home, 107-116,35:41,22,3,1,1,1,2,0,6,15,10,10
"Teague, Jeff",1,28.5,7000,ind,sas,home, 106-110,30:05,15,5,5,0,1,2,1,6,8,2,3
"Ferrell, Yogi",1,27.9,5600,dal,bos,home, 98-111,32:39,20,2,5,0,0,2,2,8,11,2,2
