Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Bledsoe, Eric",PG,59.3,"$8,000",mil,bkn,home, 128-133,32:42,   33pt 4rb 11as 2st 1bl 4to 5trey 12-17fg 4-7ft,33,4,11,2,1,4,5,12,17,4,7
"Russell, D'Angelo",SG,45.4,"$9,000",bkn,mil,away, 133-128,32:36,   25pt 2rb 10as 2st 3to 3trey 10-15fg 2-3ft,25,2,10,2,0,3,3,10,15,2,3
"LeVert, Caris",SG,33.4,"$6,100",bkn,mil,away, 133-128,25:57,   24pt 2rb 6as 2to 4trey 9-12fg 2-4ft,24,2,6,0,0,2,4,9,12,2,4
"Connaughton, Pat",SG,33.1,"$5,200",mil,bkn,home, 128-133,30:32,   13pt 8rb 3as 2st 1trey 6-8fg 0-1ft,13,8,3,2,0,0,1,6,8,0,1
"Simmons, Ben",PG,32.8,"$9,500",phi,chi,away, 116-96,26:15,   14pt 4rb 4as 2st 1bl 1to 6-10fg 2-5ft,14,4,4,2,1,1,0,6,10,2,5
"Middleton, Khris",SG,32.3,"$6,900",mil,bkn,home, 128-133,29:38,   24pt 4rb 3as 1st 4to 2trey 9-18fg 4-4ft,24,4,3,1,0,4,2,9,18,4,4
"Lemon Jr., Walter",SG,29.1,"$6,000",chi,phi,home, 96-116,30:01,   8pt 8rb 5as 2st 2to 4-16fg,8,8,5,2,0,2,0,4,16,0,0
"Luwawu, Timothe",SG,27.2,"$4,100",chi,phi,home, 96-116,26:55,   14pt 6rb 1st 1bl 1trey 5-12fg 3-4ft,14,6,0,1,1,0,1,5,12,3,4
"Brown, Sterling",SG,21.3,"$4,500",mil,bkn,home, 128-133,29:14,   11pt 4rb 5as 2to 1trey 5-7fg 0-2ft,11,4,5,0,0,2,1,5,7,0,2
"Dinwiddie, Spencer",PG,17.1,"$5,200",bkn,mil,away, 133-128,28:56,   10pt 3rb 1as 1st 1to 1trey 3-7fg 3-3ft,10,3,1,1,0,1,1,3,7,3,3
"Hill, George",PG,16,"$4,200",mil,bkn,home, 128-133,24:03,   14pt 2as 1to 2trey 5-8fg 2-2ft,14,0,2,0,0,1,2,5,8,2,2
"McConnell, T.J.",PG,15.3,"$3,500",phi,chi,away, 116-96,21:45,   7pt 4rb 1as 1st 1to 3-6fg 1-2ft,7,4,1,1,0,1,0,3,6,1,2
"Graham, Treveon",SG,14.5,"$3,500",bkn,mil,away, 133-128,22:49,   9pt 5rb 1as 2to 3trey 3-9fg,9,5,1,0,0,2,3,3,9,0,0
"Alkins, Rawle",SG,12.8,"$3,700",chi,phi,home, 96-116,20:13,   7pt 4rb 2as 2to 1trey 2-7fg 2-2ft,7,4,2,0,0,2,1,2,7,2,2
"Frazier, Tim",PG,12.7,"$3,500",mil,bkn,home, 128-133,18:06,   9pt 1rb 1as 1st 2to 2trey 3-5fg 1-2ft,9,1,1,1,0,2,2,3,5,1,2
"Sampson, Brandon",SG,12.6,"$3,500",chi,phi,home, 96-116,25:25,   6pt 3rb 2as 2trey 2-5fg,6,3,2,0,0,0,2,2,5,0,0
"Arcidiacono, Ryan",PG,12.4,"$3,700",chi,phi,home, 96-116,17:59,   7pt 2rb 2as 1trey 3-8fg,7,2,2,0,0,0,1,3,8,0,0
"Harrison, Shaquille",PG,12,"$7,000",chi,phi,home, 96-116,23:27,   8pt 2as 1st 2to 2trey 3-6fg,8,0,2,1,0,2,2,3,6,0,0
"Selden, Wayne",SG,9.9,"$3,900",chi,phi,home, 96-116,12:42,   4pt 2rb 3as 1to 2-7fg,4,2,3,0,0,1,0,2,7,0,0
"Smith, Zhaire",SG,7.1,"$3,500",phi,chi,away, 116-96,16:08,   3pt 3rb 1as 1to 1trey 1-6fg,3,3,1,0,0,1,1,1,6,0,0
"Milton, Shake",SG,5.6,"$3,500",phi,chi,away, 116-96,23:45,   0pt 3rb 2as 1to 0-4fg,0,3,2,0,0,1,0,0,4,0,0
"Blakeney, Antonio",SG,0,"$3,600",chi,phi,home, 96-116,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
