Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Leonard, Kawhi",-1,68.4,N/A,tor,gsw,away, 105-92,40:34,36,12,2,4,1,0,5,11,22,9,9
"Green, Draymond",-1,42.8,N/A,gsw,tor,home, 92-105,40:34,10,9,12,1,2,5,0,3,6,4,4
"Curry, Stephen",-1,40.8,N/A,gsw,tor,home, 92-105,42:59,27,4,6,1,0,3,2,9,22,7,8
"Thompson, Klay",-1,34.6,N/A,gsw,tor,home, 92-105,42:10,28,3,2,0,0,0,6,11,18,0,0
"Ibaka, Serge",-1,31.3,N/A,tor,gsw,away, 105-92,21:43,20,4,1,0,2,1,1,9,12,1,1
"Lowry, Kyle",-1,29.9,N/A,tor,gsw,away, 105-92,37:18,10,2,7,3,0,2,0,3,12,4,4
"Siakam, Pascal",-1,28.5,N/A,tor,gsw,away, 105-92,41:20,19,5,1,0,1,1,0,6,14,7,8
"Iguodala, Andre",-1,25.3,N/A,gsw,tor,home, 92-105,37:57,3,4,3,3,2,2,0,1,6,1,2
"Gasol, Marc",-1,23.9,N/A,tor,gsw,away, 105-92,27:49,9,7,3,1,0,1,1,3,8,2,2
"VanVleet, Fred",-1,19.8,N/A,tor,gsw,away, 105-92,28:56,8,4,6,0,0,2,2,3,9,0,0
"Looney, Kevon",-1,17.7,N/A,gsw,tor,home, 92-105,20:24,10,6,1,0,0,1,0,5,8,0,2
"Green, Danny",-1,15.1,N/A,tor,gsw,away, 105-92,29:44,3,3,1,3,0,2,1,1,8,0,0
"Cousins, DeMarcus",-1,14.3,N/A,gsw,tor,home, 92-105,14:48,6,4,1,0,2,4,0,3,6,0,1
"Livingston, Shaun",-1,13.1,N/A,gsw,tor,home, 92-105,15:11,6,3,1,1,0,1,0,2,3,2,2
"Bogut, Andrew",-1,6.2,N/A,gsw,tor,home, 92-105,10:47,0,6,0,0,0,1,0,0,0,0,0
"Powell, Norman",-1,5.7,N/A,tor,gsw,away, 105-92,10:42,0,1,1,1,0,0,0,0,1,0,0
"McKinnie, Alfonzo",-1,4.4,N/A,gsw,tor,home, 92-105,8:30,2,2,0,0,0,0,0,1,4,0,2
"Cook, Quinn",-1,1.2,N/A,gsw,tor,home, 92-105,6:40,0,1,0,0,0,0,0,0,5,0,0
