Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Green, Draymond",-1,60.3,N/A,gsw,tor,home, 110-114,44:12,11,19,13,3,2,8,1,5,10,0,2
"Lowry, Kyle",-1,55.4,N/A,tor,gsw,away, 114-110,41:42,26,7,10,3,0,3,4,9,16,4,6
"Siakam, Pascal",-1,46.5,N/A,tor,gsw,away, 114-110,46:10,26,10,3,1,1,2,3,10,17,3,4
"Curry, Stephen",-1,41.1,N/A,gsw,tor,home, 110-114,41:53,21,3,7,2,1,3,3,6,17,6,6
"Leonard, Kawhi",-1,40.7,N/A,tor,gsw,away, 114-110,41:05,22,6,3,2,1,2,1,7,16,7,8
"Thompson, Klay",-1,40,N/A,gsw,tor,home, 110-114,31:59,30,5,0,2,0,2,4,8,12,10,10
"Iguodala, Andre",-1,29.4,N/A,gsw,tor,home, 110-114,32:01,22,2,2,0,1,1,3,9,15,1,5
"VanVleet, Fred",-1,26.4,N/A,tor,gsw,away, 114-110,33:48,22,2,0,1,0,1,5,6,14,5,5
"Cousins, DeMarcus",-1,24,N/A,gsw,tor,home, 110-114,18:44,12,5,2,0,1,0,0,4,9,4,7
"Looney, Kevon",-1,20.6,N/A,gsw,tor,home, 110-114,26:50,6,3,4,1,1,1,0,3,7,0,0
"Ibaka, Serge",-1,20.6,N/A,tor,gsw,away, 114-110,22:07,15,3,2,0,0,1,0,7,12,1,2
"Gasol, Marc",-1,18.8,N/A,tor,gsw,away, 114-110,26:34,3,9,4,0,0,1,0,0,5,3,4
"Livingston, Shaun",-1,8,N/A,gsw,tor,home, 110-114,16:10,6,0,0,1,0,1,0,3,5,0,0
"Green, Danny",-1,7.7,N/A,tor,gsw,away, 114-110,17:43,0,1,3,1,0,1,0,0,0,0,0
"McKinnie, Alfonzo",-1,3.6,N/A,gsw,tor,home, 110-114,10:29,0,3,0,0,0,0,0,0,1,0,0
"Cook, Quinn",-1,3.2,N/A,gsw,tor,home, 110-114,12:30,2,1,0,0,0,0,0,1,3,0,0
"Bogut, Andrew",-1,1.2,N/A,gsw,tor,home, 110-114,2:50,0,1,0,0,0,0,0,0,1,0,0
"Powell, Norman",-1,0.2,N/A,tor,gsw,away, 114-110,10:50,0,1,0,0,0,1,0,0,2,0,0
