Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Booker, Devin",2,63.1,7000,pho,phi,away, 115-101,38:53,46,8,1,2,1,3,5,17,32,7,8
"Curry, Stephen",1,54.5,9900,gsw,nor,away, 125-115,34:27,31,5,11,1,0,2,5,9,19,8,9
"Walker, Kemba",1,53.9,7800,cha,orl,home, 104-94,34:14,29,2,7,3,1,0,1,7,16,14,14
"Holiday, Jrue",2,47.2,6700,nor,gsw,home, 115-125,38:01,34,6,4,1,0,3,4,13,21,4,5
"Collison, Darren",1,44.8,5900,ind,nyk,home, 115-97,25:46,10,4,10,3,2,0,0,4,10,2,2
"Barton, Will",2,44.6,7300,den,dal,away, 105-122,41:15,23,8,6,1,0,0,4,9,20,1,3
"Evans, Tyreke",2,44.5,7400,mem,min,home, 95-92,33:13,16,5,9,1,3,3,2,6,14,2,2
"Middleton, Khris",2,44.1,7000,mil,bos,away, 100-111,41:01,19,8,5,2,1,1,1,6,11,6,6
"Irving, Kyrie",1,41.3,8500,bos,mil,home, 111-100,33:43,32,4,1,2,0,3,2,13,24,4,5
"Burks, Alec",2,40.5,4800,uta,was,home, 116-69,27:53,27,5,3,1,0,0,3,9,13,6,6
"Harris, Gary",2,38.6,6500,den,dal,away, 105-122,42:58,21,3,4,3,0,1,3,7,17,4,4
"Rondo, Rajon",1,37.5,5700,nor,gsw,home, 115-125,27:47,10,5,11,2,0,1,2,4,9,0,0
"Jackson, Reggie",1,36.3,5600,det,sas,away, 93-96,33:45,27,4,3,1,0,3,2,12,21,1,4
"Moore, E'Twaun",2,35.2,4000,nor,gsw,home, 115-125,37:50,27,6,2,1,0,5,5,11,18,0,1
"Batum, Nicolas",2,34.7,5500,cha,orl,home, 104-94,37:11,11,11,5,1,1,3,0,3,8,5,8
"LeVert, Caris",2,34.4,4800,bkn,atl,away, 110-90,27:30,17,2,6,2,1,3,1,7,13,2,2
"Wade, Dwyane",2,34.2,6500,cle,chi,away, 113-91,25:58,24,6,2,0,0,0,1,9,13,5,5
"Oladipo, Victor",2,33,9200,ind,nyk,home, 115-97,29:31,16,5,4,1,2,4,3,6,10,1,2
