Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Harden, James",2,67.6,12000,hou,okc,away, 107-112,38:34,29,8,14,2,1,1,3,7,18,12,14
"Westbrook, Russell",1,58.7,11500,okc,hou,home, 112-107,36:56,31,6,11,3,0,5,0,12,24,7,8
"Wall, John",1,50,8500,was,bos,away, 111-103,38:52,21,5,14,1,0,1,0,8,19,5,7
"Clarkson, Jordan",2,45.7,4000,lal,min,home, 104-121,35:13,17,6,7,4,0,1,0,8,24,1,1
"Beal, Bradley",2,40.6,7600,was,bos,away, 111-103,39:51,25,8,2,1,0,0,0,10,25,5,8
"Redick, J.J.",2,38.2,5200,phi,nyk,away, 105-98,27:15,24,6,2,2,0,2,4,6,10,8,8
"Roberson, Andre",2,37.3,3800,okc,hou,home, 112-107,28:11,8,4,5,4,2,1,0,3,4,2,4
"Thompson, Klay",2,35.4,7000,gsw,cle,home, 99-92,35:43,24,7,2,0,0,0,4,8,15,4,4
"Wade, Dwyane",2,34,5300,cle,gsw,away, 92-99,29:18,13,5,4,3,0,0,1,4,11,4,5
"McConnell, T.J.",1,32,4400,phi,nyk,away, 105-98,29:25,15,5,4,2,0,1,2,6,11,1,1
"Teague, Jeff",1,30.4,6500,min,lal,away, 121-104,32:52,6,7,10,2,0,5,0,3,6,0,0
"Irving, Kyrie",1,30.3,8900,bos,was,home, 103-111,34:04,20,4,5,0,0,2,2,8,18,2,2
"Rozier, Terry",1,29.4,3900,bos,was,home, 103-111,26:07,16,7,2,1,0,1,4,6,9,0,0
"Wiggins, Andrew",2,27.3,5800,min,lal,away, 121-104,34:11,16,4,5,0,0,1,2,7,16,0,0
"Hart, Josh",2,24.2,3800,lal,min,home, 104-121,38:52,12,6,2,1,0,1,2,5,13,0,0
"Jones, Tyus",1,23.1,3500,min,lal,away, 121-104,15:08,7,3,5,2,0,1,1,2,3,2,2
"Gordon, Eric",2,22.1,5600,hou,okc,away, 107-112,37:08,20,3,1,1,0,6,3,6,13,5,5
"Crawford, Jamal",2,21,3800,min,lal,away, 121-104,19:13,19,0,0,1,0,1,3,7,10,2,2
"Smart, Marcus",2,17.8,5800,bos,was,home, 103-111,28:46,10,4,4,0,0,3,2,4,9,0,0
