Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"LeVert, Caris",2,52.4,5800,bkn,mia,away, 110-109,34:33,19,12,8,2,1,2,0,7,13,5,5
"DeRozan, DeMar",2,51.9,7900,tor,bos,away, 99-110,36:21,32,7,7,0,1,2,0,12,19,8,10
"Burke, Trey",1,48.5,6000,nyk,det,home, 109-115,38:21,18,5,15,1,0,1,2,7,17,2,2
"Wall, John",1,38.6,8500,was,cha,home, 107-93,33:09,15,3,14,1,0,4,2,6,17,1,1
"Fox, De'Aaron",1,38.6,4800,sac,gsw,home, 96-112,27:18,15,3,8,1,2,1,0,6,11,3,3
"Dinwiddie, Spencer",1,38.4,5000,bkn,mia,away, 110-109,35:07,12,2,12,3,0,3,3,4,12,1,2
"Rozier, Terry",1,37.1,7200,bos,tor,home, 110-99,37:00,21,3,7,1,0,1,2,8,17,3,4
"Beal, Bradley",2,34.3,7600,was,cha,home, 107-93,36:21,22,4,3,2,0,3,6,8,14,0,0
"Hield, Buddy",2,33.6,6100,sac,gsw,home, 96-112,29:22,19,3,4,2,0,1,4,6,11,3,3
"Jackson, Reggie",1,29.9,5300,det,nyk,away, 115-109,24:53,17,2,5,1,0,0,1,8,17,0,2
"Thompson, Klay",2,27.9,6700,gsw,sac,away, 112-96,32:07,25,2,1,1,0,4,3,10,19,2,3
"Wade, Dwyane",2,26.8,5300,mia,bkn,home, 109-110,27:57,13,4,4,1,1,3,1,5,16,2,3
"Dragic, Goran",1,26.6,7200,mia,bkn,home, 109-110,38:59,18,8,2,0,0,4,2,7,17,2,3
"Lowry, Kyle",1,26.1,8300,tor,bos,away, 99-110,33:55,11,3,9,0,0,2,2,4,13,1,2
"Hardaway Jr., Tim",2,25.9,6000,nyk,det,home, 109-115,35:32,18,2,3,1,0,2,3,7,17,1,1
"Batum, Nicolas",2,24.7,6200,cha,was,away, 93-107,31:19,6,6,7,1,0,2,0,2,7,2,2
"Cook, Quinn",1,21.1,6200,gsw,sac,away, 112-96,27:13,10,3,3,1,0,0,2,4,10,0,0
"Smith, Ishmael",1,20.8,4300,det,nyk,away, 115-109,22:59,8,4,6,0,0,1,0,4,9,0,0
"Bogdanovic, Bogdan",2,20.8,4400,sac,gsw,home, 96-112,25:25,12,4,4,0,0,2,2,5,8,0,0
"Monk, Malik",2,18.7,3500,cha,was,away, 93-107,23:41,17,1,3,0,0,4,3,7,17,0,0
"Satoransky, Tomas",1,18.6,5500,was,cha,home, 107-93,25:45,6,3,4,1,0,0,0,3,6,0,0
"Livingston, Shaun",1,18.6,3700,gsw,sac,away, 112-96,15:31,3,3,6,1,0,0,0,1,1,1,2
"McCaw, Patrick",2,18.4,3500,gsw,sac,away, 112-96,15:56,7,2,0,2,1,0,0,3,6,1,1
"Brown, Jaylen",2,16.6,5700,bos,tor,home, 110-99,30:11,4,3,0,2,1,0,0,2,8,0,0
"VanVleet, Fred",1,15.7,5000,tor,bos,away, 99-110,17:53,11,1,3,0,0,1,2,4,8,1,1
"Mason III, Frank",1,14.1,4000,sac,gsw,home, 96-112,18:37,7,3,3,0,0,1,1,2,5,2,4
"Walker, Kemba",1,13.8,8600,cha,was,away, 93-107,32:01,7,4,2,1,0,4,1,3,9,0,0
"Johnson, Tyler",1,11.3,4700,mia,bkn,home, 109-110,28:47,6,4,1,0,0,1,0,2,4,2,2
"Kennard, Luke",2,10.4,4200,det,nyk,away, 115-109,18:02,5,2,2,0,0,0,1,1,4,2,2
"Dotson, Damyean",2,8.4,3500,nyk,det,home, 109-115,17:11,7,2,0,0,0,1,0,3,4,1,1
"Wright, Delon",1,6.9,4500,tor,bos,away, 99-110,11:39,2,2,1,1,0,2,0,1,4,0,0
"Mudiay, Emmanuel",1,6.4,4900,nyk,det,home, 109-115,20:08,4,2,2,0,0,3,0,2,6,0,0
"Young, Nick",2,6,4400,gsw,sac,away, 112-96,20:36,6,0,0,0,0,0,2,2,7,0,0
"Russell, D'Angelo",2,4.6,7400,bkn,mia,away, 110-109,6:33,0,3,2,0,0,2,0,0,5,0,0
"Graham, Treveon",2,4.5,3500,cha,was,away, 93-107,16:16,0,0,3,0,0,0,0,0,0,0,2
"Powell, Norman",2,3.2,3500,tor,bos,away, 99-110,7:46,2,1,0,0,0,0,0,1,3,0,0
"Nader, Abdel",2,3.2,3500,bos,tor,home, 110-99,7:02,2,1,0,0,0,0,0,0,2,2,2
"Meeks, Jodie",2,3,3500,was,cha,home, 107-93,1:44,0,0,0,1,0,0,0,0,0,0,0
"Allen, Kadeem",1,0.5,3500,bos,tor,home, 110-99,7:40,0,0,1,0,0,1,0,0,0,0,0
