Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Wall, John",1,68.2,10200,was,tor,home, 122-103,36:05,28,6,14,4,1,3,0,12,23,4,5
"Middleton, Khris",2,48.1,8200,mil,bos,home, 116-92,32:58,23,8,7,1,1,1,3,10,17,0,1
"Beal, Bradley",2,46.8,7800,was,tor,home, 122-103,38:32,28,4,4,3,0,1,4,10,19,4,5
"Lowry, Kyle",1,39.8,7800,tor,was,away, 103-122,34:49,19,4,8,3,0,5,5,6,14,2,2
"Oladipo, Victor",2,39.7,9800,ind,cle,home, 92-90,38:59,18,6,7,3,0,5,1,5,15,7,8
"DeRozan, DeMar",2,35.6,7900,tor,was,away, 103-122,35:23,23,3,4,1,1,3,1,10,22,2,2
"Bledsoe, Eric",1,29.8,7800,mil,bos,home, 116-92,26:59,17,4,4,0,1,1,0,8,13,1,1
"Smith, J.R.",2,26,3600,cle,ind,away, 90-92,34:22,8,5,0,4,0,0,2,3,11,0,0
"Rozier, Terry",1,25.9,7800,bos,mil,away, 92-116,31:11,9,2,9,2,0,5,1,2,7,4,5
"Hood, Rodney",2,17.5,3700,cle,ind,away, 90-92,28:20,8,0,3,2,0,1,0,4,8,0,0
"Brown, Jaylen",2,17.3,6800,bos,mil,away, 92-116,29:05,11,4,1,0,0,0,1,4,9,2,2
"Snell, Tony",2,17.1,3500,mil,bos,home, 116-92,22:21,6,3,1,1,1,0,2,2,3,0,0
"Hill, George",1,13.7,3800,cle,ind,away, 90-92,23:22,13,1,1,0,0,2,0,4,6,5,6
"Nader, Abdel",2,12.4,3500,bos,mil,away, 92-116,12:00,4,2,2,1,0,0,0,2,6,0,0
"Wright, Delon",1,11.7,4600,tor,was,away, 103-122,19:27,6,1,1,1,0,0,0,2,8,2,2
"Dellavedova, Matthew",1,11.2,3500,mil,bos,home, 116-92,16:05,5,1,4,0,0,1,1,2,2,0,0
"Brogdon, Malcolm",2,11.1,4500,mil,bos,home, 116-92,28:34,5,3,3,0,0,2,1,2,8,0,0
"Joseph, Cory",1,11,3800,ind,cle,home, 92-90,19:08,6,0,4,0,0,1,0,1,2,4,4
"Collison, Darren",1,10.9,5900,ind,cle,home, 92-90,29:40,3,2,3,1,0,2,0,1,7,1,2
"Lawson, Ty",1,10.8,3500,was,tor,home, 122-103,15:43,5,4,2,0,0,2,1,1,4,2,2
"Korver, Kyle",2,10.1,4000,cle,ind,away, 90-92,19:59,0,3,1,2,0,1,0,0,3,0,0
"Clarkson, Jordan",2,8.8,3600,cle,ind,away, 90-92,20:26,2,4,0,0,1,1,0,1,4,0,0
"Brown, Lorenzo",1,7.6,3500,tor,was,away, 103-122,12:00,2,3,0,0,1,1,0,1,5,0,0
"Brown, Sterling",2,7.2,3500,mil,bos,home, 116-92,3:42,3,1,0,1,0,0,1,1,1,0,0
