Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Oladipo, Victor",2,68.8,9200,ind,lac,away, 111-104,37:58,30,4,12,5,1,2,3,11,17,5,6
"Westbrook, Russell",1,62.5,11600,okc,nor,away, 109-104,36:42,26,15,13,2,0,7,0,9,17,8,11
"Lillard, Damian",1,50.1,9800,por,mem,home, 113-98,32:36,27,3,9,2,0,0,2,7,15,11,11
"Bledsoe, Eric",1,50,7900,mil,den,away, 125-128,41:47,31,5,6,1,1,2,4,11,22,5,5
"McCollum, C.J.",2,47.3,7800,por,mem,home, 113-98,37:15,20,4,9,4,0,3,2,7,16,4,4
"Holiday, Jrue",2,42,8300,nor,okc,home, 104-109,34:08,12,5,8,5,0,3,1,4,10,3,4
"Wiggins, Andrew",2,41.2,6100,min,uta,home, 97-121,35:56,23,6,4,2,0,1,1,10,22,2,3
"Rubio, Ricky",1,40.9,7500,uta,min,away, 121-97,27:27,23,7,3,1,1,1,5,9,14,0,0
"Murray, Jamal",1,40.9,7300,den,mil,home, 128-125,36:13,27,2,7,1,0,2,3,7,15,10,10
"Cook, Quinn",1,39.8,6000,gsw,pho,home, 117-107,34:15,19,4,6,3,0,2,3,7,11,2,2
"Rivers, Austin",1,38.1,5600,lac,ind,home, 104-111,36:36,18,3,7,2,1,3,3,7,15,1,2
"Jackson, Reggie",1,36.3,5600,det,bkn,away, 108-96,31:53,29,4,3,1,0,5,0,9,22,11,13
"Harden, James",2,35.6,11000,hou,sas,away, 83-100,35:57,25,3,8,0,0,5,1,8,19,8,8
"Hield, Buddy",2,35.6,6200,sac,lal,away, 84-83,32:25,19,3,2,4,0,2,3,8,15,0,0
"Russell, D'Angelo",2,35.3,7400,bkn,det,home, 96-108,27:51,13,4,7,2,1,2,3,5,15,0,0
"Beal, Bradley",2,35.3,7800,was,chi,away, 94-113,29:25,15,4,5,3,0,1,0,5,17,5,5
"House, Danuel",2,33.7,3600,pho,gsw,away, 107-117,34:04,16,6,3,0,2,0,1,6,11,3,3
"Thompson, Klay",2,33.4,6700,gsw,pho,home, 117-107,32:55,23,2,2,2,0,1,2,10,19,1,1
"Augustin, D.J.",1,32.9,5500,orl,atl,away, 88-94,36:51,20,7,3,0,0,0,1,8,14,3,3
"Jones, Tyus",1,32,3500,min,uta,home, 97-121,33:13,15,0,4,4,0,1,2,6,13,1,1
"Mitchell, Donovan",2,31.6,7600,uta,min,away, 121-97,31:33,21,3,4,2,0,5,1,10,15,0,0
"Green, Danny",2,31.4,4700,sas,hou,home, 100-83,29:57,12,7,0,2,2,1,2,3,11,4,4
"Ulis, Tyler",1,31.3,5400,pho,gsw,away, 107-117,41:36,12,4,9,2,0,5,1,5,14,1,1
"Middleton, Khris",2,31.3,7800,mil,den,away, 125-128,40:25,15,9,3,1,0,2,1,4,18,6,7
"Rondo, Rajon",1,31.1,5500,nor,okc,home, 104-109,33:31,11,8,9,1,0,6,1,5,9,0,0
"Williams, Louis",2,30.9,6600,lac,ind,home, 104-111,32:30,20,2,3,2,0,2,1,7,13,5,5
"Barton, Will",2,29,7000,den,mil,home, 128-125,39:28,11,10,4,0,0,0,0,2,8,7,9
"Fox, De'Aaron",1,28.6,4800,sac,lal,away, 84-83,31:15,14,3,6,1,0,1,0,6,18,2,3
"Grant, Jerian",1,27.7,4500,chi,was,home, 113-94,25:35,11,1,7,2,0,1,2,4,9,1,2
"Bogdanovic, Bogdan",2,27.3,4300,sac,lal,away, 84-83,31:00,15,4,1,2,0,0,2,6,7,1,1
"Exum, Dante",1,27.1,3800,uta,min,away, 121-97,17:05,14,3,5,1,0,1,0,4,6,6,6
"Clarkson, Jordan",2,26.7,4600,cle,dal,home, 98-87,25:11,16,1,1,3,0,1,0,5,9,6,7
"Mills, Patty",1,26,4500,sas,hou,home, 100-83,37:16,14,5,4,0,0,0,3,5,9,1,1
"Smith, Ishmael",1,24.2,4300,det,bkn,away, 108-96,17:11,17,1,2,1,0,0,2,7,8,1,2
"Selden, Wayne",2,23.9,4100,mem,por,away, 98-113,29:14,17,2,3,0,1,3,2,7,14,1,2
"Kilpatrick, Sean",2,23.2,3500,chi,was,home, 113-94,23:20,14,6,2,0,0,1,2,6,13,0,0
