Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Wall, John",1,60.2,10500,was,tor,home, 106-98,43:04,27,6,14,3,0,4,0,10,24,7,10
"DeRozan, DeMar",2,50.2,8500,tor,was,away, 98-106,38:03,35,6,6,1,0,4,1,10,29,14,18
"Lowry, Kyle",1,38.9,8200,tor,was,away, 98-106,38:48,19,7,5,2,0,2,4,7,15,1,1
"Beal, Bradley",2,36,7900,was,tor,home, 106-98,31:32,31,5,2,0,0,4,5,10,19,6,7
"Oladipo, Victor",2,34.7,9800,ind,cle,home, 100-104,41:10,17,6,5,0,2,3,3,5,20,4,5
"Collison, Darren",1,33,6100,ind,cle,home, 100-104,31:48,12,5,8,1,0,0,1,5,14,1,1
"Korver, Kyle",2,29.1,4000,cle,ind,away, 104-100,26:13,18,3,1,0,2,0,4,4,9,6,7
"Ginobili, Manu",2,26.1,4300,sas,gsw,home, 103-90,25:15,16,3,5,0,0,1,3,5,10,3,4
"Murray, Dejounte",1,24.8,5500,sas,gsw,home, 103-90,26:29,12,4,2,1,1,1,3,4,8,1,2
"Wright, Delon",1,24.1,4600,tor,was,away, 98-106,27:00,7,3,5,1,1,0,1,3,7,0,0
"Livingston, Shaun",1,22.6,4000,gsw,sas,away, 90-103,21:06,10,3,2,2,0,0,0,5,9,0,0
"Thompson, Klay",2,19.5,6500,gsw,sas,away, 90-103,42:24,12,5,1,1,0,3,2,4,16,2,2
"Mills, Patty",1,18.5,4900,sas,gsw,home, 103-90,36:08,9,0,5,1,0,1,3,3,8,0,1
"Smith, J.R.",2,17,3600,cle,ind,away, 104-100,35:18,12,5,0,0,0,1,4,4,12,0,0
"Clarkson, Jordan",2,14.9,3600,cle,ind,away, 104-100,22:19,12,2,1,0,0,1,2,5,9,0,0
"Parker, Tony",1,14,3500,sas,gsw,home, 103-90,16:05,9,0,2,1,0,1,0,4,7,1,2
"Green, Danny",2,11.4,4000,sas,gsw,home, 103-90,20:53,6,2,0,0,1,0,2,2,7,0,0
"Joseph, Cory",1,9.9,3600,ind,cle,home, 100-104,16:12,0,2,3,1,0,0,0,0,2,0,0
"Cook, Quinn",1,9.7,4200,gsw,sas,away, 90-103,15:12,4,1,1,0,1,0,0,1,2,2,2
"Calderon, Jose",1,9.4,3500,cle,ind,away, 104-100,19:29,5,2,2,0,0,1,1,2,4,0,0
"Lawson, Ty",1,8.7,3500,was,tor,home, 106-98,14:52,0,1,1,2,0,0,0,0,4,0,0
"Hood, Rodney",2,5,3700,cle,ind,away, 104-100,13:57,6,0,0,0,0,1,0,1,2,4,4
