Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Holiday, Jrue",2,42.5,7300,nor,uta,home, 109-133,33:01,28,5,3,2,0,2,2,13,21,0,1
"Hood, Rodney",2,40.1,4000,uta,nor,away, 133-109,27:29,30,3,3,1,0,1,4,12,14,2,2
"Matthews, Wes",2,39.9,5500,dal,lac,away, 101-104,34:27,23,2,5,1,2,2,7,7,16,2,2
"Rubio, Ricky",1,38.1,7000,uta,nor,away, 133-109,32:57,20,3,11,0,0,2,1,8,19,3,4
"Lillard, Damian",1,37.5,8100,por,det,away, 91-111,37:57,20,5,5,2,1,5,1,8,17,3,3
"Barton, Will",2,37.4,7200,den,cha,home, 121-104,33:56,18,2,8,1,1,1,2,7,10,2,2
"Murray, Jamal",1,37.3,6600,den,cha,home, 121-104,32:11,18,4,7,2,0,2,4,7,15,0,0
"LaVine, Zach",2,34.6,7400,chi,sac,away, 98-104,31:18,27,3,2,1,0,2,4,9,18,5,5
"Rondo, Rajon",1,33.6,4900,nor,uta,home, 109-133,30:16,18,3,8,1,0,3,4,7,13,0,2
"Dragic, Goran",1,33.3,7000,mia,orl,home, 109-111,35:39,13,9,7,1,0,4,1,5,13,2,4
"Harris, Gary",2,32.2,6400,den,cha,home, 121-104,33:39,27,1,2,1,0,2,5,9,13,4,5
"Bogdanovic, Bogdan",2,31.8,5500,sac,chi,home, 104-98,30:30,15,4,4,2,0,0,3,3,9,6,6
"Williams, Louis",2,30.8,8400,lac,dal,home, 104-101,33:30,15,4,8,1,0,4,1,5,15,4,4
"Holiday, Justin",2,30.8,5200,chi,sac,away, 98-104,35:42,20,4,2,1,0,0,4,6,10,4,5
"Walker, Kemba",1,30.6,9000,cha,den,away, 104-121,33:20,20,3,4,1,0,2,3,6,13,5,6
"Lamb, Jeremy",2,26.6,4700,cha,den,away, 104-121,25:26,14,3,2,2,0,0,1,5,11,3,3
"Bradley, Avery",2,26.6,4500,lac,dal,home, 104-101,27:28,12,3,2,3,0,1,0,6,10,0,0
"Batum, Nicolas",2,26.3,6800,cha,den,away, 104-121,31:03,15,4,5,0,0,1,3,5,11,2,4
"Payton, Elfrid",1,24.9,6800,orl,mia,away, 111-109,25:10,10,2,7,1,0,1,0,3,8,4,4
"Smith, Ishmael",1,24.9,6500,det,por,home, 111-91,28:25,7,2,7,2,0,1,0,3,8,1,1
"Augustin, D.J.",1,24.7,4100,orl,mia,away, 111-109,22:50,16,1,3,1,0,0,3,6,11,1,2
"Hill, George",1,24.3,4400,sac,chi,home, 104-98,25:42,14,4,5,0,0,2,2,4,9,4,5
"Barea, Jose",1,24.1,4800,dal,lac,away, 101-104,22:46,12,3,5,1,0,2,2,4,8,2,2
"McCollum, C.J.",2,22.9,7000,por,det,away, 91-111,29:55,14,2,1,1,1,1,2,6,15,0,0
"Satoransky, Tomas",1,22.4,5600,was,ind,away, 111-102,21:59,5,2,6,2,0,0,0,2,3,1,1
"Young, Joseph",1,22.4,3500,ind,was,home, 102-111,27:41,17,2,0,1,0,0,5,6,10,0,1
"Fournier, Evan",2,22.3,5800,orl,mia,away, 111-109,25:08,13,4,1,1,0,0,1,6,13,0,0
"Galloway, Langston",1,22.2,3600,det,por,home, 111-91,18:50,13,1,6,0,0,1,3,5,8,0,0
"Graham, Treveon",2,21.2,3500,cha,den,away, 104-121,25:41,11,1,2,2,0,0,3,4,7,0,0
"Beal, Bradley",2,20.7,8400,was,ind,away, 111-102,36:13,21,1,3,0,0,6,1,9,16,2,2
"Harris, Devin",2,19.7,3700,dal,lac,away, 101-104,20:24,16,1,1,1,0,2,2,4,6,6,6
"Johnson, Tyler",1,19.6,4700,mia,orl,home, 109-111,32:12,12,3,4,0,0,2,2,5,14,0,1
"Kennard, Luke",2,19.4,3600,det,por,home, 111-91,23:50,12,2,4,0,0,1,1,5,7,1,2
"Mudiay, Emmanuel",1,19.4,3700,den,cha,home, 121-104,18:04,12,2,2,1,0,1,1,5,7,1,1
"Temple, Garrett",2,18.7,4200,sac,chi,home, 104-98,26:45,12,1,3,1,0,2,2,4,9,2,2
"Clark, Ian",1,18.4,3600,nor,uta,home, 109-133,19:21,14,2,2,0,0,1,0,7,11,0,0
"Grant, Jerian",1,18.3,5900,chi,sac,away, 98-104,36:10,9,4,5,0,0,3,1,1,6,6,6
"Hield, Buddy",2,17.9,5400,sac,chi,home, 104-98,21:14,11,2,1,0,1,0,3,4,10,0,0
"Frazier, Tim",1,17.2,4100,was,ind,away, 111-102,18:47,2,1,6,2,0,1,0,1,2,0,0
"Connaughton, Pat",2,16.7,3500,por,det,away, 91-111,18:13,11,1,3,0,0,0,3,3,4,2,2
"Joseph, Cory",1,15.4,3900,ind,was,home, 102-111,35:39,7,2,4,0,0,0,0,2,7,3,4
"Mack, Shelvin",1,14.9,4500,orl,mia,away, 111-109,26:49,6,2,5,0,0,1,0,2,4,2,2
"Napier, Shabazz",1,14.7,3700,por,det,away, 91-111,25:55,8,1,3,1,0,2,2,3,12,0,0
"Afflalo, Arron",2,14.2,3500,orl,mia,away, 111-109,15:51,2,6,2,0,1,1,0,1,4,0,0
"Smith Jr., Dennis",1,14.1,6500,dal,lac,away, 101-104,34:32,12,3,5,0,0,9,2,5,17,0,0
