Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Mitchell, Donovan",SG,54.2,"$8,100",uta,v chi, 110-102,37:35,   34pt 6rb 6as 2bl 2to 4trey 11-24fg 8-10ft
"Westbrook, Russell",PG,48.5,"$12,400",okc,v sas, 122-112,32:44,   24pt 10rb 7as 2st 4to 1trey 9-24fg 5-5ft
"Irving, Kyrie",PG,48,"$8,300",bos,@ orl, 103-105,32:53,   25pt 5rb 6as 2st 1bl 1to 7-16fg 11-13ft
"Holiday, Jrue",SG,45.7,"$8,600",nor,@ min, 106-110,39:53,   25pt 6rb 7as 2bl 3to 12-22fg 1-1ft
"Fox, De'Aaron",PG,45.4,"$8,700",sac,v cha, 104-97,30:28,   21pt 7rb 4as 3st 1bl 2to 1trey 6-15fg 8-9ft
"Conley, Mike",PG,41.9,"$8,400",mem,@ mia, 108-112,34:52,   22pt 2rb 7as 3st 2to 3trey 7-15fg 5-6ft
"Schroder, Dennis",SG,41.2,"$5,200",okc,v sas, 122-112,25:28,   19pt 1rb 6as 4st 8-17fg 3-4ft
"Dunn, Kris",PG,41,"$7,100",chi,@ uta, 102-110,30:22,   10pt 5rb 8as 3st 2bl 2to 4-11fg 2-2ft
"LaVine, Zach",SG,37.1,"$6,900",chi,@ uta, 102-110,29:20,   21pt 3rb 1as 3st 1bl 1to 2trey 7-21fg 5-6ft
"Murray, Jamal",PG,35.3,"$7,300",den,@ pho, 93-102,33:44,   12pt 9rb 5as 3st 4to 2trey 4-17fg 2-3ft
"Walker, Kemba",PG,35.2,"$8,500",cha,@ sac, 97-104,33:47,   31pt 1rb 4as 1st 6to 3trey 11-24fg 6-8ft
"Ross, Terrence",SG,34.8,"$5,000",orl,v bos, 105-103,30:49,   25pt 4rb 2as 1st 1to 5trey 8-20fg 4-4ft
"Melton, De'Anthony",PG,33.6,"$4,400",pho,v den, 102-93,32:25,   2pt 3rb 10as 4st 1bl 2to 0-7fg 2-2ft
"Bullock, Reggie",SG,33.4,"$4,500",det,@ lac, 109-104,34:56,   17pt 7rb 4as 1st 1to 5trey 6-14fg
"DeRozan, DeMar",SG,33.2,"$9,100",sas,@ okc, 112-122,34:54,   18pt 6rb 4as 1st 1bl 4to 7-19fg 4-6ft
"Payton, Elfrid",PG,32.6,"$6,600",nor,@ min, 106-110,26:35,   10pt 3rb 6as 3st 1bl 2to 2trey 3-6fg 2-2ft
"Jones, Tyus",PG,30.2,"$4,900",min,v nor, 110-106,28:24,   14pt 1rb 6as 1st 1bl 2trey 4-9fg 4-4ft
"Fournier, Evan",SG,29.1,"$5,300",orl,v bos, 105-103,38:46,   18pt 3rb 5as 2trey 8-15fg
"Hield, Buddy",SG,28.3,"$7,200",sac,v cha, 104-97,30:27,   21pt 4rb 3as 2to 5trey 8-21fg
